<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ADVANC,19970609,15.1,16.3,15.1,15.8,6075000
AFC,19970609,7.5,7.5,7.5,7.5,5000
AHC,19970609,13.5,13.5,13.5,13.5,100
AJ,19970609,0.8,0.8,0.8,0.8,1000
AMARIN,19970609,2.075,2.075,2.075,2.075,5000
ASP,19970609,3.35,3.375,3.325,3.35,3086000
AYUD,19970609,195,195,195,195,500
BANPU,19970609,102.95,104.92,100.98,104.92,23800
BAT-3K,19970609,29,29,29,29,100
BAY,19970609,38.88,41.472,38.664,40.176,2414806
BBL,19970609,141,154,141,146,6118032
BCP,19970609,12,12,11.5,11.75,229700
BDMS,19970609,2.0987,2.175,2.0987,2.175,170344
BEC,19970609,21.2,22,20.8,22,4064000
BIG,19970609,10.5,10.5,10.5,10.5,100
BIGC,19970609,8.2,8.3,7.9,8.1,134700
BJC,19970609,8,8,8,8,105195
BKI,19970609,141.331,141.331,141.331,141.331,324
BLAND,19970609,0.99,0.99,0.96,0.98,2317000
BTS,19970609,7.1578,7.4403,6.9694,7.3461,167231
CEN,19970609,1.6,1.6,1.5,1.575,136000
CENTEL,19970609,0.5476,0.5476,0.5476,0.5476,19200
CGD,19970609,1.1173,1.1173,1.0951,1.1173,61528
CIMBT,19970609,41.2942,41.2942,41.2942,41.2942,230
CK,19970609,6,6.25,5.95,6.25,1110000
CM,19970609,1.3156,1.4182,1.3156,1.4182,14630
CNS,19970609,10,10.5,10,10.25,293900
CNT,19970609,4.9,4.9,4.6,4.8,190200
CPF,19970609,3.3306,3.3306,3.3039,3.3039,22518
CPH,19970609,117,118,117,118,1500
CSC,19970609,42.75,42.75,42.75,42.75,500
CTW,19970609,9.8129,9.9687,9.8129,9.9687,26001
CWT,19970609,7.25,7.5,7.25,7.5,20400
DELTA,19970609,13.8,14,13.7,13.9,487000
DRACO,19970609,1.25,1.25,1.2,1.2,27900
DTC,19970609,17,17.25,15.75,17.25,20200
EE,19970609,0.46,0.46,0.46,0.46,76000
EGCO,19970609,47.25,49,46,48,522200
EMC,19970609,68,69,68,69,260
EPCO,19970609,2.55,2.55,2.55,2.55,15200
ERW,19970609,1.2948,1.4741,1.2948,1.4741,654597
ESTAR,19970609,0.675,0.675,0.65,0.675,105396
EVER,19970609,3.0299,3.1118,3.0299,3.1118,8988
FE,19970609,77,91,77,91,500
FMT,19970609,15.75,15.75,15.75,15.75,4500
GEL,19970609,1.3556,1.3556,1.3326,1.3326,32207
GFPT,19970609,0.2556,0.2556,0.2364,0.2364,328690
GJS,19970609,4.6,4.9,4.6,4.9,192000
GOLD,19970609,2.7,3,2.6,3,28900
GRAMMY,19970609,29,29,29,29,400000
HANA,19970609,6.6806,6.6806,6.5729,6.5729,655208
ICC,19970609,83,83,80,80,9752
IEC,19970609,0.2875,0.295,0.285,0.29,52070000
INTUCH,19970609,6.3151,6.4259,5.7058,5.7612,14869390
IRC,19970609,0.83,0.83,0.83,0.83,2000
IRPC,19970609,7.3971,7.5184,7.2758,7.2758,2846686
ITD,19970609,4.75,4.775,4.725,4.725,5074000
JAS,19970609,2.375,2.525,2.275,2.525,4449000
KAMART,19970609,3.3042,3.3889,3.2194,3.3677,72000
KBANK,19970609,61.5,64.8064,60.5081,63.8145,9687052
KC,19970609,40.7344,41.7656,40.7344,41.7656,3490
KCE,19970609,6.1034,6.1034,6.1034,6.1034,47882
KDH,19970609,9,9.4,8.6,8.9,40400
KGI,19970609,2.4717,2.6648,2.4717,2.5875,782633
KKP,19970609,10.25,11.25,10.25,10.75,58870
KTB,19970609,26.5,28.75,26.25,27.5,11759600
KWG,19970609,31.5109,31.5109,31.5109,31.5109,100
LANNA,19970609,19.7,20.2,19.7,19.8,387000
LEE,19970609,0.5,0.5667,0.4917,0.5667,1578000
LH,19970609,3.025,3.125,2.95,3.125,1333000
LOXLEY,19970609,4.475,4.65,4.475,4.55,404000
LPN,19970609,1.6005,1.649,1.6005,1.649,9278
LRH,19970609,7.1,7.2164,7.1,7.2164,7572807
LTX,19970609,15,16.5,15,16.5,1400
MAKRO,19970609,60,62.5,60,60.5,21200
MALEE,19970609,9.5,9.9,9.4,9.9,37100
MANRIN,19970609,12.5,12.5,12.5,12.5,2000
MATI,19970609,4.55,4.7,4.5,4.7,161000
MAX,19970609,16.9,16.9,16.7,16.8,343000
MBK,19970609,21.5,23,20.75,22.5,302300
MDX,19970609,5.7,5.7,5.6,5.6,16000
METCO,19970609,19,19.5,19,19.25,7800
MFC,19970609,8.05,8.1,8.05,8.1,43000
MINT,19970609,0.7234,0.7324,0.7234,0.7324,151800
MK,19970609,1.625,1.65,1.575,1.65,32000
MODERN,19970609,9.3,9.3,9.1,9.2,23500
MSC,19970609,1.5,1.5,1.5,1.5,20000
NEP,19970609,0.26,0.27,0.24,0.24,5706000
NMG,19970609,39.75,39.75,36.5,37,16800
NPP,19970609,21.5,23,21.25,23,4800
NTV,19970609,26,26.25,26,26.25,1400
NWR,19970609,34.6286,35.3981,34.6286,35.3981,65884
OCC,19970609,10.5,10.5,10.5,10.5,24000
OGC,19970609,8.2,8.2,8.2,8.2,3100
PDI,19970609,9.2,9.2,8.9,8.9,37900
PE,19970609,18.5,19.5,18.5,19.5,1200
PF,19970609,8,8.1,8,8.1,43700
PK,19970609,1.35,1.425,1.35,1.425,9000
PL,19970609,0.72,0.73,0.72,0.72,225000
POST,19970609,2.6,2.6,2.6,2.6,17000
PRANDA,19970609,1.175,1.175,1.15,1.15,182000
PRG,19970609,23,23.25,21.75,23.25,268400
PTTEP,19970609,31.6,33.2,31.6,33,2775000
QH,19970609,1.7966,1.8415,1.7741,1.8415,186577
RAM,19970609,27.25,27.25,27,27,3500
RCI,19970609,0.42,0.42,0.39,0.39,190000
RML,19970609,0.3296,0.3366,0.3296,0.3366,15685
ROBINS,19970609,6.5,6.8,6.5,6.8,76800
ROH,19970609,13,13.25,13,13.25,1500
SAMART,19970609,10.8,11,10.6,10.9,833320
SAMCO,19970609,1.35,1.375,1.35,1.375,10000
SAMTEL,19970609,6,6.3,5.95,6,130000
SAWANG,19970609,8.2,8.3,8,8.3,22800
SCB,19970609,93.6393,100.066,92.7213,95.4754,6751828
SCC,19970609,44,45.8,42,42.8,2419500
SCCC,19970609,88.5,89.5,86.5,86.5,55100
SCP,19970609,2.9,3.1,2.9,3,25100
SE-ED,19970609,2.5076,2.6495,2.5076,2.6495,7390
SHANG,19970609,15,16.5,15,16.25,19050
SIAM,19970609,10.25,11,10.25,11,14200
SINGER,19970609,10.5,10.5,10.5,10.5,217000
SIRI,19970609,4.9078,4.9833,4.6812,4.9833,28078
SITHAI,19970609,74,74,71,71.5,10000
SKR,19970609,2.4,2.5,2.4,2.5,13600
SMK,19970609,65.7069,65.7069,65.7069,65.7069,78
SNP,19970609,6.75,7.25,6.5,6.5,12132
SPI,19970609,60,60.5,60,60.5,2000
SPORT,19970609,11,11.1,11,11.1,42000
SSC,19970609,36,36,36,36,2000
SSI,19970609,0.5,0.5,0.49,0.5,989000
SSSC,19970609,27.6696,28.003,27.6696,28.003,6749
SST,19970609,2.35,2.35,2.35,2.35,2000
STA,19970609,2.8015,2.8015,2.8015,2.8015,30785
STEC,19970609,4.3,4.6,4.3,4.425,2418000
STPI,19970609,1.5,1.5,1.5,1.5,35000
SUC,19970609,15.5,15.5,15.5,15.5,23900
SUSCO,19970609,0.3,0.32,0.3,0.32,981000
SVH,19970609,7.5,8.1,7.5,8.1,3400
SVOA,19970609,0.77,0.86,0.77,0.82,62750
TASCO,19970609,114,115,111,112,158500
TC,19970609,6.4,6.9,6.4,6.9,1000
