<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19840814,9.4204,9.4204,9.4204,9.4204,7142
BBL,19840814,19.3371,19.3371,19.3371,19.3371,51310
BJC,19840814,1.3933,1.3933,1.3933,1.3933,4500
CTW,19840814,1.6251,1.6251,1.5091,1.5091,96423
KBANK,19840814,11.5763,11.7849,11.5763,11.7849,288420
SCB,19840814,18.9629,19.0352,18.8905,18.8905,17918
SCC,19840814,3.85,3.95,3.85,3.91,1970000
SCCC,19840814,26.5157,26.651,26.5157,26.651,8869
SINGER,19840814,3.4485,3.4485,3.4228,3.4228,5828
SPI,19840814,8.4752,8.4752,8.4752,8.4752,3181
SSC,19840814,1.7887,1.7887,1.7887,1.7887,9780
TCAP,19840814,0.7726,0.8209,0.7726,0.8209,776574
TPC,19840814,1.3022,1.3022,1.3022,1.3022,18436
SET,19840814,133,133,133,133,2513680
