<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20020130,22.6,22.6,22.2,22.2,108000
ADVANC,20020130,40.25,40.5,39.75,39.75,1025700
AEC,20020130,9.569,10.3284,9.4931,10.0247,41091892
AEONTS,20020130,24,24.4,23.4,23.6,633500
AFC,20020130,5.2,5.3,5.2,5.25,25000
AJ,20020130,0.715,0.755,0.705,0.71,3311000
ALUCON,20020130,129,130,129,130,1100
AMANAH,20020130,1.7463,1.8103,1.7463,1.7646,31437656
AMARIN,20020130,4.3,4.3,4.3,4.3,14000
AMATA,20020130,1.03,1.03,1.03,1.03,256000
AP,20020130,2.3,2.44,2.3,2.33,37977048
APURE,20020130,1.5822,1.6178,1.5822,1.6089,106875
AQ,20020130,2.7204,2.931,2.7204,2.931,22200966
ASIAN,20020130,4,4,4,4,20000
ASIMAR,20020130,0.5723,0.5723,0.5723,0.5723,4193
ASP,20020130,3.825,4.025,3.825,3.975,11214000
AYUD,20020130,102,103,102,103,2200
BANPU,20020130,26.5,27.25,26.25,26.5,2531200
BAT-3K,20020130,24.4,24.4,24.2,24.2,27800
BAY,20020130,5.75,5.9,5.75,5.85,23154300
BBL,20020130,50.5,51,49.5,50.5,5574101
BCP,20020130,5.7,5.85,5.65,5.65,3821800
BDMS,20020130,2.175,2.175,2.175,2.175,3936276
BEC,20020130,22.6,23.8,22.6,23.2,7371000
BFIT,20020130,6.1,6.35,6.1,6.3,756000
BIG,20020130,32,32,31.25,31.75,34300
BIGC,20020130,21.3,21.8,21.3,21.6,367000
BJC,20020130,4,4,4,4,25800
BKI,20020130,86.6651,88.8873,86.6651,88.8873,25425
BLAND,20020130,0.316,0.336,0.316,0.328,140374000
BROOK,20020130,0.7,0.88,0.696,0.8,1462000
CCET,20020130,3.3,3.3,3.275,3.275,911000
CENTEL,20020130,1.5187,1.5187,1.5041,1.5187,309500
CFRESH,20020130,7.8671,8.0005,7.8671,8.0005,269983
CHARAN,20020130,36,36,36,36,15700
CHOTI,20020130,158,159,157,158,6800
CIMBT,20020130,7.6535,7.8264,7.6535,7.6967,5103148
CK,20020130,1.62,1.68,1.61,1.67,17431500
