<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20020326,30.2,30.2,29.8,29.8,209000
ADVANC,20020326,48.25,49.25,47.5,48,1437600
AEC,20020326,12.9106,13.0624,12.6068,12.6068,1214440
AEONTS,20020326,44,44,42.8,43.2,173000
AFC,20020326,5.65,5.9,5.65,5.7,7434
AJ,20020326,2.38,2.38,2.2,2.32,3943300
AMANAH,20020326,1.7554,1.7646,1.728,1.728,3309687
AMARIN,20020326,5.1,5.1,4.7,4.7,59000
AMATA,20020326,2.47,2.625,2.46,2.55,40526000
AP,20020326,2.875,2.875,2.775,2.775,2095000
APURE,20020326,1.7778,1.7778,1.76,1.76,59625
AQ,20020326,4.142,4.2824,4.142,4.1596,29043022
ASIAN,20020326,6.75,7,6.7,6.8,6101400
ASIMAR,20020326,0.7583,0.7583,0.7583,0.7583,62903
ASP,20020326,4.05,4.05,3.975,4,3500000
AYUD,20020326,103,103,103,103,4800
BANPU,20020326,42.5,42.5,42,42,192700
BAT-3K,20020326,30.5,30.5,29.75,30,126400
BAY,20020326,6.15,6.2,6.05,6.1,4003800
BBL,20020326,51,51.5,50,50.5,1598770
BCP,20020326,5,5.05,4.98,4.98,1238700
BDMS,20020326,2.0605,2.0605,2.0605,2.0605,123172
BEC,20020326,26.4,27.2,26.4,27,2131190
BFIT,20020326,6.85,6.85,6.6,6.8,152400
BIG,20020326,31,31.75,30,30,283300
BIGC,20020326,24.2,24.6,24.1,24.2,60100
BJC,20020326,4.05,4.05,4.05,4.05,3000
BKI,20020326,121.333,121.333,121.333,121.333,1500
BLAND,20020326,0.37,0.38,0.366,0.366,35922000
BROOK,20020326,1.02,1.04,0.98,1.03,1241000
BTNC,20020326,12,12,11.9,11.9,14000
BUI,20020326,9.4722,9.4722,9.4722,9.4722,1701
CCET,20020326,4.325,4.325,4.275,4.325,3104000
CENTEL,20020326,1.7451,1.7451,1.7451,1.7451,45200
CFRESH,20020326,9.75,9.75,9.45,9.45,637000
CHARAN,20020326,39.75,39.75,39,39,5300
CHOTI,20020326,139,139,139,139,3200
CHUO,20020326,9.1,9.2,8.9,8.9,139000
CIMBT,20020326,7.5238,7.6102,7.4373,7.4805,821462
CK,20020326,1.79,1.8,1.75,1.75,1173000
CM,20020326,4.2703,4.2703,4.1794,4.1794,1327358
CNS,20020326,41.75,42.25,41,41.25,432300
CPF,20020326,6.3,6.4,6.3,6.3,18548880
CPH,20020326,7.25,7.85,7.25,7.5,2398500
CPI,20020326,2.9251,2.9638,2.9057,2.9057,132566
CPL,20020326,26.75,26.75,26.5,26.5,35900
CPN,20020326,3.2102,3.2102,3.1825,3.1825,681149
CSC,20020326,10.9,11,10.5,10.5,198900
CTW,20020326,9.35,9.6,8.65,8.65,2547700
CWT,20020326,11.2,11.2,10.75,10.85,269600
DCC,20020326,4.35,4.35,4.125,4.125,3973130
DELTA,20020326,41,41.5,40.5,40.75,2089270
DRACO,20020326,1.86,2.01,1.86,2.01,234100
EASTW,20020326,2.75,2.75,2.725,2.725,280000
EGCO,20020326,43.25,43.25,43,43,481782
ERW,20020326,1.5167,1.6083,1.5,1.5417,41599800
ESTAR,20020326,0.7,0.71,0.69,0.69,48837600
FANCY,20020326,8.2,8.2,8.2,8.2,3200
FE,20020326,147,150,147,149,6800
FMT,20020326,41.5,41.5,41.5,41.5,400
GENCO,20020326,1.25,1.25,1.23,1.23,4203300
GFPT,20020326,3.0507,3.0986,2.8271,2.859,20848060
GOLD,20020326,14.3,14.3,12.6,12.9,2640900
GRAMMY,20020326,11.7,11.9,11.7,11.8,490000
GYT,20020326,206,206,202,202,4000
HANA,20020326,18.4,18.4,17.9,18,2249000
HMPRO,20020326,0.9482,0.965,0.8895,0.8979,14104367
HTC,20020326,4.35,4.7,4.35,4.35,273000
ICC,20020326,190,191,190,191,500
IEC,20020326,0.112,0.113,0.105,0.105,423609984
INET,20020326,4.78,4.78,4.7,4.7,1094100
INTUCH,20020326,18,18.1,17.8,17.8,755420
IRC,20020326,1.98,2.07,1.97,1.97,1546000
IRPC,20020326,1.7074,1.7171,1.6395,1.6492,5314498
ITD,20020326,2.05,2.05,1.98,1.99,7303000
JAS,20020326,0.61,0.615,0.555,0.56,196784992
JCT,20020326,12,12,12,12,325
JUTHA,20020326,2.22,2.32,2.2,2.3,2078000
KBANK,20020326,24.2,24.2,23.2,23.3,10651329
KCE,20020326,6.0553,6.0941,5.7836,5.9,4257288
KGI,20020326,1.7618,1.7961,1.7105,1.7276,77796576
KKP,20020326,40.25,41,40,40.25,1605306
KTB,20020326,12.2,12.3,12,12.1,4743380
KWG,20020326,3.08,3.16,3.06,3.16,44100
KYE,20020326,59.5,59.5,59,59,4900
LANNA,20020326,4.75,4.75,4.75,4.75,20000
LEE,20020326,2.5833,2.6167,2.5833,2.6,717000
LH,20020326,5.35,5.4,5.25,5.3,6262350
