<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,19981124,22,22,21,21.8,105000
ADVANC,19981124,27.2,27.2,24.8,25,2909000
AFC,19981124,2.8,2.9,2.8,2.9,4400
AHC,19981124,4,4,3.8,3.8,11400
AJ,19981124,0.18,0.21,0.17,0.21,42000
APURE,19981124,2.4,2.4,2.2222,2.2222,15750
ASIA,19981124,6.3,6.3,6.1,6.1,13000
ASIAN,19981124,0.8875,0.8875,0.8875,0.8875,10000
ASIMAR,19981124,0.6438,0.6438,0.6295,0.6438,370430
ASP,19981124,6.55,6.8,6.25,6.4,4904000
AYUD,19981124,128,132,126,132,51400
BANPU,19981124,28.92,34.65,27.2,31.79,4101400
BAT-3K,19981124,33.75,33.75,32,33,29200
BAY,19981124,14.5,14.75,12,12.25,30519200
BBL,19981124,61,62,54.5,56,11492700
BCP,19981124,8.3,8.7,8.1,8.1,3133800
BDMS,19981124,1.2211,1.2211,1.2211,1.2211,129724
BEC,19981124,24,24.4,23.8,24.4,3570000
BFIT,19981124,8,8.25,7.5,7.75,192000
BH,19981124,1.1,1.1,1.1,1.1,62000
BIG,19981124,19.5,20,19.5,20,1700
BIGC,19981124,8.3,8.4,8.2,8.4,72000
BJC,19981124,4.65,5,4.6,4.9,14600
BKI,19981124,71.1098,75.5542,71.1098,75.1097,99331
BLAND,19981124,0.66,0.7,0.61,0.61,228359008
BTNC,19981124,9,9,9,9,20000
BTS,19981124,7.3461,7.6287,6.5927,6.7811,48975736
BUI,19981124,8.7847,8.7847,8.4028,8.4028,5236
CENTEL,19981124,0.4746,0.4746,0.4746,0.4746,183500
CHOTI,19981124,100,100,98,98,18000
CK,19981124,6.65,7.3,6.4,6.6,5385000
CM,19981124,2.2714,2.2714,2.2487,2.2487,105660
CNS,19981124,80,81.5,78,78,607500
CPF,19981124,2.5979,2.6112,2.5446,2.5712,606254
CPH,19981124,3.5,3.7,3.3,3.5,337100
CPL,19981124,16,16,15,16,4000
CSC,19981124,5.7,5.7,5.6,5.7,30100
CSR,19981124,14,14,14,14,1000
DCC,19981124,0.37,0.37,0.37,0.37,80000
DELTA,19981124,19.8,19.8,19.2,19.2,234000
DRACO,19981124,1.125,1.175,1.125,1.175,5000
