<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19980403,1.2,1.2,1,1,488000
ACC,19980403,31.4,32.4,31.2,32,1970000
ADVANC,19980403,27.2,27.2,25.6,26.6,2252000
AFC,19980403,6.2,6.3,5.9,5.9,36900
AHC,19980403,5.3,5.3,5,5,23700
AJ,19980403,0.25,0.25,0.2,0.24,104000
AMARIN,19980403,1.9,1.9,1.9,1.9,40000
APURE,19980403,2.9333,3.2889,2.8444,3.1111,721575
ASIA,19980403,14,15.5,14,15.5,6900
ASIAN,19980403,2.8,2.9,2.8,2.9,215999
ASIMAR,19980403,1.0158,1.4022,1.0015,1.4022,83870
ASP,19980403,4.25,4.25,4.05,4.05,97000
BANPU,19980403,72.13,72.13,72.13,72.13,300
BAT-3K,19980403,51,51.5,51,51.5,35100
BAY,19980403,19.44,19.44,17.712,17.928,802156
BBL,19980403,81.5,81.5,76,77,2242775
BCP,19980403,12.25,12.25,11,11,558900
BDMS,19980403,1.6789,1.6789,1.6789,1.6789,110068
BEC,19980403,20.4,21.4,20.4,21.2,1372000
BFIT,19980403,11.25,11.25,10,10.375,95684
BIG,19980403,35.25,35.25,34.25,35,62200
BIGC,19980403,8.5,8.5,8.3,8.3,12100
BJC,19980403,4.55,4.625,4.55,4.6,21700
BKI,19980403,126.22,126.22,126.22,126.22,450
BLAND,19980403,0.31,0.31,0.29,0.31,10445000
BTNC,19980403,5.2,5.2,5.2,5.2,8100
BTS,19980403,3.5789,3.5789,3.3905,3.4847,1409409
BUI,19980403,6.4931,6.4931,6.1111,6.1111,3141
CENTEL,19980403,0.7082,0.7082,0.6937,0.6937,275300
CHARAN,19980403,50,59,50,59,600
CHOTI,19980403,248,250,244,246,17800
CK,19980403,4,4,3.7,3.95,651000
CNS,19980403,28.5,28.5,27.5,28.25,307900
CNT,19980403,1.5,1.5,1.3,1.3,1048698
CPF,19980403,2.9309,2.9842,2.9309,2.9309,758123
CPH,19980403,6.9,6.9,6.3,6.4,225100
CPN,19980403,0.5258,0.5258,0.5203,0.5203,325217
CSC,19980403,6.6,6.6,6.6,6.6,100
CSR,19980403,16.5,16.5,16.5,16.5,2300
DCC,19980403,0.7,0.7,0.7,0.7,20000
DELTA,19980403,64.8,66.4,59,59.6,608000
DRACO,19980403,2.15,2.275,2.15,2.15,86500
DTC,19980403,47,47,45,45,5100
EASTW,19980403,5.45,5.45,5.45,5.45,20000
EE,19980403,1.65,1.65,1.65,1.65,10000
EGCO,19980403,69,69,64,65.5,833800
EMC,19980403,6.6,6.9,6.3,6.3,1410
EPCO,19980403,2.475,2.475,2.25,2.325,1259200
ERW,19980403,0.7833,0.8,0.75,0.8,307200
ESTAR,19980403,0.375,0.4,0.375,0.4,762800
EVER,19980403,0.4094,0.4094,0.3276,0.3276,167538
FMT,19980403,17.5,17.5,15.5,15.75,9500
GEL,19980403,0.4595,0.6204,0.4595,0.6204,33512
GFPT,19980403,0.5494,0.5558,0.5175,0.5303,9497730
GJS,19980403,9.8,9.8,8.8,9,410600
GLAND,19980403,10,10,9.4,9.6,91900
