<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20120202,10.94,11,10.94,11,174600
CHINA,20120202,6.1,6.2,6.08,6.18,266800
ENGY,20120202,5.29,5.31,5.29,5.31,98000
GLD,20120202,2.44,2.45,2.43,2.44,3475200
TDEX,20120202,7.68,7.73,7.68,7.68,907200
2S,20120202,2.5,2.5,2.4,2.46,25800
A,20120202,3.44,3.48,3.44,3.48,45500
ACAP,20120202,7.7,7.7,7.6,7.6,45200
ACC,20120202,4.04,4.04,4,4,604500
ADAM,20120202,1.01,1.04,1.01,1.02,390800
ADVANC,20120202,152,152.5,150,150.5,6431900
AEC,20120202,3.68,3.68,3.68,3.68,15000
AEONTS,20120202,30,30.25,29.75,29.75,42800
AFC,20120202,8.4,8.4,8.4,8.4,5000
AGE,20120202,5.8,5.95,5.75,5.85,33556500
AH,20120202,11.6,11.7,11.6,11.6,175300
AI,20120202,2.92,2.94,2.9,2.92,174900
AIT,20120202,52.25,52.5,52,52.25,79400
AJ,20120202,16.7,16.9,16.5,16.5,5792500
AKR,20120202,0.68,0.69,0.68,0.68,1035500
ALUCON,20120202,107,107.5,105,105,3700
AMANAH,20120202,0.98,1.01,0.98,1,1070000
AMARIN,20120202,12.6,12.6,12.5,12.5,36200
AMATA,20120202,15.6,15.7,15.4,15.6,9526200
AMC,20120202,2,2,1.99,1.99,130400
AOT,20120202,53,53.5,52.5,53.5,1630300
AP,20120202,5.35,5.4,5.3,5.3,14269400
APCO,20120202,7.75,7.85,7.65,7.65,3719100
APCS,20120202,6.25,6.35,6.2,6.2,4278300
APURE,20120202,0.87,0.87,0.87,0.87,774000
AQ,20120202,0.55,0.61,0.55,0.61,69543900
AQUA,20120202,0.39,0.44,0.38,0.43,22601100
ARIP,20120202,1.07,1.08,1.07,1.08,1476500
AS,20120202,12.9,13,12.9,12.9,117700
ASIA,20120202,36,36,35.5,35.75,10600
ASIAN,20120202,4.4,4.44,4.32,4.32,501000
ASIMAR,20120202,1.84,1.93,1.84,1.9,17585800
ASK,20120202,11.7,11.7,11.4,11.5,25500
ASP,20120202,2.48,2.48,2.38,2.4,19381700
AYUD,20120202,17.8,17.9,17.8,17.9,3800
BAFS,20120202,12.5,12.7,12.5,12.6,190500
BANPU,20120202,598,606,594,600,2571300
BAT-3K,20120202,82,82.5,81.5,81.5,2700
BAY,20120202,22.9,23.8,22.9,23.7,27070300
BBL,20120202,154.5,156.5,154,156,7466200
BCH,20120202,7.15,7.25,7.15,7.2,2640000
BCP,20120202,20.9,21,20.5,20.6,9890200
BDMS,20120202,76,76.25,75,75,2522400
BEC,20120202,43,43.25,42.5,42.75,1952700
BFIT,20120202,7,7,6.9,6.9,310900
BH,20120202,47.75,48,46.75,46.75,642300
BIGC,20120202,118,119.5,118,119,567700
BJC,20120202,31.25,31.25,30.25,30.25,4878200
BKI,20120202,230,231,230,230,6600
BLA,20120202,49.5,49.5,48.75,48.75,1212700
BLAND,20120202,0.72,0.73,0.72,0.73,53870200
BOL,20120202,1.36,1.38,1.36,1.38,82100
BROCK,20120202,0.94,0.95,0.92,0.93,1184300
BROOK,20120202,0.94,0.95,0.92,0.92,5229500
BSBM,20120202,1.34,1.34,1.33,1.34,161000
BSM,20120202,0.89,0.91,0.88,0.89,643300
BTC,20120202,0.34,0.35,0.33,0.33,1312400
BTNC,20120202,15.3,15.3,15.3,15.3,100
BTS,20120202,0.7,0.7,0.69,0.69,67254700
BUI,20120202,13.8,13.8,13.8,13.8,1600
BWG,20120202,1.65,1.66,1.61,1.62,43176900
CCET,20120202,2.64,2.66,2.64,2.66,1333800
CCP,20120202,2.64,2.68,2.62,2.62,2174200
CEN,20120202,2.46,2.48,2.44,2.46,628000
CENTEL,20120202,11.4,11.4,11.3,11.3,1018500
CFRESH,20120202,4.88,4.9,4.84,4.84,287600
CGD,20120202,0.51,0.53,0.51,0.51,93400
CHOTI,20120202,305,314,305,312,10700
CHOW,20120202,2.84,2.86,2.82,2.84,4224600
CI,20120202,4,4,3.96,3.96,14700
CIG,20120202,0.69,0.71,0.68,0.69,7699800
CIMBT,20120202,2.98,3.06,2.94,2.94,10827600
CITY,20120202,2.04,2.04,2.04,2.04,306600
CK,20120202,7.75,7.75,7.6,7.6,2774900
CM,20120202,3.5,3.52,3.48,3.52,259600
CMO,20120202,1.75,1.78,1.74,1.74,1222100
CMR,20120202,50,50,50,50,1000
CNS,20120202,28.25,28.5,28.25,28.5,100300
CNT,20120202,4.06,4.12,4.06,4.1,18400
COL,20120202,22.7,22.8,22.7,22.8,37800
COLOR,20120202,3.2,3.24,3.14,3.18,943000
CPALL,20120202,60,60,59,59,8429500
CPF,20120202,35.25,36,35,35.75,36379000
CPI,20120202,4.58,4.58,4.58,4.58,50900
CPL,20120202,25.25,25.5,25.25,25.5,20500
CPN,20120202,39.75,41.5,39.75,41.25,7328600
CPNRF,20120202,13,13.1,13,13,1413900
CRANE,20120202,3.18,3.24,3.18,3.18,252800
CSC,20120202,32.25,32.5,32.25,32.25,4300
CSL,20120202,6.1,6.15,6.1,6.1,551300
CSP,20120202,2.12,2.12,2.1,2.12,51200
CSR,20120202,41,41,41,41,300
CTARAF,20120202,8.2,8.25,8.15,8.25,157800
CTW,20120202,8.5,8.6,8.4,8.4,350400
CWT,20120202,12.4,12.5,11.8,11.9,3310800
DCC,20120202,62.25,63,61.75,62.25,538200
DCON,20120202,3.58,3.66,3.58,3.62,47200
DELTA,20120202,21.7,22,21.7,21.8,900000
DEMCO,20120202,3.46,3.48,3.44,3.46,900400
DIMET,20120202,1.28,1.31,1.28,1.31,3469900
DRACO,20120202,3.64,3.72,3.6,3.72,75200
DRT,20120202,6.05,6.1,6.05,6.05,699800
DSGT,20120202,8,8,7.9,8,125400
DTAC,20120202,67.25,67.75,67,67.25,2984500
DTC,20120202,35.25,36.5,35.25,36.25,8600
