<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AYUD,19880531,97.93,97.93,97.93,97.93,2331
BAY,19880531,24.7581,24.9012,24.3287,24.3287,1382876
BBL,19880531,29.5869,29.7701,29.5869,29.7701,172030
BFIT,19880531,30.7133,30.7133,30.7133,30.7133,4446
BJC,19880531,4.4889,4.4889,4.4889,4.4889,1350
CNS,19880531,13.1106,13.1106,12.9665,13.1106,48583
CPF,19880531,2.6759,2.6759,2.6414,2.6586,1430714
CSC,19880531,37.9085,38.0698,37.9085,37.9085,4943
DTC,19880531,72.8918,72.8918,72.8918,72.8918,993527
ICC,19880531,106.24,106.24,106.24,106.24,717
IFEC,19880531,2.1839,2.197,2.0924,2.1186,275250
KBANK,19880531,18.616,18.7203,18.5117,18.7203,203995
NEP,19880531,0.5443,0.5443,0.5396,0.5443,4741990
PDI,19880531,52.5158,52.5158,52.1792,52.5158,383791
POST,19880531,1.6285,1.6371,1.6285,1.6371,1323081
PR,19880531,9.9764,9.9764,9.9764,9.9764,14029
SCB,19880531,33.4787,33.694,33.4787,33.694,24138
SCC,19880531,25.41,25.51,25.31,25.51,330000
SCCC,19880531,165.749,166.463,165.749,166.463,94060
SFP,19880531,93.5,93.5,93,93,19450
SINGER,19880531,5.5074,5.5074,5.4044,5.4559,320571
SKR,19880531,3.0966,3.1311,3.0966,3.0966,58112
SPC,19880531,5.7663,5.7663,5.7663,5.7663,52640
SSC,19880531,10.2212,10.2212,10.2212,10.2212,19560
TCAP,19880531,14.3579,14.6154,14.3579,14.4867,2149562
THL,19880531,1.5191,1.5414,1.445,1.5117,5667365
TISCO,19880531,36.4792,36.6589,36.2995,36.6589,79014
TMB,19880531,19.4935,19.4935,19.4935,19.4935,6003
TPC,19880531,11.6857,11.8497,11.6857,11.8497,175593
UP,19880531,22.0137,22.335,21.6923,22.1744,27379
WG,19880531,27.7024,28.1098,27.7024,27.9061,69712
SET,19880531,424.93,424.93,424.93,424.93,8617275
BBL-F,19880531,35.7,35.7,35.7,35.7,200000
SCB-F,19880531,67.1,67.1,67.1,67.1,120000
SCC-F,19880531,30.5,30.5,30.5,30.5,150000
SCCC-F,19880531,95.2,95.2,95.2,95.2,140000
SFP-F,19880531,107,107,107,107,50000
TCAP-F,19880531,128.088,128.088,128.088,128.088,45156
DTM,19880531,9.4371,9.5214,9.2686,9.4371,54587
ICBCT,19880531,42.8987,44.0301,42.5215,44.0301,144240
SGF,19880531,4.4097,4.4097,4.3169,4.4097,26927
UFM,19880531,12.6,12.6,12.6,12.6,1000
