<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20010517,13.6,13.6,13.5,13.5,78000
ADVANC,20010517,41,41.2,41,41,64000
AFC,20010517,3.2,3.2,3.2,3.2,20000
AMARIN,20010517,2.225,2.275,2.225,2.275,125000
AMATA,20010517,0.49,0.68,0.48,0.62,140000
AP,20010517,0.4,0.4,0.4,0.4,300000
APURE,20010517,1.1556,1.2444,1.1556,1.2444,106875
AQ,20010517,1.5796,1.5796,1.5796,1.5796,201061
ASIAN,20010517,2.225,2.2375,2.225,2.2375,84000
ASP,20010517,2.525,2.625,2.525,2.525,9770000
AYUD,20010517,93,94,93,93,17500
BANPU,20010517,20.5,21,20.5,21,1790800
BAT-3K,20010517,19.75,21,19.75,21,56300
BAY,20010517,6.6,6.7,6.6,6.7,4730800
BBL,20010517,38,38.5,37.75,38,2990900
BCP,20010517,5.9,6.3,5.9,6.2,6411800
BEC,20010517,22.6,22.6,21.8,22.2,2283000
BFIT,20010517,7.5,7.625,7.375,7.5,1107000
BIG,20010517,22.25,23,22.25,23,4000
BIGC,20010517,16,16,15.75,16,27600
BJC,20010517,2.6,2.65,2.6,2.65,37000
BKI,20010517,64.4433,64.4433,64.4433,64.4433,675
BLAND,20010517,0.25,0.25,0.25,0.25,16875000
BTS,20010517,1.6953,1.6953,1.6953,1.6953,1067090
CCET,20010517,2.225,2.25,2.225,2.225,161000
CENTEL,20010517,0.701,0.701,0.6863,0.701,521800
CFRESH,20010517,4.5336,4.6336,4.5336,4.6336,392976
CHOTI,20010517,146,147,146,147,7000
CIMBT,20010517,8.1075,8.9723,7.2427,8.3237,58069248
CK,20010517,1.05,1.075,1.025,1.025,1728000
CM,20010517,2.9756,2.9983,2.9756,2.9983,55031
CNS,20010517,24,24.5,23.5,23.75,938500
CPF,20010517,4.1,4.125,4.075,4.125,4663000
CPH,20010517,3.3,3.7,3.3,3.5,4212700
CPL,20010517,20.25,20.25,20,20,16000
CPN,20010517,1.1623,1.1623,1.0793,1.107,4578338
CSC,20010517,6.8,6.8,6.5,6.6,158100
CSR,20010517,15.75,15.75,15.75,15.75,2000
CTW,20010517,5.5,5.625,5.375,5.625,155000
CWT,20010517,2.3,2.3,2.3,2.3,40000
DCC,20010517,0.93,0.93,0.93,0.93,10000
DELTA,20010517,19.8,20.2,19.8,20,61400
DRACO,20010517,1.25,1.275,1.25,1.275,26400
DTCI,20010517,8,8,8,8,2000
EASTW,20010517,2.675,2.675,2.675,2.675,200000
EGCO,20010517,30,30.25,29.75,30.25,124900
ERW,20010517,0.65,0.65,0.65,0.65,2055000
ESTAR,20010517,0.3,0.325,0.3,0.3,2444400
F&D,20010517,10.25,10.25,10.25,10.25,400
FMT,20010517,24.5,25.75,24.5,25,47000
GENCO,20010517,1.15,1.175,1.15,1.175,220000
GFPT,20010517,0.7507,0.7507,0.7347,0.7507,2196000
GOLD,20010517,4.5,4.5,4.4,4.5,875500
GRAMMY,20010517,8.55,8.9,8.55,8.9,1177000
GYT,20010517,165,165,165,165,1000
HANA,20010517,12.9,13.1,12.8,13.1,3989000
IEC,20010517,0.084,0.085,0.083,0.084,340520000
INTUCH,20010517,16.1,16.1,16,16.1,447000
IRC,20010517,1.1,1.1,1.1,1.1,40000
IRPC,20010517,1.1641,1.4552,1.1641,1.3096,183685296
ITD,20010517,0.96,1,0.96,0.98,21686000
JAS,20010517,0.7,0.71,0.68,0.68,48741000
JUTHA,20010517,2.8,2.8,2.8,2.8,300
KAMART,20010517,0.466,0.5507,0.466,0.5507,30688
KBANK,20010517,20.75,21,20.5,21,1419160
KCE,20010517,4.5026,4.5414,4.425,4.5026,6583661
KGI,20010517,1.3684,1.4026,1.3342,1.3342,13708940
KKP,20010517,19.75,19.75,19.5,19.75,1610040
KTB,20010517,12,12.5,11.75,12,4484400
KWG,20010517,2.4,2.4,2.4,2.4,5000
KYE,20010517,57.5,58,57,57.5,22300
LANNA,20010517,3.7,3.7,3.7,3.7,20000
LEE,20010517,1.3667,1.3667,1.3417,1.3583,525000
LH,20010517,2.3,2.35,2.3,2.35,5791000
LOXLEY,20010517,1.025,1.025,1,1,68753000
LPN,20010517,0.1875,0.194,0.1811,0.1875,1685593
LRH,20010517,10.941,10.941,10.7082,10.7082,29855
LTX,20010517,27.75,27.75,27.75,27.75,21000
MAKRO,20010517,53.5,53.5,53,53,87200
MALEE,20010517,4,4,4,4,69300
MANRIN,20010517,9.4,9.4,9.4,9.4,10000
MATI,20010517,4.1,4.1,4.1,4.1,15000
MBK,20010517,19.25,19.5,19.25,19.25,31400
METCO,20010517,73,76.5,71.5,76,2479400
MFC,20010517,3.7,3.7,3.65,3.65,14000
MINT,20010517,0.9946,1.0173,0.9946,1.0173,609300
MK,20010517,0.39,0.4,0.39,0.4,500000
MSC,20010517,1.025,1.05,1.025,1.05,429000
NEP,20010517,0.16,0.19,0.16,0.16,20550000
NKI,20010517,18.25,20,18.25,20,19800
NMG,20010517,10.5,10.75,10.5,10.75,487400
NOBLE,20010517,1.3,1.4,1.3,1.3,762100
NPP,20010517,9.5,9.5,9.5,9.5,20000
NWR,20010517,1.1062,1.1062,1.0581,1.0581,962257
OGC,20010517,24.25,25,23,24,712000
OHTL,20010517,192,200,192,200,475
PAF,20010517,2.4665,2.6256,2.3869,2.493,1419252
PDI,20010517,10.25,10.5,10,10.5,157400
PL,20010517,1.8,1.8,1.8,1.8,1151000
PR,20010517,54.5,54.5,54.5,54.5,2000
PRANDA,20010517,1.9,1.9,1.9,1.9,5000
PSL,20010517,0.5625,0.5625,0.5625,0.5625,40000
PTTEP,20010517,21.4,21.6,21.2,21.2,8299000
QH,20010517,0.72,0.76,0.72,0.74,19336000
RAM,20010517,9.5,9.5,9.5,9.5,100
RATCH,20010517,16.5,16.5,16,16,1945000
RCL,20010517,2.675,2.675,2.675,2.675,10000
ROH,20010517,32,32,32,32,106250
SAMART,20010517,1.45,1.5,1.45,1.5,574000
SAMTEL,20010517,1.325,1.325,1.325,1.325,597000
SAUCE,20010517,39.5,39.5,39.5,39.5,1300
SAWANG,20010517,9,9.2,8.9,8.9,103000
SCB,20010517,23.25,23.25,22.75,22.75,550700
SCC,20010517,34,34,33.6,33.8,300290
SCCC,20010517,123,124,119,121,180300
SCP,20010517,1.7,1.8,1.7,1.7,51000
SFP,20010517,41.5,43,41.5,42.5,6500
SIAM,20010517,1.7,1.7,1.7,1.7,4000
SINGER,20010517,2.425,2.5,2.425,2.5,354000
SIRI,20010517,3.0957,3.0957,3.0202,3.0202,1237949
SITHAI,20010517,3.7,3.8,3.7,3.8,234400
SNP,20010517,11.375,11.375,11.375,11.375,29400
SPALI,20010517,0.37,0.38,0.37,0.38,2320000
SSC,20010517,8.8,8.85,8.6,8.75,250000
SSF,20010517,1.6429,1.6686,1.6172,1.6258,2854488
SSI,20010517,0.2,0.2,0.19,0.2,6951000
SSSC,20010517,1.2001,1.2668,1.2001,1.2001,21447
SST,20010517,2.15,2.15,2.15,2.15,70000
STA,20010517,1.5104,1.5591,1.4617,1.5347,5381525
