<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19960305,10.1989,10.3218,10.1989,10.3218,9358
ACC,19960305,14.3,14.3,14,14,77000
ADVANC,19960305,48,48,47.4,47.4,1904000
AFC,19960305,12.5,12.5,12.25,12.25,15700
AJ,19960305,1.5,1.5,1.5,1.5,40000
ASIAN,19960305,3.4,3.4,3.325,3.325,49999
ASIMAR,19960305,7.0108,7.0108,6.8319,7.0108,88064
ASP,19960305,7.65,7.7,7.6,7.6,257000
AYUD,19960305,166,166,164,164,1400
BANPU,19960305,208.52,208.52,208.52,208.52,149500
BAT-3K,19960305,72.5,73.5,69.5,72,20500
BAY,19960305,108.591,108.591,108.591,108.591,255656
BBL,19960305,230,234,228,230,921928
BCP,19960305,33,33.25,32.25,33,166200
BDMS,19960305,2.7664,2.7855,2.6329,2.6711,965724
BFIT,19960305,108,108,108,108,800
BH,19960305,5.7897,5.7897,5.7445,5.7445,16028
BIG,19960305,25.75,27.5,25.75,27.5,300
BIGC,19960305,10.8941,10.8941,10.8941,10.8941,45437
BJC,19960305,7.25,7.4,7.25,7.3,90700
BLAND,19960305,3.075,3.075,3,3.05,1114000
BTNC,19960305,30,31.5,30,31.5,6000
BTS,19960305,38.6143,38.6143,37.908,38.1434,369500
BUI,19960305,28.4549,28.4549,28.4549,28.4549,1309
CEN,19960305,5.5,5.5,5.2,5.2,165000
CENTEL,19960305,1.0222,1.0222,1.0222,1.0222,60300
CFRESH,19960305,3.1502,3.3335,3.1502,3.1669,62996
CHARAN,19960305,63,67.5,63,67.5,300
CIMBT,19960305,43.24,43.24,43.24,43.24,4624
CK,19960305,19.6,19.6,19.3,19.4,165000
CM,19960305,2.9389,3.0414,2.7509,2.9389,118514
CMR,19960305,21.5,21.5,21.5,21.5,581
CNS,19960305,55.5,55.5,53.5,54,115500
CNT,19960305,24,24,23.5,23.5,49100
CPF,19960305,6.448,6.448,6.2882,6.2882,28148
CPH,19960305,105,105,102,104,123400
CPI,19960305,2.7895,2.7895,2.712,2.7895,582042
CPL,19960305,14,14.5,13.25,14,16700
CPN,19960305,5.5071,5.5071,5.3964,5.5071,1064183
CSC,19960305,58,58,57,57,500
CTW,19960305,19.3143,19.3143,18.6913,18.8471,28890
CWT,19960305,14.875,14.875,14.625,14.875,54400
DCC,19960305,4.725,4.8,4.6,4.6,74000
DELTA,19960305,11.6,11.8,11.5,11.5,160000
DRACO,19960305,3.975,3.975,3.825,3.825,2200
DTCI,19960305,15,15.5,15,15.25,3700
EGCO,19960305,83.5,84.5,83,83.5,504740
EPCO,19960305,12,12,11.25,11.25,142800
ERW,19960305,4.4323,4.4821,4.3825,4.4821,25601
ESTAR,19960305,2.5,2.5625,2.5,2.5625,197600
EVER,19960305,19.4486,20.4722,19.2439,20.4722,13422
FANCY,19960305,0.9166,1.0583,0.9166,1.0583,5400
FE,19960305,137,139,137,137,4500
GFPT,19960305,0.6868,0.6868,0.6708,0.6708,840520
GLAND,19960305,178,181,177,180,177600
GOLD,19960305,24.25,24.5,23.25,24,103400
GRAMMY,19960305,24.2,24.2,24.2,24.2,50000
GYT,19960305,134,143,134,143,14800
HANA,19960305,7.812,7.8659,7.812,7.812,1455194
ICC,19960305,212,212,212,212,500
IEC,19960305,1.13,1.15,1.07,1.08,13950000
IFEC,19960305,2.65,2.7,2.65,2.7,14000
INTUCH,19960305,37.6691,37.6691,37.2259,37.4475,893571
IRPC,19960305,14.5689,14.9401,14.2905,14.4761,6925159
ITD,19960305,26.4,26.4,25,25.6,1304000
JAS,19960305,11.9,12,11.6,11.8,710000
JUTHA,19960305,24,24,23.5,24,1800
KAMART,19960305,6.0153,6.1,5.9729,6.0153,100327
KBANK,19960305,123,124.323,121.677,121.677,1395756
KC,19960305,62.9063,66,62.9063,66,387
KCE,19960305,10.3064,10.3794,10.2332,10.2332,640265
KGI,19960305,40.4734,40.4734,38.6196,38.6196,114579
KKP,19960305,75.5,75.5,73,74,46152
KTB,19960305,119,119,117,118,389120
KWG,19960305,165.55,171.194,165.55,171.194,2179
KYE,19960305,99,101,99,101,14400
LANNA,19960305,18.6,18.6,18.3,18.4,267000
LEE,19960305,1.6,1.6667,1.6,1.6667,621000
LH,19960305,23.5418,23.5418,23.2978,23.2978,627982
LOXLEY,19960305,42,42.2,37.8,39,257000
LPN,19960305,3.8799,3.8799,3.8476,3.8799,258251
LRH,19960305,8.1475,8.3803,8.0311,8.3803,17397
MAKRO,19960305,117,117,112,112,91000
MALEE,19960305,14.0489,14.8152,14.0489,14.3043,270519
MANRIN,19960305,14.25,14.25,14,14,7100
MATI,19960305,15.3,15.3,14.5,14.5,6000
MAX,19960305,12.9,12.9,12.7,12.9,1713000
MDX,19960305,41.5,41.75,38.75,40,227300
METCO,19960305,101,101,100,100,2100
MINT,19960305,0.8409,0.8409,0.8409,0.8409,50300
MK,19960305,5.7355,5.8319,5.6873,5.8319,12967
MODERN,19960305,21.75,22.75,21.25,22.75,38900
NEP,19960305,0.98,0.98,0.88,0.88,4833000
NMG,19960305,54,54,52.5,52.5,17900
NPK,19960305,20,20,20,20,1000
NPP,19960305,115,115,115,115,180500
NSI,19960305,101,105,100,105,2500
NTV,19960305,32.75,33.5,32.75,33.5,200
OCC,19960305,56.5,56.5,56.5,56.5,2000
OGC,19960305,23.5,23.5,22.5,22.5,15000
OHTL,19960305,132,132,131,131,600
PAF,19960305,3.1162,3.1162,2.851,2.9173,2151125
PATO,19960305,5.8,5.9,5.75,5.9,206000
PDI,19960305,16.44,16.44,15.5267,15.5267,426131
PE,19960305,41,41.25,40.5,41,5400
PF,19960305,153,155,152,155,25800
PK,19960305,2.075,2.1,2.075,2.1,36000
POLAR,19960305,4.0937,4.3729,4.0937,4.3729,2680
POST,19960305,6.9631,7.6466,6.9631,7.6466,7022
PR,19960305,23.5,23.5,23.5,23.5,6000
PRAKIT,19960305,8,8,8,8,50000
PRANDA,19960305,4.65,4.9,4.55,4.55,799000
PRG,19960305,20.25,20.75,20,20.75,54300
PSL,19960305,7.15,7.2,7.15,7.2,52000
PTTEP,19960305,29,29,28.6,29,1619000
QH,19960305,18.4205,18.7495,18.4205,18.585,103362
RAM,19960305,39.5,39.5,39.5,39.5,300
RCI,19960305,2.95,3,2.95,2.95,86000
RCL,19960305,11.0497,11.1298,11.0497,11.1298,35760
RML,19960305,3.1208,3.1208,3.0682,3.0682,226722
ROBINS,19960305,50.5,50.5,50,50,54800
ROCK,19960305,37.25,38.75,36,38.75,1300
ROJNA,19960305,15.7,15.7,15.7,15.7,7000
S&J,19960305,36.75,37,36,36,8700
SAMART,19960305,16.8,16.9,16.6,16.8,114500
SAMCO,19960305,7,7,6.45,6.8,251000
SAUCE,19960305,108,108,107,107,2500
SAWANG,19960305,25.5,25.5,24.75,25,11700
SCB,19960305,264.393,264.393,262.557,262.557,235176
SCC,19960305,125.2,125.2,122.2,122.8,73000
SCCC,19960305,360,364,358,362,656910
SCP,19960305,19,19,18.25,18.25,20800
SE-ED,19960305,1.0645,1.0645,1.0409,1.0409,147950
SFP,19960305,78,78.5,78,78.5,23500
SHANG,19960305,34,34,33,34,13548
SIAM,19960305,70,70,70,70,1000
SINGER,19960305,22,24,22,24,2000
SITHAI,19960305,183,185,183,185,113300
SKR,19960305,24.25,25,24,25,5300
SMK,19960305,68.2586,68.2586,66.9828,66.9828,3370
SMPC,19960305,15,15,14.75,14.75,48700
SNP,19960305,8.875,8.875,8.875,8.875,1400
SORKON,19960305,70,70,70,70,209
SPALI,19960305,7.15,7.15,6.75,6.8,1142500
SPC,19960305,5.05,5.05,5.05,5.05,20000
SPI,19960305,56,57.5,56,56,2800
SSI,19960305,2.875,2.875,2.75,2.775,5374000
SSSC,19960305,77.3416,77.3416,76.0081,77.3416,13948
STA,19960305,3.6785,3.7272,3.6054,3.7029,906155
STANLY,19960305,51.5,54,51.5,53.5,80500
STEC,19960305,15.3,15.9,15.3,15.6,393000
SUC,19960305,34.25,34.25,33.25,33.25,26300
SUSCO,19960305,1.56,1.56,1.48,1.56,2066000
SVH,19960305,22.5,22.5,22.25,22.25,85300
SVI,19960305,0.7954,0.8292,0.7954,0.8123,93800
SVOA,19960305,4.7,4.7,4.65,4.65,104000
SYNTEC,19960305,12.6908,12.7706,12.1321,12.6908,68594
TASCO,19960305,133,134,132,132,297700
TC,19960305,14.9403,15.9104,14.9403,15.3284,110189
TCAP,19960305,127.881,128.857,123.976,125.929,493243
TCB,19960305,12,12,12,12,7000
TCC,19960305,19.5,19.5,19,19,44500
TCCC,19960305,23.25,23.75,22.75,23.75,7400
TCJ,19960305,118,119,117,118,39700
TCMC,19960305,12.9853,12.9853,12.4659,12.4659,6738
TF,19960305,191,191,190,190,2300
TFD,19960305,3.715,3.8068,3.6004,3.6462,967106
TFI,19960305,1.0825,1.0825,1.0564,1.0564,546305
TGCI,19960305,6.35,6.35,6.3,6.35,200000
TGPRO,19960305,27.7384,27.9129,27.564,27.7384,100885
THAI,19960305,51,51,50,51,692400
THCOM,19960305,20.875,20.875,20.5,20.5,300000
THL,19960305,1.3962,1.3962,1.3263,1.3962,199834
THRE,19960305,6.4545,6.4545,6.4545,6.4545,26028
TIC,19960305,56.7955,56.7955,56.7955,56.7955,246
TIPCO,19960305,3.625,3.625,3.55,3.55,32640
TISCO,19960305,152.717,152.717,152.717,152.717,1705
TIW,19960305,82,82,81.5,81.5,3800
TLUXE,19960305,3.3134,3.3572,3.2914,3.3353,154000
TMB,19960305,83.0787,84.7077,82.2642,82.2642,1443744
TMD,19960305,18.25,19,18.25,18.25,5000
TNL,19960305,5.7,5.75,5.7,5.75,69000
TNPC,19960305,6.3908,6.3908,6.3908,6.3908,71681
TOPP,19960305,45,45,44.5,44.5,500
TPA,19960305,63,63,62.5,62.5,6000
TPC,19960305,12.4,13.2,12.3,12.9,514000
TPIPL,19960305,103.902,103.902,103.149,103.149,320048
TPP,19960305,17,19.5,17,19.5,2300
TR,19960305,19.4,19.4,19.4,19.4,380
TRITN,19960305,8.4668,8.5144,8.4668,8.5144,18453
TRU,19960305,7.68,7.8,7.6,7.68,230000
TRUBB,19960305,1.5536,1.5536,1.5536,1.5536,1856
TRUE,19960305,70.5,71,69,70,3077000
TSI,19960305,87.5,87.5,87,87,200
TTA,19960305,5.2585,5.4087,5.2585,5.4087,23960
TTI,19960305,30.5,30.75,30.25,30.75,3600
TTL,19960305,55,55,55,55,1000
TTTM,19960305,71.5,79.5,71.5,79.5,300
TU,19960305,3.275,3.325,3.225,3.325,3994000
TVO,19960305,1.72,1.78,1.72,1.78,112500
TWP,19960305,66,66,65,65,3700
U,19960305,768.02,787.317,760.301,760.301,4779
UMI,19960305,2.3812,2.3812,2.1667,2.2096,2571975
UP,19960305,20.25,20.25,19.75,19.75,3500
UPF,19960305,19,19,19,19,500
UPOIC,19960305,2.975,2.975,2.925,2.925,30000
VIBHA,19960305,1.375,1.375,1.375,1.375,50000
VNG,19960305,4.425,4.5,4.4,4.5,396000
VNT,19960305,12.5175,12.9491,12.3016,12.5175,540037
WAVE,19960305,46.0971,46.8346,45.7283,45.7283,47996
WG,19960305,35.25,35.25,35,35,3100
WIIK,19960305,2.675,2.675,2.575,2.6,1558000
YCI,19960305,28,28,28,28,500
ZMICO,19960305,5.25,5.55,5.25,5.55,665000
$AGRI,19960305,64.32,64.32,64.32,64.32,829650
$BANK,19960305,1349.36,1349.36,1349.36,1349.36,8866440
$COMM,19960305,4521.18,4521.18,4521.18,4521.18,324522
$ENERG,19960305,6221.33,6221.33,6221.33,6221.33,1710840
$ETRON,19960305,604.11,604.11,604.11,604.11,259950
$FIN,19960305,12471.3,12471.3,12471.3,12471.3,4856597
$FOOD,19960305,2158.99,2158.99,2158.99,2158.99,642464
$HELTH,19960305,281.16,281.16,281.16,281.16,237500
$INSUR,19960305,3469.05,3469.05,3469.05,3469.05,31700
$MINE,19960305,18.03,18.03,18.03,18.03,418600
$PKG,19960305,1703.85,1703.85,1703.85,1703.85,841100
$PROF,19960305,272.17,272.17,272.17,272.17,9500
$PROP,19960305,953.26,953.26,953.26,953.26,4679378
$TRANS,19960305,121.04,121.04,121.04,121.04,1021032
SET,19960305,1325.76,1327.7,1306.76,1311.66,50780388
AYUD-F,19960305,166,166,166,166,38800
BAY-F,19960305,173,173,173,173,10000
BBL-F,19960305,330,334,330,330.13,112500
CTW-F,19960305,31.5,31.5,31,31.25,20000
KBANK-F,19960305,164.041,168.866,162.835,166.586,586642
KTB-F,19960305,121,122,119,120.09,757200
LH-F,19960305,48,48,47.6,47.705,747000
MDX-F,19960305,40,40.5,40,40.23,7500
PTTEP-F,19960305,147,151,147,148.95,481200
RCL-F,19960305,298,298,298,298,15000
SCB-F,19960305,420,420,406,409.11,154500
SCC-F,19960305,134.8,134.8,133.6,134.021,164000
STANLY-F,19960305,50,50,50,50,400
TCAP-F,19960305,173,173,170,171.31,177900
TMB-F,19960305,129,129,129,129,120000
APX,19960305,40.15,40.15,39.6286,39.6286,14191
BECL,19960305,44.75,44.75,43.75,44.25,301200
BRC,19960305,13.75,13.75,12.5,12.5,496100
CGS,19960305,5.8419,5.8419,5.6239,5.7548,1980660
DTM,19960305,23.9727,23.9727,21.9031,22.593,42037
HEMRAJ,19960305,4.3457,4.3761,4.3153,4.3761,493589
ICBCT,19960305,201.6,201.6,198,200.4,13250
MGR,19960305,96,97.5,95.5,97.5,700
PA,19960305,10.5879,11.3626,10.3297,11.3626,84804
PHATRA,19960305,187,187,184,184,160200
PICNI,19960305,0.2396,0.2436,0.2193,0.2375,628040
POMPUI,19960305,35.75,37.5,35.5,37.5,5000
PPC,19960305,43.4343,43.4343,43.4343,43.4343,230
PYT,19960305,31.5,31.75,30.75,30.75,64300
SAFARI,19960305,81,81.7941,80.2059,81.7941,108044
SCIB,19960305,58.0058,58.5331,57.4785,58.0058,1292280
SGF,19960305,8.0711,8.1473,7.8427,7.8427,392682
SICCO,19960305,38.3237,38.3237,38.3237,38.3237,27920
SMG,19960305,19.252,19.252,19.252,19.252,768
TRS,19960305,23.4537,23.9259,23.4537,23.9259,32400
TT&T,19960305,62.1872,62.1872,59.3605,60.4912,336259
TWFP,19960305,17.75,18,17.5,17.5,2500
UFM,19960305,43,44.75,43,44.75,800
VGM,19960305,4.9075,5.0375,4.875,4.9075,507692
WORLD,19960305,38.1002,38.7609,37.88,38.7609,1702
