<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20010122,12.5,12.5,12.5,12.5,2000
ADVANC,20010122,43,43,42.4,42.6,69000
AMARIN,20010122,2.175,2.175,2.175,2.175,15000
AP,20010122,0.32,0.32,0.32,0.32,516000
APURE,20010122,1.2444,1.4222,1.1556,1.3333,5582216
AQ,20010122,2.0183,2.1939,2.0183,2.1061,5411014
ASP,20010122,3.05,3.25,3.025,3.25,2538000
BANPU,20010122,18.25,18.25,18.25,18.25,247000
BAT-3K,20010122,18.5,18.75,18.5,18.75,3000
BAY,20010122,7.3,7.3,7.1,7.3,2824600
BBL,20010122,38,38,36.75,37.5,6181120
BCP,20010122,4.7,4.7,4.6,4.7,278900
BEC,20010122,24.8,25.2,24.8,25.2,1695000
BFIT,20010122,9.375,9.375,9,9.25,1323600
BIG,20010122,27.25,27.5,27.25,27.5,9000
BIGC,20010122,15,15,14.25,14.5,340200
BJC,20010122,2.55,2.55,2.525,2.525,135700
BKI,20010122,54.2213,54.2213,54.2213,54.2213,450
BLAND,20010122,0.3,0.36,0.29,0.35,441748992
BTS,20010122,3.0138,3.2963,3.0138,3.2022,16959624
CCET,20010122,2.925,3.05,2.85,2.95,46263000
CENTEL,20010122,0.6863,0.6863,0.6863,0.6863,13700
CFRESH,20010122,4.0002,4.0669,4.0002,4.0002,284982
CHOTI,20010122,159,160,159,160,3900
CK,20010122,1.325,1.35,1.275,1.3,1158000
CNS,20010122,30.5,31.25,29.5,31.25,3113103
CPF,20010122,4.175,4.425,4.175,4.375,32472000
CPH,20010122,3,3.3,3,3.3,201200
CPI,20010122,1.5885,1.5885,1.5691,1.5691,21939
CPL,20010122,17.5,17.5,17.5,17.5,4000
CPN,20010122,1.4805,1.4805,1.4805,1.4805,162608
CSC,20010122,6,6,5.8,5.8,2328
CTW,20010122,6.5,6.5,6.375,6.375,290800
DELTA,20010122,24,24,23.6,24,260000
DRACO,20010122,1.475,1.5,1.45,1.45,55000
EE,20010122,1.35,1.35,1.35,1.35,20000
EGCO,20010122,32.25,32.25,32,32.25,155000
ERW,20010122,1.0333,1.05,1,1.0333,10320600
ESTAR,20010122,0.35,0.375,0.35,0.35,6071200
F&D,20010122,11.25,12.25,11.25,12.25,2300
FMT,20010122,21.5,21.5,21.5,21.5,1100
GENCO,20010122,1.5,1.5,1.48,1.48,1183000
GFPT,20010122,0.5239,0.5494,0.5239,0.5431,1574600
GOLD,20010122,5.3,5.6,5.3,5.6,3474600
GRAMMY,20010122,10.2,10.2,9.8,9.8,821000
HANA,20010122,21,21,20.2,20.6,20299000
ICC,20010122,103,103,102,102,1200
IEC,20010122,0.069,0.071,0.068,0.068,199530000
INTUCH,20010122,19.2,19.3,19.1,19.3,1916000
IRPC,20010122,1.6492,1.7462,1.6492,1.6977,11911841
ITD,20010122,1.475,1.475,1.425,1.425,3514000
JAS,20010122,1.05,1.1,1.025,1.075,154190000
KBANK,20010122,24.75,25,24.5,25,5766058
KCE,20010122,5.7836,5.7836,5.6671,5.6671,1787932
KGI,20010122,1.2658,1.3342,1.2316,1.3342,55302572
KKP,20010122,25.5,28,25.5,28,10432600
KTB,20010122,13.5,13.5,13,13.5,2635300
KWC,20010122,25,25,25,25,300
KWG,20010122,2.8,2.8,2.2,2.4,20600
KYE,20010122,75,75.5,75,75,27800
LH,20010122,1.95,1.95,1.875,1.95,8424400
LOXLEY,20010122,1.625,1.875,1.625,1.875,90896272
LPN,20010122,0.1681,0.1746,0.1681,0.1746,3666552
LRH,20010122,8.3803,8.3803,8.3803,8.3803,214
LTX,20010122,28.5,29.75,28.5,29.75,144800
