<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20020227,23.8,24.4,23.6,24,93000
ADVANC,20020227,41,41.5,40.75,41.25,1424200
AEC,20020227,9.7209,10.1766,9.7209,10.1766,6845793
AEONTS,20020227,28.4,36,28.4,32.6,2926500
AFC,20020227,5.5,5.5,5.25,5.25,9500
AJ,20020227,0.9,0.93,0.85,0.93,11501000
ALUCON,20020227,140,140,140,140,500
AMANAH,20020227,1.664,1.7189,1.664,1.7189,11460312
AMARIN,20020227,4.4,4.4,4.4,4.4,2000
AMATA,20020227,1.06,1.1,1.06,1.1,2120000
AP,20020227,2.8,2.925,2.8,2.925,4318000
APURE,20020227,1.7956,1.8844,1.7956,1.8489,101475
AQ,20020227,3.6681,3.9489,3.6681,3.9489,6352676
ASIAN,20020227,4.625,4.9,4.625,4.775,485799
ASP,20020227,4.075,4.25,4.075,4.225,16559000
AYUD,20020227,105,107,105,107,3000
BANPU,20020227,35.75,36,34.5,35.75,1266800
BAT-3K,20020227,25.5,25.75,25.5,25.5,84400
BAY,20020227,5.8,6.1,5.8,6.05,27220854
BBL,20020227,53.5,56.5,53.5,56.5,7807590
BCP,20020227,5.55,5.8,5.45,5.65,15168100
BDMS,20020227,2.0987,2.0987,2.0987,2.0987,15724
BEC,20020227,23.2,24.2,23.2,24,3522540
BFIT,20020227,6.5,6.65,6.45,6.65,345800
BIG,20020227,29.5,29.5,29,29.5,20400
BIGC,20020227,22.3,23.3,22.3,23.2,697700
BJC,20020227,4,4.125,4,4.125,140800
BKI,20020227,101.331,104.887,101.331,104.887,13950
BLAND,20020227,0.356,0.376,0.356,0.376,106130000
BROOK,20020227,0.852,0.868,0.844,0.856,6454000
CCET,20020227,3.725,3.75,3.675,3.725,7700000
CENTEL,20020227,1.7524,1.767,1.7524,1.7597,383500
CFRESH,20020227,8.7339,8.7339,8.7339,8.7339,52496
CHARAN,20020227,38,38,38,38,2400
CHOTI,20020227,158,159,158,159,700
CHUO,20020227,8.65,8.65,8.5,8.6,22500
CIMBT,20020227,7.2643,7.4805,7.2211,7.4805,5217625
CK,20020227,1.54,1.6,1.54,1.57,5719000
CM,20020227,4.5429,4.5883,4.5201,4.5201,742924
CNS,20020227,41.75,43.5,41.25,43.25,2280500
CPF,20020227,7.1,7.4,7.1,7.3,25299676
CPH,20020227,8.3,8.5,8.25,8.3,846100
CPI,20020227,3.4869,3.5643,3.4287,3.4869,1770648
CPL,20020227,28.25,29,28.25,29,247400
CPN,20020227,2.9334,2.9611,2.9334,2.9334,487826
CSC,20020227,10.7,11.1,10.7,11.1,179100
CTW,20020227,7.4,7.5,7.35,7.5,188200
CWT,20020227,6.75,6.75,6.6,6.75,76600
DCC,20020227,4,4.125,3.975,4,6505000
DELTA,20020227,36,37.25,36,37,2550900
DTC,20020227,33,33,32.25,32.25,3100
EASTW,20020227,2.875,2.875,2.825,2.85,494000
EGCO,20020227,39,40,39,39.5,639100
ERW,20020227,1.3917,1.4417,1.375,1.425,9709800
ESTAR,20020227,0.53,0.545,0.53,0.545,40417200
F&D,20020227,40,40,40,40,500
FANCY,20020227,7.6663,8.7996,7.333,7.6663,115804
FMT,20020227,39,39,39,39,1700
GEL,20020227,0.7077,0.7077,0.7077,0.7077,4352
GENCO,20020227,1.26,1.29,1.26,1.29,2547300
GFPT,20020227,3.5139,3.5778,3.5139,3.5778,10763370
GOLD,20020227,13.5,13.8,13.4,13.8,2738400
GRAMMY,20020227,11.7,12,11.7,12,624000
GYT,20020227,230,230,230,230,300
HANA,20020227,15.2,16.4,15.2,16.4,3011290
HMPRO,20020227,0.6411,0.6545,0.6411,0.6545,3245483
HTC,20020227,4.35,4.35,4.35,4.35,7000
ICC,20020227,190,190,190,190,6400
IEC,20020227,0.107,0.111,0.107,0.11,189310000
INET,20020227,4.78,4.82,4.74,4.82,3225800
INTUCH,20020227,18,18.2,17.8,18.1,8582339
IRC,20020227,1.65,1.79,1.65,1.79,702000
IRPC,20020227,1.5231,1.5813,1.5231,1.5813,7678096
ITD,20020227,2.1,2.13,2.07,2.13,11872000
JAS,20020227,0.444,0.452,0.44,0.452,40231000
JCT,20020227,10,10,9.8,9.8,1700
JUTHA,20020227,2.22,2.28,2.22,2.26,238400
KBANK,20020227,24,26,24,26,13414249
KCE,20020227,3.7263,3.8622,3.7263,3.8622,2658712
KDH,20020227,8,8,8,8,5000
KGI,20020227,1.6832,1.7961,1.6832,1.7789,533000672
KKC,20020227,1.8738,2.1182,1.8738,2.1182,61370
KKP,20020227,39.25,42,39.25,41.75,6397408
KTB,20020227,12.6,13.1,12.4,13.1,16044841
KWG,20020227,3.24,3.24,3.18,3.2,99900
LANNA,20020227,4.5,4.65,4.5,4.575,259000
LEE,20020227,2.0667,2.1667,2.0667,2.1667,864000
LH,20020227,4.75,5.2,4.75,5.15,15334710
LOXLEY,20020227,0.905,0.93,0.9,0.93,18510000
LPN,20020227,0.5012,0.5173,0.5012,0.5109,2294881
LRH,20020227,17.459,17.5754,17.459,17.459,28566
LST,20020227,1.7,1.71,1.7,1.71,6000
LTX,20020227,35,36.25,35,36.25,9100
M-CHAI,20020227,9.5,10,9.5,10,4400
MAKRO,20020227,40.25,40.75,39.75,40,1173639
MALEE,20020227,3.94,3.96,3.94,3.94,204500
MATI,20020227,6.2,6.2,6.2,6.2,60000
MBK,20020227,28.75,29.25,28.75,29.25,97900
METCO,20020227,88,89,88,88.5,26300
MFC,20020227,5.1,5.1,5,5.1,124000
MINT,20020227,1.3202,1.3382,1.3202,1.3292,1468900
MK,20020227,0.82,0.845,0.82,0.845,9946000
MODERN,20020227,18.2,19,18.2,18.9,180600
MSC,20020227,1.07,1.07,1.07,1.07,70000
NC,20020227,6.9109,6.9599,6.9109,6.9599,2244
NEP,20020227,0.33,0.35,0.326,0.326,187000
NKI,20020227,25.75,25.75,25.75,25.75,2500
NMG,20020227,16,17.6,15.8,17.4,4891200
NOBLE,20020227,7,7.25,6.95,7.2,17403900
NPP,20020227,17.3,17.9,17.3,17.4,8000
NWR,20020227,1.491,1.5006,1.4429,1.5006,18270338
OGC,20020227,42.75,44.5,42.75,44,147300
OHTL,20020227,206,206,202,202,7600
PAF,20020227,9.5251,9.6194,9.4308,9.4308,1491500
PDI,20020227,13.7,14.2,13.7,14.2,359000
PF,20020227,8.3,8.4,8.15,8.25,3987800
PG,20020227,4.1333,4.1333,3.9181,4.1118,29032
PK,20020227,2,2,1.87,1.87,20000
PL,20020227,2.08,2.12,2.08,2.12,3014000
PR,20020227,88,88,88,88,17633
PRANDA,20020227,4.975,5.05,4.975,5,203000
PSL,20020227,0.895,0.895,0.875,0.885,538000
PTT,20020227,34.75,34.75,34.25,34.5,3872000
PTTEP,20020227,22.4,23.2,22.4,23,6339500
QH,20020227,1.63,1.7,1.63,1.7,33174440
RAM,20020227,15.4,15.4,15.4,15.4,2000
RATCH,20020227,17,17.3,17,17.2,4318800
RCI,20020227,0.256,0.304,0.254,0.302,1428000
RCL,20020227,4.6,4.625,3.85,3.85,9794000
ROCK,20020227,7.2,7.2,7.2,7.2,4000
ROJNA,20020227,1.74,1.74,1.74,1.74,6000
SAMART,20020227,1.16,1.22,1.16,1.22,950000
SAMCO,20020227,2.15,2.2,2.15,2.2,574000
SAMTEL,20020227,1.06,1.07,1.04,1.06,9893570
SAUCE,20020227,62,64,62,64,15700
SAWANG,20020227,14.6,14.6,14.6,14.6,2000
SCB,20020227,25,27.25,25,27.25,10589911
SCC,20020227,70,77.2,70,76,1907000
SCCC,20020227,146,156,146,153,1088428
