<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20051208,4.02,4.1,4.02,4.08,890700
ACC,20051208,1.95,2,1.84,1.87,12221100
ADAM,20051208,0.8036,0.829,0.7952,0.8121,11438069
ADVANC,20051208,105,106,103,105,4901210
AEC,20051208,6.95,7.3,6.95,7.05,5722900
AF,20051208,7.1,10,7.1,10,11900
AH,20051208,23.9,24.3,23.9,24.1,581300
AIT,20051208,8.2667,8.2667,8.1333,8.1333,72600
AJ,20051208,3.1,3.1,3.04,3.04,108500
ALUCON,20051208,91,91,91,91,100
AMANAH,20051208,0.98,0.98,0.96,0.97,3094000
AMARIN,20051208,9.85,9.85,9.8,9.85,163700
AMATA,20051208,13.8,13.9,13.5,13.8,2907600
AMC,20051208,4.9259,4.9259,4.9259,4.9259,17591
AOT,20051208,50.5,50.5,50,50,430600
AP,20051208,3.4,3.4,3.24,3.24,13147200
APURE,20051208,2.0444,2.0444,2.0089,2.0089,606712
AQ,20051208,3.22,3.22,3.089,3.1451,4695315
ASIAN,20051208,5,5,5,5,9400
ASIMAR,20051208,1.35,1.35,1.33,1.35,508500
ASP,20051208,4.56,4.58,4.46,4.54,39095300
AYUD,20051208,15.6,15.6,15.6,15.6,20000
BAFS,20051208,7.4141,7.4141,7.3724,7.3724,254248
BANPU,20051208,131,131,128,129,1192800
BAT-3K,20051208,58,58,58,58,13100
BAY,20051208,13.5,13.6,13.4,13.4,10202847
BBL,20051208,103,103,101,103,9012441
BCH,20051208,1.5086,1.5086,1.5086,1.5086,2618000
BCP,20051208,13.7,13.7,13.6,13.7,307111
BDMS,20051208,22.1,22.1,21.7,21.8,455029
BEC,20051208,13.5,13.5,13.3,13.5,112900
BFIT,20051208,12,12.1,11.5,11.7,5298030
BH,20051208,29,29,27.5,28,756000
BIG,20051208,9.1,9.15,9.1,9.15,4700
BIGC,20051208,31.5,31.75,31.5,31.75,11100
BKI,20051208,173.333,173.333,173.333,173.333,600
BKKCP,20051208,8.7,8.7,8.5,8.5,30000
BLAND,20051208,0.59,0.59,0.57,0.58,56680200
BLISS,20051208,1.797,1.797,1.7685,1.7827,161100
BROOK,20051208,0.39,0.4,0.38,0.38,140200
