<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,19910606,35.875,35.875,35.875,35.875,2285
ABICO,19910606,12.9261,12.9261,12.7703,12.9261,9631
AFC,19910606,75.9361,75.9361,72.5232,72.5232,49225
AJ,19910606,6.8,6.85,6.4,6.85,294000
ASIA,19910606,53.4638,53.4638,53.4638,53.4638,127
ASP,19910606,5.982,6.374,5.982,6.08,20474000
AYUD,19910606,282,300,282,290,47200
BANPU,19910606,24.19,25.85,24.19,24.67,1046000
BAY,19910606,30.5607,30.7158,30.5607,30.7158,272029
BBL,19910606,33.4502,34.0302,33.2568,33.6435,959640
BFIT,19910606,123.213,125.911,123.213,123.662,112744
BH,19910606,14.5648,14.5648,14.4743,14.5648,34820
BIG,19910606,68.5,70,68,70,56000
BJC,19910606,9.3333,9.3333,9.3333,9.3333,450
BTNC,19910606,60,61,59,60.5,21000
BUI,19910606,82.1954,90.3336,81.3816,90.3336,11917
CEN,19910606,10.756,11.0441,10.3719,11.0441,1429670
CENTEL,19910606,3.4887,3.5362,3.4646,3.4887,771100
CNS,19910606,70.8838,73.1889,70.8838,71.46,293946
CNT,19910606,23.0304,23.4622,23.0304,23.3183,337637
CPF,19910606,3.6237,3.7036,3.5704,3.5704,3625481
CSC,19910606,68.2477,70.9776,68.2477,68.7936,4761
CTW,19910606,38.867,38.867,38.5137,38.5137,40751
CWT,19910606,48.6099,50.2411,47.9574,49.9149,1352986
DTC,19910606,94.1091,100.953,94.1091,100.953,5902
ERW,19910606,7.4935,7.7277,7.1032,7.1032,1575120
FE,19910606,198,198,198,198,600
GEL,19910606,22.1031,24.0462,22.1031,24.0462,615911
GYT,19910606,290,290,288,290,300
HTC,19910606,5.6795,5.9784,5.6795,5.893,262278
IFEC,19910606,5.3628,5.3628,5.0877,5.0877,98890
INSURE,19910606,65,69,65,67.5,93200
INTUCH,19910606,6.6936,7.1526,6.6936,7.1526,8094222
JCT,19910606,47.0725,49.5072,47.0725,47.0725,4558
JUTHA,19910606,60.1192,61.8369,59.6898,60.9781,59612
KBANK,19910606,22.8398,23.0484,22.8398,22.8398,542696
KCE,19910606,5.4813,5.7129,5.4813,5.7129,310869
KDH,19910606,35.5,36,35,36,21800
KGI,19910606,9.5005,9.7228,9.5005,9.5005,1202290
KKC,19910606,11.2537,11.9317,11.2537,11.8638,896829
KKP,19910606,50.1099,51.3626,50.1099,50.1099,679623
KTB,19910606,11.6801,11.8747,11.6801,11.7774,261976
LEE,19910606,1.8529,1.9085,1.8344,1.8529,2374650
LH,19910606,7.4215,7.6774,7.4215,7.6135,4982898
LTX,19910606,36,36.5,35.75,36,29900
MATI,19910606,12.613,12.7,12.526,12.7,72420
MFC,19910606,32,34,32,34,6354000
MINT,19910606,0.9336,0.9336,0.9336,0.9336,3000
MK,19910606,14.0864,14.2541,14.0026,14.1703,744203
NEP,19910606,3.6727,3.7638,3.6727,3.7638,15331290
NKI,19910606,72.2212,78.9919,72.2212,75.2304,10102
NMG,19910606,72.1823,72.1823,71.0718,72.1823,23771
NPK,19910606,57,57,57,57,3200
OCC,19910606,83,83,81,82,1800
OHTL,19910606,204,206,204,206,3300
PAF,19910606,10.078,10.5421,10.078,10.2769,242072
PDI,19910606,84.16,87.5264,84.16,85.0016,384148
