<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19921223,32.8975,32.8975,32.8975,32.8975,23405
ADVANC,19921223,9.2518,9.4843,9.2518,9.4843,4452380
AFC,19921223,41,42,41,41.75,61841
AHC,19921223,27.3687,28.0938,26.1,26.1,111724
AJ,19921223,3.7,3.725,3.65,3.65,152000
ALUCON,19921223,143,143,143,143,1000
AMARIN,19921223,10.4,10.4,10.1787,10.234,128340
ASIA,19921223,54.25,54.25,54.25,54.25,635
ASP,19921223,5.982,6.031,5.884,5.933,3229000
AYUD,19921223,228,228,226,226,4900
BANPU,19921223,38.66,38.66,37.95,37.95,118500
BAY,19921223,45.7634,46.1512,45.3756,46.1512,342860
BBL,19921223,91.5,92,91.5,92,290110
BDMS,19921223,6.3555,6.3555,6.3555,6.3555,57760
BFIT,19921223,113.621,114.306,113.621,113.621,7126
BIG,19921223,63,63,61,61,3900
BIGC,19921223,27.8401,27.8401,25.0045,25.2623,1019867
BJC,19921223,6.6667,6.6667,6.6222,6.6222,6750
BKI,19921223,220.057,220.057,217.374,217.374,179755
BLAND,19921223,9.8,9.95,9.6,9.65,3210000
BTNC,19921223,45.25,47.5,45.25,47.5,5600
BTS,19921223,78.6414,80.525,76.2869,77.2287,979175
CEN,19921223,4.2976,4.3696,4.2736,4.2736,186380
CENTEL,19921223,2.7746,2.8111,2.7746,2.7746,404000
CNS,19921223,49.482,50.3604,49.482,49.482,19295
CNT,19921223,63.4208,66.1444,60.3081,66.1444,9649059
CPF,19921223,5.9684,6.075,5.9151,6.0217,1048987
CPH,19921223,60.9412,61.2798,59.9255,60.2641,722169
CSC,19921223,72.6155,76.4374,72.6155,75.3454,14285
CTW,19921223,30.0336,30.0336,30.0336,30.0336,19809
CWT,19921223,24.625,24.875,24.5,24.625,141200
DCC,19921223,3.625,3.725,3.625,3.7,330000
DTCI,19921223,76,76,75,75,1100
EE,19921223,6.9,7.1,6.8,7.1,411000
ERW,19921223,9.9914,10.3816,9.8352,9.9914,7188932
FE,19921223,226,226,214,218,6200
GEL,19921223,14.1304,14.1304,13.9006,13.9006,47440
GFPT,19921223,2.6833,2.6993,2.6354,2.6514,1076860
HTC,19921223,8.2843,8.6259,7.8573,8.6259,975992
IEC,19921223,0.9523,0.9523,0.9523,0.9523,4173400
INTUCH,19921223,8.1112,8.2231,8.1112,8.1672,464783
JCT,19921223,39.7681,39.7681,37.3333,37.3333,6160
JUTHA,19921223,41.0099,45.0894,41.0099,43.3717,61009
KBANK,19921223,46.2903,46.2903,46.0258,46.2903,1705483
KCE,19921223,6.3593,6.4689,6.3593,6.4323,83453
KDH,19921223,38.75,39.25,37.5,37.5,15800
KGI,19921223,12.3742,12.3742,12.2637,12.2637,753049
KKC,19921223,4.9489,5.3218,4.9489,5.3218,656401
KKP,19921223,91.4286,92.5714,91.4286,92,8750
KTB,19921223,28.0212,28.0212,27.8293,27.8293,2202933
LEE,19921223,3.4333,3.4667,3.4,3.4667,663000
LH,19921223,12.8077,12.8077,12.6857,12.8077,688648
LTX,19921223,40,41.25,40,41,5500
MALEE,19921223,107.232,108.338,106.68,107.785,15196
MANRIN,19921223,58,58,58,58,200
MATI,19921223,11.1342,11.1342,10.9603,10.9603,62070
MDX,19921223,121,122,121,121,77900
METCO,19921223,92,97,92,95.5,49500
MFC,19921223,29.8,29.8,29.8,29.8,12000
MINT,19921223,1.2659,1.3337,1.2433,1.3337,23088000
MK,19921223,9.9286,10.025,9.8322,10.025,167022
MODERN,19921223,98.6364,100.227,98.6364,99.1667,13954
NEP,19921223,2.675,2.75,2.625,2.65,8001000
NMG,19921223,84.953,86.6188,84.953,86.6188,20709
NPK,19921223,55,57.5,55,57,111100
OHTL,19921223,198,199,198,199,550
PAF,19921223,7.7574,8.4867,7.7574,8.4867,6466194
PDI,19921223,47.0367,47.4933,47.0367,47.0367,157510
PE,19921223,64.9801,68.9292,64.9801,67.1342,24092
PK,19921223,9,9.2,8.7,9.15,16000
POLAR,19921223,9.0248,9.7692,9.0248,9.7692,4929350
POST,19921223,11.9612,11.9612,11.9612,11.9612,119386
PRANDA,19921223,26.6,27.4,26.2,27.2,286000
QH,19921223,6.3542,6.3542,6.3542,6.3542,59907
RAM,19921223,66,66.5,65.5,66,14000
RCI,19921223,6.945,6.945,6.896,6.896,30000
RCL,19921223,7.2595,7.3287,7.1904,7.3287,167770
ROBINS,19921223,49.95,50.5,49.95,50.5,2200
ROH,19921223,27.25,29.5,27.25,29.5,22800
SAWANG,19921223,54.5,55,54.5,55,3500
SCB,19921223,95.659,96.2098,95.659,96.2098,76958
SCC,19921223,52,52.2,51.8,52.2,424000
SCCC,19921223,162.534,163.427,162.534,162.534,9965
SCP,19921223,38.25,39,38,38.5,98000
SE-ED,19921223,6.2374,6.2374,6.2374,6.2374,11220
SFP,19921223,158,158,158,158,5500
SHANG,19921223,26.5,26.5,26.25,26.5,10600
SIAM,19921223,72.4341,75.8472,72.4341,75.8472,224398
SINGER,19921223,23.6765,23.6765,23.6765,23.6765,9714
SITHAI,19921223,135.247,136.312,134.182,136.312,33992
SKR,19921223,31.6718,33.0195,31.5033,32.1772,337751
SMPC,19921223,19.4129,19.6468,19.296,19.4129,13679
SPC,19921223,18,18,18,18,12220
SSF,19921223,7.393,7.6668,7.393,7.6668,219126
SST,19921223,7.8,8.3,7.8,8.3,47000
STA,19921223,2.5336,2.5823,2.5336,2.5579,128275
STANLY,19921223,23.1139,23.4141,22.8138,23.1139,407086
STEC,19921223,25.2,25.6,25,25.6,293000
SUC,19921223,29,30.75,29,30.25,1592950
SUSCO,19921223,3.6842,4.0229,3.6842,3.8959,48945700
SVH,19921223,30.1395,30.1395,29.9535,30.1395,22126
SVI,19921223,1.1508,1.1508,1.1268,1.1508,225230
TASCO,19921223,35.9318,38.1261,35.6575,38.1261,1430609
TC,19921223,74.7015,78.097,73.2463,74.7015,522290
TCAP,19921223,37.6653,37.6653,37.4721,37.6653,518750
TCB,19921223,11.0948,11.602,11.0948,11.4118,455800
TCC,19921223,53,54,51.5,51.5,192100
TCCC,19921223,52.268,52.984,52.268,52.268,13687
TCMC,19921223,40.5141,40.5141,40.2544,40.2544,5775
TFD,19921223,3.4173,3.4173,3.3224,3.3856,1149850
TFI,19921223,0.9781,1.0042,0.9781,0.9781,2181389
TGCI,19921223,11,11,10.9,11,122000
TH,19921223,3.5351,3.6439,3.5351,3.6439,20220
THAI,19921223,52,52.5,52,52,61600
THL,19921223,4.84,5.0727,4.84,5.0727,856280
TIPCO,19921223,10.7,10.8,10.6,10.7,927000
TISCO,19921223,130.9,130.9,130.197,130.197,20461
TMB,19921223,30.101,30.101,29.8058,29.8058,559890
TMD,19921223,53.5,53.5,53,53,8700
TNL,19921223,14,14,14,14,33000
TNPC,19921223,30.8887,31.5987,30.8887,31.4212,77173
TOPP,19921223,72,72,72,72,200
TPC,19921223,9.4989,9.6356,9.4989,9.6356,588255
TPCORP,19921223,5.6361,5.6361,5.6361,5.6361,5464
TPIPL,19921223,53.1314,55.1638,53.1314,55.1638,18426
TPP,19921223,37.2949,37.7824,37.2949,37.5386,4512
TRUBB,19921223,1.8861,1.9014,1.8707,1.8707,179328
TSI,19921223,45.7308,47.1027,45.7308,46.1881,23288
TSTE,19921223,7.6586,7.7118,7.4459,7.4459,15040
TTI,19921223,41.25,42,41.25,42,6400
TTL,19921223,76,76,76,76,1000
TVI,19921223,63.607,64.2246,61.7544,63.607,109142
TVO,19921223,3.951,3.951,3.8882,3.8882,129150
TWP,19921223,67.5,68.5,66,68.5,2900
UMI,19921223,8.2806,8.3235,8.1519,8.2806,487125
UP,19921223,40.037,40.2546,39.8194,40.037,22519
UPF,19921223,28,28.5,28,28.5,17590
UPOIC,19921223,3.925,3.95,3.9,3.925,180000
UT,19921223,26,26.75,26,26.75,178000
VIBHA,19921223,5.7,6,5.5,6,2445000
WG,19921223,78.5,80.5,77.5,78,101100
YCI,19921223,68,68,68,68,1000
BH-P,19921223,0.0166,0.0166,0.0166,0.0166,11562500
$AGRI,19921223,92.2,92.2,92.2,92.2,4574200
$BANK,19921223,520.13,520.13,520.13,520.13,49585408
$COMM,19921223,5335.45,5335.45,5335.45,5335.45,573700
$FIN,19921223,7258.39,7258.39,7258.39,7258.39,13055054
$FOOD,19921223,2086.04,2086.04,2086.04,2086.04,119055
$INSUR,19921223,4248.78,4248.78,4248.78,4248.78,232600
$PROP,19921223,1121.54,1121.54,1121.54,1121.54,13213016
SET,19921223,862.68,866.11,860.29,863.5,107462640
BBL-F,19921223,123,123,123,123,213000
CPF-F,19921223,118,118,118,118,15000
GFPT-F,19921223,6,6,6,6,18300
HTC-F,19921223,98,98,98,98,30000
ICC-F,19921223,970,970,970,970,10000
SCC-F,19921223,62,62.4,62,62.246,380000
SUC-F,19921223,38.75,38.75,38.75,38.75,88000
APX,19921223,17.7949,18.2583,17.6095,17.8876,305343
BRC,19921223,40,41.25,40,41.25,74800
CGS,19921223,5.8303,6.1626,5.8303,6.1626,11241814
DTM,19921223,23.4041,23.8571,22.8001,22.8001,212094
GEN-F,19921223,5.3318,5.3318,5.3318,5.3318,34665
HEMRAJ,19921223,5.2574,5.2574,5.0447,5.1358,184273
ICBCT,19921223,193.2,194.4,190.8,192,19250
MGR,19921223,144,144,143,144,7300
PA,19921223,21.3421,22.078,21.3421,21.3421,97019
PPC,19921223,90.5335,92.8748,88.9725,88.9725,25497
SCIB,19921223,30.5849,31.6395,30.0576,30.0576,5834562
SGF,19921223,12.7421,13.0317,12.7421,13.0317,237575
SICCO,19921223,78.7591,80.796,78.7591,80.796,7069
UFM,19921223,58,58.5,54,54,9000
VGM,19921223,4.0931,4.2178,4.0931,4.2178,70769
