<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ADVANC,19921116,8.7404,8.8799,8.601,8.601,344130
AFC,19921116,45.5,46.5,45.5,46,15900
AHC,19921116,24.65,24.65,24.4688,24.4688,6482
AJ,19921116,4.1,4.1,4.025,4.025,126000
ALUCON,19921116,144,144,142,142,2400
AMARIN,19921116,10.8426,10.8426,10.7319,10.7319,110260
AP,19921116,12.4752,12.6764,11.7709,11.8715,2775180
ASIA,19921116,58.9674,58.9674,57.3949,58.9674,1399
ASP,19921116,7.011,7.06,6.717,6.766,7747000
AYUD,19921116,226,230,220,220,4600
BANPU,19921116,36.05,36.05,35.81,35.81,28700
BAY,19921116,45.3756,45.7634,44.2121,45.3756,1015314
BBL,19921116,90.5,91,89,89.5,1133190
BDMS,19921116,6.5424,6.5424,6.1686,6.1686,25669
BFIT,19921116,121.15,121.15,117.044,117.044,16362
BH,19921116,16.8264,16.8264,16.7359,16.7359,13817
BIG,19921116,79,79,72.5,72.5,11700
BJC,19921116,6.8889,6.8889,6.7111,6.7111,16200
BKI,19921116,217.374,217.374,217.374,217.374,222
BLAND,19921116,12.2,12.2,11.8,11.9,8118000
BTS,19921116,88.5305,88.5305,85.2341,87.5886,430234
CEN,19921116,5.474,5.5221,4.9458,4.9458,357150
CENTEL,19921116,2.9206,2.9206,2.8841,2.8841,567000
CNS,19921116,55.9234,56.2162,54.4595,55.3378,135076
CPF,19921116,6.448,6.5013,6.2349,6.3414,354666
CPH,19921116,58.2327,58.5713,57.5556,57.5556,169835
CSC,19921116,66.6097,66.6097,66.6097,66.6097,6226
CSR,19921116,61,61,60.5,60.5,2200
CTW,19921116,33.037,33.037,33.037,33.037,5659
CWT,19921116,30.25,30.25,27.75,27.75,523000
DCC,19921116,3.9,3.9,3.775,3.775,70000
DTC,19921116,99.9515,99.9515,99.9515,99.9515,525
DTCI,19921116,81,82.5,79,80,69600
EE,19921116,7.85,7.9,7.55,7.7,916000
