<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19970930,2.7,2.7,2.4,2.4,15200
ADVANC,19970930,23.6,24.2,22.8,24,1618000
AJ,19970930,0.75,0.75,0.75,0.75,1000
APURE,19970930,2.0444,2.0444,2.0444,2.0444,112
ASIA,19970930,19,20,19,20,2700
ASP,19970930,2.975,2.975,2.925,2.925,351000
BANPU,19970930,104.26,104.26,103.61,104.26,117400
BAY,19970930,50.976,50.976,50.112,50.544,170196
BBL,19970930,127,127,123,125,1451640
BCP,19970930,10.25,10.25,10.25,10.25,67200
BDMS,19970930,1.9842,1.9842,1.8316,1.8316,5241
BEC,19970930,23.8,23.8,23.4,23.6,1919000
BFIT,19970930,19.625,19.625,19.625,19.625,2000
BIG,19970930,7.6,7.6,7.6,7.6,2000
BIGC,19970930,9.6,9.6,9.6,9.6,5000
BJC,19970930,6,6.2,6,6.2,2600
BKI,19970930,191.108,191.108,191.108,191.108,6750
BLAND,19970930,0.45,0.46,0.45,0.46,597000
BTS,19970930,5.3683,5.4625,5.3683,5.3683,227646
BUI,19970930,11.4583,11.4583,11.4583,11.4583,1309
CEN,19970930,0.37,0.37,0.37,0.37,6000
CFRESH,19970930,1.6668,1.7334,1.6668,1.7334,74995
CK,19970930,8.15,8.2,8.05,8.1,237000
CNS,19970930,13.5,14,13.25,13.75,160100
CNT,19970930,1.7,1.7,1.7,1.7,58937
CPF,19970930,3.9967,4.05,3.9434,4.05,975802
CPH,19970930,125,125,125,125,200
CPL,19970930,8.3,8.5,8.1,8.5,8000
CPN,19970930,3.2378,3.2378,3.2378,3.2378,1806
CSC,19970930,11,11,11,11,1000
CSR,19970930,32,32,32,32,2400
DCC,19970930,0.17,0.17,0.17,0.17,59000
DELTA,19970930,30.6,31.2,30.6,31,650000
DRACO,19970930,2,2.125,2,2.125,33500
DTC,19970930,42.75,42.75,42.75,42.75,5000
EASTW,19970930,4.3,4.3,4.1,4.15,1438000
EE,19970930,0.9,0.92,0.78,0.9,48000
EGCO,19970930,59,59,57.5,58,142540
EMC,19970930,34.5,37,34,35,5440
EPCO,19970930,1.425,1.575,1.425,1.425,96800
ERW,19970930,1.3347,1.3347,1.3347,1.3347,67266
EVER,19970930,1.1464,1.1464,1.1464,1.1464,239
FMT,19970930,16,16,16,16,8300
GFPT,19970930,0.3194,0.3194,0.3194,0.3194,294260
GJS,19970930,4.6,4.6,4.5,4.5,197600
GLAND,19970930,15,15.5,15,15.5,4100
GOLD,19970930,2.2,2.2,2.1,2.1,95000
GRAMMY,19970930,29,30,29,29.4,3386000
HANA,19970930,5.6031,5.7647,5.6031,5.7647,98374
ICC,19970930,88,88.5,88,88.5,200
IEC,19970930,0.099,0.099,0.095,0.096,3060000
INTUCH,19970930,10.4144,10.9129,10.4144,10.9129,364649
IRC,19970930,0.43,0.43,0.43,0.43,304000
IRPC,19970930,5.4569,5.4569,5.3356,5.3356,1025007
JAS,19970930,3,3.025,2.95,3.025,2474000
KAMART,19970930,1.3344,1.3344,1.3344,1.3344,8262
KBANK,19970930,62.8226,64.1452,61.5,63.1532,2398190
KC,19970930,41.7656,44.3438,41.7656,44.3438,9406
KCE,19970930,7.9673,8.1135,7.9673,8.1135,51986
KGI,19970930,2.57,2.7385,2.57,2.6542,6348460
KKC,19970930,1.5073,1.5073,1.5073,1.5073,4909
KTB,19970930,25,25,24,24.5,3332950
KYE,19970930,48,51,47,50.5,9300
LANNA,19970930,19.6,19.7,19.6,19.7,113000
LEE,19970930,0.1833,0.1833,0.1833,0.1833,30000
LH,19970930,3.725,4.025,3.725,4,9150970
LOXLEY,19970930,3.4,3.5,3.4,3.425,66000
LRH,19970930,7.682,7.9148,7.682,7.9148,4510
LST,19970930,0.729,0.729,0.6959,0.6959,11000
LTX,19970930,14.75,14.75,14.75,14.75,1000
MAKRO,19970930,59,60,59,59.5,53200
MALEE,19970930,20.5,20.5,20.5,20.5,17000
MATI,19970930,4.5,4.5,4.5,4.5,2880
MAX,19970930,16.6,17,15.9,16.3,252000
MBK,19970930,24.25,24.25,24.25,24.25,100
MDX,19970930,3.5,3.5,3.3,3.5,83400
METCO,19970930,25.25,27,25.25,25.5,4700
MFC,19970930,11.1,13.2,10.8,13.1,1130000
MINT,19970930,1.085,1.085,1.085,1.085,10100
MODERN,19970930,6.3,6.3,6.3,6.3,1000
MSC,19970930,0.9,0.9,0.9,0.9,40000
NEP,19970930,0.16,0.17,0.16,0.17,50000
NKI,19970930,21.25,21.25,21.25,21.25,500
NMG,19970930,31.5,31.75,30.75,31.75,31400
NOBLE,19970930,1.9764,1.9764,1.9764,1.9764,21174
NPP,19970930,14.75,15,14.75,15,2700
NSI,19970930,128,133,126,133,4700
OHTL,19970930,180,180,180,180,150
PAF,19970930,1.2995,1.2995,1.2995,1.2995,18852
PATO,19970930,3.5,3.6,3.425,3.6,23000
PDI,19970930,8,8.1,7.9,8.1,50000
PF,19970930,4.6,4.6,4.5,4.5,6300
PL,19970930,0.66,0.66,0.64,0.64,66000
PR,19970930,30.25,30.5,29.75,30.5,19900
PRANDA,19970930,1.375,1.375,1.375,1.375,12000
PRECHA,19970930,28.2,28.2,28.2,28.2,500
PRG,19970930,25.25,27.25,25.25,27.25,3100
PSL,19970930,1.6,1.65,1.6,1.65,34000
PTTEP,19970930,40,40.2,39,39,132010
QH,19970930,1.38,1.4,1.38,1.4,58000
RAM,19970930,16.75,17.5,16.75,17.5,6200
RML,19970930,0.1894,0.1894,0.1894,0.1894,286611
ROBINS,19970930,4.3,4.7,4.3,4.6,41400
SAMART,19970930,5.6,5.8,5.55,5.7,19000
SAMCO,19970930,1,1.025,1,1.025,13000
SAMTEL,19970930,4.4,4.45,4.4,4.45,13000
SAWANG,19970930,9.1,9.3,9,9.3,20200
SCB,19970930,107.41,108.328,104.656,108.328,568541
SCC,19970930,42,42.2,42,42,1961500
SCCC,19970930,130,130,129,129,8600
SCP,19970930,1.7,1.7,1.7,1.7,14400
SE-ED,19970930,2.5312,2.5549,2.5312,2.5549,6340
SHANG,19970930,22,22,21,21.75,128000
SIAM,19970930,8,8,8,8,3200
SINGER,19970930,6.2,6.2,6,6.05,140000
SITHAI,19970930,21,21.5,21,21,243000
SKR,19970930,1,1.1,1,1.1,2300
SMK,19970930,49.7586,49.7586,49.7586,49.7586,156
SPALI,19970930,0.6,0.63,0.59,0.63,147000
SPORT,19970930,10.2,10.3,10.2,10.3,15000
SSC,19970930,31.4,32.8,31.4,32.8,6000
SSI,19970930,0.31,0.33,0.3,0.32,76000
SSSC,19970930,13.3348,13.3348,13.3348,13.3348,599
SST,19970930,2.25,2.525,2.25,2.525,33000
STA,19970930,4.0439,4.1901,4.0439,4.1901,26680
STEC,19970930,6.15,6.25,5.8,6,566000
STPI,19970930,1.05,1.05,1,1.025,35000
SUC,19970930,27.5,29.5,27.5,29.5,9500
SUSCO,19970930,0.2,0.22,0.2,0.22,2324000
SYNTEC,19970930,3.5917,3.6716,3.5917,3.6716,1100
TASCO,19970930,114,115,109,111,290400
TC,19970930,6.4,6.4,6.4,6.4,1000
TCAP,19970930,24.8929,25.381,23.9167,24.1607,1724356
TF,19970930,178,181,178,181,300
TFD,19970930,2.3391,2.4767,2.1327,2.4767,963704
TFI,19970930,0.3026,0.3026,0.2556,0.2609,423626
TGCI,19970930,1.575,1.575,1.55,1.575,1382000
THAI,19970930,56.5,57.5,54,56.5,99000
THCOM,19970930,9.25,9.5,9.125,9.375,693480
THL,19970930,0.6515,0.6981,0.6515,0.6981,132148
TIP,19970930,2.525,2.75,2.5,2.75,111000
TISCO,19970930,84,84,77,77,2400
TMB,19970930,20.7697,21.1769,20.3624,20.3624,760100
TMD,19970930,14,14.25,14,14.25,2100
TNL,19970930,1.9,2,1.85,2,133000
TPIPL,19970930,9,9,8.5,8.5,112350
TR,19970930,7.9,7.9,7.9,7.9,400
TRITN,19970930,2.521,2.521,2.521,2.521,153
TRU,19970930,6.08,6.08,6.08,6.08,6250
TRUE,19970930,29.5,30,29.25,29.5,411400
TTA,19970930,0.8638,0.8729,0.8638,0.8729,87979
TU,19970930,3.725,3.725,3.7,3.7,478000
TVI,19970930,14,14.75,14,14.75,2100
TVO,19970930,1.52,1.52,1.52,1.52,32500
U,19970930,23.1564,23.1564,23.1564,23.1564,462
UP,19970930,10,10,10,10,600
UPOIC,19970930,2.975,2.975,2.975,2.975,64000
VIBHA,19970930,0.63,0.65,0.63,0.65,22000
VNT,19970930,1.9,1.9,1.8,1.8,930100
WACOAL,19970930,9,9,9,9,133000
WAVE,19970930,44,46,44,46,6700
ZMICO,19970930,0.77,0.77,0.77,0.77,1000
$AGRI,19970930,38.96,39.19,38.76,39.18,120500
$BANK,19970930,528.29,528.59,516.83,523.6,11250800
$COMM,19970930,1831.9,1858.87,1823.55,1858.87,113200
$ENERG,19970930,5743.66,5764.22,5648.54,5648.54,780400
$ETRON,19970930,598.7,603.2,597.61,602.36,159800
$FIN,19970930,2279.06,2301.69,2236.35,2242.84,13381400
$FOOD,19970930,1537.21,1540.74,1497.17,1540.74,111500
$HELTH,19970930,108.12,108.12,107.09,107.09,90100
$INSUR,19970930,2758.98,2789.04,2758.76,2789.04,23800
$MINE,19970930,9.02,9.1,8.85,9.1,62300
$PKG,19970930,932.34,944.05,929.45,944,45000
$PROP,19970930,226.57,226.63,222.96,224.18,1873500
$TRANS,19970930,106.85,109.11,104.8,107.78,175700
SET,19970930,547.42,547.81,541.71,544.54,70186200
ADVANC-F,19970930,23,24,23,23.956,730000
BAY-F,19970930,59,59,58.5,58.64,97900
BBL-F,19970930,187,187,180,183.57,1140600
EASTW-F,19970930,4.9,4.9,4.9,4.9,1755000
EGCO-F,19970930,79,80.5,77.5,79.24,315100
ITD-F,19970930,70,70,70,70,300
KBANK-F,19970930,75.3866,77.799,69.9588,73.4024,2311916
KTB-F,19970930,25,25,24.25,24.57,678100
LANNA-F,19970930,198,198,198,198,1000
LH-F,19970930,4.775,4.95,4.775,4.857,1865000
MAKRO-F,19970930,60,60,60,60,1000
MATI-F,19970930,4.725,4.725,4.725,4.725,10000
PTTEP-F,19970930,244,245,240,243.36,178600
ROBINS-F,19970930,4.8,4.9,4.8,4.85,10000
SCB-F,19970930,120,122,118,120.23,226200
SCC-F,19970930,60.8,60.8,59.6,59.733,165000
