<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20000120,13.2,13.2,13.1,13.2,488000
ADVANC,20000120,40,40.2,39.2,39.6,806000
AFC,20000120,5,5,5,5,1020
AJ,20000120,0.29,0.31,0.28,0.29,1477000
ALUCON,20000120,79,79,76,76,3200
AMARIN,20000120,2.1,2.125,2.1,2.125,70000
AP,20000120,0.28,0.3,0.27,0.3,2318000
APURE,20000120,3.1111,3.6444,3.1111,3.3778,111937
ASIAN,20000120,1.0375,1.075,1.0375,1.075,165999
ASIMAR,20000120,1.1446,1.1446,1.1446,1.1446,2795
ASP,20000120,5.35,5.65,5.35,5.4,11830000
AYUD,20000120,100,100,100,100,41100
BANPU,20000120,28.5,31.25,28.5,30.5,3540500
BAT-3K,20000120,21.25,21.75,21,21.25,35900
BAY,20000120,15.25,15.5,14.75,14.75,13959800
BBL,20000120,66,67.5,65.5,66,3631400
BCP,20000120,10.5,11.75,10.5,11,7000400
BDMS,20000120,1.9842,2.0224,1.9842,1.9842,32758
BEC,20000120,30.6,32,30.6,30.8,2405200
BFIT,20000120,13.25,13.5,12.875,12.875,77000
BH,20000120,1.22,1.28,1.22,1.24,1692500
BIG,20000120,16,16,16,16,3000
BIGC,20000120,23,24,22.75,23,1166600
BJC,20000120,4.7,4.8,4.625,4.725,21600
BKI,20000120,57.3323,57.3323,56.4434,56.8879,6975
BLAND,20000120,0.51,0.54,0.51,0.53,17572000
BTNC,20000120,9.4,9.4,9.4,9.4,1000
BTS,20000120,6.4985,7.252,6.4985,7.0636,7455512
CHOTI,20000120,129,131,129,130,6300
CK,20000120,2.425,2.425,2.275,2.375,2025000
CM,20000120,3.1346,3.18,3.1346,3.18,52830
CNS,20000120,49.5,50.5,48.5,48.5,877100
CPF,20000120,6.1283,6.5013,6.1283,6.3414,13439295
CPH,20000120,5.1,5.6,5.1,5.1,3721000
CPI,20000120,2.3827,2.3827,2.3827,2.3827,2581
CPL,20000120,20.75,20.75,20.75,20.75,6000
CPN,20000120,1.5912,1.5912,1.5774,1.5912,523961
CSC,20000120,11.75,11.75,11.25,11.25,149600
CTW,20000120,8.5,8.625,8.25,8.25,539400
CWT,20000120,3.35,3.4,3.25,3.25,48000
DCC,20000120,1.15,1.3,1.15,1.2,717000
DELTA,20000120,45,45.2,44,44,205000
DRACO,20000120,2,2.05,1.95,2,141800
EASTW,20000120,2.725,2.85,2.7,2.8,13919000
EGCO,20000120,35.5,39,35.5,38,3594832
ERW,20000120,1.7083,1.875,1.7083,1.8333,1004700
ESTAR,20000120,1.2,1.3,1.2,1.275,10069200
F&D,20000120,12,12,12,12,500
FMT,20000120,11.5,12,11.5,11.5,51500
GEL,20000120,0.7352,0.8042,0.7352,0.7582,1270010
GFPT,20000120,0.8465,0.9104,0.8306,0.8465,26785560
GJS,20000120,2.6,3.2,2.6,3.2,11635900
