<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19950220,18.739,19.0462,18.739,19.0462,15543
ACC,19950220,24,24.4,24,24.4,6000
ADVANC,19950220,33,33.4,32.2,33.4,2904000
AFC,19950220,21,21.5,21,21.5,142400
AJ,19950220,2.05,2.05,2,2.05,101000
ALUCON,19950220,113,113,113,113,1000
AMARIN,19950220,4.55,4.55,4.55,4.55,3000
APURE,19950220,24.4444,24.4444,24.2222,24.2222,12937
ASIA,19950220,29.5,29.75,29.5,29.75,600
ASIAN,19950220,4.65,4.725,4.65,4.725,125999
ASP,19950220,6.4,6.7,6.4,6.6,861000
AYUD,19950220,172,184,170,183,41900
BANPU,19950220,156.72,157.38,156.72,157.38,115000
BAT-3K,19950220,70.5,72,69.5,71.5,269800
BAY,19950220,79.8921,81.4434,79.8921,81.4434,126308
BBL,19950220,183,184,182,183,528000
BCP,19950220,52.5,53.5,52,53,413300
BDMS,19950220,4.0869,4.0869,4.0345,4.0345,99232
BFIT,19950220,132,132,132,132,3800
BJC,19950220,6.6,6.65,6.55,6.55,18700
BKI,19950220,178.663,182.219,178.663,182.219,900
BLAND,19950220,4.65,4.65,4.6,4.6,2827000
BTNC,19950220,30,30,30,30,1000
BTS,19950220,41.9107,42.1461,41.4398,41.6752,94286
CEN,19950220,3.3132,3.4093,3.3132,3.3372,166600
CENTEL,19950220,1.4165,1.4165,1.4165,1.4165,54800
CHARAN,19950220,97,102,97,102,2700
CIMBT,19950220,36.754,36.754,36.754,36.754,2312
CM,19950220,3.3147,3.3318,3.2464,3.3318,289703
CMR,19950220,29.24,29.24,29.025,29.025,1627
CNS,19950220,59.5,64,59.5,64,42000
CNT,19950220,57.4908,58.1752,56.8063,57.4908,131353
CPF,19950220,8.2599,8.3132,8.2599,8.2599,180148
CPH,19950220,66,66,65.5,66,23800
CPI,19950220,2.9638,2.9638,2.9638,2.9638,2581
CPL,19950220,29,30,29,30,5900
CSC,19950220,52,52,52,52,200
CTW,19950220,21.1835,21.1835,19.9374,20.2489,73831
CWT,19950220,14.75,15,14.625,15,4000
DCC,19950220,8.1,8.45,8.1,8.25,1457600
DRACO,19950220,5.4,5.4,5.3,5.4,13400
DTC,19950220,42.8364,42.8364,42.3604,42.3604,26262
DTCI,19950220,39.75,41,39.75,41,700
EGCO,19950220,59.2287,61.5979,59.2287,61.124,1655235
EPCO,19950220,23.4375,23.4375,23.25,23.25,26400
ERW,19950220,5.0798,5.1296,4.9802,5.1296,96884
ESTAR,19950220,3.125,3.1875,3.0625,3.1875,398400
EVER,19950220,23.9525,24.5666,23.9525,24.5666,1198
F&D,19950220,37.5,37.5,37.5,37.5,2000
FANCY,19950220,1.5666,1.6999,1.5666,1.6833,94204
GEL,19950220,14.7048,15.0494,14.7048,14.9345,6093
GFPT,19950220,0.9583,0.9583,0.9424,0.9583,978260
GOLD,19950220,24.5,25.25,24.5,25.25,4800
GRAMMY,19950220,20.6,22.2,20.4,21.8,9266000
HANA,19950220,8.1891,8.2969,8.1891,8.243,72388
HTC,19950220,4.9535,5.0816,4.9535,5.0816,18734
ICC,19950220,185.154,195.192,185.154,195.192,3568
IEC,19950220,1.95,1.98,1.94,1.98,1160000
IFEC,19950220,4.4896,4.4896,4.4896,4.4896,18860
INSURE,19950220,80,80,80,80,2100
INTUCH,19950220,27.9194,29.2489,27.9194,28.695,2409465
