<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20040127,17.2,17.3,17,17.3,471600
ADAM,20040127,3.9758,4.1281,3.9758,3.9927,425576
ADVANC,20040127,80,84.5,78,82.5,4858500
AEC,20040127,15.7,16.2,15.7,16.1,1038200
AEONTS,20040127,32,32.2,31.8,32.2,383500
AFC,20040127,13,14.2,13,13.2,55400
AH,20040127,32.2,33,32.2,32.8,194500
AHC,20040127,52,52,52,52,500
AIT,20040127,34,35,33.3333,35,151500
AJ,20040127,7.3,7.3,6.95,7.05,787800
AMANAH,20040127,1.3714,1.4171,1.3714,1.408,589640
AMARIN,20040127,10.4,10.6,10.4,10.6,10000
AMATA,20040127,14.6,14.6,14,14.2,5673100
AP,20040127,5.7,5.8,5.6,5.75,20393700
APURE,20040127,1.6889,1.6889,1.6533,1.6889,806512
AQ,20040127,12.4494,12.8238,11.9814,12.8238,3025704
ASIAN,20040127,6.05,6.25,6,6.15,2735800
ASIMAR,20040127,2.26,2.44,2.26,2.44,327900
ASP,20040127,9.8,9.95,9.5,9.7,23532000
AYUD,20040127,18.3,18.3,18.1,18.2,75300
BAFS,20040127,9.9965,9.9965,9.7466,9.7466,1839369
BANPU,20040127,133,135,129,133,2574500
BAT-3K,20040127,63.5,64,63,64,20100
BAY,20040127,12.7,13,12.3,13,31378016
BBL,20040127,95,98,93.5,98,12600268
BCP,20040127,16.3,17.6,16.1,17.1,2927775
BDMS,20040127,6.6395,6.6776,6.6395,6.6776,27517
BEC,20040127,21,21.4,20.8,21.3,5121200
BFIT,20040127,7.5,7.6,7.5,7.55,164600
BH,20040127,12.8,12.9,12.7,12.8,1164500
BIG,20040127,17.5,18.1,17.5,18.1,2100
BIGC,20040127,18,18.1,17.9,18,348900
BJC,20040127,7,7.05,7,7.05,3900
BKI,20040127,208,208,208,208,2400
BLAND,20040127,1.55,1.58,1.51,1.58,30343900
BROOK,20040127,2.1,2.24,2.1,2.24,343300
BTC,20040127,7,7.45,6.75,7.45,2942200
CCET,20040127,3.525,3.575,3.45,3.575,4333000
CCP,20040127,6.9,7,6.8,6.85,4341000
CENTEL,20040127,2.1905,2.227,2.1905,2.1905,1817400
CFRESH,20040127,3.6,3.6,3.52,3.56,185200
CHOTI,20040127,81,81,80,80,3100
CHUO,20040127,8.5,8.9,8.5,8.7,24900
CI,20040127,12.3,12.6,12.2,12.5,58400
CIMBT,20040127,2.9835,3.07,2.9619,3.0268,7967395
CK,20040127,21,21.3,20.2,20.4,12830800
CM,20040127,4.3157,4.3157,4.2703,4.293,696698
CMR,20040127,15.91,16.082,15.91,15.91,9186
CNS,20040127,80,83,78,82,3858400
CPALL,20040127,5.7,6.15,5.7,5.95,35989000
CPF,20040127,3.52,3.64,3.48,3.64,33984700
CPH,20040127,15,16.3,14.5,16.3,4800
CPI,20040127,4.746,4.746,4.7266,4.746,27876
CPL,20040127,38.25,38.25,38,38,1300
CPN,20040127,9.6,9.6,9.6,9.6,692000
CSC,20040127,28,29,28,29,70100
CTW,20040127,10,10,9.8,10,218700
CWT,20040127,17.5,17.75,17.5,17.75,36600
DCC,20040127,23.2,23.2,22,22.2,3863400
DELTA,20040127,24.7,24.7,24.2,24.5,1604490
DRACO,20040127,3.65,3.75,3.65,3.75,19500
DTC,20040127,40,40,39.75,40,25403
DTCI,20040127,7.6,7.6,7.6,7.6,100
EARTH,20040127,2.58,2.66,2.5,2.66,1529200
EASTW,20040127,5.3,5.3,5.25,5.3,132000
EGCO,20040127,80.5,83,79,81.5,4712793
EIC,20040127,3.18,3.18,3,3.16,1223000
ERW,20040127,2.3333,2.35,2.3167,2.3167,1057800
ESTAR,20040127,1.14,1.14,1.115,1.12,16768800
FANCY,20040127,8.3,8.4,8.3,8.3,330100
FE,20040127,87,87,87,87,500
FER,20040127,11.3,11.5,11,11.5,6946200
FMT,20040127,39,39,39,39,4400
FNS,20040127,48.5,51.5,48.25,50.5,1895700
GEL,20040127,3.12,3.4,2.96,3.3,1152000
GENCO,20040127,1.96,2.02,1.88,2.02,9702900
GFPT,20040127,1.9,1.93,1.86,1.86,13472000
GJS,20040127,3.1,3.16,3.06,3.16,38107800
GLAND,20040127,34.75,35.25,33.5,34.5,968801
GOLD,20040127,11.9,12.1,11.8,12.1,1309300
GRAMMY,20040127,19.2,19.6,19.2,19.3,916700
HANA,20040127,28.8,28.8,28.2,28.6,1193605
HFT,20040127,3.275,3.3,3.2,3.225,250900
HMPRO,20040127,1.1251,1.1251,1.1019,1.1135,4603650
HTC,20040127,4.38,4.5,4.34,4.5,87600
IEC,20040127,0.113,0.118,0.113,0.117,55640000
INET,20040127,9.5,9.65,9.35,9.6,406000
INTUCH,20040127,37,37.75,36.25,37.5,17991700
IRC,20040127,17.9,17.9,17.9,17.9,4000
IRCP,20040127,16.9,17.2,16.8,17,172000
IRPC,20040127,5.7237,5.8207,5.5781,5.7722,49220988
IT,20040127,9.1,9.15,9,9,478500
ITD,20040127,12.9,12.9,12.4,12.7,76358968
JAS,20040127,1.47,1.51,1.43,1.5,135622800
JCT,20040127,11.5,11.5,11.5,11.5,450
JUTHA,20040127,12.2,12.7,12,12.4,874000
KAMART,20040127,4.7021,4.7021,4.5326,4.6597,4960918
KBANK,20040127,55,57.5,53.5,57,17854328
KCE,20040127,10.7908,11.1013,10.7132,11.1013,2797830
KDH,20040127,27,27,27,27,1000
KGI,20040127,5.15,5.3,5.05,5.3,26063500
KKC,20040127,10.5098,10.5098,10.5098,10.5098,1227
KKP,20040127,42.5,45.5,42.25,45.5,3466000
KTB,20040127,11.4,11.9,11,11.8,79596128
KTC,20040127,33.25,33.75,32.75,33,1128127
KWG,20040127,8,8.2,7.9,8.05,43100
KYE,20040127,65,65,64.5,65,7800
LALIN,20040127,10.6,11.4,10.6,11.1,3110600
LANNA,20040127,6.6,6.7,6.55,6.7,330200
LEE,20040127,3.44,3.56,3.44,3.54,4418900
LH,20040127,11.5,12.2,11.4,12.2,18269100
LOXLEY,20040127,6.45,6.5,6.15,6.4,13047500
LPN,20040127,3.7311,3.8122,3.65,3.8122,17986438
LRH,20040127,22.8131,22.8131,22.8131,22.8131,10739
LST,20040127,2.875,2.9,2.825,2.9,28500
LTX,20040127,46.25,47,46,47,1800
MACO,20040127,16,16.6,15.7,16.5,134700
MAJOR,20040127,15.3,15.3,14.7,14.7,2798500
MAKRO,20040127,46.5,50,46,50,198604
MALEE,20040127,7.4,7.4,7.4,7.4,62000
MATCH,20040127,10.8,11,10.6,10.9,131675
