<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20121015,11.77,11.77,11.63,11.65,2200
CHINA,20121015,5.27,5.27,5.23,5.24,42800
ENGY,20121015,5.02,5.02,5.01,5.01,4700
GLD,20121015,2.42,2.42,2.41,2.42,603100
TDEX,20121015,8.87,8.87,8.81,8.86,85900
TGOLDETF,20121015,5.34,5.34,5.33,5.34,117100
A,20121015,4,4,3.98,3.98,43700
AAV,20121015,4.76,4.76,4.62,4.7,65921200
ACC,20121015,3.56,3.8,3.52,3.6,2281900
ADAM,20121015,1.01,1.04,1.01,1.01,172500
ADVANC,20121015,202,206,199,202,6974100
AEONTS,20121015,61.75,61.75,60.5,61.25,275400
AF,20121015,14.3,14.3,14.3,14.3,2800
AFC,20121015,7.35,7.4,7.1,7.4,3300
AGE,20121015,3.54,3.54,3.48,3.48,1535500
AH,20121015,22.4,22.4,21.8,22.1,1339700
AHC,20121015,21,21.1,20.8,20.8,68500
AI,20121015,7.2,7.2,7.05,7.05,1315600
AIT,20121015,57.25,59.75,57,59,702900
AJ,20121015,15.6,15.8,15.4,15.4,6270900
AKR,20121015,0.93,0.94,0.91,0.92,7027900
ALUCON,20121015,128,130,128,129.5,1500
AMANAH,20121015,0.88,0.89,0.88,0.88,357000
AMARIN,20121015,15.5,15.7,15.5,15.7,14300
AMATA,20121015,17,17,16.6,16.7,860300
AMC,20121015,2,2,1.98,1.99,17000
AOT,20121015,84,84.25,81.5,82,2172400
AP,20121015,8.9,9,8.85,9,2988700
APCO,20121015,7.1,7.1,7,7,808000
APCS,20121015,5.55,5.55,5.45,5.45,265700
APURE,20121015,2.18,2.26,2.16,2.18,9149700
AQ,20121015,0.43,0.46,0.43,0.45,171846700
AQUA,20121015,0.41,0.48,0.41,0.46,40154400
ARIP,20121015,1.45,1.47,1.39,1.39,38377800
AS,20121015,14.7,15,14.7,15,141600
ASIA,20121015,71.75,72.25,71.25,71.75,10100
ASIAN,20121015,3.86,3.86,3.82,3.84,114700
ASIMAR,20121015,1.83,1.84,1.82,1.84,852200
ASK,20121015,16.2,16.2,16,16.1,1290600
ASP,20121015,2.3,2.3,2.28,2.28,1242500
AYUD,20121015,22.8,23.3,22.8,23,7000
BAFS,20121015,17.3,17.4,17.2,17.2,40600
BANPU,20121015,396,396,391,392,1039900
BAT-3K,20121015,70.75,70.75,70.75,70.75,11300
BAY,20121015,31,31,30.5,30.5,7830100
BBL,20121015,195,195,192.5,194,3278800
BCH,20121015,9.45,9.55,9.4,9.4,2305700
BCP,20121015,26.5,26.75,25.75,25.75,4415600
BDMS,20121015,104.5,105.5,104.5,105,2063200
BEC,20121015,56.5,57.5,56.25,57.25,1612700
BFIT,20121015,6.2,6.2,6.15,6.2,64300
BGT,20121015,1.7,1.73,1.7,1.7,92600
BH,20121015,78.5,78.75,78,78,825900
BIGC,20121015,192,194.5,190,191,430000
BJC,20121015,61.5,62.5,60.75,62,5084000
BKI,20121015,263,264,263,264,3100
BKKCP,20121015,9.7,9.7,9.7,9.7,32200
BLA,20121015,43.25,43.25,43,43.25,504700
BLAND,20121015,1.25,1.26,1.23,1.24,142613100
BOL,20121015,1.9,1.9,1.85,1.85,56500
BROCK,20121015,1.08,1.11,1.08,1.1,1177700
BROOK,20121015,1.97,2.08,1.95,2,656500
BSBM,20121015,1.12,1.16,1.11,1.11,5682900
BSM,20121015,2.1,2.4,1.9,2.36,21072300
BTC,20121015,0.8,0.81,0.79,0.81,3608300
BTS,20121015,5.75,5.8,5.75,5.75,27675200
BWG,20121015,1.7,1.73,1.7,1.72,12100500
CCET,20121015,2.68,2.68,2.66,2.68,179700
CCP,20121015,5.6,5.9,5.5,5.9,8311500
CEN,20121015,2.26,2.32,2.26,2.28,482100
CENTEL,20121015,18.8,19.3,18.5,19.2,4121000
CFRESH,20121015,8.3,8.3,8.2,8.2,505600
CGD,20121015,0.52,0.53,0.52,0.53,1134900
CHARAN,20121015,49.25,49.25,49,49,6000
CHOTI,20121015,314,316,313,314,1700
CHOW,20121015,1.95,1.95,1.93,1.94,237400
CHUO,20121015,19.3,19.3,18.9,18.9,13400
CI,20121015,7.4,7.4,7.4,7.4,100
CIG,20121015,0.69,0.87,0.67,0.81,270340600
CIMBT,20121015,2.36,2.4,2.28,2.3,13113400
CITY,20121015,3.38,3.38,3.34,3.34,755300
CK,20121015,8.95,9,8.7,8.75,11297000
CM,20121015,4.54,4.58,4.54,4.56,216500
CMO,20121015,4.4,4.76,4.38,4.76,13815900
CMR,20121015,68.5,68.5,68.5,68.5,3000
CNS,20121015,31,31.25,31,31.25,19700
CNT,20121015,6.85,6.95,6.85,6.85,562600
COL,20121015,53,53.5,51,52.5,146600
COLOR,20121015,3.18,3.2,3.14,3.14,343200
CPALL,20121015,39,39.5,38.5,39.5,19656900
CPF,20121015,34.5,35,34.25,34.5,17094200
CPH,20121015,6,6,5.9,5.9,13200
CPI,20121015,5.75,5.8,5.75,5.8,150600
CPL,20121015,23.4,23.4,23.4,23.4,1800
CPN,20121015,66.5,69,66.5,68,2572000
CPNCG,20121015,12.3,12.3,12.1,12.3,2468500
CPNRF,20121015,16.4,16.5,16.4,16.4,321700
CPR,20121015,3.06,3.06,3,3,61500
CRANE,20121015,3.8,3.8,3.78,3.78,15200
CSC,20121015,55.75,56.25,55.75,56.25,41900
CSL,20121015,8.85,8.85,8.75,8.8,256100
CSP,20121015,1.91,1.91,1.9,1.9,6100
CSR,20121015,48.5,48.5,48.5,48.5,500
CTARAF,20121015,9.95,10,9.95,9.95,91500
CTW,20121015,10.3,10.5,10.1,10.1,2835100
CWT,20121015,3.12,3.4,3.08,3.08,87029000
DCC,20121015,50,50.25,49.75,50,208300
DCON,20121015,6.1,6.45,6.1,6.45,775500
DELTA,20121015,26,26.5,26,26.5,807900
DEMCO,20121015,7.05,7.7,7.05,7.7,15395100
DIMET,20121015,2.24,2.3,2.2,2.2,4888100
DRT,20121015,7.9,7.9,7.75,7.75,559300
DSGT,20121015,10,10,9.6,9.7,1932200
DTAC,20121015,86.25,88.75,85.5,88.25,7702200
DTC,20121015,48.75,48.75,48.5,48.5,1100
DTCPF,20121015,11.1,11.2,11.1,11.1,87300
EARTH,20121015,6.7,6.9,6.6,6.9,55142700
EASON,20121015,3.1,3.1,3.08,3.08,692800
EASTW,20121015,12.8,13,12.8,13,64000
ECL,20121015,1.11,1.13,1.1,1.11,7487700
EE,20121015,0.76,0.76,0.72,0.72,17537900
EFORL,20121015,0.12,0.14,0.11,0.12,228820100
EGCO,20121015,136.5,137,134.5,136,533800
EIC,20121015,1.69,1.71,1.6,1.71,9800
EMC,20121015,1.5,1.5,1.49,1.49,176800
EPCO,20121015,2.26,2.42,2.24,2.4,13565300
ERW,20121015,3.18,3.2,3.1,3.12,3020600
ESSO,20121015,10.9,11,10.8,10.8,5863600
ESTAR,20121015,0.82,0.82,0.81,0.81,23388500
EVER,20121015,0.6,0.6,0.59,0.6,2532200
F&D,20121015,33,34.25,33,33.25,42700
FANCY,20121015,1.8,1.81,1.8,1.81,38200
FC,20121015,1.41,1.43,1.4,1.4,2218000
