<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20030721,21.5,21.5,20.7,20.8,326200
ADVANC,20030721,59.5,59.5,58,58.5,1097100
AEC,20030721,14.9,14.9,14.3,14.3,2482800
AEONTS,20030721,30.8,31,29.2,29.6,2164000
AFC,20030721,12,12,11.2,11.7,47600
AH,20030721,13.703,14.5715,13.51,14.3785,9007254
AJ,20030721,8.2,8.3,7.95,8,2152300
AMANAH,20030721,1.5086,1.5086,1.3623,1.3623,54715392
AMATA,20030721,5.2,5.25,5.15,5.15,3459100
AP,20030721,4.8,4.8,4.72,4.74,5391700
APURE,20030721,1.9911,2.0622,1.92,1.9556,1935787
AQ,20030721,7.8101,7.8101,7.503,7.5469,14035429
ASIAN,20030721,3.9,4,3.9,3.9,1323400
ASIMAR,20030721,2.26,2.28,2.12,2.12,13824300
ASP,20030721,4.275,4.275,4.1,4.15,11619000
AYUD,20030721,187,187,185,185,5500
BAFS,20030721,8.0805,8.0805,7.8306,7.8306,1283486
BANPU,20030721,49.75,49.75,48.75,49,1578500
BAT-3K,20030721,56,58,56,57.5,232400
BAY,20030721,10,10,9.5,9.6,11673900
BBL,20030721,60,60.5,58,58.5,4388230
BCP,20030721,8.7,8.7,8.1,8.2,3437600
BDMS,20030721,5.4184,5.4184,5.2658,5.3803,801931
BEC,20030721,25.6,26.2,25.6,26.2,879000
BFIT,20030721,7.45,7.45,7,7,181000
BIG,20030721,18.1,18.1,18,18,25000
BIGC,20030721,18.1,18.1,17.9,18,49400
BJC,20030721,5,5,5,5,2000
BKI,20030721,174.667,174.667,174.667,174.667,1050
BLAND,20030721,0.4,0.4,0.392,0.392,16962000
BROOK,20030721,0.68,0.77,0.67,0.7,42757300
BTC,20030721,4.06,4.06,4.02,4.02,2720300
CCET,20030721,3.75,3.775,3.725,3.75,974000
CENTEL,20030721,1.767,1.7889,1.767,1.7743,320500
CFRESH,20030721,4.74,4.76,4.64,4.68,558300
CHOTI,20030721,93,93,93,93,1000
CHUO,20030721,7.4,7.4,7.35,7.35,7500
CI,20030721,5,5,4.9,4.9,327800
CIMBT,20030721,3.5889,3.5889,3.4808,3.4808,10681319
CK,20030721,2.08,2.14,2.03,2.06,2846000
CM,20030721,3.4526,3.4526,3.4526,3.4526,66037
CNS,20030721,43,43,42.25,42.25,759100
CPF,20030721,5.05,5.05,4.9,4.92,14585298
CPH,20030721,7.8,9,7.75,8.5,671800
CPI,20030721,4.4554,4.4942,4.4554,4.4942,322640
CPL,20030721,36,36.25,36,36.25,108700
CPN,20030721,7.6,7.85,7.55,7.6,3911500
CSC,20030721,23.9,25.25,23.9,24.6,2001200
CSR,20030721,40,40,40,40,1000
CTW,20030721,8.65,9.25,8.65,9,11154100
CWT,20030721,5.5,6,5.5,5.8,230000
DCC,20030721,14,14.3,14,14.2,363500
DELTA,20030721,33,33.5,32.5,33.25,1832300
DRACO,20030721,2.37,2.4,2.37,2.4,29200
DTC,20030721,42,42,42,42,2000
EARTH,20030721,3.12,3.18,3.04,3.06,9798200
EASTW,20030721,4.1,4.125,4.075,4.1,292000
EGCO,20030721,58.5,58.5,57.5,58,621690
ERW,20030721,1.9167,1.9167,1.9167,1.9167,804600
ESTAR,20030721,0.81,0.81,0.78,0.78,30668000
F&D,20030721,34.75,35,34.75,35,10300
FANCY,20030721,9.3,9.35,9.15,9.15,1632000
FE,20030721,82,82,82,82,2300
FER,20030721,7.1,7.35,7.05,7.05,10627300
FNS,20030721,39.25,39.25,38.25,38.5,1272400
GENCO,20030721,1.8,1.87,1.79,1.8,89182496
GFPT,20030721,3.375,3.375,3.275,3.3,8609000
GOLD,20030721,12.7,12.8,12.5,12.8,2345200
GRAMMY,20030721,22.8,23.2,22.7,22.9,1361600
GYT,20030721,376,380,376,380,1300
HANA,20030721,22.6,22.6,22.4,22.4,4109000
HMPRO,20030721,0.7987,0.7987,0.7754,0.7812,2489734
HTC,20030721,4.68,4.74,4.68,4.7,399300
ICC,20030721,25,25,25,25,3300
IEC,20030721,0.082,0.0835,0.08,0.08,180290000
INET,20030721,5.2,5.2,5.15,5.15,323300
INTUCH,20030721,19.6,19.6,19.2,19.2,3479200
IRC,20030721,11.2,11.3,11.1,11.3,201000
IRPC,20030721,4.9961,5.0446,4.7293,4.7293,43289204
IT,20030721,3.42,3.6,3.38,3.54,12548600
ITD,20030721,3.825,3.85,3.7,3.7,22094000
JAS,20030721,0.805,0.91,0.805,0.91,386550016
JCT,20030721,9.9,9.9,9.9,9.9,1000
JUTHA,20030721,2.42,2.46,2.36,2.38,358700
KBANK,20030721,39.25,39.5,37.75,38.25,7946089
KCE,20030721,6.8316,6.8316,6.7151,6.7539,1145152
KDH,20030721,20,20,19.8,19.8,38300
KGI,20030721,3.98,3.98,3.78,3.82,48418348
KKP,20030721,34.5,34.5,33.25,33.25,2676600
KTB,20030721,9.9,9.95,9.35,9.4,24009688
KTC,20030721,20.7429,21.0571,20.2714,20.4286,1143227
KWG,20030721,5.55,5.65,5.4,5.5,86900
KYE,20030721,72,73,71.5,72.5,121200
LALIN,20030721,7.7,7.85,7.7,7.8,575000
LANNA,20030721,4.14,4.18,4.12,4.12,119000
LEE,20030721,2.5333,2.5333,2.5333,2.5333,398250
LH,20030721,9.1,9.1,8.85,8.85,13599500
LOXLEY,20030721,2.03,2.04,1.93,1.94,28979100
LPN,20030721,2.6969,2.6969,2.6158,2.6564,4922876
LRH,20030721,20.4852,20.718,20.4852,20.4852,21693
LST,20030721,2,2.01,1.99,2,65400
LTX,20030721,42,42,41,41.25,12000
MAJOR,20030721,15.5,15.8,15.2,15.2,1168400
MAKRO,20030721,38,38.5,37.5,38,148000
MALEE,20030721,4.56,4.82,4.56,4.74,809200
MANRIN,20030721,19.1,19.1,19.1,19.1,600
MATCH,20030721,38.75,39.5,38.25,38.25,263900
MATI,20030721,6.7,6.7,6.7,6.7,8000
MBK,20030721,38.5,38.5,38.25,38.25,95500
METCO,20030721,218,230,218,230,29300
MFC,20030721,10.3,10.8,10.3,10.8,171000
MIDA,20030721,19.0575,19.0575,17.8062,17.8062,40341612
MINT,20030721,2.0616,2.0616,1.935,1.935,2628600
MK,20030721,2.23,2.23,2.19,2.22,2075000
MODERN,20030721,27.25,27.25,26.5,26.5,655900
MPIC,20030721,1.3464,1.3544,1.2983,1.2983,1741800
MSC,20030721,2.2,2.22,2.11,2.2,47000
NEP,20030721,0.795,0.82,0.77,0.795,2519000
NKI,20030721,41,42,41,42,6000
NMG,20030721,12.5,12.8,12.3,12.3,531700
NOBLE,20030721,10.7,10.8,10.4,10.6,4230800
NWR,20030721,2.4288,2.4288,2.347,2.3567,3649841
OCC,20030721,11.5,11.5,11.5,11.5,1000
OGC,20030721,80,81.5,80,81,31400
OHTL,20030721,290,290,284,284,8900
PAF,20030721,6.6487,6.6958,6.4129,6.5072,1412716
PB,20030721,26.198,26.198,25.9964,26.198,9304
PDI,20030721,15.1,15.1,14.2,14.3,1562820
PF,20030721,9.15,9.15,8.95,8.95,4889100
PK,20030721,7.75,7.75,7.7,7.75,105000
PL,20030721,3.85,3.85,3.775,3.825,746000
PLE,20030721,5.8336,5.8336,5.5219,5.5219,5443256
POLAR,20030721,3.2943,3.2943,3.2943,3.2943,4260
