<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19861107,11.0254,11.0254,10.6067,10.7463,1725389
BBL,19861107,21.2708,21.2708,20.9345,21.1027,2877160
BFIT,19861107,7.7795,7.7795,7.5097,7.5097,106740
CTW,19861107,2.4792,2.4792,2.4792,2.4792,12008
ICC,19861107,30.385,30.385,30.385,30.385,3765
KBANK,19861107,13.8186,13.8186,13.5057,13.61,1162847
SCB,19861107,25.6216,25.6216,25.4044,25.4044,98874
SCC,19861107,7.83,7.83,7.77,7.83,180000
SCCC,19861107,50.7249,50.7249,49.8318,49.8318,136611
SFP,19861107,46.5,46.9,45.9,46.3,275000
SINGER,19861107,2.8309,2.8309,2.7537,2.7537,248685
SSC,19861107,1.9931,1.9931,1.9829,1.9829,78260
TCAP,19861107,1.843,1.843,1.7786,1.7947,2348368
TF,19861107,19.06,19.2869,19.06,19.2869,12335
TISCO,19861107,5.7123,5.7123,5.6553,5.6553,147532
TMB,19861107,12.5603,12.5603,12.1646,12.2636,552882
TPC,19861107,3.2179,3.2179,3.2179,3.2179,74185
UP,19861107,7.4712,7.4712,7.3789,7.3789,8640
SET,19861107,181.84,181.84,181.84,181.84,1296000
