<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20050704,5.25,5.3,5.15,5.2,1396800
ACC,20050704,4.08,4.08,3.68,3.74,13787900
ADAM,20050704,1.4042,1.4042,1.3619,1.3788,1280747
ADVANC,20050704,98,99,96.5,99,2866700
AEC,20050704,6,6,5.8,5.8,55500
AEONTS,20050704,37.5,37.5,37.5,37.5,600
AF,20050704,8.6,8.6,8.6,8.6,1500
AFC,20050704,7,7.3,7,7.3,1400
AH,20050704,33.5,33.75,33.5,33.75,2400
AHC,20050704,53,53,53,53,1000
AIT,20050704,10.5333,10.6,10.3333,10.5333,205200
AJ,20050704,5.05,5.05,4.88,4.98,18500
AMANAH,20050704,1.26,1.26,1.14,1.17,4218099
AMARIN,20050704,10.3,10.3,10.2,10.2,16500
AMATA,20050704,11.5,11.5,11,11.3,1826801
AMC,20050704,4.55,4.55,4.5302,4.5302,229494
AOT,20050704,45,45,43.75,45,1104700
AP,20050704,3.62,3.62,3.52,3.54,4349200
APURE,20050704,3.0222,3.0222,2.4178,2.7556,14676525
AQ,20050704,3.4634,3.4634,3.2574,3.2949,1761771
ASIAN,20050704,4.98,4.98,4.94,4.94,6000
ASIMAR,20050704,1.38,1.38,1.36,1.37,110000
ASP,20050704,4.98,4.98,4.68,4.7,25313400
AYUD,20050704,16,16.1,16,16,52000
BAFS,20050704,7.5807,7.5807,7.539,7.539,218956
BANPU,20050704,149,149,147,149,883600
BAT-3K,20050704,55,55,54.5,54.5,16400
BAY,20050704,12.1,12.2,11.8,12,9464330
BBL,20050704,101,101,100,101,5539440
BCH,20050704,1.6,1.6,1.5657,1.5657,763000
BCP,20050704,13.8,13.8,13.6,13.8,487600
BDMS,20050704,15.9,15.9,15.4,15.5,160300
BEC,20050704,11.6,11.6,11.2,11.5,952800
BFIT,20050704,13.75,14.125,13.625,13.625,2060600
BH,20050704,19,19,18.9,19,318675
BIGC,20050704,24,24,24,24,3000
BJC,20050704,5.25,5.25,5.25,5.25,1200
BKI,20050704,154.667,154.667,154.667,154.667,31350
BKKCP,20050704,8.7,8.7,8.7,8.7,1000
BLAND,20050704,0.41,0.42,0.39,0.4,65242800
BLISS,20050704,3.5654,3.5939,3.5084,3.5369,2678600
BROOK,20050704,1,1,0.91,1,2133500
BTC,20050704,1.95,1.95,1.77,1.79,3677700
BTNC,20050704,16.3,16.3,16.2,16.2,2000
CCET,20050704,3.44,3.48,3.42,3.48,1736600
CCP,20050704,5.1,5.1,4.5,4.5,4041800
CEN,20050704,3.2,3.2,2.74,2.74,107113040
CENTEL,20050704,3.6873,3.6873,3.6216,3.6508,97200
CFRESH,20050704,3.06,3.06,3.02,3.02,383700
