<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19930511,27.3434,27.3434,27.3434,27.3434,1170
ACC,19930511,17.9,18.2,17.9,18.2,313000
ADVANC,19930511,12.1442,12.4155,12.1442,12.3477,1515220
AFC,19930511,27.5,28,27.5,27.5,33200
AHC,19930511,35.8875,36.6125,35.8875,36.6125,2758
AJ,19930511,2.7,2.8,2.675,2.8,143000
AMARIN,19930511,10.8979,11.0085,10.8979,10.9532,142800
APURE,19930511,22.8889,23.7778,22.8889,23.7778,68737
ASIA,19930511,45,47,45,47,500
ASP,19930511,5.05,5.148,5.05,5.099,853000
AYUD,19930511,200,200,200,200,20000
BANPU,19930511,56.61,56.94,56.28,56.28,84800
BAY,19930511,56.6225,57.3982,56.2347,57.0104,434086
BBL,19930511,124,126,123,126,521300
BDMS,19930511,7.9444,7.9444,7.9444,7.9444,4271
BFIT,19930511,92.4029,93.0874,92.4029,92.4029,6424
BH,19930511,18.2738,18.2738,18.2738,18.2738,5527
BIG,19930511,41.5,44.5,41.5,44.5,2700
BKI,19930511,214.69,214.69,214.69,214.69,1116
BLAND,19930511,6.85,6.85,6.8,6.85,1155000
BTNC,19930511,31.5,31.5,31.5,31.5,100
BTS,19930511,44.7361,45.4425,44.2652,44.9716,321826
BUI,19930511,60.2224,61.85,60.2224,61.85,367
CEN,19930511,2.4969,2.665,2.4969,2.665,71840
CENTEL,19930511,2.0444,2.081,2.0444,2.081,120500
CHARAN,19930511,112,112,112,112,200
CHOTI,19930511,108,108,108,108,300
CM,19930511,3.9641,3.9983,3.9641,3.9983,117051
CNS,19930511,48.018,48.3108,47.4324,48.3108,27492
CNT,19930511,56.4173,57.9736,56.4173,57.9736,349648
CPF,19930511,5.0625,5.1691,5.0359,5.1691,392197
CPH,19930511,55.1857,55.5242,54.5085,55.5242,29830
CSC,19930511,68.2477,68.2477,68.2477,68.2477,2527
CTW,19930511,33.567,33.567,32.1536,32.1536,5546
CWT,19930511,21.625,22,21.5,22,14800
DTC,19930511,80.9131,80.9131,80.9131,80.9131,52
DTCI,19930511,70,75,70,75,1300
EE,19930511,5.2,5.45,5.2,5.45,137000
EPCO,19930511,37.125,37.5,36.1875,36.375,320400
ERW,19930511,6.5568,6.6349,6.4788,6.5959,384330
FE,19930511,171,171,171,171,2000
GEL,19930511,8.731,9.0756,8.731,8.8458,78341
GFPT,19930511,1.3417,1.4056,1.3417,1.3896,951650
HANA,19930511,3.6366,3.6636,3.6366,3.6636,269136
ICC,19930511,435,439.461,435,439.461,11796
IEC,19930511,1.2766,1.3456,1.2766,1.3456,16230200
IFEC,19930511,1.7996,1.8738,1.781,1.8552,4178780
INTUCH,19930511,9.1181,9.286,9.1181,9.286,4851659
JCT,19930511,37.5362,37.5362,37.3333,37.3333,1848
JUTHA,19930511,30.489,30.489,30.0596,30.489,14668
KBANK,19930511,56.871,57.6645,56.871,57.1355,1612589
KCE,19930511,3.7278,3.7644,3.7278,3.7278,342021
KDH,19930511,42.5,42.75,42.5,42.75,85300
KGI,19930511,13.5895,14.1419,13.5895,14.0314,2029253
KKC,19930511,3.5033,3.5847,3.5033,3.5644,31913
KKP,19930511,81.1429,84,81.1429,84,172900
KTB,19930511,35.3144,35.8901,35.1224,35.8901,1451716
KWG,19930511,113.816,123.222,112.875,122.281,36252
LEE,19930511,3.2167,3.3,3.2167,3.3,102000
LH,19930511,16.2231,16.2231,16.2231,16.2231,311531
LTX,19930511,32,32.5,32,32,3400
MALEE,19930511,113.865,117.182,113.865,117.182,320581
MATI,19930511,12.5,12.5,12.5,12.5,2000
MDX,19930511,123,126,123,126,291400
METCO,19930511,56.5,59.5,56.5,59.5,11500
MFC,19930511,22.2,22.6,22.2,22.6,189000
MINT,19930511,0.9268,0.972,0.9268,0.972,1763500
MK,19930511,8.8201,8.8201,8.6755,8.6755,645265
MODERN,19930511,98.6364,100.758,98.1061,100.758,38468
NC,19930511,43.1316,43.1316,43.1316,43.1316,1122
NEP,19930511,1.575,1.725,1.575,1.725,13494000
NKI,19930511,52.1183,52.1183,52.1183,52.1183,354
NMG,19930511,82,83,81.5,83,11200
NPK,19930511,42.5,42.75,40,40,700
OHTL,19930511,216,216,216,216,200
PAF,19930511,4.7075,5.1053,4.7075,5.1053,443422
PDI,19930511,40.1867,40.8717,39.9583,40.6433,100182
PE,19930511,71.8012,72.5193,71.8012,72.5193,20332
PK,19930511,13.5,13.5,13.5,13.5,50000
POLAR,19930511,6.1406,6.2336,6.0476,6.1406,64480
PR,19930511,23.8987,24.7228,23.8987,24.7228,1941
PRAKIT,19930511,21.2,21.2,20,20,3000
QH,19930511,7.3682,7.5034,7.3682,7.5034,97635
RAM,19930511,55.5,60,55.5,58.5,15500
RCI,19930511,4.704,5.073,4.704,5.073,169000
RCL,19930511,10.1633,10.4399,10.1633,10.4399,1542510
ROBINS,19930511,51.05,51.05,50.5,50.77,102700
ROH,19930511,23.5,23.75,23.5,23.75,13000
S&J,19930511,51.7937,52.2289,51.7937,52.2289,1723
SAWANG,19930511,45,45,45,45,500
SCB,19930511,122.098,124.853,122.098,123.934,320870
SCC,19930511,41.8,42.6,41.8,42.6,174000
SCCC,19930511,108.951,112.523,108.951,111.63,144953
SCP,19930511,23.5,25.25,23,25,131775
SE-ED,19930511,5.7918,6.2374,5.7918,6.2374,318720
SFP,19930511,110,110,110,110,100
SHANG,19930511,26.25,27,26,27,59000
SINGER,19930511,29.4412,29.6471,29.4412,29.6471,44928
SITHAI,19930511,160,161,159,161,2500
SKR,19930511,27.1232,28.4709,26.9547,28.4709,83102
SMPC,19930511,20.6118,20.8941,20.6118,20.6118,54716
SNP,19930511,31.6852,33.2963,31.6852,33.2963,8564
SORKON,19930511,43.5714,43.5714,43.3333,43.3333,4830
SST,19930511,7.4,7.4,7.4,7.4,1500
STA,19930511,1.8514,1.9733,1.8514,1.9733,294525
STANLY,19930511,25.5154,25.5154,25.5154,25.5154,1665
STEC,19930511,21.8,22.4,21.8,22.4,221000
SUC,19930511,41.25,42.5,41.25,42.25,92037
SUSCO,19930511,2.6,2.75,2.6,2.7,3597450
SVH,19930511,32,32,32,32,1343
SVI,19930511,0.6713,0.6833,0.6713,0.6833,66720
TASCO,19930511,50.1948,50.1948,49.6463,49.9205,149840
TC,19930511,43.6567,47.5373,43.6567,47.5373,183631
TCAP,19930511,42.6873,43.2668,42.4942,43.2668,364469
TCC,19930511,64,65,64,65,31700
TCCC,19930511,41.528,41.886,41.528,41.886,13687
TCMC,19930511,30.3856,31.1647,30.3856,31.1647,5101
TFD,19930511,2.6895,2.737,2.6579,2.737,312877
TFI,19930511,0.8216,0.8738,0.8216,0.8738,5256037
TGCI,19930511,9.4,9.8,9.4,9.75,381500
TH,19930511,2.8009,2.8553,2.7737,2.8553,71700
THAI,19930511,38.5,38.75,38.25,38.5,42900
THL,19930511,2.769,3.025,2.7458,3.025,295454
TIPCO,19930511,6.4,6.45,6.2,6.4,143000
TISCO,19930511,109.084,109.084,109.084,109.084,568
TIW,19930511,154.667,154.667,154.667,154.667,337
TMB,19930511,44.8563,45.4466,44.8563,45.1515,589736
TMD,19930511,48.5,49.5,48.5,49.5,1200
TNL,19930511,12.6,12.6,12.6,12.6,8000
TNPC,19930511,27.3382,27.6933,26.9832,27.6933,45628
TPC,19930511,7.6538,7.7221,7.6538,7.6538,756537
TPIPL,19930511,48.7764,48.7764,47.6151,48.4861,56658
TPP,19930511,27.5,28,27,27.5,13800
TR,19930511,18.0148,18.0148,18.0148,18.0148,1760
TRUBB,19930511,1.125,1.125,1.0848,1.125,141856
TSI,19930511,37,37,36.75,37,9300
TSTE,19930511,5.8,5.9,5.8,5.85,65000
TTI,19930511,32.5,32.75,31.5,32.75,13400
TVI,19930511,47.5509,48.786,47.5509,48.786,2105
TVO,19930511,3.4,3.4,3.08,3.08,435000
TWP,19930511,29.25,31.25,29.25,31,149700
U,19930511,205.544,207.162,203.926,207.162,6377
UMI,19930511,8.8384,8.9242,8.7526,8.7526,343784
UP,19930511,27.6343,27.6343,27.6343,27.6343,459
UPF,19930511,20.25,22.25,20.25,22.25,2400
UPOIC,19930511,3.05,3.1,3.025,3.1,100000
UT,19930511,24.75,24.75,24.75,24.75,44000
UV,19930511,1.7341,1.7341,1.7341,1.7341,7727
VIBHA,19930511,3,3.075,3,3.075,234000
WG,19930511,72,72,69.5,69.5,7200
YCI,19930511,56.5,56.5,56.5,56.5,100
BH-P,19930511,0.0176,0.0176,0.0176,0.0176,1562500
$AGRI,19930511,73.83,73.83,73.83,73.83,2428936
$BANK,19930511,642.36,642.36,642.36,642.36,36616432
$COMM,19930511,5054.49,5054.49,5054.49,5054.49,116379
$FIN,19930511,7008.84,7008.84,7008.84,7008.84,4950888
$FOOD,19930511,1901.69,1901.69,1901.69,1901.69,10300
$INSUR,19930511,3880.74,3880.74,3880.74,3880.74,41700
$PROP,19930511,967.53,967.53,967.53,967.53,1245843
SET,19930511,841.25,850.35,839.7,850.35,58629456
BAY-F,19930511,80,80,79.5,79.92,128500
BBL-F,19930511,147,147,144,145.07,91800
CPF-F,19930511,100,100,100,100,86000
KBANK-F,19930511,61.3948,61.3948,60.6711,61.261,197316
LH-F,19930511,26.6,26.6,26.6,26.6,584000
MDX-F,19930511,140,140,140,140,4500
SCB-F,19930511,150,152,150,151.79,202300
SCC-F,19930511,52,52,51.895,51.895,95000
SPC-F,19930511,188,188,188,188,29000
SPI-F,19930511,143,143,143,143,1000
APX,19930511,14.8412,15.3977,14.4702,15.3977,142440
BRC,19930511,23,23.75,22.75,23.75,916300
CGS,19930511,6.9479,7.0688,6.9479,7.0688,2433068
DTM,19930511,13.4385,14.9484,13.4385,14.6464,1317213
HEMRAJ,19930511,4.4065,4.4369,4.3457,4.4369,394871
ICBCT,19930511,193.2,195.6,192,193.2,80000
MGR,19930511,123,123,120,121,16000
PA,19930511,22.63,23.1819,22.63,22.9979,290922
PICNI,19930511,0.5784,0.5878,0.5658,0.5878,635921
PPC,19930511,49.4066,52.1212,49.4066,52.1212,1105
SCIB,19930511,34.2762,34.2762,33.7488,33.7488,2680753
SGF,19930511,11.2941,11.5113,11.2941,11.5113,128456
SICCO,19930511,63.822,63.822,63.822,63.822,589
TRS,19930511,14.9537,15.381,14.9537,15.381,3743
TWFP,19930511,42.75,42.75,42.75,42.75,500
UFM,19930511,41.5,42.75,41.25,42.75,6900
