<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20090702,3.76,3.77,3.63,3.63,203300
TDEX,20090702,4.35,4.35,4.18,4.2,5990200
A,20090702,3.6,3.64,3.58,3.64,31000
ACC,20090702,2.44,2.52,2.44,2.44,249000
ADAM,20090702,1.56,1.56,1.4,1.43,1865400
ADVANC,20090702,91,93,90.25,92.25,5787433
AEC,20090702,2.1,2.1,2.1,2.1,7900
AGE,20090702,6.6,6.6,6.5,6.55,159000
AH,20090702,5.05,5.05,4.76,4.9,531200
AHC,20090702,52,52,52,52,1000
AI,20090702,3.9,3.9,3.76,3.78,611800
AIT,20090702,16.4,16.8,16.3,16.7,222548
AJ,20090702,2.74,2.74,2.72,2.72,433500
AKR,20090702,0.92,0.93,0.9,0.91,763400
AMANAH,20090702,0.31,0.31,0.31,0.31,1429400
AMARIN,20090702,12,12,12,12,39000
AMATA,20090702,5.3,5.4,4.94,4.98,7772300
AMC,20090702,1.13,1.16,1.08,1.13,237100
AOT,20090702,27.25,27.5,26,26.25,1987335
AP,20090702,4.76,4.76,4.42,4.42,15734100
APURE,20090702,0.74,0.75,0.72,0.73,5611100
AQ,20090702,0.6,0.6,0.56,0.56,1920700
AS,20090702,6.3,6.3,6.2,6.2,24400
ASIA,20090702,36,36,36,36,100
ASIAN,20090702,1.68,1.68,1.68,1.68,17800
ASIMAR,20090702,0.84,0.84,0.81,0.81,493800
ASK,20090702,3.5,3.5,3.5,3.5,10000
ASP,20090702,1.73,1.73,1.65,1.66,12817400
AYUD,20090702,13,13,12.8,12.8,26500
BAFS,20090702,6.6,6.65,6.6,6.65,20400
BANPU,20090702,336,337,321,323,3046939
BAT-3K,20090702,46.75,47,46.75,47,1500
BAY,20090702,14.8,15.2,14.4,14.9,53557040
BBL,20090702,108,110,106,107.5,6139840
BCH,20090702,4.6571,4.6857,4.6286,4.6571,2027700
BCP,20090702,14.2,14.3,13.8,13.9,4794600
BDMS,20090702,22.7,22.7,22.5,22.6,1494600
BEC,20090702,21,21.3,20.8,21,9733090
BFIT,20090702,3.36,3.5,3.32,3.32,189700
BGT,20090702,1.7,1.71,1.68,1.68,172300
BH,20090702,25.5,25.75,25.25,25.25,723500
BIGC,20090702,43.25,45.25,43.25,45,1025450
BJC,20090702,4.48,4.48,4.46,4.48,12601
BKI,20090702,150,150,149.333,150,1500
BKKCP,20090702,8.3,8.3,8.3,8.3,500
BLAND,20090702,0.33,0.34,0.32,0.32,23717600
BLISS,20090702,0.16,0.16,0.12,0.16,15057600
BOL,20090702,1.32,1.32,1.31,1.32,310300
BROCK,20090702,0.59,0.6,0.59,0.59,90100
BROOK,20090702,0.42,0.42,0.39,0.39,2190700
BSBM,20090702,1.21,1.21,1.18,1.18,464500
BSM,20090702,0.7,0.72,0.69,0.69,181000
BTC,20090702,0.38,0.38,0.36,0.37,2131500
BTS,20090702,0.5086,0.5086,0.4803,0.4803,24787630
BUI,20090702,10,10,10,10,300
BWG,20090702,1.75,1.77,1.69,1.69,4319500
CCET,20090702,2.22,2.26,2.14,2.16,6157900
CCP,20090702,0.81,0.81,0.8,0.8,188500
CEN,20090702,1.44,1.46,1.38,1.39,4355500
CENTEL,20090702,3.1,3.1,2.98,3.06,1943900
CFRESH,20090702,1.74,1.78,1.73,1.73,224500
CGD,20090702,0.77,0.79,0.61,0.61,250322528
CHARAN,20090702,55,55,54.25,54.25,3000
