<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20000907,12.7,12.8,12.7,12.7,50010
ADVANC,20000907,34.6,34.6,34,34.2,370000
AMATA,20000907,0.68,0.75,0.68,0.75,21000
AP,20000907,0.34,0.34,0.32,0.33,1219000
APURE,20000907,1.8667,1.9556,1.8667,1.9556,26437
ASP,20000907,1.8,1.825,1.7,1.725,2112000
AYUD,20000907,99,99,98,98,5938
BANPU,20000907,19.25,19.5,18.75,18.75,1482800
BAT-3K,20000907,19.25,20,19.25,20,38500
BAY,20000907,5.4,5.4,5.1,5.1,7301400
BBL,20000907,26,26,24.75,24.75,2087500
BCP,20000907,5.3,5.3,5.2,5.2,49200
BEC,20000907,23.8,23.8,23.4,23.8,837000
BFIT,20000907,5.125,5.125,4.95,4.95,872200
BIG,20000907,22.5,22.75,22.25,22.75,7700
BIGC,20000907,17.5,17.5,17,17,121300
BJC,20000907,3.825,3.875,3.8,3.825,45700
BKI,20000907,49.3325,49.3325,49.3325,49.3325,3600
BLAND,20000907,0.26,0.26,0.24,0.24,23911000
BTS,20000907,2.2604,2.2604,2.1662,2.2604,1222323
CENTEL,20000907,0.9127,0.9492,0.9127,0.9492,112300
CFRESH,20000907,2.7335,2.8335,2.7335,2.8335,101993
CHOTI,20000907,138,138,138,138,2181
CK,20000907,1.15,1.175,1.15,1.15,905000
CM,20000907,2.6803,2.6803,2.6803,2.6803,22023
CNS,20000907,14.75,15.5,14.75,14.75,342000
CPF,20000907,4.95,4.95,4.875,4.925,3128000
CPH,20000907,2.9,2.9,2.8,2.8,100600
CPN,20000907,1.439,1.439,1.439,1.439,9033
CSC,20000907,6.7,6.7,6.6,6.6,14556
CTW,20000907,8.375,8.75,8.25,8.25,1923600
CWT,20000907,2.25,2.25,2.25,2.25,6000
DCC,20000907,1.05,1.075,1.05,1.075,37000
DELTA,20000907,29.8,29.8,29,29.4,539200
DRACO,20000907,1.75,1.75,1.675,1.675,185700
DTCI,20000907,7,7,6.9,6.9,6000
EASTW,20000907,2.9,2.95,2.9,2.9,540000
EGCO,20000907,32.5,32.5,31.75,31.75,239700
ERW,20000907,0.8333,0.85,0.8333,0.85,60000
ESTAR,20000907,0.375,0.375,0.375,0.375,2460400
FMT,20000907,20.5,21.25,20.5,20.75,215700
