<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20070905,3.54,3.54,3.5,3.54,57300
ACAP,20070905,6,6,6,6,2500
ACC,20070905,2.18,2.18,2.04,2.08,4494500
ADAM,20070905,3.38,3.44,3.34,3.4,316900
ADVANC,20070905,92.5,92.5,91.5,91.5,1087860
AEC,20070905,5.7,5.7,5.7,5.7,7000
AEONTS,20070905,47,47,47,47,1400
AFC,20070905,4.06,4.58,4.02,4.58,800
AH,20070905,13,13,12.8,12.9,170200
AI,20070905,7.15,7.15,7.05,7.15,61900
AIT,20070905,15,15,14.5,14.5,54535
AJ,20070905,2.74,3.3,2.74,3.1,22782600
AKR,20070905,2.38,2.4,2.34,2.38,13781200
AMANAH,20070905,0.58,0.58,0.58,0.58,3740200
AMARIN,20070905,13.6,13.7,13.6,13.7,21500
AMATA,20070905,15.4,15.6,15.4,15.4,644100
AMC,20070905,2.78,2.84,2.76,2.8,1467800
AOT,20070905,59,59,58,58,191210
AP,20070905,6.05,6.05,5.95,6,7463600
APURE,20070905,3.3244,3.3244,3.1111,3.1467,21234938
AQ,20070905,1.19,1.19,1.17,1.18,1720300
ASIA,20070905,43.5,45,43,45,7500
ASIAN,20070905,1.85,1.85,1.85,1.85,5000
ASIMAR,20070905,1.35,1.36,1.29,1.36,24465300
ASK,20070905,4.94,4.94,4.94,4.94,62200
ASP,20070905,3.72,3.72,3.68,3.68,7827600
AYUD,20070905,19.5,19.5,19.4,19.4,11400
BAFS,20070905,10.8,10.8,10.7,10.8,584360
BANPU,20070905,290,294,290,292,1268431
BAT-3K,20070905,56.5,56.5,55.5,56,10400
BAY,20070905,26.5,26.75,25.75,26.25,3763900
BBL,20070905,118,118,117,117,1196030
BCH,20070905,5.2286,5.2286,5.1143,5.1143,797401
BCP,20070905,13.6,13.6,13.4,13.4,998250
BDMS,20070905,39,39.5,39,39.5,732367
BEC,20070905,23.8,23.9,23.7,23.7,3906780
BFIT,20070905,7.15,7.15,7,7.15,65600
BH,20070905,44,44.75,44,44.5,241221
BIGC,20070905,48.75,48.75,48.75,48.75,79400
BJC,20070905,4.925,5,4.9,5,7601
BKI,20070905,182.667,182.667,181.333,181.333,300
BLAND,20070905,0.92,0.92,0.91,0.92,2514100
BLISS,20070905,1.3748,1.409,1.352,1.3691,36152100
BOL,20070905,0.85,0.855,0.85,0.855,135700
BROCK,20070905,1.34,1.35,1.32,1.32,3816300
BROOK,20070905,0.82,0.83,0.81,0.82,687700
BSBM,20070905,1.23,1.24,1.22,1.24,736402
BTC,20070905,1.21,1.21,1.17,1.2,4180100
BTS,20070905,0.9418,0.9512,0.9418,0.9418,3306872
CCET,20070905,6.65,6.7,6.6,6.65,4714000
CCP,20070905,1.5,1.55,1.5,1.51,1852200
CEN,20070905,1.89,1.9,1.86,1.86,9273000
CENTEL,20070905,5.6,5.6,5.45,5.5,52875
CFRESH,20070905,1.97,1.98,1.97,1.97,148800
CI,20070905,4.08,4.22,4.06,4.06,1210500
CIG,20070905,2.55,2.55,2.49,2.525,539300
CIMBT,20070905,1.3413,1.3597,1.3413,1.3505,432783
CITY,20070905,2.38,2.38,2.36,2.38,50000
CK,20070905,8.45,8.5,8.35,8.45,5018900
CM,20070905,2.96,2.96,2.96,2.96,200
CMO,20070905,1.9,1.91,1.9,1.91,21900
CMR,20070905,32,32,32,32,2100
