<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,20030728,10.5,10.5,10.5,10.5,2000
ACC,20030728,21,21.2,20.7,20.9,252100
ADVANC,20030728,59,59,57,57.5,492900
AEC,20030728,13.8,13.8,13.4,13.5,1768500
AEONTS,20030728,29.2,30.4,29.2,30,4436500
AFC,20030728,11.6,11.6,11.3,11.5,15100
AH,20030728,13.9925,13.9925,13.703,13.703,507772
AHC,20030728,43.75,47,43.5,47,1500
AJ,20030728,8,8.05,7.9,7.9,666200
AMANAH,20030728,1.408,1.408,1.344,1.344,11696016
AMARIN,20030728,11,11,11,11,35000
AMATA,20030728,5.15,5.15,5.05,5.05,3165000
AP,20030728,4.84,4.92,4.82,4.86,12990700
APURE,20030728,2.1867,2.3644,2.1867,2.3289,5360962
AQ,20030728,8.6877,8.6877,8.205,8.2928,44364112
ASIAN,20030728,4,4,3.925,3.975,188000
ASIMAR,20030728,2.3,2.3,2.22,2.22,3555600
ASP,20030728,3.95,4.075,3.9,4.075,7292000
AYUD,20030728,185,185,185,185,2500
BAFS,20030728,7.7473,7.789,7.7057,7.7057,419065
BANPU,20030728,47,47.5,46.75,46.75,758600
BAT-3K,20030728,61.5,61.5,58,58,47300
BAY,20030728,9.75,9.8,9.65,9.75,6021799
BBL,20030728,58,60,58,59,3560630
BCP,20030728,8.45,8.75,8.4,8.45,5118900
BDMS,20030728,5.5329,5.5329,5.3039,5.3039,331517
BEC,20030728,26.4,26.4,25.6,25.6,3219500
BFIT,20030728,6.8,6.85,6.75,6.75,79400
BIGC,20030728,17.9,18.3,17.9,18.3,526100
BJC,20030728,5.1,5.1,4.95,4.975,99400
BKI,20030728,177.333,177.333,177.333,177.333,711
BLAND,20030728,0.442,0.505,0.442,0.478,436903008
BROOK,20030728,1.13,1.4,1.08,1.27,40459300
BTC,20030728,4.34,4.34,4.2,4.2,8241800
CCET,20030728,3.75,3.775,3.725,3.725,1490000
CENTEL,20030728,1.9167,1.9167,1.8984,1.8984,305400
CFRESH,20030728,4.64,4.64,4.56,4.56,211500
CHOTI,20030728,95,96,95,95,2000
CHUO,20030728,7.2,7.2,7.2,7.2,26900
CI,20030728,5.65,5.65,5.4,5.4,2533000
CIMBT,20030728,3.4808,3.5024,3.416,3.416,3331639
CK,20030728,2.07,2.11,2.07,2.08,1891000
CM,20030728,3.4526,3.4526,3.4299,3.4299,99056
CMR,20030728,13.416,13.416,13.416,13.416,2209
CNS,20030728,39.25,39.25,38.25,39,303900
CPF,20030728,4.92,4.94,4.88,4.88,6563431
CPH,20030728,7.75,8.05,7.6,8,347100
CPI,20030728,4.6298,4.6491,4.6104,4.6298,157345
CPL,20030728,36.5,36.75,36.5,36.5,14500
CPN,20030728,7.45,7.6,7.45,7.45,907000
CSC,20030728,25.5,25.5,24.1,24.1,239901
CTW,20030728,8.8,8.95,8.75,8.75,713600
CWT,20030728,6.25,6.35,6.25,6.35,8000
DCC,20030728,14.7,14.8,14.6,14.7,1739300
DELTA,20030728,32.5,33,31.5,31.5,757100
DRACO,20030728,2.34,2.37,2.34,2.35,26500
DTC,20030728,43,43,41.5,41.5,1100
EARTH,20030728,2.94,3,2.88,2.9,10252900
EASTW,20030728,4.125,4.15,4.125,4.15,30000
EGCO,20030728,56,56.5,54,55,859850
ERW,20030728,1.9167,1.9167,1.8667,1.9,693600
ESTAR,20030728,0.8,0.815,0.785,0.795,46097600
F&D,20030728,35.25,35.5,35.25,35.5,1900
FANCY,20030728,9.5,9.7,9.5,9.65,5488500
FE,20030728,82,82,82,82,1500
FER,20030728,6.7,6.75,6.55,6.55,2464500
FNS,20030728,39.75,41,39.5,39.5,3080900
GENCO,20030728,1.81,1.93,1.79,1.83,202851808
GFPT,20030728,3.25,3.35,3.25,3.25,7337950
GOLD,20030728,12.1,12.2,11.7,11.8,2442100
GRAMMY,20030728,22.6,22.6,22.5,22.5,705300
GYT,20030728,424,432,424,432,575
HANA,20030728,23,23,22.4,22.8,949200
HMPRO,20030728,0.7929,0.7929,0.7812,0.7812,1153307
HTC,20030728,5,5.8,5,5.65,4693200
ICC,20030728,25.25,25.25,25.25,25.25,41510
IEC,20030728,0.088,0.0895,0.085,0.0855,488329984
INET,20030728,5.1,5.15,5.05,5.15,339400
INTUCH,20030728,19.4,19.4,19,19,4944800
IRC,20030728,13,13.4,13,13,156000
IRPC,20030728,5.3841,5.5781,5.1416,5.1901,209099568
IT,20030728,3.48,3.5,3.46,3.48,974500
ITD,20030728,3.775,3.85,3.675,3.7,8825000
JAS,20030728,1.09,1.27,1.02,1.08,1593193600
JCT,20030728,9.25,9.25,9.25,9.25,200
JUTHA,20030728,3.18,3.34,3.12,3.12,1373600
KBANK,20030728,38.5,38.5,38,38.25,6365690
KCE,20030728,6.7539,6.7928,6.7539,6.7539,550033
KDH,20030728,19.8,20,19.8,19.8,16497
KGI,20030728,3.68,3.7,3.56,3.56,26794176
KKC,20030728,9.1248,9.7765,9.1248,9.3692,76099
KKP,20030728,33.25,33.5,32.5,33.25,2319600
KTB,20030728,9.25,9.3,9,9.05,4160314
KTC,20030728,19.4857,20.1143,19.4857,19.6429,2598113
KWG,20030728,7.4,8.1,7.35,7.55,8478100
KYE,20030728,75,76,75,76,44600
LALIN,20030728,7.7,7.7,7.5,7.55,1290500
LANNA,20030728,4.2,4.2,4.16,4.18,35000
LEE,20030728,2.64,2.72,2.64,2.6933,3082500
LH,20030728,8.85,9,8.8,8.8,8158100
LOXLEY,20030728,2.03,2.05,2,2,39296140
LPN,20030728,2.5753,2.5753,2.555,2.5753,907730
LRH,20030728,20.718,20.718,20.4852,20.4852,37802
LST,20030728,2.05,2.07,2.03,2.04,89200
LTX,20030728,42,42,41.5,41.75,10300
M-CHAI,20030728,19.5,19.5,19.5,19.5,100
MAJOR,20030728,15.4,15.4,15.1,15.1,573500
MAKRO,20030728,38,38.25,37.75,38,89800
MALEE,20030728,5.9,6,5.65,5.65,883100
MANRIN,20030728,19.1,19.1,19.1,19.1,4400
MATCH,20030728,37.5,37.5,37.25,37.25,32600
MATI,20030728,7,7,7,7,3000
MBK,20030728,38.5,38.5,38.5,38.5,43300
METCO,20030728,246,250,242,246,2500
MFC,20030728,10.5,10.6,10.5,10.6,318000
MIDA,20030728,17.5175,17.6137,16.8438,16.8438,6495273
MINT,20030728,2.0074,2.0074,1.9893,1.9893,1650400
MK,20030728,2.17,2.18,2.15,2.15,3745000
MODERN,20030728,27,27,26.75,26.75,142800
MPIC,20030728,1.2823,1.2903,1.2582,1.2582,1336200
MSC,20030728,2.15,2.21,2.15,2.21,13000
NEP,20030728,0.775,0.78,0.76,0.77,2060000
NEW,20030728,7.3,7.3,7.3,7.3,3000
NMG,20030728,12.2,12.3,12.1,12.1,570900
NOBLE,20030728,10.4,10.5,10.3,10.5,1636400
NTV,20030728,45.5,45.5,45.5,45.5,2300
NWR,20030728,2.4529,2.7414,2.4288,2.7414,97666600
OGC,20030728,83.5,83.5,82.5,83,26800
PAF,20030728,6.5544,6.5544,6.3658,6.3658,699942
PB,20030728,27.2056,27.2056,27.004,27.2056,8683
PDI,20030728,14.4,14.6,14.4,14.4,383926
PF,20030728,8.65,8.65,8.4,8.4,4608800
PG,20030728,7.9222,7.9222,7.9222,7.9222,1741
PK,20030728,8.1,8.1,7.8,8.05,94000
PL,20030728,3.8,3.8,3.75,3.775,264000
PLE,20030728,6.1453,6.3234,5.9672,6.2344,27765782
PR,20030728,93.5,94,93,93.5,7100
PRAKIT,20030728,12.3,12.3,12.3,12.3,1000
PRANDA,20030728,6.8,6.8,6.7,6.75,446900
PRG,20030728,24.7,24.8,24.6,24.7,4070
PSL,20030728,3.5,3.575,3.35,3.45,3072000
PTT,20030728,71.5,71.5,67.5,67.5,9081451
PTTEP,20030728,31.6,31.8,31,31,2402500
QH,20030728,1.56,1.59,1.55,1.56,6870500
RAM,20030728,123,123,121,121,1000
RATCH,20030728,28.75,28.75,28.25,28.5,2862800
RCI,20030728,2.1,2.13,2.05,2.06,18759000
RCL,20030728,9.4,9.4,9,9,298000
RML,20030728,0.9386,0.9661,0.9386,0.9622,11993574
ROBINS,20030728,4.02,4.1,3.9,4,3805100
ROH,20030728,29,29,29,29,2050
ROJNA,20030728,4.575,4.6,4.55,4.575,520000
RS,20030728,7.2,7.2,7.15,7.15,1564000
SAMART,20030728,2.6,2.725,2.575,2.6,26403000
SAMCO,20030728,2.875,2.9,2.875,2.9,71000
SAMTEL,20030728,1.22,1.28,1.2,1.24,36594448
SAUCE,20030728,101,101,97.5,97.5,2500
SCB,20030728,38,38.25,37.75,37.75,824855
SCC,20030728,148,149,143,143,1457979
SCCC,20030728,202,202,199,200,501265
SCP,20030728,7.5,7.65,7.35,7.55,1156900
SE-ED,20030728,5.95,6,5.9,5.95,473000
SF,20030728,1.3614,1.4146,1.2829,1.2885,5577758
SFP,20030728,92,92,90,90,1480
SIAM,20030728,2.68,2.74,2.64,2.68,768600
SINGER,20030728,7,7,6.9,6.95,440000
SIRI,20030728,8.2299,8.3809,8.0789,8.1544,6754355
SITHAI,20030728,8.1,8.1,8,8,772900
SKR,20030728,10.2,10.3,9.55,9.55,2110800
SMK,20030728,32,32,32,32,11000
SMPC,20030728,12.9,12.9,12.2,12.5,62500
SNP,20030728,29.5,29.5,29.25,29.25,16200
SPALI,20030728,2.84,2.9,2.82,2.84,11650400
SPC,20030728,8.9,8.9,8.9,8.9,58000
SPI,20030728,14.5,14.5,14.3,14.4,61671
SPORT,20030728,2.15,2.15,2.12,2.12,16000
SSC,20030728,26.5,26.75,26.25,26.25,45200
SSF,20030728,3.32,3.34,3.3,3.32,373400
SSI,20030728,0.965,0.965,0.96,0.96,43675000
SSSC,20030728,11.3345,11.4012,11.1345,11.1345,151933
STA,20030728,3.1182,3.1426,3.0451,3.0451,1586545
STANLY,20030728,123,125,123,124,27600
STEC,20030728,7.35,7.45,7.2,7.2,10946500
STHAI,20030728,2.5,2.56,2.48,2.5,89400
STPI,20030728,2.96,2.96,2.8,2.82,7690500
SUC,20030728,21.8,21.9,21.8,21.8,128920
SUSCO,20030728,1.06,1.13,1.06,1.1,93579600
SVH,20030728,15.6,16,15.5,15.9,65010
SVI,20030728,1.25,1.25,1.23,1.23,2628000
SVOA,20030728,1.33,1.36,1.33,1.35,2752170
SYNTEC,20030728,1.9156,1.9475,1.8517,1.8517,12891755
TASCO,20030728,31.25,31.75,31.25,31.75,316300
TBSP,20030728,77,77,77,77,600
TC,20030728,17.8,17.9,17.7,17.9,18600
TCAP,20030728,14.2,14.3,14.1,14.1,1690250
TCB,20030728,15,15,14.7,14.7,434100
TCC,20030728,3.78,3.86,3.7,3.7,257300
TCCC,20030728,6.5,6.5,6.2,6.2,17247
TCMC,20030728,6.7524,6.7524,6.3888,6.4407,894280
TCOAT,20030728,13.5,13.5,13.3,13.3,4000
TEAM,20030728,0.8521,0.8876,0.8379,0.8663,13551858
TF,20030728,250,250,248,248,2000
TFD,20030728,0.928,0.956,0.92,0.928,12991500
TFI,20030728,0.5501,0.5501,0.5277,0.5277,67802888
TGCI,20030728,4.55,4.625,4.55,4.6,1354500
TH,20030728,1.29,1.5,1.29,1.31,158000
THAI,20030728,46,46.5,46,46.25,327900
THANI,20030728,2.14,2.14,2.04,2.04,11530600
THCOM,20030728,12.75,12.75,12.3,12.35,10916200
THIP,20030728,23.9,23.9,23.4,23.9,600
THL,20030728,2.0291,2.0291,1.936,1.936,9532759
THRE,20030728,4.74,4.9,4.72,4.84,3063600
TICON,20030728,4,4.18,3.96,4.12,15292500
TIP,20030728,14,14.1,14,14.1,105000
TIPCO,20030728,3.775,3.775,3.7,3.7,729000
TISCO,20030728,27.75,27.75,26.75,26.75,7625500
TIW,20030728,94.5,95,94.5,95,1400
TLUXE,20030728,1.44,1.45,1.44,1.45,16000
TMB,20030728,5.3436,5.3436,4.8697,4.9127,99953032
TMD,20030728,42,42.25,42,42,18700
TNITY,20030728,7.0664,7.0664,6.9792,6.9792,293902
TNL,20030728,16.3,16.3,16.3,16.3,1000
TOPP,20030728,41,41,41,41,300
TPC,20030728,11.7,11.8,11.4,11.4,1602000
TPCORP,20030728,22,22.8,22,22.2,14581
TPIPL,20030728,29,31.25,26.75,27.25,18503680
TPP,20030728,5.4,5.4,5.05,5.05,526400
TR,20030728,31.2,31.6,31.2,31.2,19000
TRITN,20030728,0.1229,0.1281,0.1222,0.1268,63700300
TRU,20030728,9.75,9.8,9.6,9.6,493900
TRUBB,20030728,1.2813,1.2813,1.275,1.275,288000
TRUE,20030728,6.7,6.8,6.5,6.5,12383300
TSTH,20030728,1.88,1.89,1.83,1.83,47947100
TTA,20030728,9.184,9.184,9.0476,9.093,635102
TTI,20030728,25.25,25.25,25.25,25.25,400
TTL,20030728,52,52,51,51,1043
TTTM,20030728,63.5,63.5,63.5,63.5,300
TU,20030728,27,27,26.5,26.5,1529235
TVI,20030728,23,23,23,23,20000
TVO,20030728,11.4,11.4,11.2,11.2,706165
U,20030728,1.6691,1.9121,1.6691,1.8807,77601048
UMI,20030728,2.0938,2.1023,2.0852,2.1023,393895
UP,20030728,15.5,15.8,15.5,15.6,12810
UPF,20030728,45,46,44.75,46,3300
UPOIC,20030728,3.475,3.5,3.4,3.4,245000
UT,20030728,11.4,12.2,11.4,12.2,23600
UV,20030728,2.575,2.575,2.5,2.5,341170
VIBHA,20030728,1.86,1.87,1.82,1.84,526000
VNG,20030728,9.5,9.55,9.35,9.35,2703200
VNT,20030728,11.4,11.6,11.3,11.3,1479600
WACOAL,20030728,27,28,27,27.25,43700
WAVE,20030728,24.5,24.5,24.1,24.2,151700
WIIK,20030728,2.96,2.96,2.9,2.9,1330800
YUASA,20030728,6.95,6.95,6.85,6.85,137500
ZMICO,20030728,3.625,3.625,3.525,3.525,13785000
SCB-P,20030728,37.75,37.75,37.75,37.75,8710
TISCO-P,20030728,27,27,27,27,10100
$AGRI,20030728,59.54,59.8,59.13,59.14,8909000
$BANK,20030728,187.97,188.96,186.45,186.52,119666800
$COMM,20030728,2156.5,2171.86,2135.49,2144.16,9267800
$CONMAT,20030728,4895.57,4930.55,4778.95,4778.95,4381400
$ENERG,20030728,5229.18,5267.21,5081.13,5081.13,112779504
$ETRON,20030728,888.67,900.17,875.45,875.45,3460000
$FASHION,20030728,529,534.94,528.62,531.45,155700
$FIN,20030728,1234.31,1240.03,1225.52,1225.52,98602496
$FOOD,20030728,2804.77,2837.77,2804.77,2812.8,13075000
$HELTH,20030728,227.2,227.25,221.59,221.94,169100
$INSUR,20030728,2843.93,2857.38,2842.13,2854.37,3156900
$MINE,20030728,14.29,14.49,14.29,14.29,383900
$PAPER,20030728,280.83,283.67,280.83,281.47,28600
$PERSON,20030728,196.86,202.63,190.02,202.63,300
$PETRO,20030728,268.46,270.3,266.51,266.51,530700
$PKG,20030728,2108.28,2108.28,2070.78,2070.78,8904900
$PROF,20030728,455.65,455.65,447.71,447.71,1600
$PROP,20030728,109.66,111.1,109.56,109.58,205371904
$TRANS,20030728,90.55,91.34,90.28,90.7,7406700
MAI,20030728,174.17,176.66,173.78,174.59,136424192
SET,20030728,486.23,489,480.48,480.48,2544692480
SET50,20030728,314.1,315.6,308.9,308.9,85350
ADVANC-F,20030728,59,59,57,57,1754600
BAY-F,20030728,9.7,9.7,9.7,9.7,3900
BBL-F,20030728,68.5,70.5,68.5,69.5,2010700
BLAND-F,20030728,0.45,0.5,0.45,0.5,300000
EGCO-F,20030728,56,56,55,55,283400
GOLD-F,20030728,12.2,12.4,12.1,12.4,194000
JAS-F,20030728,1.23,1.23,1.23,1.23,10000
KBANK-F,20030728,43.5,44,43.5,43.75,3288900
LH-F,20030728,10.1,10.1,10,10,3994900
SCB-F,20030728,38.25,38.5,38,38,2828000
SCC-F,20030728,167,167,159,159,1128900
TCAP-F,20030728,15.7,15.7,15.4,15.4,1695600
TRUE-F,20030728,6.7,6.8,6.5,6.5,6458200
BECL,20030728,20.7,20.7,20.5,20.5,1381100
BRC,20030728,6.75,6.8,6.7,6.7,117900
CGS,20030728,1.4911,1.4911,1.4295,1.4295,28667588
DTM,20030728,1.3831,1.3982,1.3531,1.3531,10347869
