<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TDEX,20080626,5.61,5.67,5.59,5.59,8754673
A,20080626,3.7,3.7,3.7,3.7,71000
ACC,20080626,2.46,2.48,2.36,2.4,1373400
ADAM,20080626,3.02,3.02,2.96,2.96,145700
ADVANC,20080626,92.5,94,92.5,94,4622868
AEC,20080626,4.88,4.88,4.88,4.88,2500
AEONTS,20080626,34.75,34.75,34.25,34.25,400
AH,20080626,10.6,10.6,10.5,10.5,30400
AHC,20080626,52,52,52,52,100
AI,20080626,6.75,6.75,6.7,6.7,69800
AIT,20080626,17.7,17.7,17.2,17.2,67500
AJ,20080626,2.94,2.94,2.86,2.88,354200
AKR,20080626,2.02,2.04,2.02,2.02,1574500
AMANAH,20080626,0.51,0.52,0.5,0.5,3122000
AMARIN,20080626,13.4,13.4,13.4,13.4,11000
AMATA,20080626,13.8,13.9,13.5,13.5,1844410
AMC,20080626,2.76,2.82,2.76,2.82,120600
AOT,20080626,48.75,49.25,48,48.75,462500
AP,20080626,5.6,5.65,5.45,5.45,18638148
APURE,20080626,1.8844,1.92,1.8133,1.8311,10672425
AQ,20080626,0.54,0.54,0.52,0.52,1628017
AS,20080626,10.7,11,10.4,11,848400
ASIA,20080626,42.75,43.25,42.5,43.25,400
ASIAN,20080626,1.35,1.35,1.22,1.22,145100
ASIMAR,20080626,0.98,1,0.94,0.94,1889000
ASK,20080626,5.2,5.2,5.05,5.15,49100
ASP,20080626,2.74,2.8,2.66,2.66,7009060
BAFS,20080626,9.8,9.8,9.8,9.8,6800
BANPU,20080626,548,552,544,544,1697125
BAT-3K,20080626,60.5,61,59,61,49900
BAY,20080626,23.1,23.5,23,23.1,4971662
BBL,20080626,118,120,118,119,5592338
BCH,20080626,4.4,4.4,4.4,4.4,381400
BCP,20080626,11.6,11.7,11.5,11.6,276900
BDMS,20080626,36.75,36.75,36.25,36.5,628112
BEC,20080626,26.25,26.25,25.5,25.75,1991898
BFIT,20080626,5.5,5.6,5.3,5.6,190200
BGT,20080626,2.28,2.36,2.27,2.33,603700
BH,20080626,35,35.25,34,34.5,909359
BIGC,20080626,52,52,52,52,52900
BJC,20080626,5.65,5.7,5.65,5.65,490700
BKI,20080626,185.333,185.333,184,184,8250
BKKCP,20080626,8.3,8.3,8.3,8.3,61800
BLAND,20080626,0.53,0.56,0.53,0.53,10661200
BLISS,20080626,2.08,2.12,2,2,27317900
BOL,20080626,1.5,1.53,1.45,1.53,30100
BROCK,20080626,0.97,0.97,0.96,0.96,313000
BROOK,20080626,0.54,0.54,0.54,0.54,73500
BSBM,20080626,2.06,2.1,2,2.06,5735500
BSM,20080626,0.95,1,0.94,0.94,1802300
BTC,20080626,0.77,0.78,0.74,0.76,691000
BTS,20080626,0.6028,0.6122,0.5933,0.5933,1913931
BWG,20080626,6.1,6.15,5.8,5.85,7934800
CCET,20080626,5.2,5.2,5.05,5.05,5271266
CCP,20080626,1.11,1.11,1.11,1.11,10000
CEN,20080626,2.64,2.64,2.56,2.58,1483000
CENTEL,20080626,6.05,6.1,6,6,1059000
CFRESH,20080626,1.68,1.7,1.64,1.67,71300
CGD,20080626,0.39,0.41,0.38,0.39,15488200
CHUO,20080626,7.45,7.5,7.45,7.5,1600
CI,20080626,3.54,3.54,3.5,3.5,28300
CIG,20080626,3.425,3.525,3.35,3.35,2400600
CIMBT,20080626,0.9943,1.0063,0.9643,0.9643,25130128
CITY,20080626,2.14,2.14,2.1,2.1,24500
CK,20080626,6,6.05,5.7,5.8,4209600
CM,20080626,2.94,2.94,2.94,2.94,3100
CNS,20080626,25.25,25.5,25,25,156300
CPALL,20080626,10.8,11,10.8,10.9,5443780
CPF,20080626,3.8,3.84,3.78,3.8,7650665
CPI,20080626,4.68,4.8,4.68,4.8,600
CPN,20080626,24,24.3,23.9,24,3160969
CPNRF,20080626,9.75,9.75,9.75,9.75,5609900
CRANE,20080626,1.99,2,1.98,2,127800
CSC,20080626,14.5,14.5,14.1,14.1,2000
CSL,20080626,3.34,3.34,3.28,3.28,395700
CSP,20080626,3,3.02,2.94,3.02,1485500
CWT,20080626,3.34,3.44,3.22,3.44,6600
DCC,20080626,17.9,18,17.9,17.9,11700
DCON,20080626,2,2,2,2,800
DELTA,20080626,20.7,20.9,20.7,20.7,540852
DEMCO,20080626,3.98,3.98,3.84,3.84,80300
DIMET,20080626,1.3,1.31,1.29,1.29,151700
DRACO,20080626,3.175,3.225,3.175,3.225,25600
DRT,20080626,2.62,2.64,2.6,2.6,948100
DSGT,20080626,4.14,4.14,4.14,4.14,10000
DTAC,20080626,52,52,51,51.5,3087862
DTC,20080626,37.5,37.5,37,37.5,32300
EASON,20080626,2.08,2.1,2.08,2.08,10300
EASTW,20080626,4.3,4.32,4.3,4.32,13000
ECL,20080626,0.51,0.52,0.51,0.52,289000
EE,20080626,0.89,0.9,0.84,0.84,1696100
EGCO,20080626,80.5,81,80,80,721241
EIC,20080626,4.58,4.6,4.58,4.6,100100
EMC,20080626,9.1,9.2,8.9,8.9,2083220
EPCO,20080626,1.92,1.93,1.91,1.92,413866
ERW,20080626,4.04,4.08,4.04,4.04,3770166
ESSO,20080626,8.75,9.05,8.65,8.65,11247401
ESTAR,20080626,0.36,0.37,0.35,0.35,986300
EVER,20080626,1.33,1.33,1.29,1.29,791300
FC,20080626,2.02,2.02,2,2,187000
FER,20080626,1.52,1.6,1.52,1.53,2843100
FNS,20080626,6.6,6.8,6.4,6.8,256200
FOCUS,20080626,2.42,2.42,2.42,2.42,500
FORTH,20080626,3.85,3.875,3.8,3.825,19000
FSS,20080626,3.4,3.58,3.4,3.58,50000
FUTUREPF,20080626,10.1,10.1,10,10,54300
GBX,20080626,1.09,1.12,1.07,1.11,9513800
GC,20080626,4.7,4.72,4.68,4.7,21700
GEL,20080626,2.42,2.46,2.3,2.3,8380100
GENCO,20080626,0.84,0.87,0.83,0.83,2894800
GFPT,20080626,1.59,1.62,1.59,1.62,1222000
GJS,20080626,0.5,0.51,0.45,0.45,475851904
GLOW,20080626,29.25,29.75,29.25,29.75,909924
GOLDPF,20080626,9.7,9.7,9.7,9.7,19400
GRAMMY,20080626,13,13,13,13,12500
