<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20010710,18.2,18.2,18.1,18.2,9000
ADVANC,20010710,46.4,48.4,46.4,48.4,545000
AFC,20010710,7.8,7.9,7.5,7.5,122900
AJ,20010710,0.42,0.45,0.41,0.45,201000
AMARIN,20010710,3.275,3.275,3.225,3.25,160000
AMATA,20010710,1.05,1.075,0.95,0.95,1935000
AP,20010710,0.85,0.86,0.83,0.83,5578000
APURE,20010710,2.6667,2.6667,2.4,2.4,2445525
AQ,20010710,2.1939,2.1939,2.1061,2.1061,3230039
ASIA,20010710,7.3,7.5,7.3,7.5,17900
ASIAN,20010710,2.65,2.8,2.65,2.8,462000
ASIMAR,20010710,0.8728,0.8871,0.8585,0.8585,290053
ASP,20010710,2.475,2.525,2.45,2.45,795000
AYUD,20010710,99.5,99.5,99,99,9700
BANPU,20010710,26.5,26.75,26.25,26.25,616900
BAT-3K,20010710,25.75,26.25,25.5,26,275500
BAY,20010710,6.2,6.3,6,6.1,3548237
BBL,20010710,37,37,36.5,36.5,875120
BCP,20010710,8.4,8.6,8.3,8.3,3370200
BDMS,20010710,1.6026,1.6217,1.6026,1.6026,355103
BEC,20010710,26.8,27.6,26.8,26.8,11120850
BFIT,20010710,7,7,6.875,6.875,264400
BIG,20010710,28.5,28.75,28.5,28.75,69900
BIGC,20010710,17.25,17.25,16.75,17,1672520
BJC,20010710,3.025,3.1,3,3.025,799300
BKI,20010710,76.8875,77.3319,76.4431,76.4431,11700
BLAND,20010710,0.25,0.26,0.25,0.25,21115000
BUI,20010710,10.1215,10.5035,10.1215,10.5035,5105
CCET,20010710,2.325,2.375,2.325,2.35,329000
CENTEL,20010710,1.2048,1.223,1.1865,1.2048,1032700
CFRESH,20010710,7.0004,7.0671,6.9338,7.0004,104993
CHOTI,20010710,174,174,171,172,5200
CIMBT,20010710,6.9184,6.9184,6.5941,6.7022,5209068
CK,20010710,1.2,1.225,1.175,1.2,3218000
CM,20010710,3.8614,3.8614,3.816,3.816,83647
CNS,20010710,25,25.25,24.5,24.75,267300
CPF,20010710,4.925,4.95,4.85,4.875,10611000
CPH,20010710,7.3,7.5,7,7.2,3128400
CPL,20010710,30,30.5,30,30.5,12900
CSC,20010710,7.6,7.6,7.5,7.6,27100
CTW,20010710,6.375,6.5,6.25,6.25,129160
CWT,20010710,3.7,3.75,3.6,3.6,1548600
DCC,20010710,2.275,2.425,2.275,2.425,12855000
DELTA,20010710,21.4,21.8,20.8,21,699600
DRACO,20010710,1.625,1.675,1.55,1.55,326000
DTC,20010710,30,31,29.75,29.75,96100
EASTW,20010710,3.125,3.125,2.95,3,5078000
EGCO,20010710,36.75,38.5,36.75,37.5,4202920
ERW,20010710,1.1833,1.2167,1.15,1.15,13117800
ESTAR,20010710,0.375,0.4,0.35,0.375,23871600
F&D,20010710,14,14,14,14,1000
FANCY,20010710,2.1332,2.1332,2.1332,2.1332,12600
FMT,20010710,32,32.5,32,32,63000
GEL,20010710,0.965,0.965,0.919,0.919,113160
GENCO,20010710,1.3,1.325,1.275,1.275,4143000
GFPT,20010710,1.6451,1.6451,1.5812,1.5972,35873208
GOLD,20010710,5,5,5,5,2051200
GRAMMY,20010710,8.7,9.05,8.65,8.9,8271000
GYT,20010710,185,185,185,185,500
HANA,20010710,13.6,13.7,13.3,13.3,3479500
IEC,20010710,0.11,0.1125,0.1075,0.11,250000000
INTUCH,20010710,16.9,17,16.7,16.8,1388130
IRC,20010710,1.55,1.6,1.55,1.575,902000
IRPC,20010710,1.5522,1.5522,1.4552,1.5037,7868229
ITD,20010710,1.175,1.2,1.125,1.125,8445000
JAS,20010710,0.64,0.64,0.63,0.63,8623000
JUTHA,20010710,3.8,4.1,3.8,4,3001800
KAMART,20010710,0.5846,0.5846,0.5083,0.5083,82622
KBANK,20010710,19,19,18.5,18.5,3101718
KCE,20010710,4.5026,4.5803,4.425,4.425,2026018
KDH,20010710,6.8,7.1,6.8,7.1,8000
KGI,20010710,1.1974,1.1974,1.0947,1.1289,32578054
KKC,20010710,0.5295,0.5295,0.5295,0.5295,7364
KKP,20010710,20.5,20.75,20.25,20.25,1169400
KTB,20010710,11.75,12,11.25,11.25,4156880
KWC,20010710,24.5,24.5,24.5,24.5,600
KWG,20010710,3,3,3,3,5000
KYE,20010710,62,62.5,61,61,27100
LANNA,20010710,4.75,4.875,4.7,4.725,204000
LEE,20010710,1.5167,1.525,1.5167,1.525,561000
LH,20010710,2.775,3.025,2.775,3,51340660
LOXLEY,20010710,1.05,1.05,1,1,35801000
LPN,20010710,0.3686,0.3751,0.3621,0.3621,1087130
LRH,20010710,14.8984,15.1311,14.782,14.8984,359771
LST,20010710,1.975,1.975,1.925,1.925,36000
LTX,20010710,30,30.5,30,30.5,14600
MAKRO,20010710,50,50,49.75,49.75,380100
MALEE,20010710,5.5,5.6,5.1,5.2,7702300
MANRIN,20010710,23.25,23.25,22.75,22.75,44500
MATI,20010710,5.4,5.4,5.4,5.4,15000
MBK,20010710,23.5,23.75,23.5,23.75,121800
METCO,20010710,83,84,83,83.5,144800
MFC,20010710,5.3,5.4,5.25,5.25,80000
MINT,20010710,1.3563,1.3789,1.3337,1.3563,2140500
MK,20010710,0.56,0.58,0.55,0.56,14680000
MODERN,20010710,18.5,18.5,18.25,18.5,94400
MSC,20010710,1.275,1.3,1.225,1.225,479000
NC,20010710,8.5283,8.8224,8.4303,8.5283,450593
NEP,20010710,0.55,0.6,0.55,0.6,32121000
NKI,20010710,22.5,24.25,22,23.5,188000
NMG,20010710,11.25,11.25,11,11.25,275500
NOBLE,20010710,2.3,2.3,2.2,2.3,3916900
NPK,20010710,6.2,6.2,5.5,6.1,500
NPP,20010710,19.25,19.25,18,18,105200
NWR,20010710,2.0681,2.1162,1.9719,2.02,5307854
OGC,20010710,38,39,38,38.5,60800
PAF,20010710,5.4368,5.702,5.4368,5.5694,8704420
PDI,20010710,12,12.75,11.75,12.75,3315526
PK,20010710,1.675,1.7,1.675,1.675,77000
PL,20010710,1.95,1.95,1.875,1.9,3015000
POLAR,20010710,2.5012,2.7452,2.5012,2.5012,211950
POST,20010710,4.3,4.3,4.2,4.2,20000
PR,20010710,71,71,71,71,1000
PRANDA,20010710,4.2,4.325,4.2,4.3,28000
PSL,20010710,0.775,0.8375,0.775,0.8375,12176000
PTTEP,20010710,24.8,25.2,24.2,24.8,3074000
QH,20010710,0.74,0.74,0.72,0.74,7910500
RAM,20010710,10.5,10.5,10.5,10.5,1000
RATCH,20010710,16.75,17,16.75,17,2304200
RCI,20010710,0.32,0.33,0.3,0.3,1036000
RCL,20010710,3.375,3.5,3.375,3.475,8003000
ROCK,20010710,5,5,5,5,1000
ROJNA,20010710,1.75,1.825,1.75,1.825,27000
SAMART,20010710,1.675,1.675,1.65,1.65,553000
SAMCO,20010710,1.65,1.675,1.65,1.675,355000
SAMTEL,20010710,1.425,1.425,1.4,1.425,1167000
SAUCE,20010710,43,43,43,43,700
SAWANG,20010710,15.5,16.75,15.5,16.5,295600
SCB,20010710,20,20,19,19,1601833
SCC,20010710,49.8,50,47.6,48.6,2156440
SCCC,20010710,131,132,129,129,240870
SCP,20010710,3.4,3.4,3.2,3.2,246000
SE-ED,20010710,2.65,2.65,2.65,2.65,6000
SFP,20010710,57,57,56,56,4200
SHANG,20010710,36,36,36,36,4700
SIAM,20010710,4.2,4.6,3.9,3.9,212200
SINGER,20010710,4.05,4.225,4.05,4.2,2574000
SIRI,20010710,3.2467,3.3222,3.1712,3.1712,1417675
SITHAI,20010710,5,5,4.8,4.8,2676600
SNP,20010710,18.25,19.375,18.25,19.25,186400
SORKON,20010710,17.8571,19.5238,17.1429,17.1429,3044
SPALI,20010710,0.55,0.57,0.52,0.53,13476000
SPORT,20010710,1.825,1.9,1.775,1.825,1103000
SSC,20010710,15.4,15.5,15.3,15.4,43000
SSF,20010710,2.8579,2.9264,2.8237,2.8579,2036415
SSI,20010710,0.28,0.28,0.26,0.27,46182000
SSSC,20010710,2.2669,2.2669,2.1336,2.1336,535442
SST,20010710,2.925,2.95,2.9,2.9,90000
STA,20010710,2.6066,2.6066,2.5092,2.5579,2652790
STANLY,20010710,20.5,20.5,20.5,20.5,10000
STEC,20010710,1.575,1.575,1.55,1.55,901000
STPI,20010710,1.225,1.25,1.2,1.2,1360000
SUC,20010710,13.5,13.5,13.5,13.5,504400
SUSCO,20010710,0.5,0.52,0.46,0.46,128313000
SVH,20010710,6.3,6.3,6.3,6.3,500
SVI,20010710,1.225,1.225,1.2,1.2,2273000
SVOA,20010710,0.74,0.76,0.73,0.73,49238512
TASCO,20010710,11.25,11.5,10.75,11,2235400
TBSP,20010710,27.5,27.5,27.5,27.5,1000
TC,20010710,22,22.25,22,22,170500
TCAP,20010710,9.3,9.4,9,9,11083400
TCB,20010710,6,6,6,6,10000
TCJ,20010710,7.4,7.5,7.2,7.3,1631300
TCMC,20010710,4.4669,4.7786,4.4669,4.6747,1221766
TCOAT,20010710,12.5,13.25,12.25,12.75,170500
TF,20010710,185,185,185,185,2300
TFD,20010710,0.7247,0.7247,0.7063,0.7155,1512057
TFI,20010710,0.2139,0.2348,0.2087,0.2348,15595594
