<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20040517,2.46,2.55,2.3,2.47,4105400
ACC,20040517,8.1,8.15,7.6,7.6,258200
ADAM,20040517,4.1619,4.1788,4.1111,4.1788,351573
ADVANC,20040517,83,83,81,82.5,2999900
AEC,20040517,10,10,9.2,9.2,506700
AEONTS,20040517,26.4,26.4,25.8,26,41000
AH,20040517,23,23,21.6,21.7,51710
AHC,20040517,52,52,51.5,51.5,1300
AIT,20040517,17,17,15.7333,15.7333,637350
AJ,20040517,4.42,4.42,4.24,4.24,176400
ALUCON,20040517,126,135,125,135,800
AMANAH,20040517,1.22,1.23,1.18,1.18,1703100
AMARIN,20040517,9.6,10,9.6,9.9,13000
AMATA,20040517,10.6,10.6,9.9,9.9,2368800
AOT,20040517,50,50.5,48.75,49.25,13632400
AP,20040517,3.66,3.66,3.3,3.38,5688100
APURE,20040517,1.2356,1.3422,1.2267,1.3422,336487
AQ,20040517,6.2715,6.2715,5.4759,5.6163,1949233
ASIAN,20040517,4.9,4.9,4.68,4.68,1409100
ASIMAR,20040517,1.65,1.66,1.6,1.6,157000
ASP,20040517,7.8,7.85,7.15,7.25,50885000
AYUD,20040517,17.5,17.5,17,17,75100
BAFS,20040517,8.6637,8.6637,8.2471,8.2471,250647
BANPU,20040517,109,109,97,97.5,3462300
BAT-3K,20040517,49,49,47.5,48,9000
BAY,20040517,11,11,10.4,10.5,14326801
BBL,20040517,88,88.5,85,85.5,5598157
BCP,20040517,15.9,15.9,15,15.4,510800
BDMS,20040517,8.2,8.3,8.2,8.3,155000
BEC,20040517,16.9,16.9,15.9,16.1,1470401
BFIT,20040517,9,9.2,8.8,8.95,542400
BH,20040517,11.4,11.4,10.8,10.8,790190
BIG,20040517,12.6,12.6,12.6,12.6,100
BIGC,20040517,17.4,17.6,17.4,17.4,51800
BJC,20040517,7.15,7.2,7.15,7.2,15800
BKI,20040517,162.667,162.667,154.667,154.667,26700
BKKCP,20040517,8.5,8.5,8.5,8.5,10000
BLAND,20040517,0.95,0.95,0.81,0.83,78201184
BROOK,20040517,1.3,1.38,1.3,1.3,13500
BTC,20040517,3.72,3.74,3.54,3.54,490200
CCET,20040517,3.15,3.275,3.125,3.225,586000
CCP,20040517,7.2,7.5,7.1,7.4,122500
CENTEL,20040517,2.0262,2.0262,1.9714,1.9897,121900
CFRESH,20040517,2.46,2.6,2.4,2.44,198000
CHOTI,20040517,75,81,75,81,20100
CI,20040517,7.3,7.3,6.5,6.65,36000
CIMBT,20040517,2.6376,2.6376,2.335,2.335,4713254
CK,20040517,11.8,11.8,11.2,11.4,4203700
CM,20040517,3.18,3.4299,3.18,3.4299,106761
CMR,20040517,16.34,16.34,16.34,16.34,1162
CNS,20040517,70,70,63.5,64,3042630
CPALL,20040517,6,6,5.9,5.9,2434000
CPF,20040517,3.5,3.5,3.36,3.36,7364200
CPH,20040517,5.75,5.75,4.62,4.62,86300
