<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20181008,15.4,15.4,14.39,14.39,165000
BMSCG,20181008,9.29,9.31,9.15,9.2,46500
BMSCITH,20181008,12.79,12.84,12.61,12.61,1277500
BSET100,20181008,11.06,11.11,10.89,10.89,1078000
CHINA,20181008,5.09,5.13,5.05,5.05,21500
ECOMM,20181008,8.18,8.18,8.15,8.15,700
EFOOD,20181008,5.7,5.7,5.66,5.66,300
EICT,20181008,4.71,4.71,4.71,4.71,100
ENGY,20181008,6.62,6.62,6.55,6.55,3000
GLD,20181008,1.67,1.69,1.67,1.68,765400
TDEX,20181008,11.17,11.24,11.08,11.08,808100
TGOLDETF,20181008,3.67,3.67,3.66,3.67,10800
2S,20181008,3.24,3.24,3.2,3.2,80600
7UP,20181008,0.52,0.54,0.5,0.52,20249400
A,20181008,6.7,6.7,6.7,6.7,25500
AAV,20181008,4.3,4.3,4.24,4.24,11763200
ABICO,20181008,7.4,7.4,7.3,7.3,27500
ABM,20181008,1.08,1.08,1.05,1.05,737500
ABPIF,20181008,8.45,8.45,8.35,8.45,330400
ACAP,20181008,7.45,7.45,6.9,6.95,10364900
ACC,20181008,0.51,0.51,0.49,0.49,556400
ADB,20181008,1.18,1.19,1.16,1.17,436300
ADVANC,20181008,199.5,201,197,197,4518200
AEC,20181008,0.51,0.51,0.51,0.51,185100
AEONTS,20181008,196.5,203,196,202,1286000
AF,20181008,0.74,0.75,0.71,0.72,169500
AFC,20181008,9.55,9.65,8.95,9.35,50900
AGE,20181008,1.35,1.35,1.32,1.32,734400
AH,20181008,29.5,30,29.25,29.25,290000
AHC,20181008,21.2,21.3,21.2,21.3,3200
AIMIRT,20181008,10.9,10.9,10.8,10.8,82600
AIRA,20181008,2.04,2.08,1.94,1.94,41400
AIT,20181008,22.1,22.1,21.9,21.9,287600
AJ,20181008,10,10,9.8,9.85,289800
AJA,20181008,0.4,0.4,0.38,0.39,8143800
AKP,20181008,1.84,1.84,1.74,1.74,364800
AKR,20181008,1.02,1.02,1,1,2238600
ALLA,20181008,1.52,1.54,1.51,1.54,400900
ALT,20181008,3.9,4,3.82,3.82,547800
ALUCON,20181008,177.5,177.5,176.5,177,1300
AMA,20181008,5.8,5.8,5.6,5.7,286200
AMANAH,20181008,1.96,1.98,1.89,1.89,11181200
AMARIN,20181008,4.82,4.82,4.76,4.76,31800
AMATA,20181008,24.2,24.6,23.8,23.8,28626000
AMATAR,20181008,10.8,10.8,10.8,10.8,68500
AMATAV,20181008,6.1,6.1,5.9,5.95,663800
AMC,20181008,2.4,2.4,2.32,2.36,248000
ANAN,20181008,5,5.05,4.86,4.86,32250300
AOT,20181008,63,63.5,62,62.25,21429700
AP,20181008,8.4,8.55,8.35,8.45,14765200
APCO,20181008,4.74,4.74,4.58,4.58,323700
APCS,20181008,5.05,5.2,5,5.1,229200
APEX,20181008,0.2,0.21,0.2,0.21,803600
APURE,20181008,1.46,1.47,1.39,1.42,1523300
AQ,20181008,0.03,0.04,0.03,0.03,98038800
AQUA,20181008,0.48,0.49,0.47,0.47,15575700
ARIP,20181008,0.53,0.53,0.5,0.51,343400
ARROW,20181008,8.8,8.85,8.75,8.75,92600
AS,20181008,1.15,1.4,1.15,1.39,687100
ASAP,20181008,7,7,6.6,6.6,2557200
ASEFA,20181008,4.96,4.98,4.86,4.92,167300
ASIA,20181008,7,7,6.5,6.65,370600
