<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20100426,4.24,4.3,4.24,4.27,1501200
TDEX,20100426,5.5,5.56,5.49,5.52,1643900
2S,20100426,3.06,3.3,3,3.3,731100
A,20100426,3.56,3.58,3.54,3.54,126000
ACC,20100426,2.4,2.5,2.38,2.4,167700
ADAM,20100426,1.18,1.21,1.18,1.21,122400
ADVANC,20100426,76.75,76.75,76,76,2588127
AEC,20100426,2.48,2.48,2.48,2.48,60000
AEONTS,20100426,29.5,29.5,29.5,29.5,22100
AF,20100426,14.4,14.5,14.4,14.5,25800
AFC,20100426,3.5,3.5,3.5,3.5,3500
AGE,20100426,6.6,6.6,6.6,6.6,48400
AH,20100426,8.75,8.8,8.7,8.8,41200
AI,20100426,3.32,3.34,3.3,3.3,600300
AIT,20100426,32,32.25,31.5,31.75,450800
AJ,20100426,3.98,4.04,3.96,4.02,12148000
AKR,20100426,0.76,0.77,0.76,0.76,273700
ALUCON,20100426,190,200,190,200,200
AMANAH,20100426,1.06,1.09,1.05,1.06,19013200
AMARIN,20100426,12.9,13.2,12.9,13.1,311103
AMATA,20100426,7,7,6.85,6.9,4182400
AOT,20100426,34.25,35.25,34.25,34.75,1346835
AP,20100426,4.98,5.1,4.98,5,19674952
APURE,20100426,0.84,0.85,0.83,0.84,1926400
AQ,20100426,0.39,0.4,0.39,0.4,1478700
AS,20100426,6.3,6.35,6.25,6.35,305600
ASIA,20100426,33,33,33,33,100
ASIAN,20100426,2.78,2.78,2.78,2.78,117000
ASIMAR,20100426,0.74,0.74,0.72,0.72,288500
ASK,20100426,5.1,5.1,5.1,5.1,4500
ASP,20100426,1.79,1.82,1.79,1.8,3857800
BAFS,20100426,8.2,8.25,8.15,8.15,92100
BANPU,20100426,626,634,624,630,1235148
BAT-3K,20100426,65,65,62.5,62.5,2000
BAY,20100426,19.8,19.8,19.5,19.6,16825056
BBL,20100426,117,119.5,116.5,119,5931239
BCH,20100426,5,5.1,5,5.05,1626600
BCP,20100426,13.8,13.9,13.7,13.7,1159400
BDMS,20100426,25,25.25,24.9,24.9,134901
BEC,20100426,23.4,23.6,23,23.5,873996
BFIT,20100426,3.82,3.82,3.82,3.82,9900
BGT,20100426,2.46,2.48,2.46,2.46,34600
BH,20100426,30.25,30.25,29.75,29.75,705500
BIGC,20100426,46,46,45,45,74000
BJC,20100426,6,6.1,6,6.05,135200
BKI,20100426,200,200,199,199,3500
BKKCP,20100426,9,9,9,9,43000
BLA,20100426,22.5,23.4,22.3,23.1,7971300
BLAND,20100426,0.48,0.49,0.48,0.48,4417700
BLISS,20100426,0.05,0.05,0.04,0.05,121500
BOL,20100426,1.36,1.37,1.34,1.34,906900
BROCK,20100426,0.63,0.64,0.63,0.64,90000
BROOK,20100426,0.45,0.45,0.45,0.45,800
BSBM,20100426,1.42,1.42,1.39,1.4,629500
BSM,20100426,0.97,0.97,0.94,0.94,19700
BTC,20100426,0.35,0.36,0.35,0.36,32200
BTNC,20100426,12,12,12,12,2000
BTS,20100426,0.6404,0.6593,0.631,0.6499,31920126
BUI,20100426,14.8,14.8,13.5,13.5,5200
BWG,20100426,1.46,1.49,1.43,1.46,4750600
CCET,20100426,2.96,3.04,2.96,3.04,2950532
CCP,20100426,1.16,1.18,1.16,1.17,153600
CEN,20100426,2.58,2.58,2.54,2.56,476600
CENTEL,20100426,3.76,3.88,3.76,3.8,5471300
CFRESH,20100426,3.7,3.7,3.66,3.68,198000
CGD,20100426,0.42,0.43,0.41,0.41,3698100
CHARAN,20100426,57,60,57,60,3800
CHOTI,20100426,160,161,160,161,9200
CHUO,20100426,6.8,6.8,6.8,6.8,2900
CI,20100426,3.96,4.02,3.96,3.98,250200
CIG,20100426,1.57,1.68,1.57,1.62,34998900
CIMBT,20100426,2.9,2.94,2.88,2.88,2542000
CITY,20100426,1.72,1.74,1.72,1.72,1508000
CK,20100426,5.3,5.3,5.2,5.25,6237390
CM,20100426,4.5,4.5,4.46,4.46,247200
CMO,20100426,1.34,1.35,1.31,1.32,883500
CMR,20100426,33,33.5,33,33,1800
CNS,20100426,32.25,32.25,30.5,31.25,134200
CNT,20100426,2.78,2.84,2.74,2.74,640500
CPALL,20100426,29,29,28,28.25,4167816
CPF,20100426,15,15.2,15,15.1,40609044
CPL,20100426,23.5,23.5,23.5,23.5,3800
CPN,20100426,18.8,19,18.7,18.9,1333079
CPNRF,20100426,10.1,10.1,10,10.1,291800
CPR,20100426,1.75,1.78,1.75,1.75,170500
CRANE,20100426,1.45,1.48,1.45,1.45,229900
CSC,20100426,17.9,23.1,17.9,18.9,18100
CSL,20100426,3,3.02,3,3,1423400
CSP,20100426,2.02,2.02,2.02,2.02,90000
CTARAF,20100426,8.25,8.25,8.25,8.25,1000
CTW,20100426,4.86,4.96,4.86,4.92,11700
CWT,20100426,2.82,2.82,2.66,2.66,6500
DCC,20100426,36.25,36.5,36.25,36.5,139000
DCON,20100426,2,2.1,1.98,2,364300
DELTA,20100426,20.6,21.2,20.6,20.8,1772000
DEMCO,20100426,4.08,4.08,4.04,4.04,550800
DIMET,20100426,0.73,0.73,0.72,0.72,771100
DRACO,20100426,2.56,2.56,2.56,2.56,49400
DRT,20100426,3.02,3.04,3.02,3.04,522300
DSGT,20100426,8.7,8.8,8.5,8.8,14000
DTAC,20100426,35,35,34.25,34.5,2707147
EASON,20100426,1.76,1.78,1.76,1.77,149100
EASTW,20100426,4.56,4.56,4.5,4.56,298800
ECL,20100426,0.87,0.88,0.85,0.88,1876700
EE,20100426,1.24,1.25,1.22,1.24,890900
EFORL,20100426,0.09,0.1,0.09,0.09,4607100
EGCO,20100426,80.25,80.75,79.5,79.5,283735
EMC,20100426,1.21,1.23,1.21,1.21,178800
EPCO,20100426,1.73,1.74,1.73,1.74,230200
ERW,20100426,2.2,2.2,2.18,2.18,12235400
ESSO,20100426,6.65,6.75,6.6,6.7,6064597
ESTAR,20100426,0.35,0.36,0.35,0.35,415700
EVER,20100426,0.65,0.66,0.65,0.66,76600
FC,20100426,0.98,0.98,0.96,0.97,36900
FER,20100426,1.15,1.16,1.14,1.14,356100
FNS,20100426,3.88,3.88,3.88,3.88,2000
FOCUS,20100426,2.26,2.28,2.16,2.16,29300
FORTH,20100426,2.96,2.96,2.96,2.96,500
FSS,20100426,2.16,2.22,2.16,2.16,24000
FUTUREPF,20100426,10.4,10.4,10.4,10.4,59400
GBX,20100426,1.13,1.16,1.12,1.14,1538100
GEL,20100426,0.37,0.38,0.37,0.37,1631000
GENCO,20100426,0.47,0.48,0.47,0.47,1578600
GFPT,20100426,6.575,6.85,6.575,6.825,11544000
GJS,20100426,0.19,0.19,0.19,0.19,4615000
GLAND,20100426,5.4,5.45,5.4,5.45,49600
GLOBAL,20100426,3.6,3.66,3.5,3.52,6374503
GLOW,20100426,37.25,37.25,36.75,36.75,468784
GOLD,20100426,3.38,3.44,3.38,3.38,4126800
GRAMMY,20100426,13.3,13.3,13.3,13.3,12001
GREEN,20100426,0.87,0.9,0.85,0.85,410100
GSTEL,20100426,0.41,0.42,0.4,0.41,169248400
GYT,20100426,280,280,280,280,14200
HANA,20100426,23.5,23.8,23.4,23.4,1379416
HFT,20100426,2.32,2.36,2.26,2.26,1681300
HMPRO,20100426,5.85,6,5.8,5.8,6310430
HTC,20100426,3.7,3.72,3.68,3.68,56700
HTECH,20100426,2.94,2.96,2.94,2.96,254200
ICC,20100426,40,40,40,40,500
IEC,20100426,0.03,0.03,0.02,0.03,16172300
IFEC,20100426,1.08,1.08,1.07,1.07,48100
IHL,20100426,6.15,6.15,6.05,6.05,280900
ILINK,20100426,7.55,7.65,7.55,7.65,49800
INET,20100426,1.18,1.19,1.18,1.18,119100
INOX,20100426,1.55,1.57,1.54,1.56,2598100
INTUCH,20100426,24,24.2,24,24.2,197500
