<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20181106,11.81,11.81,11.73,11.75,14400
BMSCITH,20181106,12.48,12.55,12.46,12.46,202200
BSET100,20181106,10.8,10.84,10.75,10.75,62600
EFOOD,20181106,5.61,5.61,5.61,5.61,100
EICT,20181106,4.57,4.57,4.57,4.57,200
ENGY,20181106,6.3,6.4,6.3,6.4,300
ENY,20181106,7.6,7.62,7.6,7.62,11300
GLD,20181106,1.73,1.73,1.73,1.73,1900
TDEX,20181106,10.94,11.01,10.94,10.94,83400
TGOLDETF,20181106,3.76,3.77,3.76,3.77,1700
2S,20181106,3.12,3.14,3.08,3.12,89200
7UP,20181106,0.48,0.49,0.47,0.47,5339300
A,20181106,6.7,6.7,6.7,6.7,30000
AAV,20181106,4.04,4.06,4,4.02,7053400
ABICO,20181106,6.65,6.8,6.65,6.7,67700
ABM,20181106,1.06,1.08,1.06,1.07,161600
ABPIF,20181106,8.3,8.3,8.25,8.3,178100
ACAP,20181106,6.2,6.3,5.95,5.95,1350500
ACC,20181106,0.52,0.52,0.5,0.5,132100
ADB,20181106,1.04,1.06,1.04,1.04,299300
ADVANC,20181106,185.5,186.5,181,181.5,16815000
AEC,20181106,0.5,0.53,0.5,0.5,692900
AEONTS,20181106,199,199,194,194.5,424900
AF,20181106,0.73,0.73,0.72,0.73,58700
AGE,20181106,1.24,1.25,1.23,1.23,1355000
AH,20181106,24.3,24.7,24.3,24.4,253500
AHC,20181106,20.9,20.9,20.9,20.9,700
AIMIRT,20181106,10.8,10.9,10.7,10.8,176200
AIT,20181106,20.9,21,20.9,21,21800
AJ,20181106,9.65,9.75,9.65,9.75,11800
AJA,20181106,0.37,0.38,0.37,0.37,1370200
AKP,20181106,1.66,1.73,1.66,1.7,976700
AKR,20181106,0.94,0.96,0.93,0.93,7074000
ALLA,20181106,1.52,1.53,1.51,1.51,200200
ALT,20181106,3.82,3.82,3.74,3.8,47200
ALUCON,20181106,173,174.5,173,174,300
AMA,20181106,5.15,5.35,5.15,5.15,229500
AMANAH,20181106,1.79,1.8,1.75,1.76,3396500
AMARIN,20181106,4.54,4.6,4.5,4.5,23600
AMATA,20181106,23.9,24.1,23.6,23.6,9860100
AMATAR,20181106,10.8,10.9,10.7,10.9,31900
AMATAV,20181106,6.1,6.1,6,6.05,270600
AMC,20181106,2.12,2.14,2.12,2.14,20700
ANAN,20181106,4.7,4.72,4.64,4.64,3601400
AOT,20181106,64.75,65.5,64.5,65.25,56852800
AP,20181106,8.15,8.25,8.1,8.1,2338800
APCO,20181106,4.44,4.46,4.4,4.4,13600
APCS,20181106,5.1,5.15,5.1,5.15,6200
APEX,20181106,0.19,0.2,0.19,0.2,268400
APURE,20181106,1.31,1.34,1.31,1.31,370600
AQ,20181106,0.03,0.03,0.02,0.03,31860200
AQUA,20181106,0.46,0.47,0.46,0.47,5166000
ARIP,20181106,0.53,0.54,0.52,0.52,1280600
ARROW,20181106,8.05,8.05,8,8,99300
AS,20181106,1.14,1.19,1.14,1.15,13300
ASAP,20181106,6.15,6.2,5.9,5.9,460300
ASEFA,20181106,4.8,4.86,4.8,4.86,21000
ASIA,20181106,6.8,6.8,6.8,6.8,500
ASIAN,20181106,7.85,8.35,7.85,8.15,12623000
ASIMAR,20181106,2.56,2.56,2.5,2.5,88300
ASK,20181106,23.3,23.5,23.3,23.5,214500
ASN,20181106,3.74,3.88,3.74,3.88,1400
ASP,20181106,3.64,3.66,3.58,3.6,7997200
ATP30,20181106,1.68,1.69,1.67,1.69,140700
AU,20181106,7.3,7.4,7.25,7.3,510700
AUCT,20181106,6.05,6.15,6,6,394000
AYUD,20181106,45.5,45.75,44.75,45,242300
B,20181106,0.56,0.58,0.56,0.57,1763000
B-WORK,20181106,11.3,11.4,11.3,11.4,13200
BA,20181106,11.8,12,11.8,11.8,727500
BAFS,20181106,33,33,32.5,32.75,58600
BANPU,20181106,17.8,18.1,17.7,17.7,18739300
BAY,20181106,40.5,40.75,40.25,40.25,176200
BBL,20181106,215,216,215,216,1592500
BCH,20181106,19.4,19.5,19.2,19.3,3487900
BCP,20181106,33.25,33.75,33.25,33.25,776200
BCPG,20181106,18.5,18.6,18.1,18.1,11062400
BCT,20181106,54.25,54.25,53.75,54,4400
BDMS,20181106,25,25,24.8,24.8,13572700
BEAUTY,20181106,10.9,10.9,10.3,10.3,111660900
BEC,20181106,6.2,6.2,6,6,3284500
BEM,20181106,8.65,8.8,8.6,8.75,34387700
BFIT,20181106,27.25,27.25,26.75,26.75,51500
BGC,20181106,12.9,13.2,12.9,13,19170600
BGRIM,20181106,27.5,27.5,26.75,27,5573200
BGT,20181106,1.07,1.09,1.05,1.06,19600
BH,20181106,195,195,191,191,1611100
BIG,20181106,1.68,1.71,1.68,1.69,3851600
BIZ,20181106,2.58,2.6,2.58,2.6,10000
BJC,20181106,56,56.75,55.5,55.5,3757300
BJCHI,20181106,2.4,2.4,2.32,2.34,138800
BKD,20181106,3.02,3.04,2.98,3,205500
BKI,20181106,348,348,347,347,2200
BKKCP,20181106,12.6,12.6,12.5,12.5,15600
BLA,20181106,31.5,31.75,31.25,31.5,620900
BLAND,20181106,1.72,1.74,1.71,1.74,17842000
BM,20181106,3.12,3.2,3.12,3.18,503500
BOFFICE,20181106,13.3,13.5,13.2,13.5,52800
BOL,20181106,1.93,1.94,1.92,1.94,60700
BPP,20181106,23.9,24,23.5,23.8,2145100
BR,20181106,4.84,4.86,4.78,4.78,976700
BROCK,20181106,2.22,2.24,2.22,2.24,20400
BROOK,20181106,0.54,0.54,0.52,0.52,950900
BRR,20181106,6.8,6.8,6.7,6.75,120300
BRRGIF,20181106,9.95,9.95,9.95,9.95,190900
BSBM,20181106,1.09,1.09,1.07,1.07,164900
BSM,20181106,0.68,0.68,0.66,0.67,412800
BTS,20181106,9.2,9.25,9.15,9.2,7229200
BTSGIF,20181106,12.1,12.1,12,12.1,881600
BTW,20181106,1.75,1.75,1.74,1.74,15600
BWG,20181106,1.19,1.26,1.19,1.26,81480500
CBG,20181106,45.25,46.5,45,45.25,1273800
CCET,20181106,1.99,1.99,1.95,1.98,386900
CCP,20181106,0.41,0.42,0.41,0.41,2539500
CEN,20181106,1.17,1.17,1.15,1.15,955500
CENTEL,20181106,41.75,42,41.5,41.5,2501700
CFRESH,20181106,4.4,4.46,4.4,4.4,900
CGD,20181106,1.36,1.36,1.33,1.33,976400
CGH,20181106,1,1,0.97,0.98,182100
CHAYO,20181106,5.2,5.3,4.88,4.96,8406900
CHEWA,20181106,1.16,1.18,1.15,1.16,5828200
CHG,20181106,2.48,2.52,2.46,2.46,24243300
CHO,20181106,1.19,1.22,1.19,1.21,1121400
CHOTI,20181106,140,141,140,141,2500
CHOW,20181106,4.48,4.48,4.44,4.48,8400
CI,20181106,1.57,1.57,1.57,1.57,714700
CIG,20181106,0.38,0.41,0.38,0.38,5839700
CIMBT,20181106,0.84,0.86,0.84,0.85,1109200
CITY,20181106,2.72,2.72,2.7,2.7,12500
CK,20181106,25.5,25.75,25.25,25.5,2011200
CKP,20181106,5.05,5.1,5,5,14518200
CM,20181106,4.14,4.18,4.14,4.14,41500
CMAN,20181106,3.04,3.04,3,3,388700
CMO,20181106,1.51,1.51,1.5,1.51,185100
CMR,20181106,2.96,3.04,2.94,2.94,737900
CNS,20181106,2.44,2.46,2.44,2.46,39300
CNT,20181106,2.22,2.24,2.2,2.2,179000
COL,20181106,23.9,24,23.8,23.8,56400
COLOR,20181106,1.43,1.43,1.39,1.4,244300
COM7,20181106,21.3,21.4,21,21,2695300
COMAN,20181106,4.18,4.18,4.12,4.12,120500
COTTO,20181106,2.66,2.7,2.62,2.64,818900
CPALL,20181106,67.75,68.25,67.5,68.25,15888200
CPF,20181106,25.25,25.5,25,25,9692700
CPI,20181106,1.69,1.7,1.68,1.68,187400
CPN,20181106,79,79,77.25,77.75,4035500
CPNCG,20181106,16.2,16.3,16.2,16.2,207600
CPNREIT,20181106,27,27.25,27,27.25,1096200
CPR,20181106,5.25,5.35,5.15,5.2,67600
CPT,20181106,1.2,1.22,1.15,1.17,35578100
CPTGF,20181106,13.4,13.4,13.4,13.4,40600
CRANE,20181106,2.54,2.54,2.5,2.54,116500
CRD,20181106,1.09,1.13,1.09,1.09,2434900
CRYSTAL,20181106,10.1,10.1,10.1,10.1,30000
CSP,20181106,1.31,1.31,1.3,1.3,10000
CSS,20181106,2.06,2.06,2.02,2.04,1439600
CTARAF,20181106,4.8,4.8,4.78,4.78,11200
CTW,20181106,9.3,9.3,9.15,9.3,8800
CWT,20181106,3.06,3.06,2.96,2.96,2479600
D,20181106,10.6,10.9,10.6,10.7,215200
DCC,20181106,2.28,2.42,2.28,2.34,11245900
DCON,20181106,0.54,0.54,0.53,0.54,674900
DCORP,20181106,2.74,2.76,2.74,2.74,35000
DDD,20181106,30.5,31,28,28.25,4628600
DELTA,20181106,69.25,69.75,69,69.25,952500
DEMCO,20181106,3.78,3.78,3.72,3.72,146900
DIF,20181106,15,15,14.9,14.9,5820300
DIGI,20181106,0.22,0.22,0.21,0.21,341600
DIMET,20181106,1,1,0.98,0.99,501900
DNA,20181106,0.5,0.51,0.46,0.47,23936100
DOD,20181106,13.9,14.2,13.9,13.9,4040000
DREIT,20181106,5.35,5.35,5.35,5.35,5000
DRT,20181106,5.6,5.6,5.55,5.55,62700
DTAC,20181106,49,49,46.75,46.75,8867800
DTC,20181106,11.4,11.4,11.2,11.2,135500
EA,20181106,51.25,51.5,49.5,49.5,22893300
EASON,20181106,2.54,2.54,2.44,2.44,208400
EASTW,20181106,11.1,11.1,10.9,10.9,234800
ECF,20181106,6.3,6.35,6,6.1,4595200
ECL,20181106,1.94,1.94,1.9,1.9,1334200
EE,20181106,0.7,0.83,0.7,0.82,137012100
EFORL,20181106,0.06,0.07,0.06,0.06,2878000
EGATIF,20181106,11.5,11.5,11.4,11.4,1272100
EGCO,20181106,230,231,228,228,531900
EIC,20181106,0.05,0.05,0.05,0.05,137500
EKH,20181106,6,6,5.95,6,146100
EMC,20181106,0.29,0.31,0.28,0.31,22236900
EPCO,20181106,3.66,3.72,3.58,3.64,6822500
EPG,20181106,7.65,7.75,7.55,7.55,3514100
ERW,20181106,7.55,7.6,7.45,7.45,2041300
ERWPF,20181106,5.55,5.55,5.5,5.5,16900
ESSO,20181106,15.4,15.6,15.2,15.2,6429200
ESTAR,20181106,0.66,0.66,0.65,0.66,2630900
ETE,20181106,1.63,1.63,1.61,1.62,354000
EVER,20181106,0.59,0.62,0.58,0.59,62224200
FANCY,20181106,0.92,0.94,0.9,0.9,3530200
FC,20181106,0.31,0.39,0.3,0.36,38825900
FE,20181106,184,184,184,184,100
FLOYD,20181106,2.02,2.04,1.99,2,122900
FN,20181106,2.4,2.44,2.38,2.4,162200
FNS,20181106,4.12,4.2,4.1,4.18,526200
FOCUS,20181106,1.7,1.7,1.17,1.62,2536300
FORTH,20181106,6.55,6.6,6.55,6.55,8800
FPI,20181106,1.96,1.98,1.95,1.97,89400
FSMART,20181106,7.45,7.5,7.15,7.3,1076700
FSS,20181106,2.16,2.18,2.16,2.16,1400
FTE,20181106,2.26,2.3,2.26,2.28,429900
FUTUREPF,20181106,22.5,22.7,22.5,22.6,29400
FVC,20181106,1.01,1.05,1,1,1932400
GBX,20181106,0.62,0.63,0.61,0.61,470700
GC,20181106,5.1,5.1,5.05,5.05,4500
GCAP,20181106,3.66,3.78,3.38,3.4,15041500
GEL,20181106,0.33,0.33,0.32,0.32,543600
GENCO,20181106,0.8,0.81,0.8,0.8,341500
GFPT,20181106,14.5,14.7,14.5,14.6,1156600
GGC,20181106,11.1,11.4,11.1,11.4,1960600
GIFT,20181106,4.26,4.28,4.26,4.28,3600
GJS,20181106,0.24,0.25,0.24,0.25,2300000
GL,20181106,7.05,7.1,6.9,7,910800
GLAND,20181106,3.02,3.06,3.02,3.06,141300
GLANDRT,20181106,12.8,13,12.8,13,352300
GLOBAL,20181106,19.8,20.1,19.7,19.7,7093000
GLOW,20181106,86.5,87,86,86.25,420700
GOLD,20181106,9.3,9.4,9.25,9.3,1704700
GPI,20181106,2.48,2.48,2.44,2.44,114900
GPSC,20181106,56.5,57.25,55.25,55.25,1722700
GRAMMY,20181106,7.8,7.8,7.55,7.7,1200
GRAND,20181106,1,1.01,0.98,1.01,933600
GREEN,20181106,1.13,1.15,1.1,1.1,944600
GTB,20181106,0.66,0.66,0.63,0.63,329100
GULF,20181106,77.25,77.5,76.5,76.5,3173000
GUNKUL,20181106,3.28,3.34,3.22,3.22,35662900
GVREIT,20181106,15.1,15.1,15,15,538100
HANA,20181106,36,36.25,35.5,35.5,1508800
HARN,20181106,2.58,2.62,2.58,2.6,126900
HFT,20181106,3.04,3.08,3,3.02,310700
HMPRO,20181106,14.8,14.9,14.7,14.7,9639900
HPF,20181106,5.4,5.4,5.4,5.4,18800
HPT,20181106,1.06,1.07,1.05,1.05,272200
HREIT,20181106,6.7,6.8,6.7,6.75,24200
HTC,20181106,16.3,16.3,16,16,29600
HTECH,20181106,6.6,6.7,6.55,6.6,351900
HUMAN,20181106,10.6,10.8,10.6,10.8,328500
HYDRO,20181106,1.29,1.29,1.28,1.28,139100
ICHI,20181106,4.02,4.04,3.98,3.98,463500
ICN,20181106,2.02,2.06,2,2,690300
IFS,20181106,3.04,3.04,3,3.04,78300
IHL,20181106,9.1,9.2,9.05,9.1,322200
III,20181106,6.6,6.65,6.55,6.55,668000
ILINK,20181106,5.05,5.25,5.05,5.1,1072000
IMPACT,20181106,19.3,19.4,19.3,19.4,98200
INET,20181106,3.7,3.78,3.68,3.76,187600
INGRS,20181106,0.7,0.71,0.68,0.68,3880000
INOX,20181106,1.14,1.17,1.11,1.13,1271900
INTUCH,20181106,51.25,51.5,50.5,51,10087500
IRC,20181106,20.5,20.7,20.5,20.7,1400
IRCP,20181106,0.82,0.83,0.81,0.81,215900
IRPC,20181106,6.15,6.25,6.05,6.15,55564200
IT,20181106,4.04,4.04,4.04,4.04,3400
ITD,20181106,2.78,2.8,2.74,2.76,9982300
ITEL,20181106,3.4,3.4,3.26,3.26,591000
IVL,20181106,54.5,55.5,54.25,54.25,11341500
J,20181106,1.51,1.51,1.5,1.5,900
JAS,20181106,5.15,5.2,5.05,5.1,8746100
JASIF,20181106,10.2,10.4,10.2,10.2,6616300
JCK,20181106,1.66,1.66,1.64,1.65,274400
JCKH,20181106,0.92,0.92,0.89,0.89,237500
JKN,20181106,11.5,11.7,11.5,11.6,963800
JMART,20181106,5.5,5.5,5.15,5.15,1545700
JMT,20181106,10.7,10.8,10.4,10.4,1350300
JSP,20181106,0.51,0.52,0.5,0.51,1892800
JTS,20181106,1.52,1.52,1.48,1.49,76200
JUBILE,20181106,17.1,17.3,16.8,17.2,125200
JUTHA,20181106,1.71,1.71,1.71,1.71,500
JWD,20181106,7.75,7.85,7.75,7.8,1639500
K,20181106,2.86,3.1,2.86,2.92,1864500
KAMART,20181106,4.2,4.24,4.2,4.24,112300
KASET,20181106,2.06,2.1,2.04,2.08,67100
KBANK,20181106,201,204,201,204,3507700
KBS,20181106,4.24,4.24,4.24,4.24,11000
KCAR,20181106,11.7,11.7,11.7,11.7,50200
KCE,20181106,37.25,37.25,35.25,35.75,5175800
KCM,20181106,1.11,1.12,1.1,1.1,322700
KGI,20181106,4.38,4.42,4.38,4.38,1054000
KIAT,20181106,0.47,0.48,0.47,0.48,188000
KKC,20181106,1.59,1.59,1.58,1.58,73200
KKP,20181106,72.25,73,71.5,71.5,2836200
KOOL,20181106,1.51,1.56,1.51,1.51,1035700
KPNPF,20181106,9.15,9.2,9.15,9.2,41000
KSL,20181106,3.36,3.46,3.36,3.38,3575200
KTB,20181106,20.1,20.3,20.1,20.1,24000200
KTC,20181106,35.75,36,35.25,35.25,8339200
KTIS,20181106,5.65,5.65,5.6,5.65,160600
KWC,20181106,310,310,310,310,300
KWG,20181106,2.14,2.16,2.12,2.12,117500
KWM,20181106,1.18,1.3,1.16,1.27,62778600
KYE,20181106,426,426,424,424,700
L&E,20181106,2.64,2.64,2.62,2.64,26300
