<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20010628,20,20,19.7,19.9,354000
ADVANC,20010628,45,45.2,45,45,156090
AFC,20010628,5.5,6.3,5.4,5.9,481800
AMARIN,20010628,2.9,3.25,2.9,3.25,2498000
AMATA,20010628,0.72,0.72,0.72,0.72,15000
AP,20010628,0.78,0.88,0.76,0.85,83580000
APURE,20010628,1.7778,2.1333,1.7778,2.0444,11474100
AQ,20010628,2.1939,2.1939,2.0183,2.1061,7554460
ASIA,20010628,7.5,7.9,7.5,7.9,2000
ASIAN,20010628,2.775,2.775,2.725,2.725,192000
ASIMAR,20010628,0.6152,0.6152,0.6009,0.6152,208279
ASP,20010628,2.575,2.6,2.525,2.525,903000
AYUD,20010628,97,97,96.5,96.5,9800
BANPU,20010628,27,27.25,26.75,27,1187200
BAT-3K,20010628,23.75,25.5,23.75,24.75,190300
BAY,20010628,6.5,6.7,6.5,6.5,3858700
BBL,20010628,38.25,39.25,38.25,39,5664950
BCP,20010628,8.6,8.7,8.3,8.5,8249200
BDMS,20010628,1.5263,1.5263,1.5263,1.5263,550344
BEC,20010628,24,24.2,24,24,1180560
BFIT,20010628,7.25,7.25,7.125,7.125,256000
BIG,20010628,28.5,29.25,28.5,29,239700
BIGC,20010628,16.25,16.25,16,16,2139800
BJC,20010628,3.025,3.075,3,3.025,1096100
BKI,20010628,76.4431,76.8875,75.1097,76.8875,16200
BLAND,20010628,0.24,0.25,0.24,0.24,26676000
BTS,20010628,1.5069,1.6011,1.5069,1.5069,1024301
CCET,20010628,2.525,2.525,2.5,2.5,950000
CENTEL,20010628,1.2778,1.296,1.2595,1.296,2468000
CFRESH,20010628,6.4671,6.4671,6.3671,6.4337,302981
CHARAN,20010628,30.75,31.5,30.75,31.5,6600
CHOTI,20010628,171,172,169,172,9300
CIMBT,20010628,7.2427,7.6751,7.2427,7.3508,73442896
CK,20010628,1.15,1.175,1.1,1.1,4718000
CM,20010628,3.498,3.6116,3.498,3.6116,1354874
CNS,20010628,25.25,25.75,25.25,25.5,292500
CPF,20010628,5,5.1,4.875,5,107319440
CPH,20010628,5.8,6,5.6,5.8,5562000
CPL,20010628,28.25,29.25,28,28.5,188500
CPN,20010628,1.9372,1.9648,1.9372,1.9648,122859
CSC,20010628,7.2,7.2,7.1,7.2,115500
CTW,20010628,6.375,6.625,6.375,6.375,535400
CWT,20010628,2.85,3.05,2.85,2.95,942800
DCC,20010628,1.975,2.1,1.95,2.1,9085000
DELTA,20010628,21.6,21.8,21.4,21.4,212400
DRACO,20010628,1.5,1.5,1.475,1.475,27400
DTC,20010628,32.25,32.5,30.75,32,52600
DTCI,20010628,13.5,13.5,13.25,13.25,4900
EASTW,20010628,2.825,2.825,2.8,2.825,837000
EGCO,20010628,35.75,36,35.5,35.5,847400
ERW,20010628,1.2,1.2667,1.1667,1.25,46230900
ESTAR,20010628,0.375,0.4,0.35,0.375,51498000
F&D,20010628,12,12,12,12,2500
FMT,20010628,33.25,35,33.25,33.5,397300
GEL,20010628,0.7352,0.7352,0.7123,0.7123,548393
GENCO,20010628,1.3,1.325,1.275,1.275,9088150
GFPT,20010628,1.3417,1.6292,1.3417,1.5812,214888384
GOLD,20010628,5.2,5.2,5,5.1,4533800
GRAMMY,20010628,8.45,8.5,8.4,8.4,1176000
GYT,20010628,183,183,183,183,1300
HANA,20010628,14,14.3,13.8,13.8,4285000
HTC,20010628,4.4,4.4,4.4,4.4,23000
IEC,20010628,0.1,0.105,0.1,0.1025,318720000
INSURE,20010628,18,18,18,18,275
INTUCH,20010628,17,17.2,16.8,16.8,1587000
IRC,20010628,1.525,1.55,1.5,1.5,548000
IRPC,20010628,1.6977,1.7462,1.6007,1.6007,33248280
ITD,20010628,1.2,1.2,1.125,1.125,21833000
JAS,20010628,0.7,0.72,0.69,0.69,49225000
JCT,20010628,6.9,6.9,6.9,6.9,175
JUTHA,20010628,3.4,3.4,3.4,3.4,105200
KBANK,20010628,20,20,19.75,20,3124994
KCE,20010628,4.7355,4.8132,4.6967,4.6967,1532881
KDH,20010628,7,7,6.9,6.9,6700
KGI,20010628,1.3342,1.3342,1.3,1.3342,14731511
KKP,20010628,21,21,20.75,21,281700
KTB,20010628,12,12.25,11.75,11.75,2301606
KWC,20010628,20.75,20.75,20.75,20.75,300
KWG,20010628,2.7,2.7,2.5,2.5,893400
KYE,20010628,62,62.5,61,61,27300
LANNA,20010628,4.6,4.6,4.6,4.6,1000
LEE,20010628,1.4917,1.5083,1.475,1.5,2310000
LH,20010628,2.775,2.775,2.6,2.625,17232700
LOXLEY,20010628,1.05,1.05,1.025,1.025,8579000
LPN,20010628,0.3557,0.3557,0.3298,0.3298,3270670
LRH,20010628,15.1311,15.5967,14.8984,15.2475,393063
LST,20010628,1.925,2.05,1.9,2.05,1431700
LTX,20010628,30.5,30.5,29.75,30,38700
MAKRO,20010628,50,50.5,49.75,50,336000
MALEE,20010628,4.8,5,4.7,4.9,5804500
MANRIN,20010628,25.5,25.5,21.5,22.75,256500
MATI,20010628,5.65,5.8,5.45,5.65,97000
MBK,20010628,24.5,24.5,24.25,24.25,617100
METCO,20010628,87,88.5,85,85.5,1052500
MFC,20010628,5.05,5.05,5,5,281000
MINT,20010628,1.4016,1.4016,1.3563,1.3789,1724300
MK,20010628,0.54,0.55,0.52,0.52,27434000
MODERN,20010628,15,16.5,14.75,16.25,1050700
MSC,20010628,1.225,1.25,1.2,1.2,2138000
NC,20010628,7.2539,7.6461,7.2539,7.45,185052
NEP,20010628,0.37,0.37,0.36,0.36,1235000
NKI,20010628,21.25,21.5,21,21.5,9000
NMG,20010628,11,11.25,11,11,2007600
NOBLE,20010628,2.3,2.4,2.2,2.3,20523482
NPK,20010628,5,5,5,5,10000
NPP,20010628,15,15.5,15,15.25,46000
NWR,20010628,1.539,1.539,1.4429,1.491,12110970
OGC,20010628,37.75,38.5,37.5,37.75,79700
PAF,20010628,3.8455,4.376,3.8455,4.2434,13031651
PDI,20010628,10.5,10.75,10.5,10.75,1211100
PK,20010628,1.2,1.2,1.2,1.2,5000
PL,20010628,1.85,1.875,1.825,1.875,681000
POST,20010628,4.25,4.25,4.25,4.25,9000
PR,20010628,72,73,70.5,73,10700
PRANDA,20010628,3.4,3.55,3.4,3.55,55000
PSL,20010628,0.65,0.65,0.6375,0.6375,3528000
PTTEP,20010628,25,25,24.8,24.8,2220000
QH,20010628,0.78,0.78,0.74,0.76,76081536
RATCH,20010628,17,17.25,17,17,555700
RCI,20010628,0.27,0.28,0.27,0.28,1407000
RCL,20010628,2.8,2.8,2.75,2.775,1468000
ROCK,20010628,5.8,5.8,5.8,5.8,200
ROJNA,20010628,1.825,2,1.775,1.875,2722000
SAMART,20010628,1.7,1.725,1.675,1.675,6678000
SAMCO,20010628,1.85,1.85,1.75,1.825,7175000
SAMTEL,20010628,1.475,1.475,1.45,1.45,3280000
SAUCE,20010628,44,44,43,43,3000
SAWANG,20010628,14.25,15.25,14.25,14.75,192800
SCB,20010628,20.5,21,20.5,20.75,2360200
SCC,20010628,42.2,42.6,42,42.6,779650
SCCC,20010628,128,130,128,129,53423
SCP,20010628,2.4,2.5,2.3,2.3,2710000
SE-ED,20010628,2.825,2.825,2.8,2.8,120000
SFP,20010628,59,59,57,58,6000
SIAM,20010628,3.3,3.5,3.3,3.5,7800
SINGER,20010628,3.825,4.05,3.825,4,22685000
SIRI,20010628,3.4732,3.5487,3.3977,3.3977,7473030
SITHAI,20010628,4.6,4.6,4.5,4.6,1880700
SMK,20010628,20.5733,20.5733,20.5733,20.5733,470
SNP,20010628,17,17,16.5,16.75,196800
SORKON,20010628,15.7143,16.6667,14.7619,16.6667,4725
SPALI,20010628,0.58,0.58,0.54,0.55,21326600
SPC,20010628,6.05,6.05,6,6,10000
SPI,20010628,62,62,60,60,600
SPORT,20010628,1.825,2.025,1.8,1.875,6625000
SSC,20010628,15,15,14.5,14.7,653000
SSF,20010628,3.012,3.012,2.8922,2.9777,2297906
SSI,20010628,0.25,0.29,0.25,0.28,394799008
SSSC,20010628,1.8669,2.0002,1.8669,1.8669,1771460
SST,20010628,2.7,2.7,2.625,2.65,458000
STA,20010628,2.3874,2.6554,2.3874,2.6066,38761576
STANLY,20010628,19.5,19.5,19.25,19.25,79700
STEC,20010628,1.525,1.6,1.5,1.525,14730000
STPI,20010628,1.3,1.35,1.275,1.325,13089000
SUC,20010628,13.75,14.25,13.5,14,4312100
SUSCO,20010628,0.38,0.4,0.38,0.4,24526500
SVH,20010628,5.5,5.5,5.5,5.5,400
SVI,20010628,1.225,1.25,1.225,1.225,6851000
SVOA,20010628,0.73,0.74,0.72,0.72,3597490
TASCO,20010628,9.9,10.75,9.9,10,6172700
TC,20010628,20.5,24.25,20.25,24.25,2551250
TCAP,20010628,9.5,9.6,9.4,9.4,13508350
TCB,20010628,6,6,5.85,5.95,67000
TCJ,20010628,6.9,7,6.8,6.8,410800
TCMC,20010628,3.4281,3.532,3.4281,3.4281,641302
TF,20010628,182,182,180,180,1500
TFD,20010628,0.7889,0.8256,0.7797,0.7797,30685936
TFI,20010628,0.1669,0.1878,0.1565,0.1878,4401116
TGCI,20010628,0.75,0.76,0.74,0.75,17091000
TH,20010628,0.44,0.48,0.44,0.48,51000
THAI,20010628,28.5,28.5,28,28,812000
THCOM,20010628,15.625,16.125,15.625,16,6575852
THIP,20010628,28.25,29,27.75,28,75100
THRE,20010628,3.45,3.475,3.425,3.425,275680
TIP,20010628,6.35,6.35,6.2,6.3,79000
TIPCO,20010628,0.91,0.95,0.89,0.89,595000
TISCO,20010628,15.25,15.25,15,15,454300
TIW,20010628,46.75,48,46.5,48,3160
TLUXE,20010628,1.9429,2.014,1.9429,1.9902,1247000
TMB,20010628,5.6884,5.8608,5.6884,5.6884,4194436
TMD,20010628,14.25,14.25,13.75,14,95300
TNL,20010628,8.6,8.6,8.6,8.6,10000
TOPP,20010628,26.5,26.5,26.5,26.5,1000
TPA,20010628,25.25,25.5,25.25,25.5,2000
TPC,20010628,4.2,4.275,4,4.175,640000
