<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19850919,8.8622,8.8622,8.8622,8.8622,45845
BBL,19850919,18.4964,18.4964,18.4964,18.4964,348680
BFIT,19850919,5.1713,5.1713,5.1713,5.1713,22236
BJC,19850919,1.6467,1.7,1.6467,1.6733,74250
CIMBT,19850919,9.6147,9.6147,9.6147,9.6147,10312
CTW,19850919,1.9983,1.9983,1.9983,1.9983,12008
KBANK,19850919,11.6806,11.7849,11.6806,11.6806,47740
SCB,19850919,20.1933,20.1933,20.0485,20.0485,12406
SCCC,19850919,45.0094,45.0094,45.0094,45.0094,5598
SFP,19850919,19,19,19,19,8000
SINGER,19850919,3.6544,3.6544,3.6544,3.6544,38857
SPI,19850919,7.9839,7.9839,7.9839,7.9839,16183
TCAP,19850919,1.0785,1.0785,1.0785,1.0785,12423
TMB,19850919,10.6811,10.7801,10.6811,10.7801,134430
TPC,19850919,1.2807,1.2807,1.2807,1.2807,55599
SET,19850919,148.36,148.36,148.36,148.36,855610
