<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19901127,13.0818,13.0818,13.0818,13.0818,1603
AFC,19901127,49.4864,50.3396,49.4864,50.3396,19338
ASIA,19901127,51.1051,53.4638,51.1051,51.1051,2798
ASP,19901127,5.736,5.736,5.246,5.54,15671000
AYUD,19901127,180,180,173,175,17500
BANPU,19901127,27.83,27.83,27.83,27.83,8200
BAY,19901127,24.3287,24.6236,23.5915,24.3287,286198
BBL,19901127,28.6827,28.6827,28.4958,28.6827,220480
BFIT,19901127,50.814,51.7134,48.5656,51.7134,62264
BH,19901127,12.8921,12.8921,12.7349,12.7349,6991
BKI,19901127,195.01,195.01,195.01,195.01,10729
BUI,19901127,68.3606,68.3606,67.9537,68.3606,2211
CENTEL,19901127,2.4373,2.6286,2.2942,2.3891,3293800
CNS,19901127,36.3063,36.8826,32.8486,34.5774,96822
CPF,19901127,2.5046,2.5046,2.398,2.398,531061
CSC,19901127,60.0579,60.0579,56.7821,56.7821,4210
CSR,19901127,56,56,55,55,3500
CTW,19901127,28.6203,28.7969,27.5603,28.2669,216222
DTC,19901127,76.9984,78.7094,71.8651,71.8651,10811
ERW,19901127,6.2954,6.3571,5.6782,6.0485,3319834
GYT,19901127,171,171,167,171,400
HTC,19901127,5.2524,5.2524,5.0389,5.1243,76107
ICC,19901127,250.962,250.962,250.962,250.962,179
IFEC,19901127,4.6752,4.6752,4.5377,4.6752,23250
INTUCH,19901127,3.1394,3.1394,3.0299,3.1029,1051796
JCT,19901127,34.0397,34.0397,33.4724,34.0397,14629
JUTHA,19901127,37.7892,37.7892,36.501,37.3598,12106
KBANK,19901127,18.8246,19.1375,18.5117,19.1375,1159248
KCE,19901127,4.632,4.632,4.4005,4.4005,836763
KDH,19901127,33,33.5,32,33.5,16000
KGI,19901127,5.0836,5.0836,5.0836,5.0836,14351
KKP,19901127,14.4066,14.4066,13.1538,13.6758,376929
KTB,19901127,12.0842,12.0842,11.7942,12.0842,1355064
LEE,19901127,1.1673,1.2507,1.1673,1.2229,4625190
LH,19901127,2.3158,2.3158,2.1339,2.1339,4187787
LTX,19901127,36.25,36.5,36,36.5,54600
MATI,19901127,12.526,12.526,12.1781,12.526,66670
MK,19901127,9.0556,9.3071,8.4686,9.2233,1235570
NEP,19901127,1.7908,1.8212,1.6239,1.7149,21284590
NKI,19901127,69.5881,69.5881,68.0835,68.8358,2923
NMG,19901127,59.9669,59.9669,56.6354,59.4116,33136
NPK,19901127,38.25,38.25,37.5,38.25,20800
OCC,19901127,68,68,68,68,500
OHTL,19901127,190,190,188,188,1950
PAF,19901127,11.1388,11.1388,10.8736,10.8736,24131
PDI,19901127,79.1104,81.6352,77.4272,80.7936,156843
PG,19901127,2.5833,2.5833,2.4972,2.4972,31343
POLAR,19901127,6.2845,6.2845,5.6673,5.7234,344840
POST,19901127,8.2019,8.2019,8.2019,8.2019,149818
PRANDA,19901127,26.6338,26.6338,26.2272,26.4305,21640
RCI,19901127,4.525,4.616,4.525,4.525,368000
RCL,19901127,3.2164,3.2164,3.1512,3.1512,32170
ROH,19901127,29.75,30.5,27,29.25,245700
SCB,19901127,43.0605,43.8854,42.2356,43.8854,282451
SCC,19901127,49.46,49.66,48.46,49.66,328100
SCCC,19901127,201.828,205.4,191.111,203.614,264040
SFP,19901127,114,114,113,113,8700
SHANG,19901127,27,28.5,26.5,27,133700
SINGER,19901127,7.5147,7.5147,7,7,199142
SKR,19901127,15.162,16.0043,15.0778,15.162,30272
SNP,19901127,9.3501,9.4209,9.3501,9.3501,7052
SSF,19901127,5.8186,5.8186,5.5105,5.5105,432409
SST,19901127,7.5753,7.9404,7.119,7.6666,1098950
SUC,19901127,24.7303,25.4523,24.3692,25.0913,373380
SUSCO,19901127,4.2904,4.2904,4.0675,4.0675,314070
SVH,19901127,36.8295,36.8295,36.1718,36.1718,26759
SVI,19901127,1.834,1.834,1.6542,1.6782,725760
TC,19901127,59.9778,59.9778,58.7538,58.7538,57759
TCAP,19901127,26.076,26.6554,25.3033,26.6554,592268
TCB,19901127,7.4811,7.4811,6.9739,7.3543,1156130
TCMC,19901127,56.0965,56.0965,52.98,54.0188,18097
TF,19901127,96.9115,98.2669,94.8784,96.9115,27002
TFI,19901127,0.9848,1.0069,0.8962,0.9405,3967617
TGCI,19901127,12.7,13,11.7,12.4,6396000
THL,19901127,2.769,2.8156,2.5596,2.6527,1893057
TIPCO,19901127,6.4457,6.4457,6.1837,6.2361,540030
TISCO,19901127,38.0033,38.3552,36.5958,37.2996,30123
TMB,19901127,17.3029,17.5843,17.3029,17.4436,129374
TMD,19901127,26.0511,26.0511,24.8106,24.8106,1410
TPC,19901127,9.8406,9.8406,9.0889,9.3622,244370
TPIPL,19901127,84.5443,84.5443,76.1828,76.1828,184267
TPP,19901127,24.1807,24.7007,23.4007,24.7007,205378
TR,19901127,19.601,19.601,19.1478,19.2611,33530
TSTE,19901127,7.1799,7.4459,6.8076,7.4459,1387610
TTI,19901127,30,30,29,29.25,33900
TTL,19901127,57,58,57,58,2400
TVO,19901127,3.4074,3.4074,3.1566,3.2611,564450
TWP,19901127,94.6,100.165,93.5882,100.165,81837
UMI,19901127,9.2338,9.2338,9.1867,9.1867,297158
UPF,19901127,27.1,27.1,27.1,27.1,14000
WG,19901127,27.25,27.25,26.5,27,145500
YCI,19901127,90.5942,90.5942,87.2388,87.2388,54718
SET,19901127,601.72,601.72,583.84,592.6,37935432
BAY-F,19901127,42.2,42.2,42.2,42.2,228000
BBL-F,19901127,39,39,39,39,210000
BJC-F,19901127,50,50,50,50,20000
BRC-F,19901127,344,344,344,344,30000
CPF-F,19901127,48,48,48,48,100000
CTW-F,19901127,87.5,87.5,87.5,87.5,36210
DTC-F,19901127,51,51,50,50,290000
ICC-F,19901127,515,515,490,490,15000
POST-F,19901127,20,20,20,20,300000
SCC-F,19901127,63,63,63,63,200000
APX,19901127,20.0193,20.0193,19.0925,19.0925,231166
BRC,19901127,33.4,33.4,33.4,33.4,12000
DTM,19901127,10.9822,11.3483,10.9822,10.9822,15281
ICBCT,19901127,105,105.6,96,101.4,428083
MGR,19901127,65.6125,65.6125,60.5219,65.6125,20508
PA,19901127,11.2424,11.2424,11.2424,11.2424,6580
