<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20091209,3.78,3.78,3.73,3.78,302097
TDEX,20091209,4.88,4.88,4.83,4.87,2551961
2S,20091209,2.98,3,2.98,2.98,125000
A,20091209,3.68,3.68,3.64,3.66,32000
ADAM,20091209,1.25,1.3,1.25,1.29,1913500
ADVANC,20091209,81,82,80.75,81.25,9803227
AEONTS,20091209,30.25,30.25,30.25,30.25,17300
AF,20091209,11,11,11,11,3000
AGE,20091209,6,6.1,5.9,6.1,284300
AH,20091209,7.9,7.9,7.8,7.85,377200
AHC,20091209,63.75,64,63.75,64,6300
AI,20091209,3.72,3.72,3.68,3.68,196500
AIT,20091209,23.8,23.9,23.7,23.8,177800
AJ,20091209,3.4,3.4,3.4,3.4,211300
AKR,20091209,0.81,0.81,0.8,0.8,636800
AMANAH,20091209,1.06,1.06,1.03,1.03,3068500
AMARIN,20091209,12.2,12.2,12.1,12.1,4000
AMATA,20091209,7.75,7.75,7.5,7.55,5288643
AMC,20091209,1.8,1.85,1.78,1.84,30800
AOT,20091209,38.5,38.75,38.25,38.25,694700
AP,20091209,5.65,5.65,5.45,5.55,8744000
APURE,20091209,0.96,0.98,0.95,0.96,10705400
AQ,20091209,0.6,0.6,0.59,0.59,458100
AS,20091209,6.65,6.65,6.65,6.65,1000
ASIAN,20091209,3.46,3.58,3.4,3.4,2018800
ASIMAR,20091209,0.91,0.91,0.9,0.91,2610400
ASK,20091209,5,5.1,5,5.1,4500
ASP,20091209,1.7,1.7,1.68,1.69,2908100
AYUD,20091209,15.2,15.2,15.1,15.1,500
BAFS,20091209,7.8,7.8,7.75,7.8,46500
BANPU,20091209,536,536,510,522,3357404
BAT-3K,20091209,63,63.5,63,63.5,12200
BAY,20091209,21.2,21.2,20.7,21,9598964
BBL,20091209,111.5,112.5,111,112,4098690
BCH,20091209,5.55,5.7,5.55,5.65,4779584
BCP,20091209,13.9,13.9,13.6,13.7,4447100
BDMS,20091209,24.4,24.6,24.3,24.5,545090
BEC,20091209,22.9,22.9,22.6,22.9,1273995
BFIT,20091209,3.9,4.14,3.9,3.9,54000
BGT,20091209,1.85,1.96,1.84,1.9,136600
BH,20091209,29.25,29.25,28.5,28.75,432992
BIGC,20091209,41,41.5,41,41.5,41900
BJC,20091209,5,5,4.98,4.98,106000
BKI,20091209,156.667,157.333,156.667,157.333,1500
BKKCP,20091209,8.9,8.95,8.9,8.9,8100
BLA,20091209,18.1,18.2,17.6,18.1,4464300
BLAND,20091209,0.56,0.57,0.55,0.56,19739400
BLISS,20091209,0.08,0.08,0.07,0.08,4291704
BOL,20091209,1.43,1.43,1.43,1.43,110600
BROCK,20091209,0.68,0.68,0.67,0.67,12000
BROOK,20091209,0.48,0.51,0.48,0.48,4977700
BSBM,20091209,1.29,1.29,1.28,1.28,372200
BSM,20091209,0.76,0.76,0.75,0.75,280000
BTC,20091209,0.46,0.47,0.45,0.47,456500
BTS,20091209,0.5463,0.5463,0.5274,0.5368,13450067
BWG,20091209,1.56,1.58,1.54,1.55,995100
CCET,20091209,2.98,2.98,2.92,2.98,2935951
CCP,20091209,1.41,1.46,1.35,1.35,17006000
CEN,20091209,2.36,2.38,2.26,2.38,3655500
CENTEL,20091209,4.2,4.2,4.16,4.16,1152200
CFRESH,20091209,3.58,3.68,3.58,3.6,3548800
CGD,20091209,0.61,0.61,0.6,0.61,7180300
CHUO,20091209,8,8,8,8,2600
CI,20091209,3.52,3.7,3.52,3.56,89100
CIG,20091209,3.02,3.14,2.98,3.1,2647000
CIMBT,20091209,3.3,3.34,3.1,3.1,7269100
CITY,20091209,2.12,2.14,2.1,2.12,932400
CK,20091209,5.7,5.75,5.65,5.65,1190300
CM,20091209,4.9,4.92,4.88,4.92,47200
CMO,20091209,1.13,1.13,1.12,1.12,15000
CMR,20091209,31,31,31,31,8000
CNS,20091209,21.5,21.9,21.4,21.7,123700
CPALL,20091209,21.2,21.5,21.1,21.5,3005232
CPF,20091209,10.8,10.8,10.5,10.7,28553076
CPH,20091209,4.12,4.12,4.12,4.12,2200
CPI,20091209,4.04,4.06,4.04,4.06,64800
CPL,20091209,21,22,21,21,148965
CPN,20091209,20.9,20.9,20.1,20.5,3315500
CPNRF,20091209,9.1,9.1,9.1,9.1,1190203
CPR,20091209,0.98,0.98,0.98,0.98,2100
CRANE,20091209,1.33,1.33,1.33,1.33,10018
CSC,20091209,15,15.1,14.7,14.7,34300
CSL,20091209,3.06,3.06,3.02,3.04,306887
CSP,20091209,3.1,3.48,3.06,3.46,9699000
CTW,20091209,4.86,5.2,4.86,5.2,127200
CWT,20091209,2.38,2.4,2.38,2.38,56900
DCC,20091209,28.75,28.75,28.5,28.75,335500
DELTA,20091209,18.1,18.2,18,18.2,255775
DEMCO,20091209,3.86,3.86,3.8,3.84,52600
DIMET,20091209,0.65,0.65,0.63,0.64,5038100
DRT,20091209,3,3,2.98,3,264300
DSGT,20091209,7.15,7.2,7.15,7.15,34500
DTAC,20091209,34.5,35.75,34,35.5,14048494
DTCI,20091209,9.5,9.5,9.25,9.3,6700
EASON,20091209,1.67,1.67,1.67,1.67,55800
EASTW,20091209,4.24,4.24,4.2,4.24,594000
ECL,20091209,0.73,0.73,0.7,0.72,1536800
EE,20091209,1.75,1.75,1.7,1.7,3909500
EFORL,20091209,0.16,0.17,0.16,0.16,3049600
EGCO,20091209,76.75,77.75,76.75,77,310365
EIC,20091209,2.9,2.9,2.76,2.76,5000
EMC,20091209,1.25,1.29,1.25,1.25,879400
EPCO,20091209,1.6,1.6,1.59,1.6,99100
ERW,20091209,2.32,2.32,2.28,2.28,987200
ESSO,20091209,6,6.05,5.95,6.05,1391567
ESTAR,20091209,0.36,0.37,0.36,0.36,2155732
EVER,20091209,0.88,0.89,0.86,0.86,1904000
FANCY,20091209,2.18,2.22,2.18,2.22,32500
FC,20091209,1.08,1.08,1.04,1.06,4187300
FER,20091209,1.31,1.31,1.29,1.29,367000
FMT,20091209,11.9,12,11.9,12,59200
FNS,20091209,4.06,4.06,4.04,4.04,309000
FOCUS,20091209,2.3,2.3,2.3,2.3,22000
FORTH,20091209,2.96,2.96,2.96,2.96,87000
FUTUREPF,20091209,9.45,9.5,9.45,9.5,290500
GBX,20091209,1.85,1.94,1.84,1.91,3970000
GC,20091209,3.5,3.5,3.4,3.44,23600
GEL,20091209,0.52,0.52,0.51,0.51,1989700
GENCO,20091209,0.57,0.58,0.57,0.57,230000
GFPT,20091209,3.1,3.125,3.1,3.125,194000
GJS,20091209,0.21,0.22,0.2,0.21,47486700
GLAND,20091209,4.86,4.86,4.86,4.86,50000
GLOBAL,20091209,2.52,2.56,2.52,2.52,1099800
GLOW,20091209,30.25,30.25,29.5,29.75,1174512
GOLD,20091209,3.26,3.32,3.26,3.28,224500
GRAMMY,20091209,14.5,14.5,14.5,14.5,7800
GRAND,20091209,1.33,1.33,1.33,1.33,300
GREEN,20091209,0.98,0.98,0.96,0.97,200000
GSTEL,20091209,0.42,0.42,0.41,0.41,40187200
HANA,20091209,19.9,20.1,19.7,20,1904715
HFT,20091209,1.81,2.02,1.8,1.84,28053600
HMPRO,20091209,4.18,4.18,4.1,4.14,3186198
HTECH,20091209,2.78,2.78,2.76,2.76,153700
