<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20010720,18.2,18.2,18.1,18.2,51000
ADVANC,20010720,46.2,46.4,46,46,1430000
AFC,20010720,9.5,9.5,8.7,8.8,1056200
AJ,20010720,0.53,0.55,0.5,0.51,4312000
AMARIN,20010720,3.05,3.05,3.025,3.025,41000
AMATA,20010720,0.99,1.125,0.99,1.075,11203000
AP,20010720,1.025,1.125,1,1.125,32950000
APURE,20010720,3.0222,3.2,2.8444,3.0222,17841150
AQ,20010720,2.2816,2.2816,2.1061,2.1061,1179599
ASIA,20010720,8.3,8.5,8.3,8.4,18400
ASIAN,20010720,2.825,2.825,2.825,2.825,20000
ASIMAR,20010720,1.1017,1.1589,1.1017,1.1017,519301
ASP,20010720,2.075,2.075,2.025,2.05,3898000
AYUD,20010720,100,100,100,100,1300
BANPU,20010720,25.75,25.75,25.25,25.5,421000
BAT-3K,20010720,25,25,24.5,25,15900
BAY,20010720,5.8,5.8,5.6,5.7,2544600
BBL,20010720,35,35,34.25,34.25,747456
BCP,20010720,8.5,8.5,8.1,8.2,5478100
BDMS,20010720,1.6026,1.6026,1.6026,1.6026,56344
BEC,20010720,25.4,25.6,25.4,25.4,165000
BFIT,20010720,6.5,6.5,6.25,6.375,375000
BIG,20010720,30,30,29.75,30,12800
BIGC,20010720,16.75,17,16.5,16.5,126600
BJC,20010720,2.875,2.875,2.825,2.825,119700
BKI,20010720,75.5542,75.5542,75.5542,75.5542,2250
BLAND,20010720,0.24,0.25,0.23,0.23,15478000
BTNC,20010720,13.5,13.5,13.5,13.5,1000
CCET,20010720,2.4,2.4,2.3,2.4,1523110
CENTEL,20010720,1.2413,1.2595,1.1865,1.1865,761500
CFRESH,20010720,6.8004,7.0004,6.6671,7.0004,127492
CHARAN,20010720,32.25,32.25,32.25,32.25,1600
CHOTI,20010720,166,166,166,166,700
CIMBT,20010720,6.9184,7.0265,6.5941,6.7022,8311521
CK,20010720,1.275,1.325,1.25,1.25,11254000
CM,20010720,3.6343,3.6343,3.5889,3.5889,13207
CNS,20010720,22.25,22.25,21.75,22.25,287700
CPF,20010720,4.85,4.85,4.725,4.8,11231000
CPH,20010720,10.25,10.5,8.7,9.2,31541400
CPL,20010720,29.5,29.75,29,29.75,1300
CPN,20010720,1.9372,1.9372,1.9372,1.9372,234879
CSC,20010720,7.8,7.8,7.4,7.5,146200
CTW,20010720,6.375,6.375,6.125,6.125,302000
CWT,20010720,4.15,4.2,3.9,3.9,1574800
DCC,20010720,2.475,2.575,2.45,2.525,4035000
DELTA,20010720,20.6,20.6,20.4,20.6,782190
DRACO,20010720,1.525,1.525,1.5,1.5,45200
DTC,20010720,28.5,28.75,27.75,28,19600
DTCI,20010720,12.75,12.75,12.75,12.75,1000
EASTW,20010720,2.85,2.875,2.8,2.8,355000
EGCO,20010720,37,37.25,37,37,616800
ERW,20010720,1.4833,1.5,1.3667,1.4,61355400
ESTAR,20010720,0.4,0.4,0.35,0.375,10854400
F&D,20010720,13.5,13.5,13.5,13.5,1000
FMT,20010720,31.25,31.25,31,31,28400
GEL,20010720,1.2177,1.4245,1.2177,1.3786,23929120
GENCO,20010720,1.25,1.275,1.25,1.25,3161000
GFPT,20010720,1.5333,1.5493,1.4694,1.4694,32515350
GOLD,20010720,5.8,5.9,5.3,5.3,9873500
GRAMMY,20010720,8.55,8.6,8.5,8.5,288000
HANA,20010720,13,13.1,12.8,12.8,2680000
IEC,20010720,0.105,0.1075,0.1025,0.1025,174830000
INTUCH,20010720,16.7,16.7,16.6,16.7,329000
IRC,20010720,1.6,1.625,1.575,1.625,445000
IRPC,20010720,1.6492,1.6492,1.5522,1.5522,11337370
ITD,20010720,1.2,1.25,1.2,1.225,33126000
JAS,20010720,0.6,0.61,0.58,0.58,42503000
JCT,20010720,8.5,8.5,8.5,8.5,2000
JUTHA,20010720,4.6,4.7,4.2,4.2,3013500
KBANK,20010720,17,17.25,16.75,16.75,1811587
KCE,20010720,4.2309,4.2309,4.0757,4.1145,1238928
KGI,20010720,0.9921,0.9921,0.9579,0.9579,6267369
KKC,20010720,0.5377,0.554,0.5377,0.554,65053
KKP,20010720,17.75,18,17.25,17.25,2416620
KTB,20010720,11,11.25,10.75,10.75,1887050
KWG,20010720,3.9,4.2,3.6,3.7,3992000
KYE,20010720,61.5,62,61,61,2800
LANNA,20010720,4.575,4.575,4.55,4.55,40000
LEE,20010720,1.475,1.4833,1.475,1.4833,135000
LH,20010720,2.8,2.825,2.75,2.8,7138000
LOXLEY,20010720,0.96,0.96,0.94,0.94,12405000
LPN,20010720,0.6079,0.6143,0.5432,0.5561,10741406
LRH,20010720,16.0623,16.6443,16.0623,16.0623,978577
LST,20010720,1.9,1.95,1.85,1.85,405400
LTX,20010720,30.25,30.25,30,30,52500
M-CHAI,20010720,7.5,7.5,7.1,7.1,4900
MAKRO,20010720,49,49,48.75,48.75,24000
MALEE,20010720,6.4,6.6,5.9,5.9,12086900
MANRIN,20010720,23.75,24,23.5,23.5,47100
MBK,20010720,23.25,23.25,22.75,23,94500
METCO,20010720,81,81,78.5,78.5,205700
MFC,20010720,5.2,5.2,5.2,5.2,7000
MINT,20010720,1.3789,1.3789,1.3563,1.3563,653500
MK,20010720,0.72,0.75,0.66,0.67,79102000
MODERN,20010720,17.5,17.5,17.25,17.25,19800
MSC,20010720,1.2,1.225,1.15,1.15,489000
NC,20010720,9.2145,9.3125,8.7243,8.8224,269111
NEP,20010720,0.65,0.65,0.59,0.59,16142000
NKI,20010720,21.75,22,21.75,22,9500
NMG,20010720,10.75,10.75,10.75,10.75,67000
NOBLE,20010720,3.1,3.2,2.8,2.9,36428700
NPK,20010720,7.5,7.8,7.1,7.5,100900
NPP,20010720,18.25,18.25,17.25,17.25,48700
NTV,20010720,16.25,16.25,16.25,16.25,200
NWR,20010720,2.4048,2.4048,2.1162,2.1643,26210156
OGC,20010720,35.25,35.25,35,35.25,12100
OHTL,20010720,199,199,199,199,900
PAF,20010720,5.1053,5.1053,4.7075,5.039,8478562
PDI,20010720,13.25,13.25,12.75,12.75,424050
PK,20010720,1.8,1.8,1.75,1.75,35000
PL,20010720,1.85,1.85,1.8,1.8,1598000
POLAR,20010720,4.7584,5.0634,4.5143,4.5754,750260
PR,20010720,70,70.5,70,70.5,1300
PRANDA,20010720,4.2,4.3,4.1,4.1,399000
PSL,20010720,0.75,0.7625,0.7375,0.7375,434000
PTTEP,20010720,24.6,24.6,24.4,24.4,709000
QH,20010720,0.8,0.8,0.74,0.74,54188944
RATCH,20010720,17,17,17,17,587900
RCI,20010720,0.45,0.49,0.45,0.49,30277000
RCL,20010720,3.3,3.3,3.15,3.15,1794000
ROJNA,20010720,1.85,1.85,1.8,1.8,142000
SAMART,20010720,1.525,1.55,1.525,1.55,1720000
SAMCO,20010720,1.725,1.725,1.6,1.6,899000
SAMTEL,20010720,1.35,1.4,1.325,1.4,6441000
SAUCE,20010720,42,42,41,41,1500
SAWANG,20010720,16,16,15.5,15.75,45300
SCB,20010720,17.75,17.75,17.25,17.5,1739755
SCC,20010720,45.4,46,44.4,44.4,1143000
SCCC,20010720,127,128,126,128,6400
SCP,20010720,4.1,4.1,3.8,4,2588600
SFP,20010720,49.75,49.75,49.75,49.75,500
SHANG,20010720,34.5,34.5,34.5,34.5,4000
SIAM,20010720,4.4,5,4.4,4.9,1919400
SINGER,20010720,4.25,4.275,4.05,4.275,464000
SIRI,20010720,3.3977,3.4732,3.1712,3.1712,4419111
SITHAI,20010720,4.9,4.9,4.6,4.6,2746900
SNP,20010720,19,19,18.875,18.875,40000
SORKON,20010720,16.1905,16.1905,15.9524,15.9524,1050
SPALI,20010720,0.64,0.65,0.59,0.6,25775500
SPORT,20010720,1.925,1.925,1.825,1.875,1110000
SSC,20010720,15.1,15.1,15,15,9000
SSF,20010720,2.8922,2.8922,2.7895,2.7895,508373
SSI,20010720,0.27,0.27,0.25,0.25,49753000
SSSC,20010720,2.667,2.8003,2.667,2.7336,3524173
SST,20010720,2.825,2.825,2.8,2.8,196000
STA,20010720,2.5336,2.5579,2.4605,2.4848,9405355
STANLY,20010720,21.25,21.375,21,21.375,43000
STEC,20010720,1.475,1.55,1.45,1.525,31088000
STPI,20010720,1.45,1.475,1.4,1.4,31323000
SUC,20010720,14.25,14.25,13.75,13.75,5531700
SUSCO,20010720,0.44,0.44,0.42,0.42,23194500
SVI,20010720,1.225,1.225,1.15,1.15,2295000
SVOA,20010720,0.71,0.72,0.69,0.69,11721000
TASCO,20010720,10.25,10.25,10,10.25,1418500
TC,20010720,22.5,23,21.25,21.25,249101
TCAP,20010720,8.6,8.6,8.2,8.2,5195600
TCB,20010720,6,6.3,6,6.15,89000
TCCC,20010720,6.2,6.2,6.1,6.1,5000
TCJ,20010720,6.8,7,6.4,6.5,1668000
TCMC,20010720,6.9601,7.064,6.4407,7.064,7852633
TCOAT,20010720,16,16,15,15,2000
TF,20010720,183,183,183,183,900
TFD,20010720,0.7705,0.7705,0.7063,0.7155,5863992
TFI,20010720,0.2451,0.2661,0.2348,0.2609,29694118
TGCI,20010720,1.225,1.225,1.125,1.125,4803000
TH,20010720,0.7,0.7,0.62,0.7,95000
THAI,20010720,27.25,27.25,26.75,26.75,287400
THCOM,20010720,14.875,15.75,14.75,15.5,10235500
TIP,20010720,6.65,6.65,6.65,6.65,1000
TIPCO,20010720,1.05,1.075,1,1,170000
TISCO,20010720,14.75,14.75,14,14,590700
TIW,20010720,51.5,54,51,51.5,4700
TLUXE,20010720,1.8481,1.8955,1.8244,1.8244,147000
TMB,20010720,5.0851,5.0851,4.8266,4.9127,4388895
TMD,20010720,15.75,15.75,14.75,14.75,116200
TNPC,20010720,6.5328,6.5328,6.5328,6.5328,211
TPA,20010720,28,28,28,28,700
TPC,20010720,4.175,4.175,4.175,4.175,1500
