<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19970117,2.8,2.9,2.8,2.9,21600
ADVANC,19970117,23.4,23.8,22.2,23.4,3599820
AFC,19970117,9.2,9.2,9.2,9.2,4000
AHC,19970117,13,14,12.75,12.75,16700
ASIMAR,19970117,2.1104,2.2177,2.1104,2.2177,71989
ASP,19970117,3.05,3.075,3,3.025,1128000
AYUD,19970117,202,210,202,210,2500
BANPU,19970117,154.1,154.75,154.1,154.1,39600
BAY,19970117,63.504,65.664,62.64,65.664,933451
BBL,19970117,185,187,185,187,687900
BCP,19970117,20,21,20,20.5,471800
BDMS,19970117,2.4993,2.4993,2.4993,2.4993,65517
BEC,19970117,24,24.8,24,24.8,2252000
BFIT,19970117,49.25,49.75,49.25,49.5,37600
BH,19970117,3.5,3.55,3.45,3.5,166000
BIGC,19970117,30,30,27.75,29,131600
BJC,19970117,9.2,9.25,9.1,9.2,3700
BLAND,19970117,1.525,1.525,1.5,1.525,1097000
BTNC,19970117,12.25,12.25,12.25,12.25,800
BTS,19970117,12.479,12.9499,12.479,12.7145,237839
CEN,19970117,2.075,2.175,2.075,2.175,22500
CFRESH,19970117,0.8501,0.8501,0.8334,0.8334,98994
CIMBT,19970117,41.2942,41.2942,41.2942,41.2942,230
CK,19970117,12.3,12.4,12.2,12.3,166000
CM,19970117,1.196,1.2644,1.179,1.2644,65840
CNS,19970117,23.25,23.5,22.75,23,373200
CNT,19970117,5.3,5.5,5.3,5.5,52077
CPF,19970117,3.9168,4.2898,3.9168,4.0766,853827
CPH,19970117,116,117,115,116,24432
CPL,19970117,9.3,9.3,9.3,9.3,1000
CPN,19970117,4.8152,4.8152,4.5385,4.8152,93951
CSR,19970117,15.75,15.75,15.75,15.75,1000
CTW,19970117,12.383,12.383,12.383,12.383,61311
CWT,19970117,8.125,8.125,8.125,8.125,1400
DCC,19970117,0.84,0.85,0.82,0.85,122000
DELTA,19970117,8.35,8.35,8.15,8.3,51000
DRACO,19970117,1.2,1.25,1.125,1.125,14500
DTC,19970117,29,29,28,29,6400
EE,19970117,0.83,0.83,0.79,0.82,149000
EGCO,19970117,66.5,69,66.5,68,384300
EMC,19970117,79,82,79,82,1770
ERW,19970117,3.0379,3.1375,3.0379,3.1375,52207
EVER,19970117,16.992,17.4014,16.992,17.4014,9707
FANCY,19970117,0.4333,0.4333,0.4333,0.4333,33001
GFPT,19970117,0.3194,0.3194,0.3003,0.3194,782600
GJS,19970117,8.2,8.2,7.5,7.6,97300
GLAND,19970117,184,185,184,185,2000
GOLD,19970117,6.4,6.4,6,6.4,400
GRAMMY,19970117,32.4,35.4,32.2,35.4,339000
HANA,19970117,7.3271,7.812,7.3271,7.7043,4150273
ICC,19970117,115,115,115,115,700
IEC,19970117,0.505,0.525,0.505,0.515,24660000
INTUCH,19970117,15.1784,15.2892,14.846,14.9568,557805
IRPC,19970117,11.4322,11.7589,11.3234,11.65,2242529
ITD,19970117,15.2,15.3,15,15.3,180000
JAS,19970117,3.675,3.675,3.625,3.675,760000
JUTHA,19970117,4,4.1,3.9,4,199500
KAMART,19970117,4.9139,5.0833,4.9139,5.0833,11803
KBANK,19970117,82,83.9839,81.3387,82.6613,1404829
KC,19970117,50.0156,50.0156,48.4688,49.5,678
KCE,19970117,6.5054,6.5054,6.3593,6.4323,411793
KDH,19970117,12,12,12,12,1000
KGI,19970117,16.0658,16.3747,15.7568,16.0658,2114210
KKP,19970117,31.5,32,30.5,31.75,62800
KTB,19970117,52.5,53.5,51.5,53,3177300
KWG,19970117,112.875,115.697,112.875,115.697,318
KYE,19970117,91.5,91.5,91.5,91.5,200
LANNA,19970117,22.2,22.2,21.8,21.8,200510
LEE,19970117,0.9667,0.9833,0.9667,0.9833,99000
LH,19970117,10.6731,10.7951,10.6121,10.6731,1569135
LOXLEY,19970117,16.5,16.9,16.4,16.4,190000
LPN,19970117,2.2795,2.2795,2.2795,2.2795,15464
LRH,19970117,5.1213,5.4705,5.1213,5.4705,72813
MAKRO,19970117,117,121,117,120,107600
MALEE,19970117,12,12.25,12,12.25,47300
MANRIN,19970117,13.25,13.75,13.25,13.75,11100
MAX,19970117,19.6,19.6,19.3,19.6,409000
MBK,19970117,23.75,23.75,22.75,23,1200
MDX,19970117,17.25,17.25,17.25,17.25,3700
METCO,19970117,38.25,40.5,38.25,39.5,150000
MFC,19970117,14.8,14.8,14.8,14.8,20000
MINT,19970117,0.868,0.9042,0.868,0.9042,2000
MK,19970117,2.95,3.05,2.95,3.05,53620
MODERN,19970117,14.5,15.25,14,15.25,22800
MSC,19970117,2.175,2.175,2.1,2.15,157000
NC,19970117,14.7039,14.7039,14.7039,14.7039,5610
NEP,19970117,0.47,0.51,0.47,0.51,2581000
NKI,19970117,55,55,55,55,400
NMG,19970117,68,68.5,68,68.5,3200
NPK,19970117,13,13,13,13,1100
NPP,19970117,41.75,44.25,41.75,44.25,600
NSI,19970117,93.5,93.5,89.5,89.5,1900
NWR,19970117,77.9143,78.8762,74.0667,78.8762,3664
OGC,19970117,13,14,12.75,14,18600
OHTL,19970117,120,120,120,120,5900
PAF,19970117,3.1825,3.3151,3.1825,3.3151,14328
PATO,19970117,4.3,4.4,4.3,4.4,13000
PDI,19970117,10.25,10.5,10,10.25,159000
PE,19970117,24,24,23,23.5,4300
PF,19970117,33,33.75,33,33.5,22500
PK,19970117,1.65,1.7,1.65,1.7,51000
PL,19970117,1.65,1.65,1.6,1.6,302000
POST,19970117,4.7,4.7,4.7,4.7,2670
PRANDA,19970117,2.65,2.65,2.65,2.65,2000
PRECHA,19970117,31.8,32.4,31.8,32.4,15500
PSL,19970117,1.725,1.725,1.7,1.7,188000
PTTEP,19970117,38.4,39,38.4,38.8,1183000
QH,19970117,7.2424,7.4109,7.2424,7.2986,740855
RAM,19970117,37.25,38.5,37.25,38.5,10100
RCI,19970117,1.35,1.35,1.35,1.35,8000
RML,19970117,0.6803,0.7013,0.6803,0.7013,228148
ROBINS,19970117,25,26.5,25,26.5,519100
SAMART,19970117,10.8,11,10.8,11,514000
SAMCO,19970117,2.1,2.275,2.1,2.275,197000
SAMTEL,19970117,6.95,7.2,6.95,7.2,258000
SAWANG,19970117,14,14.5,13.75,14.5,29600
SCB,19970117,156.066,157.902,155.148,155.148,330380
SCC,19970117,81.6,82.8,80.8,82.8,488250
SCCC,19970117,141,141,135,139,140200
SCP,19970117,4.9,5,4.9,5,8000
SE-ED,19970117,3.1936,3.1936,3.1936,3.1936,5280
SHANG,19970117,22.5,23.5,22.5,23.5,8300
SIAM,19970117,16,16,15.5,16,157200
SINGER,19970117,13.9,14.1,13.9,14,140000
SIRI,19970117,13.2132,13.5907,12.8357,13.5907,28607
SITHAI,19970117,136,141,127,127,12600
SKR,19970117,4,4.2,4,4,46100
SMK,19970117,86.7586,88.6724,86.7586,87.3966,31978
SMPC,19970117,5.1,5.1,5,5.1,40500
SNP,19970117,8,8.375,8,8.375,2000
SPALI,19970117,3.05,3.1,3,3.1,425000
SPI,19970117,63.5,64,63.5,64,39400
SPORT,19970117,11.4,11.7,11.3,11.6,471000
SSC,19970117,41.2,42.2,41.2,42,474000
SSI,19970117,1.15,1.15,1.1,1.125,5666000
SSSC,19970117,40.0043,40.0043,40.0043,40.0043,299
STA,19970117,2.9233,2.9233,2.9233,2.9233,3500
STPI,19970117,1.875,2,1.85,1.875,6122000
SUC,19970117,16.75,17,16.75,16.75,377900
SUSCO,19970117,0.56,0.62,0.56,0.6,1597500
SVH,19970117,15,15,15,15,10400
SVOA,19970117,2.15,2.15,1.9,2.125,971500
SYNTEC,19970117,7.2633,7.2633,7.1835,7.2633,74545
TASCO,19970117,164,165,163,164,103400
TBSP,19970117,23.75,23.75,23,23,1000
TC,19970117,8.8,9,8.6,9,42350
TCAP,19970117,45.881,46.8571,44.9048,46.125,1872073
TCCC,19970117,24.5,24.75,24.5,24.75,8400
TCJ,19970117,114,118,114,117,75000
TF,19970117,164,164,164,164,100
TFI,19970117,0.4382,0.4747,0.4382,0.4747,1184620
TGCI,19970117,3,3.1,3,3.1,238600
TGPRO,19970117,20.2368,21.1091,20.2368,20.7602,315983
THAI,19970117,37.5,39,37.5,39,209300
THCOM,19970117,14.75,16,14.75,16,1101800
THL,19970117,1.0937,1.1169,1.0471,1.1169,42975
TIP,19970117,7.65,7.65,7.65,7.65,5000
TIPCO,19970117,5.95,6.3,5.9,6.2,508660
TISCO,19970117,116,116,115,115,211500
TIW,19970117,53,53.5,50,53.5,500
TMB,19970117,43.1683,44.7973,42.7611,44.3901,2127203
TMD,19970117,11.75,11.75,11.5,11.5,6500
TPC,19970117,9.25,9.25,8.75,8.75,2031000
TPIPL,19970117,34.8222,35.0104,33.6928,35.0104,1073542
TPP,19970117,5.7,5.7,5.2,5.2,2100
TRITN,19970117,5.1847,5.4226,5.1847,5.4226,94114
TRU,19970117,9.44,9.6,9.36,9.44,167500
TRUBB,19970117,1.8884,2.1161,1.8884,2.1161,5600
TRUE,19970117,51.5,52.5,51,52,1780466
TSTE,19970117,4.2,4.2,4.2,4.2,35000
TTA,19970117,1.2958,1.3412,1.2048,1.2958,277146
TTL,19970117,48.25,48.25,48.25,48.25,100
TU,19970117,2.375,2.45,2.375,2.45,69000
TVI,19970117,35.75,36.25,35.5,36.25,6100
TVO,19970117,1.9,1.9,1.9,1.9,17500
TWP,19970117,20.25,21.25,20.25,21.25,4300
U,19970117,686.973,706.27,679.254,706.27,846
