<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ADVANC,19970604,17.2,17.4,16.7,16.9,3441000
AFC,19970604,7.3,7.7,7.2,7.7,5100
AJ,19970604,0.74,0.74,0.74,0.74,1000
AMARIN,19970604,2.2,2.2,2.175,2.175,11000
ASIA,19970604,14.25,14.25,14.25,14.25,500
ASIMAR,19970604,2.0031,2.0031,2.0031,2.0031,51021
ASP,19970604,3.35,3.35,3.35,3.35,1416000
BANPU,19970604,114.1,114.75,110.16,112.79,29900
BAT-3K,19970604,27,29,27,29,4600
BAY,19970604,42.768,43.632,42.552,42.768,651226
BBL,19970604,149,150,148,149,754100
BCP,19970604,12.5,12.75,12.25,12.5,259000
BDMS,19970604,2.0605,2.0605,2.0224,2.0224,1758482
BEC,19970604,21.2,21.4,21.2,21.2,597000
BFIT,19970604,20.5,20.5,20.5,20.5,29000
BIGC,19970604,8.3,8.5,8.2,8.3,122000
BKI,19970604,142.22,142.22,142.22,142.22,225
BLAND,19970604,0.99,1,0.99,0.99,880000
BTNC,19970604,8.7,8.7,8.7,8.7,4000
BTS,19970604,7.7229,7.8171,7.5345,7.5345,163037
BUI,19970604,15.6597,15.6597,14.1319,15.2778,5890
CEN,19970604,1.575,1.7,1.575,1.7,601000
CFRESH,19970604,0.6167,0.6167,0.6167,0.6167,59996
CGD,19970604,1.1173,1.1397,1.0503,1.0951,242757
CHARAN,19970604,42,45,42,45,1300
CK,19970604,6.2,6.3,6.1,6.15,163000
CM,19970604,1.2985,1.4353,1.2985,1.4353,21946
CNS,19970604,10.5,11,10.5,10.75,291500
CNT,19970604,4.6,4.7,4.5,4.6,316065
CPF,19970604,3.3572,3.3572,3.3306,3.3572,125728
CPH,19970604,117,118,117,117,2200
CPI,19970604,1.4722,1.4722,1.4722,1.4722,12905
CPN,19970604,3.0441,3.0441,2.9888,2.9888,7227
CSR,19970604,25,25,25,25,400
CTW,19970604,10.2023,10.2023,10.2023,10.2023,32100
CWT,19970604,7.375,7.625,7.375,7.625,10000
DELTA,19970604,13.6,14.1,13.6,13.9,2632000
DRACO,19970604,1.125,1.2,1.125,1.2,34000
EGCO,19970604,51,51.5,50,51,134170
ERW,19970604,1.514,1.5937,1.514,1.5339,117968
ESTAR,19970604,0.7,0.725,0.675,0.7,198400
EVER,19970604,2.7023,2.948,2.6204,2.948,147644
FE,19970604,84,84,84,84,300
FMT,19970604,16.75,16.75,16,16,12000
GEL,19970604,1.4475,1.6083,1.4015,1.6083,22196
GFPT,19970604,0.2556,0.2556,0.2492,0.2556,525910
GJS,19970604,3.6,3.8,3.6,3.8,159900
GOLD,19970604,2.7,2.8,2.7,2.8,91450
HANA,19970604,6.7345,6.8422,6.7345,6.7345,766575
ICC,19970604,90,90,90,90,400
IEC,19970604,0.22,0.24,0.22,0.24,62940000
IFEC,19970604,2.5,2.675,2.5,2.675,12000
INTUCH,19970604,6.6475,7.0353,6.6475,6.7583,9473662
IRPC,19970604,9.3373,9.4586,9.3373,9.3373,125965
ITD,19970604,4.65,4.65,4.65,4.65,885000
JAS,19970604,2.375,2.4,2.35,2.4,16260000
JUTHA,19970604,4.5,4.5,4.5,4.5,5000
KAMART,19970604,3.1771,3.3889,3.1771,3.3889,18885
KBANK,19970604,65.7984,66.129,65.4677,65.7984,1162469
KC,19970604,40.9922,42.0234,40.9922,42.0234,6400
KCE,19970604,6.213,6.3958,6.213,6.2861,274984
KGI,19970604,2.5103,2.6261,2.4717,2.5103,1915898
KKC,19970604,3.096,3.1774,3.096,3.1571,122741
KKP,19970604,12,12.25,11.5,11.5,105400
KTB,19970604,28.5,29,28.25,28.25,1963200
KYE,19970604,82.5,83.5,81.5,82,11200
LANNA,19970604,20.8,20.8,19.8,20,943000
LEE,19970604,0.5333,0.5667,0.5167,0.5667,33000
LH,19970604,3.15,3.2,3,3,1831000
LOXLEY,19970604,4.4,4.55,4.4,4.475,650000
LRH,19970604,7.1,7.1,6.9836,6.9836,327338
LTX,19970604,15,15.5,15,15.5,600
MAKRO,19970604,63,64,63,64,828500
MALEE,19970604,9.9,9.9,9.5,9.5,6000
MANRIN,19970604,12.75,13.75,12.75,13.75,1100
MATI,19970604,4.4,4.6,4.4,4.425,171000
MAX,19970604,16.9,16.9,16.8,16.9,35000
MBK,19970604,21,21.25,21,21,61500
MDX,19970604,5.7,5.8,5.7,5.7,33600
METCO,19970604,19,19.25,19,19,39100
MFC,19970604,8.5,8.7,8.5,8.7,35000
MINT,19970604,0.7957,0.8138,0.7957,0.8138,101500
MK,19970604,1.7,1.75,1.675,1.75,209000
MSC,19970604,1.525,1.525,1.525,1.525,50000
NC,19970604,10.7829,10.7829,10.5378,10.5378,6324
NEP,19970604,0.27,0.27,0.26,0.26,310000
NMG,19970604,42,42,41,41,5600
NPP,19970604,22.25,23.25,22.25,23.25,1100
NTV,19970604,26.5,26.5,26.5,26.5,10000
