<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20100811,4.22,4.22,4.18,4.2,54200
TDEX,20100811,5.84,5.86,5.83,5.85,428800
2S,20100811,3.24,3.24,3.14,3.16,549000
A,20100811,3.8,4.04,3.78,3.84,3428300
ABC,20100811,5.4,5.4,5.4,5.4,200
ACC,20100811,2.58,2.58,2.54,2.54,1015500
ADAM,20100811,0.98,0.98,0.98,0.98,32000
ADVANC,20100811,93,93.5,92.75,93.25,3265900
AEC,20100811,2.62,2.62,2.5,2.54,85800
AEONTS,20100811,31,31,30.5,30.5,25600
AF,20100811,15.5,16,15.5,16,2100
AFC,20100811,4.88,4.88,4.34,4.38,9900
AGE,20100811,7.9,8.1,7.9,7.9,1926600
AH,20100811,13.6,14.2,13.5,13.9,7202900
AHC,20100811,68.5,70,68.5,68.5,6200
AI,20100811,4.04,4.06,4,4.02,1210800
AIT,20100811,40,40.5,39.75,40.5,295600
AJ,20100811,8.25,8.35,8.2,8.2,1601400
AKR,20100811,1.11,1.11,1.07,1.08,10227400
AMANAH,20100811,1.07,1.08,1.06,1.07,5205700
AMARIN,20100811,11.8,11.9,11.7,11.8,79600
AMATA,20100811,10.7,11,10.6,10.7,6192000
AMC,20100811,2.06,2.06,2.04,2.04,90600
AOT,20100811,39.75,39.75,38.75,39.25,1248200
AP,20100811,6.05,6.1,5.9,6.05,29533800
APURE,20100811,0.87,0.87,0.85,0.86,7876600
AQ,20100811,0.58,0.58,0.56,0.57,4115200
AS,20100811,9.1,9.15,9.05,9.1,291200
ASIA,20100811,33.25,34.25,33,34.25,4500
ASIAN,20100811,4.2,4.2,4.02,4.06,2238300
ASIMAR,20100811,0.81,0.82,0.79,0.8,751900
ASK,20100811,7.15,7.3,7.15,7.25,128300
ASP,20100811,1.92,1.93,1.91,1.92,5410300
BAFS,20100811,8.65,9.1,8.65,9,1032300
BANPU,20100811,616,622,614,616,924100
BAT-3K,20100811,61,61,61,61,400
BAY,20100811,20.3,20.3,19.9,20.2,14171900
BBL,20100811,137,137.5,135,137,3039100
BCH,20100811,5.1,5.1,4.98,5,8726900
BCP,20100811,14.5,14.6,14.3,14.5,2865600
BDMS,20100811,33,33,31.75,32,1596800
BEC,20100811,30,30,29.5,29.75,987800
BFIT,20100811,4.34,4.4,4.34,4.4,540900
BGT,20100811,1.46,1.46,1.4,1.46,48900
BH,20100811,30.75,30.75,30.25,30.5,473100
BIGC,20100811,55,55,54.25,54.5,52400
BJC,20100811,17.3,17.6,17.2,17.6,7417700
BKI,20100811,216,217,213,215,66000
BKKCP,20100811,9.3,9.3,9.3,9.3,23000
BLA,20100811,31,31,30.5,31,1371800
BLAND,20100811,0.71,0.74,0.7,0.71,487821888
BLISS,20100811,0.04,0.05,0.04,0.05,1323100
BOL,20100811,1.34,1.37,1.33,1.36,514200
BROCK,20100811,0.78,0.8,0.78,0.8,97700
BROOK,20100811,0.71,0.76,0.69,0.7,22256800
BSBM,20100811,1.49,1.55,1.49,1.5,16166800
BSM,20100811,1.01,1.02,1.01,1.01,585000
BTC,20100811,0.51,0.52,0.44,0.47,6421000
BTNC,20100811,15,15,15,15,400
BTS,20100811,0.88,0.89,0.86,0.89,661954624
BWG,20100811,1.49,1.53,1.49,1.51,1140900
CCET,20100811,3.78,3.84,3.76,3.84,4129000
CCP,20100811,2.7,2.7,2.5,2.6,5925900
CEN,20100811,4.48,4.74,4.48,4.74,9546200
CENTEL,20100811,5.4,5.45,5.35,5.4,2243900
CFRESH,20100811,5.6,5.65,5.5,5.5,1423100
CGD,20100811,0.82,0.85,0.81,0.85,139691296
CHARAN,20100811,59,59,58,59,6400
CHOTI,20100811,176,176,169,172,26900
CHUO,20100811,12.4,12.5,11.6,11.8,119600
CI,20100811,6.4,6.65,6.3,6.3,1372500
CIG,20100811,1.38,1.38,1.37,1.37,3895500
CIMBT,20100811,3.78,3.82,3.76,3.82,3096700
CITY,20100811,1.99,1.99,1.95,1.96,1310500
CK,20100811,6.8,6.85,6.55,6.6,50558600
CM,20100811,4.26,4.28,4.24,4.26,157400
CMO,20100811,1.48,1.48,1.44,1.44,634900
CMR,20100811,32.5,32.5,30.25,30.75,4900
CNS,20100811,28.25,28.5,28.25,28.5,69000
CNT,20100811,7.35,7.5,7.1,7.45,22199300
COL,20100811,6.45,6.8,6.4,6.55,2347200
CPALL,20100811,32,33,32,32.5,15588200
CPF,20100811,25,25.5,24.5,24.7,83609696
CPH,20100811,8,8.5,8,8.05,413600
CPI,20100811,4.04,4.04,4.04,4.04,10000
CPL,20100811,35,35,35,35,593900
CPN,20100811,24.2,24.7,23.8,24.7,2654500
CPNRF,20100811,10.8,10.8,10.7,10.8,2246400
CPR,20100811,2.98,2.98,2.9,2.94,100500
CRANE,20100811,1.86,1.86,1.83,1.83,160700
CSC,20100811,28.5,28.5,28,28,77600
CSL,20100811,4.6,4.86,4.58,4.78,16163200
CSP,20100811,2.08,2.08,2.06,2.06,209700
CTARAF,20100811,8.65,8.7,8.6,8.7,79200
CTW,20100811,7.3,7.45,7.25,7.3,381200
