<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19961218,3,3.4,3,3.4,11300
ADVANC,19961218,26.8,26.8,25.4,25.6,1434000
AHC,19961218,18,20.25,18,20.25,1200
ASIA,19961218,15,15.5,15,15.5,2500
ASIMAR,19961218,2.0031,2.0031,2.0031,2.0031,13978
ASP,19961218,3.45,3.45,3.2,3.35,5302000
BANPU,19961218,152.13,154.1,148.85,154.1,57000
BAY,19961218,64.368,64.368,61.776,62.64,756744
BBL,19961218,200,200,196,197,1266310
BCP,19961218,22.75,22.75,20.75,21.75,270400
BDMS,19961218,2.4039,2.4039,2.3849,2.4039,170344
BEC,19961218,25,25.2,24.8,25.2,1761000
BFIT,19961218,48.5,49.5,48.5,49.5,30152
BH,19961218,3.6,3.7,3.45,3.7,1053000
BIGC,19961218,25.75,27,24.25,25.5,22600
BJC,19961218,9.85,9.9,9.85,9.9,7000
BLAND,19961218,1.3,1.3,1.2,1.225,2875000
BTNC,19961218,13.5,13.5,13.5,13.5,3000
BTS,19961218,12.7145,12.7145,11.7727,11.7727,238370
CEN,19961218,2.3,2.375,2.3,2.375,18000
CENTEL,19961218,0.606,0.606,0.606,0.606,13700
CFRESH,19961218,0.8417,0.8417,0.8334,0.8334,59996
CK,19961218,12.2,12.2,12,12.1,888500
CNS,19961218,24.5,24.75,22.75,23,277500
CNT,19961218,6.4,6.4,6.1,6.3,27274
CPF,19961218,4.3164,4.3697,4.2898,4.3697,144493
CPH,19961218,108,110,107,108,64100
CTW,19961218,12.6945,12.7724,12.1493,12.4609,78042
CWT,19961218,8.125,8.125,7.875,8,30000
DCC,19961218,0.9,1,0.9,1,71000
DELTA,19961218,8.6,8.85,8.6,8.85,18000
DRACO,19961218,1.05,1.05,1.05,1.05,3500
DTCI,19961218,15.5,15.5,15.5,15.5,500
EGCO,19961218,70.5,70.5,69,70.5,376220
EMC,19961218,95.5,96,93,95,920
EPCO,19961218,4.5,4.575,4.2,4.5,141600
ERW,19961218,2.8387,2.8885,2.7889,2.8885,126502
ESTAR,19961218,0.925,1,0.925,1,278400
EVER,19961218,17.1967,17.6061,17.1967,17.6061,43742
FANCY,19961218,0.4416,0.4416,0.4416,0.4416,30001
FE,19961218,111,120,111,120,10200
GEL,19961218,4.0208,4.3655,3.9634,4.3655,13056
GFPT,19961218,0.3194,0.3258,0.3194,0.3258,502430
GJS,19961218,5.7,5.7,5.4,5.5,559600
GLAND,19961218,171,178,171,178,800
GOLD,19961218,7.4,7.5,7.4,7.5,14500
HANA,19961218,6.7345,6.7345,6.6806,6.7345,406489
ICC,19961218,126,128,121,128,32100
IEC,19961218,0.4975,0.4975,0.465,0.48,117860000
IFEC,19961218,2.7,2.7,2.6,2.675,31000
INTUCH,19961218,18.5022,18.7237,18.5022,18.7237,1198649
IRPC,19961218,11.1056,11.1056,10.779,11.1056,1654024
