<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABC,20020110,11.9,12.5,11.9,12.5,7000
ACC,20020110,22,22.2,22,22,119000
ADVANC,20020110,43,43,41,41.75,754300
AEC,20020110,9.0374,9.3412,8.8855,9.2652,9656137
AEONTS,20020110,16.7,17,16.6,17,700500
AFC,20020110,5.2,5.35,5.2,5.3,239400
AJ,20020110,0.68,0.685,0.65,0.65,2309000
AMANAH,20020110,1.7737,1.8103,1.7463,1.8103,53106484
AMARIN,20020110,4.3,4.3,4.3,4.3,65000
AMATA,20020110,0.98,0.98,0.98,0.98,220000
AP,20020110,1.74,1.74,1.72,1.74,4155030
APURE,20020110,1.7156,1.7156,1.6622,1.68,179775
AQ,20020110,2.6326,2.6502,2.5975,2.6326,2417202
ASIAN,20020110,3.975,4.025,3.95,4.025,84000
ASIMAR,20020110,0.6868,0.6868,0.5866,0.5866,33548
ASP,20020110,3.125,3.225,3.025,3.2,6743000
AYUD,20020110,99,99,99,99,4300
BANPU,20020110,25.5,25.75,25.25,25.75,454400
BAT-3K,20020110,24.5,24.5,24.2,24.2,8700
BAY,20020110,5.35,5.35,5.25,5.3,5194300
BBL,20020110,40,40.75,39.25,40.5,2513400
BCP,20020110,5.9,6,5.75,5.8,1781900
BDMS,20020110,1.8697,1.8697,1.8697,1.8697,6551
BEC,20020110,21.2,21.8,21.2,21.8,7099300
BFIT,20020110,5.85,6.05,5.85,6.05,178600
BIG,20020110,30.25,30.5,30,30,32400
BIGC,20020110,19.9,19.9,19.8,19.9,77400
BJC,20020110,4.075,4.1,4.075,4.1,36050
BKI,20020110,77.7764,77.7764,76.8875,77.7764,5400
BLAND,20020110,0.308,0.31,0.304,0.31,40777000
BROOK,20020110,0.712,0.716,0.708,0.716,284500
CCET,20020110,3.425,3.475,3.325,3.425,19584000
CENTEL,20020110,1.3581,1.3727,1.3581,1.3727,728600
CFRESH,20020110,7.6671,7.6671,7.6005,7.6005,55496
CHARAN,20020110,33.5,33.5,33.5,33.5,100
CHOTI,20020110,153,155,153,155,6400
CIMBT,20020110,7.4805,7.5238,7.394,7.4805,5315219
CK,20020110,1.48,1.5,1.48,1.49,1755000
CM,20020110,4.293,4.3839,4.293,4.3839,869496
CNS,20020110,30.25,31,29.5,30.75,2262000
CPF,20020110,5.8,5.85,5.75,5.75,9464400
CPH,20020110,8.7,9,8.6,8.9,4672700
CPI,20020110,1.4722,1.4722,1.4722,1.4722,16777
