<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20120312,11.49,11.49,11.4,11.4,59700
CHINA,20120312,6.36,6.36,6.31,6.31,13100
ENGY,20120312,5.56,5.57,5.47,5.48,113000
GLD,20120312,2.38,2.38,2.36,2.37,994800
TDEX,20120312,8.29,8.3,8.15,8.16,350000
2S,20120312,2.56,2.56,2.56,2.56,100
A,20120312,3.46,3.46,3.4,3.46,134300
ACAP,20120312,7.95,7.95,7.9,7.95,26700
ACC,20120312,4.04,4.04,3.98,3.98,288100
ADAM,20120312,0.99,1.02,0.98,1.01,288100
ADVANC,20120312,160,162,160,161.5,2517700
AEONTS,20120312,29.75,29.75,29.5,29.5,16100
AFC,20120312,8.1,8.1,7.9,7.9,3100
AGE,20120312,5.95,6.05,5.9,5.9,6268300
AH,20120312,12.7,12.7,12.6,12.6,299200
AHC,20120312,106.5,113,106.5,107,7500
AI,20120312,3.1,3.12,3.08,3.12,130400
AIT,20120312,56.75,56.75,56.5,56.75,56600
AJ,20120312,16,16.1,15.8,15.8,1414400
AKR,20120312,0.77,0.79,0.77,0.77,1866000
ALUCON,20120312,108,108,108,108,1400
AMANAH,20120312,0.95,0.97,0.94,0.94,1065300
AMARIN,20120312,13.2,13.3,13.2,13.3,72800
AMATA,20120312,16.7,16.7,16.1,16.3,4363700
AMC,20120312,1.98,1.98,1.95,1.97,71300
AOT,20120312,54,54.5,53.5,53.5,2981900
AP,20120312,5.9,5.95,5.85,5.9,31177100
APCO,20120312,7.8,7.8,7.65,7.7,730500
APCS,20120312,6.45,6.55,6.3,6.3,7730800
APURE,20120312,0.89,0.92,0.88,0.89,2312100
AQ,20120312,0.44,0.46,0.44,0.44,9073500
AQUA,20120312,0.39,0.4,0.39,0.39,850800
ARIP,20120312,1.06,1.06,1.05,1.06,1348900
AS,20120312,14.9,14.9,14.8,14.9,133000
ASIA,20120312,35,35,34.5,34.5,8400
ASIAN,20120312,4.1,4.12,4.06,4.06,664900
ASIMAR,20120312,1.83,1.86,1.82,1.83,7852300
ASK,20120312,12.2,12.3,12,12,419100
ASP,20120312,2.46,2.46,2.38,2.4,22583600
AYUD,20120312,18.6,18.6,18.4,18.5,45500
BAFS,20120312,14.1,14.3,13.9,14.2,669300
BANPU,20120312,624,628,606,614,2530050
BAT-3K,20120312,83.5,84,83.5,84,1700
BAY,20120312,25,25.25,24.6,24.7,12832400
BBL,20120312,175,176,172,172.5,4837800
