<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20080910,3.92,3.95,3.91,3.91,536000
TDEX,20080910,4.74,4.76,4.72,4.72,1312600
A,20080910,3.54,3.56,3.54,3.56,55000
ACC,20080910,2.44,2.56,2.44,2.44,858700
ADAM,20080910,2.08,2.1,2.04,2.04,580400
ADVANC,20080910,90,90,87.5,88,4585160
AEC,20080910,3.8,4,3.64,4,10900
AEONTS,20080910,32,32,31.5,31.5,2300
AH,20080910,8.55,8.55,8.5,8.55,61400
AI,20080910,6.1,6.1,6.05,6.05,20000
AIT,20080910,13.8,13.9,13.7,13.8,67300
AJ,20080910,3.52,3.6,3.44,3.44,547900
AKR,20080910,1.86,1.88,1.85,1.87,3534902
AMANAH,20080910,0.45,0.46,0.45,0.45,644500
AMARIN,20080910,13,13,13,13,4500
AMATA,20080910,10.3,10.4,10,10.1,2220800
AMC,20080910,2.48,2.48,2.4,2.4,27600
AOT,20080910,36.75,37.75,36.75,37.5,406902
AP,20080910,5.35,5.4,5.2,5.25,3178300
APURE,20080910,1.68,1.8311,1.68,1.7333,88638976
AQ,20080910,0.41,0.42,0.4,0.4,2362100
AS,20080910,8.75,8.75,8.6,8.6,72100
ASIA,20080910,41,41,40,40,24500
ASIAN,20080910,2.26,2.48,2.14,2.24,7615116
ASIMAR,20080910,1.08,1.1,1.05,1.06,1441100
ASK,20080910,4.96,4.96,4.92,4.92,5300
ASP,20080910,2.18,2.2,2.18,2.18,4039700
BAFS,20080910,7.9,7.9,7.9,7.9,5000
BANPU,20080910,354,356,352,352,1340221
BAT-3K,20080910,40,40,39.75,40,3500
BAY,20080910,20.4,20.6,20.2,20.2,5037912
BBL,20080910,115,115,113,113,1823500
BCH,20080910,4.1429,4.1429,4.1143,4.1429,223600
BCP,20080910,10.1,10.1,10,10,29402
BDMS,20080910,35.25,35.25,34.25,35,676600
BEC,20080910,20.3,20.6,20.3,20.6,4348000
BGT,20080910,2.35,2.36,2.3,2.31,341901
BH,20080910,36,36,35.25,35.5,440100
BIGC,20080910,47,47.25,47,47,25200
BJC,20080910,5.5,5.5,5.45,5.5,23600
BKKCP,20080910,8.3,8.35,8.3,8.3,47200
BLAND,20080910,0.45,0.45,0.44,0.45,4352061
BLISS,20080910,1.96,1.96,1.92,1.92,9006100
BOL,20080910,1.98,1.98,1.96,1.97,4300
BROCK,20080910,0.87,0.87,0.87,0.87,12800
BROOK,20080910,0.42,0.42,0.41,0.41,1195800
BSBM,20080910,1.67,1.67,1.64,1.66,188100
BSM,20080910,0.77,0.8,0.73,0.74,8063300
BTC,20080910,0.61,0.63,0.6,0.62,1442400
BTS,20080910,0.4709,0.4709,0.4615,0.4709,7725629
BWG,20080910,5.05,5.1,4.8,4.84,11742400
CCET,20080910,4.14,4.14,4.06,4.06,2883000
CCP,20080910,1.09,1.15,1.08,1.08,189600
CEN,20080910,3.14,3.24,3.12,3.2,13247000
CENTEL,20080910,4.74,4.78,4.74,4.76,996400
CFRESH,20080910,1.85,2.24,1.85,2.14,51989300
CGD,20080910,0.29,0.29,0.28,0.28,1381400
CHOTI,20080910,99,99,98,99,1400
CIG,20080910,3.175,3.225,3.15,3.15,169900
CIMBT,20080910,0.8625,0.8625,0.8505,0.8505,137739
CITY,20080910,2,2,1.98,1.98,53000
CK,20080910,4.42,4.46,4.4,4.4,3012400
CM,20080910,2.84,2.92,2.82,2.82,239900
CMO,20080910,1.54,1.54,1.54,1.54,33300
CMR,20080910,25.5,25.5,25.5,25.5,5000
CNS,20080910,21.6,21.6,21.5,21.5,13400
CPALL,20080910,10.8,11,10.8,10.9,6326000
CPF,20080910,3.98,4.08,3.98,4.06,16721400
CPI,20080910,4.22,4.3,4.22,4.3,1167
CPN,20080910,19.3,19.4,19.2,19.4,652410
CPNRF,20080910,9.4,9.4,9.3,9.35,1467000
CRANE,20080910,1.6,1.62,1.59,1.6,228800
CSC,20080910,14.6,14.6,14.5,14.5,1000
CSL,20080910,2.78,2.8,2.78,2.78,70300
CSP,20080910,3.3,3.3,3.26,3.26,12000
DCC,20080910,16.4,16.5,16.3,16.5,21700
DCON,20080910,2.38,2.38,2.38,2.38,100
DELTA,20080910,17.1,17.1,16.8,16.9,514550
DEMCO,20080910,4.18,4.18,4.16,4.16,74102
DIMET,20080910,0.95,0.96,0.95,0.96,4100
DRACO,20080910,2.54,2.6,2.52,2.52,90600
DRT,20080910,2.12,2.14,2.1,2.12,546700
DSGT,20080910,3.4,3.4,3.34,3.34,461600
DTAC,20080910,43.25,43.5,43.25,43.5,1245300
EASON,20080910,2.08,2.08,2.06,2.08,590900
EASTW,20080910,3.98,4,3.98,4,1100
ECL,20080910,0.5,0.5,0.48,0.48,99100
EE,20080910,1.03,1.07,1.02,1.03,13668400
EGCO,20080910,72,72,71.5,72,237910
EIC,20080910,4.5,4.5,4.48,4.5,110000
EMC,20080910,2.8,2.9,2.7,2.7,5663740
EPCO,20080910,1.84,1.84,1.82,1.84,75600
ESSO,20080910,7.25,7.5,7.2,7.4,3746600
ESTAR,20080910,0.36,0.37,0.33,0.33,1285300
EVER,20080910,1.48,1.52,1.4,1.44,32291910
FANCY,20080910,1.69,1.78,1.68,1.78,3400
FC,20080910,2.02,2.02,1.97,1.97,59000
FER,20080910,1.25,1.32,1.24,1.26,4492000
FNS,20080910,6.7,6.8,6.7,6.75,7900
FUTUREPF,20080910,9.5,9.5,9.5,9.5,240000
GBX,20080910,0.76,0.78,0.76,0.77,1941800
GC,20080910,4.58,4.6,4.58,4.6,16900
GEL,20080910,1.55,1.56,1.52,1.54,2173400
GENCO,20080910,0.74,0.75,0.72,0.72,3164900
GFPT,20080910,1.93,2.01,1.93,1.97,2186000
GJS,20080910,0.32,0.33,0.3,0.31,91576336
GLAND,20080910,5.35,5.35,5.15,5.35,20000
GLOW,20080910,29,29.75,29,29.75,1109600
GRAMMY,20080910,13.5,13.5,13.5,13.5,28600
GREEN,20080910,2.28,2.28,2.22,2.22,25100
GSTEL,20080910,1.29,1.31,1.28,1.28,133055400
GYT,20080910,326,326,326,326,100
HANA,20080910,17.4,17.5,17.3,17.3,692200
HFT,20080910,1.43,1.43,1.41,1.42,6700
HMPRO,20080910,2.4976,2.4976,2.4976,2.4976,587700
