<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20001128,13.4,13.5,13.4,13.5,11000
ADVANC,20001128,35.6,36,35.6,35.6,236000
AMATA,20001128,0.72,0.72,0.72,0.72,100000
APURE,20001128,1.3333,1.4222,1.3333,1.4222,17662
ASP,20001128,1.975,2,1.975,2,351000
BANPU,20001128,18,18.5,17.75,17.75,1332200
BAT-3K,20001128,18.75,18.75,18.5,18.5,1700
BAY,20001128,5.4,5.5,5.4,5.4,3804400
BBL,20001128,27.25,27.5,27,27,334000
BCP,20001128,4.6,4.6,4.5,4.5,51300
BEC,20001128,22.8,22.8,22.6,22.8,382000
BFIT,20001128,8.125,8.125,8.125,8.125,14000
BIG,20001128,27.75,28,27.75,27.75,31300
BIGC,20001128,15,15,15,15,30700
BJC,20001128,2.8,2.825,2.775,2.8,61500
BLAND,20001128,0.25,0.26,0.24,0.25,4574000
BTS,20001128,2.9196,3.0138,2.8254,2.8254,1184099
CENTEL,20001128,0.7156,0.7229,0.7156,0.7156,828600
CFRESH,20001128,3.7336,3.7336,3.7336,3.7336,74995
CHOTI,20001128,143,143,142,142,20600
CK,20001128,1.125,1.125,1.1,1.125,161000
CM,20001128,3.1346,3.1346,3.0891,3.0891,19811
CNS,20001128,19,19.25,19,19.25,39000
CPF,20001128,4.175,4.225,4.175,4.175,5285360
CPH,20001128,3,3,2.9,2.9,30000
CPN,20001128,1.4805,1.4805,1.4805,1.4805,37942
CSC,20001128,6.1,6.1,5.7,5.7,8000
CTW,20001128,6.75,6.75,6.625,6.625,19000
DCC,20001128,1.05,1.075,1.025,1.025,2204000
DELTA,20001128,25.8,26,25.4,26,215000
DRACO,20001128,1.5,1.5,1.4,1.4,88300
DTC,20001128,19.75,19.75,19.75,19.75,100
DTCI,20001128,7,7.5,7,7.5,3000
EGCO,20001128,30,30,29.75,30,416500
ERW,20001128,1,1.05,1,1,2805000
ESTAR,20001128,0.325,0.325,0.3,0.3,1080000
FE,20001128,108,108,108,108,900
FMT,20001128,20.5,21,20.5,20.5,63500
GENCO,20001128,1.8,1.8,1.78,1.78,679000
GOLD,20001128,4.6,4.7,4.6,4.6,104000
GRAMMY,20001128,8.65,8.7,8.65,8.7,102000
GYT,20001128,189,190,189,190,1900
HANA,20001128,23,23.2,22.8,23.2,4563000
HTC,20001128,2.5,2.5,2.5,2.5,10000
IEC,20001128,0.06,0.061,0.06,0.06,36210000
INTUCH,20001128,15.8,16,15.7,15.7,686000
IRC,20001128,1.55,1.6,1.55,1.6,18000
IRPC,20001128,1.9402,1.9887,1.8432,1.8432,4266112
ITD,20001128,1.15,1.15,1.125,1.125,432000
JAS,20001128,0.9,0.9,0.89,0.9,8945000
KAMART,20001128,0.4236,0.5083,0.4236,0.4575,5146229
KBANK,20001128,20.5,20.5,20.25,20.25,2184070
KCE,20001128,6.5987,6.6375,6.5599,6.5599,417355
KGI,20001128,1.0263,1.0263,0.9921,0.9921,9016816
KKP,20001128,17.5,17.5,17,17,1103600
KTB,20001128,11.25,11.5,11.25,11.5,530192
KYE,20001128,69,69,68,68,78500
LANNA,20001128,3.3,4.175,3.3,3.675,7504000
LEE,20001128,1.25,1.25,1.25,1.25,6000
LH,20001128,1.275,1.275,1.25,1.25,3940000
LOXLEY,20001128,1.85,1.875,1.775,1.775,10933000
LPN,20001128,0.1552,0.1552,0.1552,0.1552,77320
LST,20001128,1.575,1.575,1.575,1.575,1000
MAKRO,20001128,54.5,54.5,54.5,54.5,400
MALEE,20001128,5.1,5.1,5.1,5.1,19200
MANRIN,20001128,5.6,6,5.6,5.9,42900
MATI,20001128,4.5,4.5,4.45,4.45,36000
MBK,20001128,15,15,15,15,193400
METCO,20001128,77.5,78,76,76,78600
MINT,20001128,0.9042,0.9268,0.9042,0.9268,70400
MK,20001128,0.42,0.42,0.41,0.41,640000
MSC,20001128,1.325,1.35,1.325,1.325,71000
NEP,20001128,0.28,0.28,0.27,0.27,104000
NMG,20001128,14.25,14.25,14,14,64000
NOBLE,20001128,1.3908,1.464,1.3908,1.3908,207923
NWR,20001128,3.0781,3.2224,2.9819,3.03,2889683
PAF,20001128,1.4852,1.5647,1.4852,1.4852,61460
PDI,20001128,10.5,10.5,10.5,10.5,11700
PG,20001128,1.8944,1.8944,1.8944,1.8944,18580
PL,20001128,1.8,1.85,1.8,1.85,745000
POST,20001128,3.8,3.8,3.625,3.7,201350
PR,20001128,48.75,48.75,48.5,48.5,1600
PRANDA,20001128,1.475,1.5,1.475,1.475,50000
PSL,20001128,0.495,0.5,0.49,0.5,2100000
PTTEP,20001128,23.6,23.6,23.2,23.2,6004000
QH,20001128,0.62,0.62,0.6,0.62,5610000
RATCH,20001128,13,13,13,13,867000
RCI,20001128,0.23,0.23,0.23,0.23,1000
RCL,20001128,2.8,2.875,2.8,2.825,253000
SAMART,20001128,1.675,1.675,1.65,1.65,625000
SAMCO,20001128,0.91,0.92,0.9,0.92,89000
SAMTEL,20001128,1.625,1.65,1.6,1.6,277000
SCB,20001128,20.5,20.5,20,20.25,404200
SCC,20001128,29.4,29.4,29.2,29.2,175500
SCCC,20001128,110,111,110,110,52100
SE-ED,20001128,1.95,1.95,1.95,1.95,20000
SFP,20001128,34,34,33.75,33.75,2500
SIAM,20001128,1.8,2,1.8,2,2100
SIRI,20001128,2.7936,2.7936,2.7181,2.7181,350578
SNP,20001128,9.5,9.5,9.5,9.5,4000
SPALI,20001128,0.35,0.37,0.34,0.34,3738000
SSC,20001128,8.6,8.65,8.6,8.65,3626000
SSF,20001128,1.1209,1.1209,1.1124,1.1124,233734
SSI,20001128,0.29,0.29,0.28,0.28,11414000
SSSC,20001128,1.3335,1.4001,1.3335,1.4001,60743
STA,20001128,1.3642,1.3642,1.3399,1.3642,76965
STANLY,20001128,11.375,11.375,11.25,11.25,6400
SUC,20001128,11,11,10.75,11,178100
SUSCO,20001128,0.34,0.36,0.34,0.34,118000
SVI,20001128,1.65,1.65,1.6,1.6,1281000
SVOA,20001128,1.175,1.225,1.15,1.175,7005000
TASCO,20001128,11.75,11.75,11.25,11.25,863800
TC,20001128,12.5,12.5,12.5,12.5,2100
TCAP,20001128,5.8,5.8,5.6,5.7,3360700
TCC,20001128,2.5,2.6,2.5,2.5,64000
TCJ,20001128,3,3,3,3,42800
TCMC,20001128,2.4932,2.5971,2.4932,2.5971,81342
TCOAT,20001128,6.6,6.6,6.6,6.6,600
TFD,20001128,0.3853,0.3853,0.2752,0.3669,5330902
TFI,20001128,0.12,0.12,0.12,0.12,23002
TGCI,20001128,0.5,0.51,0.49,0.49,774000
THAI,20001128,33,33,32.5,32.75,24000
THCOM,20001128,15.125,15.25,14.875,14.875,255600
TIP,20001128,4.725,4.9,4.725,4.9,32000
TISCO,20001128,17,17,16.75,16.75,393100
TMB,20001128,5.0851,5.0851,4.9989,4.9989,2290667
TPCORP,20001128,5.5,5.5,5.5,5.5,5000
TPIPL,20001128,10.25,10.25,10,10,273700
TPP,20001128,2.1,2.1,2.1,2.1,34100
TRITN,20001128,0.2188,0.2188,0.2188,0.2188,182538
TRU,20001128,2.4,2.4,2.4,2.4,5000
TRUE,20001128,22.25,22.25,21.75,22,619600
TTA,20001128,0.5456,0.5638,0.5456,0.5638,71483
TU,20001128,9.7,9.75,9.65,9.65,95000
TVO,20001128,3.2,3.28,3.2,3.26,15000
TWP,20001128,1.4,1.4,1.4,1.4,3000
UPF,20001128,30,30,30,30,1000
UPOIC,20001128,4.2,4.2,4.2,4.2,10000
UT,20001128,11,11,11,11,2000
UV,20001128,1.5,1.9,1.5,1.5,65000
VNT,20001128,5.8,5.8,5.7,5.7,149500
WIIK,20001128,1.575,1.575,1.575,1.575,10000
ZMICO,20001128,1.35,1.375,1.325,1.35,6371500
TISCO-P,20001128,16.5,16.5,16.5,16.5,11000
$AGRI,20001128,40.68,40.93,40.63,40.63,571200
$BANK,20001128,147.99,149.53,147.24,148.61,11066800
$COMM,20001128,1626.11,1627.2,1620.63,1620.98,1193400
$ENERG,20001128,2895.42,2906.47,2870.37,2873.16,5695300
$ETRON,20001128,750.87,763.17,750.36,761.93,3708600
$FIN,20001128,684.33,684.33,671.13,671.13,11303200
$FOOD,20001128,1176.67,1179.81,1176.59,1176.75,102300
$INSUR,20001128,1363.26,1366.13,1362.34,1365.25,5600
$MINE,20001128,10.42,10.42,10.42,10.42,11700
$PKG,20001128,650.09,656.52,650.09,651.52,55600
$PROF,20001128,184.15,186.63,184.15,186.63,900
$PROP,20001128,26.82,27.07,26.32,26.32,6970300
$TRANS,20001128,50.17,50.26,49.62,49.88,599200
SET,20001128,284.51,285.57,283.46,283.67,176373504
ADVANC-F,20001128,48.4,48.8,47,47.4,1261000
BAY-F,20001128,5.4,5.4,5.4,5.4,139800
BBL-F,20001128,40.25,40.25,39.25,39.25,1735500
BEC-F,20001128,22.8,22.8,22.8,22.8,507000
EGCO-F,20001128,42,42,42,42,12300
KBANK-F,20001128,23,23,22.5,22.75,2217700
LH-F,20001128,1.6,1.625,1.575,1.625,3032000
OHTL-F,20001128,185,185,185,185,700
RATCH-F,20001128,13,13,13,13,480000
RCL-F,20001128,28.5,28.75,28.5,28.75,1700
SCB-F,20001128,20.5,20.5,20,20.25,907600
SCC-F,20001128,46,46.4,46,46.2,363000
SCCC-F,20001128,111,111,110,111,39600
SUC-F,20001128,11,11,11,11,3200
TCAP-F,20001128,6.2,6.2,6,6.1,3773600
THCOM-F,20001128,16,16,16,16,1014000
TRUE-F,20001128,22.5,22.5,21.75,21.75,5892300
BECL,20001128,5.8,5.8,5.7,5.7,438400
BRC,20001128,2.7,2.8,2.7,2.8,53000
CGS,20001128,1.1695,1.1695,1.1441,1.1441,6260717
HEMRAJ,20001128,0.2948,0.2978,0.2948,0.2948,921367
ICBCT,20001128,6.7,6.7,6.6,6.6,304200
NFC,20001128,2,2,2,2,398800
PA,20001128,7.4,7.6,7.1,7.2,1916000
SAFARI,20001128,4.6,4.6,4.5,4.5,131500
SCAN,20001128,10.5,10.5,10.25,10.25,17500
SCB-Q,20001128,20.5,20.75,20.25,20.25,4192900
SGF,20001128,0.7767,0.7767,0.7614,0.7614,906191
SICCO,20001128,3.15,3.15,3.1,3.1,879400
SMC,20001128,2.4,2.5,2.4,2.5,24000
SMG,20001128,10.4065,10.4065,10.4065,10.4065,1153
TCP,20001128,3.8,3.8,3.8,3.8,5000
TT&T,20001128,4.5,4.5,4.4,4.4,215100
UST,20001128,3.4,3.5,3.3,3.3,34500
VI,20001128,20,20,20,20,214800
