<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20001102,13.5,13.5,13.5,13.5,5000
ADVANC,20001102,32.8,34,32.8,34,1058000
AFC,20001102,3.4,3.4,3.4,3.4,100
AMARIN,20001102,1.95,1.95,1.95,1.95,62000
AMATA,20001102,0.73,0.73,0.73,0.73,260000
APURE,20001102,1.3333,1.4222,1.3333,1.3333,277875
ASIAN,20001102,1.85,1.85,1.85,1.85,10000
ASIMAR,20001102,0.4149,0.4149,0.4149,0.4149,13978
ASP,20001102,1.925,1.925,1.9,1.9,1184000
AYUD,20001102,93,93,93,93,100
BANPU,20001102,18.5,18.5,17.5,17.75,1275400
BAT-3K,20001102,18.5,18.75,18.5,18.5,21800
BAY,20001102,5.4,5.5,5.3,5.4,1467400
BBL,20001102,26,26.25,25.5,25.5,1902700
BCP,20001102,4.8,4.8,4.7,4.7,405100
BEC,20001102,21.8,22,21.2,21.4,956000
BFIT,20001102,8.25,8.375,8.125,8.25,331600
BIG,20001102,25.75,26.25,25.75,25.75,18300
BIGC,20001102,15.25,15.25,14.75,14.75,282300
BJC,20001102,2.775,2.8,2.75,2.75,109600
BLAND,20001102,0.26,0.26,0.25,0.26,5310000
BTS,20001102,3.108,3.108,2.9196,2.9196,4402146
BUI,20001102,9.1667,9.1667,9.1667,9.1667,2225
CENTEL,20001102,0.7849,0.7849,0.7667,0.7667,593000
CFRESH,20001102,3.0669,3.0669,3.0669,3.0669,14999
CHOTI,20001102,150,151,150,151,1100
CK,20001102,1.075,1.1,1.05,1.075,864000
CM,20001102,3.0891,3.0891,2.9074,2.9074,55031
CNS,20001102,19,19,18.75,18.75,138100
CPF,20001102,4.525,4.525,4.5,4.5,6435090
CPL,20001102,17,17,17,17,1500
CSC,20001102,6,6,6,6,5800
CTW,20001102,7,7.125,6.75,6.875,696000
CWT,20001102,2.35,2.35,2.25,2.25,12400
DCC,20001102,1,1,1,1,1000
