<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19871012,31.198,32.1998,31.198,32.1998,2427044
BBL,19871012,34.7223,35.0721,34.7223,34.8972,1428800
BFIT,19871012,32.1523,33.951,32.1523,33.7711,142320
CTW,19871012,3.5736,3.5736,3.5736,3.5736,24027
KBANK,19871012,21.7448,21.849,21.6405,21.6405,1634985
NC,19871012,29.508,30.0736,29.3194,29.3194,2120
OCC,19871012,62,62,62,62,2000
SCB,19871012,46.8271,47.473,46.8271,47.0424,149537
SCC,19871012,18.59,18.75,18.59,18.59,1010000
SCCC,19871012,161.998,164.856,161.998,163.427,85281
SFP,19871012,154.3,168.7,154.3,168.7,120000
SINGER,19871012,5.6618,5.9191,5.6618,5.9191,2712228
SPC,19871012,4.8529,4.9815,4.8529,4.9815,717260
SPI,19871012,61.8062,62.1133,61.8062,62.1133,6423
SSC,19871012,6.8073,6.93,6.8073,6.8993,342420
TCAP,19871012,14.6476,15.4846,14.6476,14.9695,2391857
TCMC,19871012,11.4864,11.6991,11.4332,11.6991,26322
TF,19871012,102.469,106.535,102.469,106.128,69351
TISCO,19871012,49.5075,51.4843,48.9684,51.3046,868107
TMB,19871012,26.4466,26.6949,26.1983,26.4466,279354
TPC,19871012,9.1025,9.3349,9.1025,9.3349,58527
UP,19871012,24.6226,26.7699,24.6226,26.7699,124326
WG,19871012,27.7149,28.534,27.7149,27.7149,276869
SET,19871012,459.72,459.72,459.72,459.72,8584000
ICBCT,19871012,50.6299,52.7041,50.6299,52.5155,234394
UFM,19871012,20.7,21.5,20.3,20.5,165000
