<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AYUD,19890201,161.501,164.075,161.501,164.075,10102
BAY,19890201,25.903,25.903,25.7598,25.903,47663
BBL,19890201,26.8389,26.8389,26.8389,26.8389,90140
BFIT,19890201,29.0045,29.1843,29.0045,29.1843,13340
BKI,19890201,66.0728,66.0728,66.0728,66.0728,504
BUI,19890201,39.8171,42.2222,39.8171,42.2222,41534
CNS,19890201,8.7884,9.0045,8.7884,9.0045,25678
CPF,19890201,2.8831,2.8831,2.8485,2.8658,11712294
CSC,19890201,49.6843,52.4142,45.3164,52.4142,400562
CTW,19890201,12.1757,12.898,12.0725,12.898,3946347
DTC,19890201,79.3939,79.3939,79.3939,79.3939,584
ERW,19890201,2.9554,2.991,2.9554,2.991,280829
FE,19890201,59.74,59.74,58.9667,58.9667,2068
HTC,19890201,4.2527,4.4896,4.2053,4.4659,2228547
ICC,19890201,108.75,110.423,108.75,110.423,5468
IFEC,19890201,2.0896,2.0896,2.0896,2.0896,54490
KBANK,19890201,19.2418,19.2418,19.0332,19.0332,69787
KCE,19890201,3.1541,3.2912,3.1541,3.2912,5986852
KKP,19890201,6.8282,7.0558,6.7372,7.0103,450334
NC,19890201,20.8347,21.0233,20.8347,20.8347,10606
NEP,19890201,0.4598,0.4598,0.4598,0.4598,53250
NMG,19890201,51.837,54.1409,51.837,52.9889,121532
OHTL,19890201,228,232,228,232,24700
PDI,19890201,78.1005,79.1104,78.1005,79.1104,692727
POST,19890201,1.9645,1.9645,1.9645,1.9645,23175
S&J,19890201,39.3458,39.3458,38.3304,38.3304,1574
SCB,19890201,30.9083,30.9083,30.9083,30.9083,3387
SCC,19890201,31.41,31.56,31.41,31.56,137000
SCCC,19890201,151.817,153.961,151.817,153.961,22843
SFP,19890201,86,94,86,94,568700
SINGER,19890201,5.5588,5.8676,5.5588,5.8676,5603200
SKR,19890201,3.7848,3.7848,3.6472,3.7504,87167
SPC,19890201,5.49,5.895,5.49,5.85,2055550
SPI,19890201,52.6703,52.6703,52.6703,52.6703,1794
SSC,19890201,10.0781,10.119,10.0373,10.0373,305240
TCAP,19890201,15.6456,16.0319,15.6456,16.0319,2485043
TCMC,19890201,23.6641,23.6641,23.6641,23.6641,19550
TF,19890201,77.9358,79.2912,77.9358,78.6135,4279
THL,19890201,1.5932,1.6229,1.5932,1.6229,1025313
TISCO,19890201,37.7372,37.9169,37.5574,37.7372,55643
TMB,19890201,16.0015,16.2576,16.0015,16.2576,36297
TPC,19890201,9.8406,10.0456,9.8406,10.0456,295587
UP,19890201,25.0667,25.2407,25.0667,25.0667,29872
UV,19890201,3.7529,3.8047,3.7012,3.7271,2878409
WG,19890201,27.4987,29.7394,27.4987,29.5357,879454
SET,19890201,438.72,438.72,438.72,438.72,8815968
BAY-F,19890201,38,38.2,38,38,200000
ICC-F,19890201,225,225,225,225,10000
OHTL-F,19890201,150,150,150,150,30000
PAF-F,19890201,35.0825,35.0825,35.0825,35.0825,50897
PDI-F,19890201,920,920,920,920,1000
SCC-F,19890201,40,40,40,40,54000
SFP-F,19890201,89,89,89,89,25000
DTM,19890201,9.2686,9.2686,9.2686,9.2686,106792
ICBCT,19890201,35.3561,35.3561,35.3561,35.3561,13781
SCIB,19890201,10.685,10.8775,10.685,10.8775,29606
SGF,19890201,2.6923,2.6923,2.6458,2.6923,188499
SICCO,19890201,12.1464,12.3163,12.0615,12.3163,277839
UFM,19890201,10.4,10.5,10.3,10.5,69000
