<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ALUCON,19891204,134.564,138.137,134.564,136.946,129489
ASIA,19891204,111.645,117.149,111.645,116.362,117776
AYUD,19891204,251.581,260.589,251.581,258.015,143449
BANPU,19891204,19.75,20.7,19.75,20.58,424400
BAY,19891204,25.5083,25.5083,25.3609,25.3609,62386
BBL,19891204,26.4725,26.4725,26.2893,26.4725,328580
BFIT,19891204,60.707,62.0561,59.358,60.707,467438
BJC,19891204,11.1778,12.2889,11,12.2889,16650
BKI,19891204,173.463,174.648,173.463,174.648,7596
BUI,19891204,109.865,113.12,109.865,113.12,80361
CNS,19891204,25.3568,25.9331,25.3568,25.9331,555273
CPF,19891204,2.6911,2.6911,2.6645,2.6911,195160
CSC,19891204,181.266,194.369,181.266,194.369,11355
CSR,19891204,124,126,124,125,5000
CTW,19891204,42.7451,43.0235,42.4666,42.7451,420866
DTC,19891204,158.617,158.617,158.617,158.617,5259
ERW,19891204,9.9369,10.1221,9.9369,10.0603,482007
HTC,19891204,8.1839,8.1839,8.1839,8.1839,41390
ICC,19891204,236.462,240.923,236.462,237.577,24565
KBANK,19891204,18.3031,18.3031,18.1989,18.3031,325999
KCE,19891204,8.5694,8.7237,8.5694,8.6465,528478
KDH,19891204,55.977,55.977,55.977,55.977,68974
KTB,19891204,9.9574,9.9574,9.7641,9.9574,603045
LH,19891204,2.6657,2.7916,2.6657,2.7916,1650789
NC,19891204,141.789,144.052,141.789,142.543,40625
NEP,19891204,1.3862,1.5176,1.3862,1.5176,313800
NMG,19891204,47.2293,47.8052,46.9413,47.5173,13887
OCC,19891204,130,132,130,131,4000
OHTL,19891204,372,386,372,386,41825
PDI,19891204,161.924,163.27,160.577,161.924,2121434
POST,19891204,12.6447,12.8583,12.6019,12.7301,243454
PR,19891204,34.7747,37.1691,34.7747,36.314,80687
RCI,19891204,11.403,11.765,11.403,11.675,4389000
ROH,19891204,57.4845,58.1856,57.4845,58.1856,144073
S&J,19891204,109.681,109.681,107.94,107.94,2297
SCB,19891204,34.3164,34.669,34.3164,34.669,319084
SCC,19891204,67.06,68.86,66.06,66.06,6019000
SCCC,19891204,415.801,419.373,410.443,410.443,68753
SFP,19891204,117,118,117,117,16000
SINGER,19891204,12.8676,13.1765,12.8676,13.0735,336114
SKR,19891204,22.2376,22.9115,21.9007,22.2376,249900
SNP,19891204,8.5001,8.5709,8.5001,8.5709,84700
SPC,19891204,11.16,11.25,11.16,11.16,57770
SPI,19891204,110.357,112.865,108.685,112.865,13157
SSC,19891204,20.2483,20.2483,20.2483,20.2483,1950
SSF,19891204,12.5969,13.6879,12.5969,13.3904,4621524
SVI,19891204,9.9254,10.0692,9.8295,10.0692,1814430
TCAP,19891204,25.0458,25.4321,24.7883,24.7883,3598657
TCMC,19891204,81.2437,88.5629,81.2437,88.5629,22952
TF,19891204,203.311,216.865,203.311,216.865,20658
TGCI,19891204,20.3891,21.5432,20.3891,21.5432,1108390
THL,19891204,1.527,1.527,1.527,1.527,177799
TIC,19891204,45.1677,45.1677,45.1677,45.1677,3038
TIPCO,19891204,6.0689,6.2856,6.0689,6.1556,3105020
TISCO,19891204,54.5418,55.2456,54.1899,54.8937,266850
TMB,19891204,21.6124,21.7434,21.3504,21.7434,715520
TMD,19891204,90.7358,95.6979,87.9003,94.989,984379
TPC,19891204,13.2574,13.5308,13.1891,13.5308,143400
TWP,19891204,115.873,126.114,115.873,123.958,148437
UMI,19891204,11.4009,11.9662,11.2124,11.9662,4444809
UP,19891204,26.2852,27.1556,26.2852,27.1556,25276
UV,19891204,4.6329,4.6329,4.6329,4.6329,19318
WG,19891204,72.5152,72.5152,72.5152,72.5152,2209
SET,19891204,778.28,778.28,778.28,778.28,12152057
AFC-F,19891204,125,125,125,125,90000
BAY-F,19891204,41.5,41.5,41.5,41.5,60000
BBL-F,19891204,41.5,41.5,41.5,41.5,506000
CTW-F,19891204,205,205,205,205,11900
DTC-F,19891204,2650,2650,2650,2650,700
KBANK-F,19891204,27.4407,27.4407,27.4407,27.4407,829059
ROH-F,19891204,82,82,81,81,90000
SCC-F,19891204,104,104,104,104,261000
SPC-F,19891204,170,170,170,170,10000
SSC-F,19891204,3932,3932,3932,3932,100
UMI-F,19891204,250,250,250,250,10000
ICBCT,19891204,56.6206,57.428,56.6206,56.8224,345790
PA,19891204,21.2693,21.5732,21.2693,21.4212,51998
SCIB,19891204,13.1878,13.5728,13.1878,13.1878,124140
SGF,19891204,5.3845,5.5702,5.3845,5.5238,640907
SICCO,19891204,16.2687,16.4856,16.2687,16.3772,22128
UFM,19891204,24.1,24.7,24.1,24.7,139000
