<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TDEX,20080326,6.04,6.05,5.97,6,3268502
A,20080326,3.48,3.48,3.48,3.48,50000
ACAP,20080326,6.4,6.4,6.4,6.4,1204
ACC,20080326,2.58,2.6,2.56,2.58,68500
ADAM,20080326,4.42,4.5,4.42,4.44,510300
ADVANC,20080326,99.5,100,98.5,100,3898417
AEONTS,20080326,40,40,40,40,8200
AF,20080326,13.5,13.5,13.5,13.5,6900
AH,20080326,11,11,10.8,10.8,72100
AIT,20080326,16.8,17.6,16.8,17.5,1312050
AJ,20080326,2.78,3.02,2.78,2.92,4289500
AKR,20080326,2.1,2.12,2.08,2.12,470700
AMANAH,20080326,0.54,0.54,0.53,0.53,638400
AMARIN,20080326,13.6,13.7,13.6,13.7,26800
AMATA,20080326,17,17.3,16.9,17.3,1282286
AMC,20080326,2.64,2.66,2.54,2.54,815200
AOT,20080326,57,57,56.5,56.5,783285
AP,20080326,7.55,7.8,7.4,7.7,14185000
APURE,20080326,1.9733,2.0089,1.9556,1.9556,12366225
AQ,20080326,0.8,0.81,0.79,0.79,1450400
ASIAN,20080326,1.19,1.21,1.18,1.18,72800
ASIMAR,20080326,1.07,1.07,1.05,1.05,892200
ASK,20080326,5.3,5.3,5.15,5.2,74100
ASP,20080326,3.38,3.38,3.32,3.34,6576400
AYUD,20080326,20.8,21.1,20.8,21.1,14400
BAFS,20080326,10.4,10.4,10.3,10.4,59500
BANPU,20080326,408,412,404,408,1730069
BAT-3K,20080326,71,71,70.5,70.5,78700
BAY,20080326,23.4,23.4,23.2,23.3,5693589
BBL,20080326,136,136,132,135,5938905
BCH,20080326,4.1429,4.1429,4.1143,4.1143,260500
BCP,20080326,13.7,14,13.5,13.8,833200
BDMS,20080326,31.75,32,31.75,31.75,389255
BEC,20080326,27.25,27.5,26.75,27.5,858093
BFIT,20080326,6.2,6.2,6.1,6.1,176300
