<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20111220,10.6,10.6,10.57,10.57,87600
CHINA,20111220,5.68,5.68,5.67,5.67,42600
GLD,20111220,2.3,2.31,2.29,2.31,2761900
TDEX,20111220,7.33,7.33,7.28,7.28,210100
A,20111220,3.56,3.56,3.56,3.56,21000
ACAP,20111220,7,7.1,7,7.1,8100
ACC,20111220,3.72,3.72,3.7,3.7,97100
ADAM,20111220,0.91,0.92,0.91,0.91,152700
ADVANC,20111220,147,147.5,145.5,146,3243300
AEONTS,20111220,30.25,30.25,29.75,30,110200
AFC,20111220,9,11,8.6,8.7,88200
AGE,20111220,5.85,5.9,5.75,5.8,3574400
AH,20111220,10.6,10.7,10.6,10.6,43500
AHC,20111220,95.75,96,72.5,73.75,2000
AI,20111220,2.88,2.9,2.88,2.9,250200
AIT,20111220,48,48,47.5,47.75,14400
AJ,20111220,14.8,15,14.6,14.6,2953100
AKR,20111220,0.66,0.68,0.66,0.66,1119100
ALUCON,20111220,101.5,101.5,100,100,1900
AMANAH,20111220,0.88,0.88,0.87,0.87,120300
AMARIN,20111220,12.1,12.2,12.1,12.2,15200
AMATA,20111220,12.7,13.4,12.7,13.4,11286100
AMC,20111220,1.94,1.95,1.93,1.94,32000
AOT,20111220,46.5,47.5,46,46.25,2998600
AP,20111220,4.88,4.94,4.88,4.9,10906700
APCO,20111220,4.22,5.15,4.18,5.15,51760800
APCS,20111220,5.4,5.5,5.35,5.5,855400
APURE,20111220,0.84,0.85,0.83,0.83,2114800
AQ,20111220,0.35,0.35,0.34,0.34,815100
AQUA,20111220,0.38,0.39,0.38,0.39,92000
ARIP,20111220,1.01,1.03,1,1.01,1919500
AS,20111220,12.5,12.5,12.3,12.3,118000
ASIA,20111220,34.5,34.5,34,34,1100
ASIAN,20111220,3.94,3.96,3.94,3.94,64200
ASIMAR,20111220,1.53,1.55,1.51,1.52,3231100
ASK,20111220,10.6,10.7,10.6,10.7,3900
ASP,20111220,2.1,2.12,2.06,2.08,8662600
AYUD,20111220,17.6,17.6,17.5,17.5,200
BAFS,20111220,11.2,11.3,11.2,11.3,68900
BANPU,20111220,550,556,548,548,1097600
BAT-3K,20111220,78.5,78.5,78,78.5,1700
BAY,20111220,22.4,22.7,22.1,22.2,9539400
BBL,20111220,154.5,155.5,153.5,153.5,2565000
BCH,20111220,6.55,6.65,6.55,6.65,14286100
BCP,20111220,18.8,19.2,18.8,19,20765000
BDMS,20111220,81.75,82,81,81.25,4172900
BEC,20111220,41,42.5,41,42,2619400
BFIT,20111220,6.75,6.75,6.7,6.75,155100
BGT,20111220,1.88,1.95,1.88,1.95,1000
BH,20111220,45.75,46.75,45.5,46.25,1464100
BIGC,20111220,117,118.5,116.5,117,933900
BJC,20111220,23.8,24,23.6,23.7,362200
BKI,20111220,218,220,218,219,6200
BKKCP,20111220,9.2,9.2,9.2,9.2,25000
BLA,20111220,47,47.25,46.75,46.75,729900
BLAND,20111220,0.73,0.75,0.72,0.74,110460500
BOL,20111220,1.22,1.23,1.22,1.23,125000
BROCK,20111220,0.78,0.79,0.77,0.79,358200
BROOK,20111220,0.78,0.79,0.77,0.78,1591900
BSBM,20111220,1.3,1.3,1.3,1.3,231200
BSM,20111220,0.8,0.81,0.8,0.8,91400
BTC,20111220,0.34,0.34,0.33,0.33,514200
BTS,20111220,0.69,0.7,0.68,0.69,332269200
BWG,20111220,1.54,1.59,1.54,1.58,25616200
CCET,20111220,2.52,2.56,2.5,2.52,2335300
CCP,20111220,2.56,2.56,2.5,2.54,467400
CEN,20111220,2.42,2.44,2.4,2.42,294900
CENTEL,20111220,10.5,10.7,10.5,10.5,1615300
CFRESH,20111220,4.54,4.54,4.5,4.5,270000
CGD,20111220,0.51,0.51,0.5,0.51,282200
CHOTI,20111220,263,263,261,262,2100
CHUO,20111220,9.2,9.2,8.5,8.8,10500
CI,20111220,3.7,3.76,3.7,3.76,6400
CIG,20111220,0.67,0.67,0.65,0.66,191900
CIMBT,20111220,2.96,3.06,2.94,2.96,12085400
CITY,20111220,1.98,1.98,1.96,1.96,184700
CK,20111220,7.65,7.7,7.65,7.65,1930700
CM,20111220,3.16,3.18,3.16,3.16,12300
CMO,20111220,1.82,1.91,1.75,1.75,18428600
CNS,20111220,28.75,28.75,28.5,28.5,72400
CNT,20111220,3.96,3.98,3.96,3.96,483700
COL,20111220,17,20.9,17,19.2,311400
COLOR,20111220,3.1,3.16,3.1,3.16,358400
CPALL,20111220,51.75,52.25,51.5,51.5,3190000
CPF,20111220,33.75,34,33.5,33.5,14825800
CPI,20111220,4.5,4.5,4.5,4.5,3000
CPL,20111220,23.8,23.8,23.4,23.5,3800
CPN,20111220,39.75,40.5,39,39,1564900
CPNRF,20111220,12.7,12.8,12.7,12.7,298300
CRANE,20111220,3.14,3.16,3.14,3.16,69600
CSC,20111220,29.75,29.75,29.75,29.75,300
CSL,20111220,5.65,5.65,5.55,5.55,329400
CSP,20111220,2.06,2.08,2.06,2.08,10100
CTARAF,20111220,8.15,8.15,8.15,8.15,41600
CTW,20111220,7.5,7.6,7.5,7.55,16600
CWT,20111220,6.85,6.85,6.65,6.65,43200
DCC,20111220,59,60.25,59,60,1331700
DCON,20111220,3.58,3.58,3.58,3.58,100
DELTA,20111220,21,21.1,20.8,21,385700
DEMCO,20111220,3.7,3.7,3.66,3.66,1000900
DIMET,20111220,1.27,1.27,1.22,1.27,1130100
DRACO,20111220,3.84,3.86,3.7,3.78,210000
DRT,20111220,5.9,6.05,5.85,5.85,705200
DSGT,20111220,7.45,7.55,7.4,7.5,571300
DTAC,20111220,88.25,89.25,87.5,87.5,11339900
EARTH,20111220,3.84,3.86,3.8,3.8,4118800
EASON,20111220,1.64,1.7,1.64,1.65,858600
EASTW,20111220,6.1,6.1,6,6.05,595100
ECL,20111220,0.66,0.66,0.64,0.65,1015700
EE,20111220,0.66,0.71,0.66,0.69,6947800
EFORL,20111220,0.08,0.09,0.08,0.08,7308700
EGCO,20111220,96,97.5,95.75,97.5,1677300
