<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ENGY,20091216,3.9,3.92,3.89,3.92,105200
TDEX,20091216,4.98,5.05,4.97,5.04,4492178
2S,20091216,3.04,3.06,3.02,3.02,107000
A,20091216,3.7,3.7,3.66,3.68,38100
ACC,20091216,2.14,2.14,2.14,2.14,20100
ADAM,20091216,1.22,1.24,1.21,1.22,548400
ADVANC,20091216,83.75,83.75,83,83.5,3905563
AEC,20091216,2.54,2.64,2.54,2.64,10100
AEONTS,20091216,31,31,31,31,400
AFC,20091216,3.88,3.88,3.88,3.88,500
AGE,20091216,6.3,6.4,6.3,6.35,840800
AH,20091216,8.5,8.55,8.45,8.5,715000
AHC,20091216,64,64,64,64,3500
AI,20091216,3.72,3.74,3.7,3.72,235900
AIT,20091216,24.5,24.7,24.4,24.7,95900
AJ,20091216,3.4,3.46,3.4,3.44,95700
AKR,20091216,0.81,0.83,0.8,0.81,4193500
AMANAH,20091216,1.08,1.08,1.06,1.06,2220300
AMARIN,20091216,12.2,12.3,12.2,12.2,8600
AMATA,20091216,7.6,7.6,7.5,7.55,1960100
AMC,20091216,2,2.02,1.89,1.92,3054500
AOT,20091216,39.75,40,39.5,40,2390154
AP,20091216,5.65,5.75,5.6,5.7,9802700
APURE,20091216,0.98,0.99,0.97,0.98,5701000
AQ,20091216,0.59,0.6,0.59,0.59,190600
AS,20091216,6.65,6.7,6.35,6.5,73600
ASIA,20091216,34,34.5,34,34,1900
ASIAN,20091216,3.46,3.58,3.44,3.5,7323400
ASIMAR,20091216,0.91,0.92,0.91,0.92,1095900
ASK,20091216,5,5.1,5,5.05,21900
ASP,20091216,1.72,1.72,1.71,1.71,4716700
AYUD,20091216,15.2,15.3,15.1,15.1,46200
BAFS,20091216,8.1,8.2,8.1,8.2,173700
BANPU,20091216,570,576,564,572,1708076
BAY,20091216,21.2,21.5,21.2,21.5,15772995
BBL,20091216,113,113.5,112.5,113.5,2330077
BCH,20091216,5.75,5.95,5.75,5.95,6002225
BCP,20091216,14.2,14.6,14.2,14.5,15193143
BDMS,20091216,24.5,24.7,24.5,24.7,1540340
BEC,20091216,23.5,23.9,23.5,23.9,4624219
BFIT,20091216,4,4,3.88,4,34900
BGT,20091216,1.93,1.94,1.88,1.94,232100
BH,20091216,30,30,29.25,29.75,1103200
BIGC,20091216,41.5,41.5,41.25,41.25,333930
BJC,20091216,5,5.05,5,5,33800
BKI,20091216,158.667,160,158.667,160,600
BLA,20091216,17.3,17.5,17.3,17.5,557800
BLAND,20091216,0.56,0.58,0.56,0.57,10362400
BLISS,20091216,0.07,0.08,0.07,0.07,4494201
BOL,20091216,1.4,1.41,1.4,1.4,67400
BROCK,20091216,0.65,0.65,0.65,0.65,64200
BROOK,20091216,0.49,0.49,0.48,0.48,782100
BSBM,20091216,1.48,1.48,1.41,1.41,8097800
BSM,20091216,0.76,0.81,0.76,0.77,35700
BTC,20091216,0.46,0.48,0.46,0.46,757500
BTS,20091216,0.5274,0.5368,0.5274,0.5274,11367274
BWG,20091216,1.56,1.57,1.56,1.56,531400
CCET,20091216,2.98,2.98,2.96,2.98,1571057
