<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TDEX,20071019,6.53,6.53,6.41,6.48,17070700
A,20071019,3.48,3.48,3.46,3.48,50000
ACC,20071019,2.3,2.32,2.24,2.26,1266100
ADAM,20071019,3.9,3.92,3.68,3.72,2638200
ADVANC,20071019,93,93,91,91.5,1833892
AH,20071019,13.3,13.4,13.2,13.3,198800
AI,20071019,7.25,7.25,7.2,7.2,27100
AIT,20071019,13.7,13.7,13.6,13.7,30341
AJ,20071019,2.74,2.74,2.7,2.72,338300
AKR,20071019,2.34,2.36,2.32,2.32,3753600
AMANAH,20071019,0.57,0.57,0.56,0.57,425500
AMARIN,20071019,13.7,13.7,13.6,13.6,6300
AMATA,20071019,15.7,15.7,15.2,15.3,1107400
AMC,20071019,2.44,2.48,2.4,2.42,375300
AOT,20071019,62.5,62.5,62,62,1030874
AP,20071019,6.55,6.6,6.5,6.5,1745300
APURE,20071019,3.1111,3.2178,3.0756,3.2,18841388
AQ,20071019,1.11,1.12,1.1,1.1,1823300
ASIA,20071019,42,42.75,41.75,42.75,1600
ASIAN,20071019,1.81,1.81,1.8,1.8,3900
ASIMAR,20071019,1.33,1.33,1.31,1.32,2201900
ASK,20071019,4.94,4.94,4.94,4.94,2000
ASP,20071019,4.08,4.12,4,4.04,15257170
AYUD,20071019,20.2,20.6,20.2,20.4,75001
BAFS,20071019,11.1,11.1,11.1,11.1,728000
BANPU,20071019,392,396,390,390,935812
BAT-3K,20071019,60.5,60.5,60,60,4300
BAY,20071019,27.25,27.25,26.75,27,5109900
BBL,20071019,120,120,118,119,6417520
BCH,20071019,4.9429,4.9429,4.9143,4.9143,885100
BCP,20071019,14.9,15,14.6,14.6,1047500
BDMS,20071019,38.75,38.75,37,37,2245200
BEC,20071019,23.4,23.5,23.2,23.3,1815100
BFIT,20071019,7.15,7.15,7.05,7.05,339900
BH,20071019,45.25,45.5,45,45.5,878300
BIGC,20071019,48,48,47.75,47.75,16000
BJC,20071019,5.3,5.7,5.3,5.35,4521800
BKI,20071019,189.333,190.667,189.333,190.667,15900
BLAND,20071019,0.84,0.85,0.83,0.83,4756300
BLISS,20071019,1.7542,1.8825,1.7542,1.8683,3960100
BOL,20071019,0.9,0.9,0.9,0.9,1000
BROCK,20071019,1.36,1.37,1.35,1.35,2380700
BROOK,20071019,0.8,0.81,0.79,0.79,324700
BSBM,20071019,1.22,1.22,1.21,1.21,88400
BTC,20071019,1.07,1.07,1.06,1.06,856500
BTS,20071019,0.9324,0.9324,0.9136,0.9324,1561456
