<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20180618,12.4,12.4,12.27,12.3,18700
BMSCG,20180618,9.26,9.31,9.2,9.22,187700
BMSCITH,20180618,13.06,13.06,12.94,12.94,1221300
BSET100,20180618,10.77,10.77,10.68,10.68,541100
CHINA,20180618,6.1,6.1,6.1,6.1,600
ECOMM,20180618,8.72,8.72,8.71,8.71,10100
ENGY,20180618,6.3,6.3,6.23,6.23,1500
GLD,20180618,1.79,1.79,1.78,1.78,579900
TDEX,20180618,11.03,11.03,10.87,10.9,873600
TGOLDETF,20180618,3.93,3.93,3.91,3.91,143200
TH100,20180618,4.92,4.92,4.92,4.92,300
2S,20180618,3.42,3.44,3.4,3.4,35500
7UP,20180618,0.55,0.56,0.54,0.54,7959300
A,20180618,6.7,6.7,6.65,6.65,100000
AAV,20180618,5.45,5.45,5.4,5.4,2711800
ABICO,20180618,6.15,6.2,6.15,6.15,40800
ABM,20180618,1.32,1.34,1.2,1.2,15721200
ABPIF,20180618,8.55,8.55,8.45,8.55,283800
ACAP,20180618,7.55,7.55,7.35,7.4,497300
ACC,20180618,0.51,0.51,0.49,0.5,730300
ADB,20180618,1.32,1.34,1.26,1.26,5182200
ADVANC,20180618,190,194.5,190,193,7958900
AEC,20180618,0.47,0.5,0.47,0.5,1686900
AEONTS,20180618,149,150,144.5,144.5,323500
AF,20180618,0.91,0.91,0.89,0.89,153500
AGE,20180618,1.54,1.54,1.52,1.52,1174400
AH,20180618,37.25,38.25,37,37.25,556500
AHC,20180618,21.1,21.1,21,21.1,7700
AIMIRT,20180618,10.1,10.1,10,10,287500
AIRA,20180618,2.06,2.12,2.06,2.06,466900
AIT,20180618,24.9,24.9,24.7,24.7,291000
AJ,20180618,11.1,11.1,10.9,11,253000
AJA,20180618,0.48,0.48,0.46,0.46,5194800
AKP,20180618,1.75,1.76,1.75,1.75,67900
AKR,20180618,1.43,1.44,1.38,1.38,24096600
ALLA,20180618,1.66,1.85,1.64,1.72,25792300
ALT,20180618,3.64,3.64,3.6,3.62,518600
ALUCON,20180618,219,219,217,217,1200
AMA,20180618,6.35,6.35,6.1,6.15,237300
AMANAH,20180618,2.14,2.14,2,2.04,16683300
AMARIN,20180618,5.6,5.6,5.2,5.2,1383100
AMATA,20180618,22,22,21.3,21.3,15526400
AMATAR,20180618,10.6,10.6,10.5,10.6,16700
AMATAV,20180618,6.8,6.85,6.7,6.7,362800
AMC,20180618,2.7,2.7,2.64,2.68,306400
ANAN,20180618,5.05,5.2,4.82,4.92,99979400
AOT,20180618,67,67.25,66.5,66.75,21854300
AP,20180618,8.85,9,8.65,8.75,13349800
APCO,20180618,5.3,5.35,5.25,5.3,48000
APCS,20180618,5.6,5.85,5.45,5.6,533500
APEX,20180618,0.18,0.19,0.18,0.19,1064600
APURE,20180618,1.49,1.49,1.47,1.48,266300
AQ,20180618,0.03,0.04,0.03,0.04,19962500
AQUA,20180618,0.57,0.57,0.56,0.57,7237200
ARIP,20180618,0.55,0.55,0.54,0.54,144500
ARROW,20180618,10.5,10.5,10.3,10.4,89100
AS,20180618,1.77,1.81,1.71,1.71,141700
ASAP,20180618,6.5,6.5,6.2,6.2,2255800
ASEFA,20180618,5.15,5.15,5.05,5.05,140600
ASIA,20180618,6.8,6.8,6.7,6.7,25100
ASIAN,20180618,5.55,5.55,5.45,5.55,789600
ASIMAR,20180618,2.84,2.86,2.84,2.86,60400
ASK,20180618,22.6,22.6,22.3,22.4,45500
ASN,20180618,3.66,3.66,3.64,3.64,9800
ASP,20180618,3.84,3.86,3.82,3.82,3474600
ATP30,20180618,1.7,1.71,1.69,1.69,888200
AU,20180618,10.7,10.8,10.5,10.6,935800
AUCT,20180618,6.5,6.5,6.25,6.3,776000
AYUD,20180618,42.5,42.5,41.25,41.75,28200
B,20180618,0.66,0.66,0.64,0.66,906700
B-WORK,20180618,10.3,10.4,10.3,10.4,28400
BA,20180618,14.5,14.5,14.2,14.2,651400
BAFS,20180618,34.5,34.75,34,34.5,759400
BANPU,20180618,20.9,21.1,20.7,20.9,52255900
BAY,20180618,41.25,41.25,40.25,40.5,313800
BBL,20180618,198.5,199,197.5,197.5,2665500
