<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20030114,25.5,26.25,25.5,26,92500
ADVANC,20030114,33.5,35,33.5,35,909400
AEC,20030114,13.3,13.6,13.2,13.5,4514800
AEONTS,20030114,20.2,21.8,20,21.8,1508500
AH,20030114,6.6585,6.8515,6.562,6.6102,1275129
AHC,20030114,29,29,29,29,5000
AJ,20030114,7.15,7.2,7.05,7.1,1185900
AMANAH,20030114,1.0606,1.088,1.0514,1.0697,6376015
AMATA,20030114,3.86,4.12,3.86,4.1,55677500
AP,20030114,4.25,4.3,4.25,4.3,7271000
APURE,20030114,1.6978,1.7244,1.6978,1.6978,87750
AQ,20030114,6.7571,6.8887,6.5377,6.5377,25760216
ASIAN,20030114,3.025,3.125,3.025,3.1,889200
ASIMAR,20030114,1.53,1.57,1.52,1.56,277000
ASP,20030114,3.65,3.775,3.65,3.75,3323000
AYUD,20030114,140,140,140,140,7900
BAFS,20030114,6.2478,6.4144,6.2478,6.3311,415224
BANPU,20030114,34,34.75,34,34.75,2229800
BAT-3K,20030114,39,39.25,38.75,39,28500
BAY,20030114,7.4,7.65,7.4,7.6,27697560
BBL,20030114,53.5,57,53.5,56,8509430
BCP,20030114,4.1,4.42,4.1,4.16,26745000
BEC,20030114,20.2,21.2,20.2,20.8,15813000
BFIT,20030114,6.85,6.85,6.75,6.85,7400
BIG,20030114,19.8,19.8,19.8,19.8,100
BIGC,20030114,16.6,17.3,16.6,17.2,162800
BKI,20030114,136,136,136,136,17550
BLAND,20030114,0.338,0.346,0.336,0.338,27974000
BROOK,20030114,0.41,0.43,0.41,0.42,3640900
CCET,20030114,3.225,3.325,3.225,3.275,2223000
CENTEL,20030114,1.7013,1.7159,1.7013,1.7159,68500
CFRESH,20030114,5.1,5.2,5.1,5.15,190000
CHARAN,20030114,33,33,33,33,1000
CHOTI,20030114,90,90,90,90,500
CHUO,20030114,7.45,7.45,7.45,7.45,1000
CI,20030114,5.25,5.45,5.25,5.35,1284400
CIMBT,20030114,4.0213,4.1294,3.9997,4.1078,33373740
CK,20030114,1.26,1.28,1.25,1.27,452000
CM,20030114,3.657,3.6797,3.657,3.6797,189308
CNS,20030114,37.75,38,37.25,37.75,284700
CPF,20030114,4.24,4.48,4.22,4.42,20930084
CPH,20030114,4.52,4.56,4.4,4.4,127200
CPI,20030114,4.9397,5.085,4.5329,4.6298,7059675
CPL,20030114,35.25,35.25,35,35,25200
CPN,20030114,5.05,5.1,5,5.1,241500
CSC,20030114,10.7,11,10.6,10.8,37600
CTW,20030114,7.35,7.5,6.9,6.9,862600
CWT,20030114,5.8,5.85,5.75,5.85,14800
DCC,20030114,10.5,10.8,10.4,10.5,22635800
DELTA,20030114,27.5,28.5,27.5,28.25,2997950
DRACO,20030114,1.9,1.9,1.89,1.89,83000
EARTH,20030114,4.76,4.86,4.72,4.8,22884800
EASTW,20030114,3.275,3.275,3.25,3.25,207000
EGCO,20030114,37.5,37.75,37.25,37.5,501840
ERW,20030114,1.9,1.9667,1.8833,1.95,14519400
ESTAR,20030114,0.585,0.595,0.58,0.585,6925200
F&D,20030114,29.5,30.5,29,29,14900
FANCY,20030114,9.8,10.3,9.8,10.1,35300
FE,20030114,194,194,194,194,1200
FER,20030114,4.92,4.98,4.9,4.98,3315500
FMT,20030114,34,34,34,34,12500
FNS,20030114,22,22.2,21.8,22.2,1333000
GENCO,20030114,0.76,0.76,0.76,0.76,1033400
GFPT,20030114,2.7472,2.7792,2.7472,2.7792,1627820
GOLD,20030114,9.55,10.7,9.55,10.7,6655800
GRAMMY,20030114,18.2,18.6,18.2,18.6,1548800
HANA,20030114,13.8,14.2,13.8,14.2,2108000
HMPRO,20030114,0.6471,0.6588,0.6413,0.6529,5484066
HTC,20030114,4.62,4.62,4.54,4.56,45500
ICC,20030114,250,250,250,250,1000
IEC,20030114,0.059,0.06,0.0585,0.0585,5830000
INET,20030114,4.24,4.34,4.2,4.34,221000
INTUCH,20030114,10.9,11.3,10.9,11.1,2932777
IRC,20030114,5.6,5.65,5.5,5.5,62000
IRPC,20030114,1.6589,1.6783,1.6298,1.6492,20871132
ITD,20030114,2.31,2.37,2.31,2.36,27314800
JAS,20030114,0.204,0.208,0.204,0.204,7399000
JUTHA,20030114,1.96,1.98,1.96,1.98,50000
KBANK,20030114,29.25,30,29,29.75,14260880
KCE,20030114,3.8234,3.8816,3.7845,3.8816,1101356
KDH,20030114,17.5,17.5,17.4,17.5,24755
KGI,20030114,1.4437,1.4779,1.4437,1.4642,61095516
KKP,20030114,33.75,34.25,33.25,34,3501818
KTB,20030114,7.2,7.95,7.2,7.85,42318952
KTC,20030114,8.36,8.6743,8.2971,8.4857,2491204
KWG,20030114,6,6.15,5.9,6.1,34100
KYE,20030114,50,50,50,50,1000
LALIN,20030114,5.5,5.55,5.5,5.5,8357500
LANNA,20030114,3.8,3.8,3.8,3.8,10000
LEE,20030114,2.3467,2.36,2.3333,2.3467,165000
LH,20030114,8.55,8.85,8.55,8.75,24882580
