<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20000829,12.2,12.3,12.2,12.2,17000
ADVANC,20000829,35,35.4,34.2,34.2,618020
AJ,20000829,0.22,0.22,0.22,0.22,50000
AP,20000829,0.29,0.29,0.29,0.29,300000
APURE,20000829,1.9556,1.9556,1.9556,1.9556,39375
ASIAN,20000829,1.75,1.75,1.7,1.7,71999
ASP,20000829,1.9,2.175,1.9,2.075,4057000
AYUD,20000829,93,93.5,93,93.5,1600
BANPU,20000829,18.75,19.25,18.5,19,1154500
BAT-3K,20000829,20.5,20.5,20.5,20.5,6100
BAY,20000829,5.9,6.1,5.8,6,2350273
BBL,20000829,25.5,26.25,25.5,26,598951
BCP,20000829,5.7,5.7,5.7,5.7,23600
BEC,20000829,25.4,25.4,25.2,25.2,997000
BFIT,20000829,5,5.625,5,5.5,2402630
BIG,20000829,23.25,23.75,23,23.25,25000
BIGC,20000829,16.75,16.75,16.75,16.75,241210
BJC,20000829,3.4,3.5,3.4,3.5,3600
BKI,20000829,49.7769,49.7769,49.3325,49.3325,26325
BLAND,20000829,0.27,0.29,0.27,0.28,4807010
BTNC,20000829,10.75,10.75,10.75,10.75,3000
BTS,20000829,2.1662,2.5429,2.1662,2.5429,8825528
CENTEL,20000829,1.0222,1.0222,1.0222,1.0222,27400
CFRESH,20000829,2.7168,2.7168,2.7002,2.7002,44997
CHOTI,20000829,135,136,135,136,400
CK,20000829,1.15,1.2,1.15,1.15,2889000
CNS,20000829,16.5,19,16.5,18.25,549740
CPF,20000829,4.925,5,4.925,4.975,1685000
CPH,20000829,2.8,2.8,2.8,2.8,9000
CSC,20000829,6.8,6.9,6.8,6.9,5040
CTW,20000829,7.5,7.625,7.5,7.5,117200
CWT,20000829,2.1,2.1,2.1,2.1,15000
DCC,20000829,1.15,1.15,1.15,1.15,6000
DELTA,20000829,30.2,30.2,30,30.2,24500
DRACO,20000829,1.65,1.7,1.6,1.675,65100
DTCI,20000829,7,7,7,7,1800
EASTW,20000829,2.85,2.875,2.85,2.875,78000
EGCO,20000829,33.5,34,33,33.25,463100
ESTAR,20000829,0.4,0.4,0.4,0.4,2388200
F&D,20000829,12,12,12,12,5000
FMT,20000829,20.5,20.75,20.5,20.75,12500
GEL,20000829,0.4825,0.4825,0.4825,0.4825,27419
GFPT,20000829,0.4281,0.4281,0.4281,0.4281,54290
GOLD,20000829,4.9,5,4.8,4.8,612400
GRAMMY,20000829,10,10.1,10,10.1,393000
HANA,20000829,29.8,30,29.8,29.8,435020
IEC,20000829,0.064,0.066,0.064,0.066,15330000
INTUCH,20000829,17.7,17.8,17.6,17.8,960000
IRC,20000829,1.65,1.65,1.625,1.65,529000
IRPC,20000829,1.9887,2.0857,1.9887,2.0372,1464369
ITD,20000829,1.6,1.7,1.6,1.675,3094850
JAS,20000829,0.93,0.97,0.92,0.97,36755660
KBANK,20000829,21.75,22.5,21.75,22,1848690
KCE,20000829,7.6855,7.8408,7.6855,7.8408,127010
KGI,20000829,0.8895,0.9579,0.8895,0.9237,15460108
KKP,20000829,15.75,17.25,15.75,17,3958500
KTB,20000829,12.75,13,12.5,13,1125886
LANNA,20000829,2.125,2.125,2.1,2.1,11980
LEE,20000829,1.1833,1.1833,1.1333,1.1333,39000
LH,20000829,1.15,1.175,1.15,1.15,9021260
LOXLEY,20000829,4.2,4.325,4.2,4.325,265000
LPN,20000829,0.1487,0.1552,0.1487,0.1552,555163
LRH,20000829,8.1475,8.2639,8.1475,8.1475,43602
LTX,20000829,21.25,21.25,21.25,21.25,3000
MAKRO,20000829,48.25,49,48.25,49,85000
MALEE,20000829,6.2,6.2,6.1,6.1,182278
MBK,20000829,17.75,17.75,17.75,17.75,5700
METCO,20000829,69,69,69,69,500
MFC,20000829,3.1,3.1,3.1,3.1,15000
MINT,20000829,1.1303,1.1528,1.1303,1.1528,52300
MK,20000829,0.42,0.43,0.41,0.41,131980
MSC,20000829,1.45,1.5,1.45,1.5,93000
NEP,20000829,0.26,0.27,0.26,0.27,450000
NMG,20000829,15.75,16.25,15.75,16.25,235500
NOBLE,20000829,1.83,1.9032,1.83,1.9032,657513
