<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ABICO,19941115,22.4254,23.0398,22.1182,22.1182,74382
ACC,19941115,30.8,31.6,30.8,31.4,51000
ADVANC,19941115,42.4,43,42.4,43,2651000
AFC,19941115,25.75,25.75,24.75,24.75,31900
AHC,19941115,52,52,52,52,200
AJ,19941115,1.85,1.85,1.825,1.825,198000
ALUCON,19941115,120,120,119,119,1900
AMARIN,19941115,4.825,4.85,4.825,4.85,8000
AP,19941115,7.797,7.797,7.797,7.797,1987
APURE,19941115,49.3333,49.3333,48.4444,49.3333,5850
ASIA,19941115,40.5,41,40.5,41,500
ASIAN,19941115,5.25,5.25,5.2,5.2,552000
ASP,19941115,8.95,9.15,8.9,9.15,6546000
AYUD,19941115,224,226,220,220,26000
BANPU,19941115,199.34,203.28,199.34,201.97,184200
BAY,19941115,74.0747,75.2382,74.0747,74.8503,509653
BBL,19941115,208,214,208,214,960700
BCP,19941115,67,67.5,66,66.5,555800
BDMS,19941115,4.7156,4.7156,4.5584,4.5584,215656
BFIT,19941115,175,176,174,174,18500
BH,19941115,11.5794,11.8508,11.5794,11.7604,253442
BIG,19941115,41.25,43,41.25,43,1400
BIGC,19941115,14.5585,14.5585,14.1803,14.5585,85682
BJC,19941115,8.8,9,8.8,8.9,16100
BKI,19941115,225.774,225.774,214.218,214.218,50625
BLAND,19941115,6.5,6.5,6.4,6.45,3840000
BTNC,19941115,30,30,30,30,3000
BTS,19941115,56.0379,56.9797,56.0379,56.5088,164364
BUI,19941115,65.1053,65.1053,65.1053,65.1053,244
CEN,19941115,5.474,5.7141,5.474,5.6661,331280
CENTEL,19941115,1.4311,1.4457,1.4311,1.4311,250600
CFRESH,19941115,5.167,5.167,4.9336,5.0336,50996
CHARAN,19941115,122,122,122,122,100
CHOTI,19941115,112,112,110,110,800
CIMBT,19941115,35.8892,35.8892,35.8892,35.8892,462
CM,19941115,3.2464,3.2464,3.2464,3.2464,2925
CMR,19941115,30.1,32.25,30.1,32.25,9534
CNS,19941115,96.6216,98.3784,96.6216,97.7928,21685
CNT,19941115,75.0933,80.9296,75.0933,79.3732,768820
CPF,19941115,9.1125,9.1658,9.0592,9.1125,701827
CPH,19941115,61.5,63,61,62,396162
CPI,19941115,3.1769,3.2157,2.9832,3.2157,153576
CSC,19941115,61,61,61,61,1000
CTW,19941115,28.2669,28.2669,28.2669,28.2669,10185
CWT,19941115,17.5,17.75,17.25,17.75,42200
DCC,19941115,8.4,9.05,8.4,8.8,264000
DTC,19941115,49.9758,50.4517,49.0238,49.0238,23951
DTCI,19941115,61,61.5,60,60,23700
EE,19941115,4,4.25,4,4.25,9000
EPCO,19941115,37.875,38.25,36.75,37.5,37600
ERW,19941115,6.5738,6.7232,6.5738,6.7232,43171
ESTAR,19941115,4.375,4.625,4.3125,4.5625,2080800
EVER,19941115,32.7556,34.1885,32.7556,33.9838,28522
F&D,19941115,40.5,40.5,40.5,40.5,1700
FANCY,19941115,1.8833,2.0832,1.8833,2.0166,258011
GEL,19941115,16.0833,16.1982,16.0833,16.1982,10445
GFPT,19941115,1.0382,1.0861,1.0382,1.0861,1026780
GOLD,19941115,42.25,43,41.75,41.75,53700
GYT,19941115,370,370,370,370,100
HANA,19941115,9.4283,9.7516,9.4283,9.5899,1592546
HTC,19941115,5.1243,5.1243,5.1243,5.1243,19905
ICC,19941115,246.5,247.615,246.5,246.5,4841
IEC,19941115,2.36,2.42,2.36,2.4,14550000
IFEC,19941115,5.2688,5.2688,5.1575,5.1946,109150
INTUCH,19941115,41.8791,42.1007,41.2144,41.2144,2589227
IRC,19941115,10.4185,10.687,10.4185,10.6333,284870
ITD,19941115,32.2,32.6,32,32.6,10423000
JAS,19941115,17.5128,17.5128,17.3727,17.5128,2498160
JCT,19941115,51,51,50.5,50.5,11000
JUTHA,19941115,45.5,45.5,45,45,13000
KBANK,19941115,113.081,115.726,112.419,115.726,3420375
KC,19941115,90.75,92.2969,90.2344,91.2656,159903
KCE,19941115,8.9175,9.0637,8.7714,8.9175,3245106
KDH,19941115,43,43,41,41,2300
KGI,19941115,39.8554,40.4734,39.5465,39.5465,379340
KKC,19941115,5.092,5.2956,5.092,5.2956,99960
KKP,19941115,136,138,136,138,38100
KTB,19941115,81.5685,83.4878,81.0887,82.5281,6073030
KWG,19941115,186.244,191.887,186.244,190.006,10152
KYE,19941115,208,214,208,214,59900
LANNA,19941115,32.4,32.4,31.4,31.6,3045000
LEE,19941115,2.4,2.45,2.3667,2.45,408000
LH,19941115,27.811,27.811,27.3231,27.4451,2689992
LOXLEY,19941115,46.6,46.6,45.8,45.8,76000
LRH,19941115,11.523,11.6393,11.4066,11.6393,37373
LTX,19941115,27.5,27.5,27.25,27.5,24600
MAKRO,19941115,96,97,95,95,176000
MALEE,19941115,38.3152,38.5707,37.8043,38.3152,13897
MATI,19941115,15,15.6,15,15.6,246000
MDX,19941115,103,104,101,104,378900
