<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAY,19861015,9.4902,9.6298,9.4902,9.6298,1076205
BBL,19861015,18.7486,18.7486,18.7486,18.7486,526570
BFIT,19861015,6.4754,6.6103,6.4754,6.5204,97844
CTW,19861015,2.3465,2.3465,2.3299,2.3299,36145
KBANK,19861015,12.9843,13.0886,12.9843,12.9843,849445
NC,19861015,7.9176,7.9176,7.9176,7.9176,7424
SCB,19861015,23.8845,25.1873,23.8845,25.1873,508892
SCC,19861015,8.07,8.25,8.01,8.25,3243700
SCCC,19861015,50.9035,51.7965,50.9035,51.7965,528529
SFP,19861015,45.3,45.5,44.9,44.9,246000
SINGER,19861015,2.3676,2.3676,2.3162,2.3676,19428
SPC,19861015,1.5172,1.5172,1.505,1.505,164760
SSC,19861015,1.9931,1.9931,1.9829,1.9829,48910
TCAP,19861015,1.2153,1.2394,1.2153,1.2233,882190
TGCI,19861015,0.9708,0.985,0.9708,0.985,84220
TMB,19861015,11.6701,11.7691,11.6701,11.7691,150114
TPC,19861015,2.5399,2.6152,2.5399,2.6152,37013
UP,19861015,7.3789,7.3789,7.3789,7.3789,47669
SET,19861015,172.76,172.76,172.76,172.76,799800
