<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ACC,20020809,30.2,30.2,30,30,28000
ADVANC,20020809,36.75,37,36.5,36.5,345800
AEC,20020809,20,20.5,19.7,20.2,5795409
AEONTS,20020809,38,38.2,37.6,38,118000
AFC,20020809,7.15,7.15,6.9,6.9,6300
AJ,20020809,6.65,6.7,6.6,6.65,694000
AMANAH,20020809,1.2434,1.2434,1.216,1.2343,1967656
AMARIN,20020809,5.9,5.95,5.9,5.95,75000
AMATA,20020809,4.14,4.16,4.1,4.12,8921000
AP,20020809,3.925,4.05,3.9,4,8035000
APURE,20020809,2.2933,2.2933,2.24,2.24,1875937
AQ,20020809,6.2306,6.2744,6.1428,6.1867,6126778
ASIAN,20020809,3.325,3.425,3.2,3.2,1646800
ASIMAR,20020809,1.26,1.33,1.25,1.29,285200
ASP,20020809,3.7,3.725,3.65,3.7,1079000
AYUD,20020809,134,134,133,134,6300
BAFS,20020809,7.9556,8.0389,7.8723,7.9556,1760772
BANPU,20020809,34.5,35,34.5,35,1446400
BAT-3K,20020809,38.5,40,37.75,39,184500
BAY,20020809,7.05,7.1,7.05,7.05,3982800
BBL,20020809,51.5,52.5,51.5,52,3300252
BCP,20020809,4.16,4.26,4.1,4.1,11889900
BDMS,20020809,2.1368,2.1368,2.1368,2.1368,44551
BEC,20020809,22.4,22.4,22,22,6236070
BFIT,20020809,7.4,7.4,7.4,7.4,10354
BIG,20020809,27,27.75,26.75,26.75,71200
BIGC,20020809,19.5,19.5,19.5,19.5,780100
BKI,20020809,127.333,127.333,127.333,127.333,375
BLAND,20020809,0.388,0.392,0.386,0.388,31742000
BROOK,20020809,0.47,0.48,0.46,0.46,1342500
BTNC,20020809,13.2,14,13.1,14,7200
CCET,20020809,2.85,2.875,2.825,2.825,3587000
CENTEL,20020809,1.7889,1.8254,1.7889,1.8254,839500
CFRESH,20020809,6.1,6.15,6.05,6.1,95600
CHARAN,20020809,30.5,30.5,30.5,30.5,300
CHOTI,20020809,100,105,100,105,700
CHUO,20020809,8.1,8.1,8.1,8.1,5000
CIMBT,20020809,5.1455,5.3185,5.1023,5.1455,1554116
CK,20020809,2.03,2.04,2.02,2.02,640000
CM,20020809,3.4071,3.4071,3.4071,3.4071,5503
CNS,20020809,39,39.25,38.25,38.5,529200
CPF,20020809,4.74,4.78,4.72,4.74,10589800
CPH,20020809,5.65,5.75,5.65,5.75,48500
CPI,20020809,4.8913,4.8913,4.8235,4.8913,382625
CPL,20020809,23.7,23.7,23.7,23.7,13200
CPN,20020809,5.5901,5.6455,5.5348,5.6455,1313517
CSC,20020809,13.2,13.3,13.2,13.2,68600
CTW,20020809,7.6,8.05,7.6,8,701500
CWT,20020809,8.3,8.5,8.25,8.5,9400
DCC,20020809,8.75,8.8,8.6,8.7,1119000
DELTA,20020809,27.75,27.75,27.5,27.5,1182900
DRACO,20020809,2.5,2.5,2.5,2.5,11000
EASTW,20020809,2.95,2.975,2.95,2.975,49000
EGCO,20020809,36.5,37.25,36.5,37.25,234850
ERW,20020809,2.2167,2.2167,2.1333,2.1667,9141000
ESTAR,20020809,0.66,0.665,0.65,0.65,28232000
FANCY,20020809,10.3,10.3,10.3,10.3,10400
FE,20020809,159,159,159,159,2400
FER,20020809,4.82,4.96,4.78,4.96,5073000
GENCO,20020809,1.09,1.09,1.08,1.09,1886000
GFPT,20020809,2.4757,2.4757,2.4437,2.4597,402260
GOLD,20020809,11.7,12.2,11.6,11.9,2289068
GRAMMY,20020809,20.6,22.1,20.5,21,602600
HANA,20020809,14.5,14.5,14.5,14.5,473500
HMPRO,20020809,0.7987,0.8045,0.787,0.7929,7590861
HTC,20020809,5.75,5.75,5.6,5.65,1238300
IEC,20020809,0.0715,0.072,0.0705,0.072,23230000
INET,20020809,4.54,4.54,4.52,4.52,132000
INTUCH,20020809,11.8,12,11.7,11.7,4647700
IRC,20020809,2.33,2.4,2.32,2.39,241000
IRPC,20020809,1.8917,1.9402,1.8723,1.8917,5925862
ITD,20020809,3.35,3.4,3.325,3.325,22379000
JAS,20020809,0.396,0.398,0.39,0.39,58708000
JUTHA,20020809,3,3.04,2.86,2.9,840200
KBANK,20020809,24.9,25.5,24.9,25.25,4267940
KCE,20020809,3.8622,3.8622,3.8039,3.8622,1293288
KGI,20020809,1.2042,1.2453,1.1974,1.2316,26841728
KKP,20020809,32.75,34.25,32.75,33.75,2883500
KTB,20020809,10.3,10.5,10.3,10.5,2697100
KWG,20020809,8.1,8.2,7.85,7.95,989300
KYE,20020809,61,61,60.5,60.5,4300
LANNA,20020809,3.975,3.975,3.975,3.975,20000
LEE,20020809,2.44,2.44,2.4267,2.44,225000
LH,20020809,6.2,6.5,6.2,6.4,21479600
LOXLEY,20020809,1.07,1.07,1.06,1.06,1533000
LPN,20020809,1.9386,1.971,1.9223,1.9467,17980938
LRH,20020809,18.3902,19.0885,18.3902,18.8557,66369
M-CHAI,20020809,10.7,10.7,10.5,10.5,3100
MAJOR,20020809,14.7,14.7,14.6,14.6,1369000
MAKRO,20020809,45,45,45,45,61200
MALEE,20020809,3.8,3.86,3.8,3.8,65600
MANRIN,20020809,19.4,19.4,19.4,19.4,800
MBK,20020809,30,30.25,30,30.25,38700
METCO,20020809,106,106,105,105,6000
MINT,20020809,1.935,1.9712,1.935,1.9712,906400
MK,20020809,1.17,1.18,1.16,1.16,11187000
MODERN,20020809,23.2,23.3,23.1,23.1,175800
MPIC,20020809,1.4458,1.4575,1.4225,1.4225,6186774
MSC,20020809,1.53,1.56,1.46,1.48,1694000
NC,20020809,8.2832,8.3322,8.2342,8.3322,2550
NEP,20020809,0.85,0.85,0.835,0.845,3288000
NMG,20020809,14.3,14.8,14.3,14.5,23400
NOBLE,20020809,8.15,8.2,8.05,8.2,4315000
NWR,20020809,3.5831,3.6312,3.2224,3.3667,75168144
OGC,20020809,53,53,53,53,1000
OHTL,20020809,234,240,234,238,1500
PAF,20020809,5.517,5.517,5.4698,5.4698,609494
PDI,20020809,13.5,13.5,13.3,13.3,24400
