<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
A,20041122,3.075,3.1,3,3,6191000
ACC,20041122,10.1,10.1,9.85,9.85,473600
ADAM,20041122,2.3347,2.3686,2.284,2.284,1260769
ADVANC,20041122,98,98,96,97.5,3327000
AEC,20041122,8.3,8.3,8.15,8.15,86000
AEONTS,20041122,33.25,33.25,33.25,33.25,500000
AF,20041122,9.7,10.5,9.5,10.5,6100
AH,20041122,28.5,28.75,28.5,28.75,75500
AIT,20041122,13.2667,13.6,13.2667,13.2667,1797600
AJ,20041122,5.4,5.5,5.4,5.45,615500
AMANAH,20041122,1.38,1.39,1.37,1.37,1933500
AMATA,20041122,10.5,10.5,10.3,10.4,4555901
AMC,20041122,3.9294,4.0401,3.9294,3.9848,8109041
AOT,20041122,48.25,48.5,48,48.25,544800
AP,20041122,3.78,3.82,3.68,3.7,2158000
APURE,20041122,0.7644,0.7644,0.7644,0.7644,5625
AQ,20041122,4.3058,4.3994,4.3058,4.362,1063944
ASIAN,20041122,5.2,5.2,5.2,5.2,11000
ASIMAR,20041122,1.25,1.25,1.24,1.24,15000
ASP,20041122,7.25,7.25,7.15,7.2,16303000
AYUD,20041122,16.6,16.6,16.6,16.6,4500
BAFS,20041122,8.6637,8.8303,8.6637,8.8303,405140
BANPU,20041122,152,153,151,153,671000
BAT-3K,20041122,59,59,58,58,5500
BAY,20041122,11.6,11.7,11.4,11.7,9974900
BBL,20041122,102,105,101,105,9334120
BCH,20041122,2.0457,2.0686,1.9886,1.9886,12371500
BCP,20041122,14,14.2,13.9,14,1866000
BDMS,20041122,16.5,16.5,16.2,16.4,191200
BEC,20041122,15.1,15.2,15,15.1,2468396
BFIT,20041122,14.625,14.75,14.375,14.5,245600
BH,20041122,16.3,16.3,16.2,16.2,4199500
BIGC,20041122,18.5,18.5,18.5,18.5,5500
BKI,20041122,152,152,152,152,2284
BKKCP,20041122,8.3,8.3,8.3,8.3,6400
BLAND,20041122,0.65,0.66,0.63,0.65,50717584
BTC,20041122,3.82,3.86,3.7,3.72,5516400
CCET,20041122,3.55,3.575,3.525,3.575,853000
CCP,20041122,5.7,5.7,5.6,5.65,3524300
CEN,20041122,10.4,10.5,10.3,10.5,6457500
CENTEL,20041122,2.614,2.6432,2.614,2.6286,2670000
CFRESH,20041122,2.92,2.92,2.86,2.86,47900
CHOTI,20041122,90.5,90.5,90.5,90.5,400
CHUO,20041122,7.4,7.4,7.4,7.4,1000
CI,20041122,5.3,5.3,5.3,5.3,5000
CIMBT,20041122,1.7815,1.7901,1.7642,1.7642,4331176
CK,20041122,12.9,13.1,12.8,13.1,10848500
CNS,20041122,73.5,74.5,73.5,74,817354
CNT,20041122,5.65,5.75,5.5,5.55,4255280
CPALL,20041122,5,5,4.925,4.95,5183000
CPF,20041122,3.56,3.58,3.52,3.58,3789100
CPH,20041122,9.4,9.65,9.3,9.5,45000
CPI,20041122,5.763,5.8114,5.763,5.8114,412359
CPL,20041122,25,25.5,25,25.5,86800
CPN,20041122,8.2,8.2,8.2,8.2,72600
CSC,20041122,16.8,17,16.8,17,32400
CSL,20041122,6.6,6.7,6.55,6.55,1497300
CTW,20041122,7.25,7.25,7.15,7.2,92300
CWT,20041122,20.2,20.5,20.1,20.2,3576600
DCC,20041122,14.2,14.2,13.9,14.1,877600
DELTA,20041122,16.7,17,16.6,16.9,1147604
DRACO,20041122,1.97,1.97,1.95,1.95,27200
DTC,20041122,41,41.25,41,41.25,2301
EARTH,20041122,0.73,0.73,0.7,0.72,578000
EASTW,20041122,3.075,3.075,3.025,3.025,1621000
ECL,20041122,0.936,0.944,0.924,0.928,7658000
EGCO,20041122,68.5,69,67.5,69,595954
EIC,20041122,2.2,2.22,2.18,2.2,196500
EMC,20041122,7,7.1,7,7.05,344830
ERW,20041122,2.54,2.54,2.52,2.52,20300
ESTAR,20041122,0.52,0.53,0.51,0.52,11760400
FANCY,20041122,6.35,6.35,6.25,6.3,173600
FER,20041122,3.02,3.02,2.96,2.96,717400
FNS,20041122,29,29,28.75,28.75,133200
FOCUS,20041122,3.8,3.9,3.8,3.9,1135000
GEL,20041122,1.04,1.05,1.03,1.05,2310700
GENCO,20041122,0.91,0.93,0.91,0.92,4055000
GFPT,20041122,1.1,1.15,1.09,1.09,855010
GJS,20041122,1.66,1.67,1.64,1.65,4526000
GOLD,20041122,8.55,8.55,8.45,8.5,826600
GRAMMY,20041122,15.7,15.7,15.6,15.6,84400
GRAND,20041122,1.7607,1.7607,1.7435,1.7435,1220954
HANA,20041122,20.2,20.2,19.8,20,2134539
HFT,20041122,1.68,1.68,1.67,1.67,3400
HMPRO,20041122,1.1076,1.1135,1.1076,1.1076,1032553
HTC,20041122,3.78,3.78,3.78,3.78,20000
ICC,20041122,38.25,38.5,38.25,38.5,18700
IEC,20041122,0.079,0.079,0.078,0.078,4250000
ILINK,20041122,3.5607,3.5607,3.4694,3.4694,126178
INET,20041122,5.15,5.15,5.1,5.15,136400
INTUCH,20041122,37,37.25,36.5,36.75,3323700
IRC,20041122,8.7,8.8,8.7,8.75,88200
IRCP,20041122,10.4,10.8,10.4,10.5,214700
IRPC,20041122,3.3954,3.4196,3.3711,3.3954,4727503
IT,20041122,5.35,5.35,5.3,5.35,57168
ITD,20041122,9.1,9.15,8.9,8.95,33706476
JAS,20041122,0.64,0.64,0.63,0.63,60945800
JUTHA,20041122,11.2,11.3,11,11.2,1240100
KAMART,20041122,1.9486,2.0503,1.8978,1.9486,1221875
KBANK,20041122,52.5,53,52,52.5,7789506
KCE,20041122,6.3658,6.4046,6.2882,6.327,936345
KDH,20041122,23,23,22.6,22.6,10800
KGI,20041122,3.16,3.16,3.08,3.12,8035700
KKP,20041122,32.5,33,32.25,32.75,2089004
KTB,20041122,8.5,8.5,8.35,8.45,38040784
KTC,20041122,22.7,22.9,21.8,22.1,2932100
KYE,20041122,65,67,65,66,28300
LALIN,20041122,6.25,6.4,6.2,6.4,730700
LANNA,20041122,9.15,9.2,9,9.05,634200
LEE,20041122,3,3.02,2.98,3,83200
LH,20041122,9.4,9.5,9.3,9.5,6998224
