<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20111027,9.68,9.79,9.68,9.79,101500
CHINA,20111027,6.07,6.07,5.98,5.98,46200
ENGY,20111027,4.71,4.79,4.71,4.79,19200
GLD,20111027,2.41,2.41,2.37,2.37,9394900
TDEX,20111027,6.68,6.84,6.68,6.84,1287400
2S,20111027,2.24,2.58,2.24,2.56,510100
A,20111027,3.52,3.56,3.52,3.56,55000
ACAP,20111027,8.35,8.35,8.35,8.35,100
ACC,20111027,3.38,3.42,3.36,3.36,83900
ADAM,20111027,0.92,0.92,0.92,0.92,419900
ADVANC,20111027,126.5,126.5,125.5,126,3915400
AEONTS,20111027,28.25,28.5,28.25,28.25,33400
AGE,20111027,5,5.1,4.98,5,2614200
AH,20111027,8.2,8.35,8.1,8.2,639700
AI,20111027,2.8,2.88,2.8,2.88,8400
AIT,20111027,41,41.75,41,41.75,21000
AJ,20111027,15.8,16.6,15.8,16.5,7002300
AKR,20111027,0.7,0.71,0.7,0.7,939100
ALUCON,20111027,99,99,99,99,1400
AMANAH,20111027,0.8,0.83,0.8,0.83,72300
AMARIN,20111027,11.5,11.6,11.4,11.4,37700
AMATA,20111027,10.3,11,10.3,10.7,5999500
AMC,20111027,1.75,1.76,1.67,1.67,3100
AOT,20111027,38,38.25,37.5,38,1441400
AP,20111027,4.36,4.4,4.22,4.36,51629900
APCS,20111027,3.92,3.94,3.88,3.88,520300
APURE,20111027,0.73,0.73,0.72,0.73,433700
AQ,20111027,0.36,0.37,0.36,0.37,2400000
AQUA,20111027,0.36,0.38,0.36,0.36,77600
ARIP,20111027,0.9,0.91,0.9,0.91,610000
AS,20111027,11.3,11.3,11.2,11.3,62500
ASIA,20111027,32,32,32,32,100
ASIMAR,20111027,1.21,1.25,1.18,1.18,20286200
ASK,20111027,9.5,9.5,9.5,9.5,37100
ASP,20111027,1.8,1.81,1.78,1.79,9677300
AYUD,20111027,16.9,17.8,16.9,17.5,12300
BAFS,20111027,10.1,10.2,10.1,10.2,56500
BANPU,20111027,608,618,608,614,2155150
BAT-3K,20111027,81.5,82,81.25,82,3100
BAY,20111027,19.5,20.2,19.5,20,24450100
BBL,20111027,145,148,145,146,7532500
BCH,20111027,6.15,6.2,6.15,6.15,299800
BCP,20111027,17.2,17.4,17.1,17.3,3955600
BDMS,20111027,65,68.25,64.75,67.75,1322500
BEC,20111027,38,39.25,37.75,39,1487800
BFIT,20111027,6.6,6.65,6.5,6.5,63700
BGT,20111027,1.72,1.79,1.7,1.79,11000
BH,20111027,38.75,39,38.5,38.75,92900
BIGC,20111027,100.5,107,100,104.5,995100
BJC,20111027,19.8,20.5,19.7,20.4,8499100
BKI,20111027,195,198,195,197,17800
BLA,20111027,42.25,43.25,41.75,43.25,567400
BLAND,20111027,0.48,0.5,0.48,0.5,29538000
BOL,20111027,1.2,1.2,1.2,1.2,100
BROCK,20111027,0.63,0.63,0.62,0.62,25900
BROOK,20111027,0.74,0.76,0.74,0.75,2499200
BSBM,20111027,1.2,1.22,1.2,1.22,261200
BSM,20111027,0.72,0.72,0.69,0.69,292800
BTC,20111027,0.3,0.31,0.29,0.3,3671500
BTS,20111027,0.57,0.59,0.57,0.58,156014600
BWG,20111027,1.21,1.23,1.2,1.22,12690400
CCET,20111027,2.16,2.24,2.16,2.2,372000
CCP,20111027,2.76,2.76,2.56,2.56,12280600
CEN,20111027,2.44,2.5,2.38,2.4,1374800
CENTEL,20111027,8,8.25,7.9,8.1,2314300
CFRESH,20111027,4.14,4.18,4.14,4.18,148000
CGD,20111027,0.42,0.43,0.41,0.41,846500
CHOTI,20111027,234,235,234,234,1800
CI,20111027,3.42,3.44,3.42,3.44,21900
CIG,20111027,0.59,0.61,0.59,0.6,1734400
CIMBT,20111027,2.28,2.32,2.22,2.24,84500
CITY,20111027,1.77,1.79,1.77,1.77,192800
CK,20111027,6,6.25,6,6.15,2016000
CM,20111027,2.96,2.98,2.94,2.98,125500
CMO,20111027,1.71,1.72,1.69,1.69,632500
CMR,20111027,51.5,57,51,55,7300
CNS,20111027,29.75,30,29.5,29.75,49800
CNT,20111027,3.8,3.86,3.8,3.8,375700
COL,20111027,11.9,12,11.9,12,29100
COLOR,20111027,2.5,2.5,2.48,2.5,15300
CPALL,20111027,46,46,45,45.25,8370600
CPF,20111027,30,30.25,29.75,30,20730500
CPI,20111027,4.16,4.2,4.16,4.2,19600
CPL,20111027,22,22,21.8,22,35500
CPN,20111027,32,32.5,31.5,32.25,3197800
CPNRF,20111027,11.8,11.9,11.8,11.8,577600
CRANE,20111027,3.24,3.24,3.2,3.24,86000
CSL,20111027,5.1,5.15,5.05,5.1,418300
CSP,20111027,1.9,1.95,1.87,1.95,32200
CTARAF,20111027,8.05,8.05,7.95,7.95,19100
CTW,20111027,6.85,6.85,6.75,6.8,40500
CWT,20111027,5.8,5.85,5.8,5.8,23000
DCC,20111027,55.75,55.75,54.75,55.25,1663900
DCON,20111027,3.5,3.5,3.5,3.5,500
DELTA,20111027,18.3,18.7,18.3,18.6,423100
DEMCO,20111027,3.22,3.38,3.22,3.3,600600
DIMET,20111027,1.16,1.18,1.14,1.18,520000
DRACO,20111027,3.26,3.28,3.16,3.26,22000
DRT,20111027,5.8,5.9,5.8,5.85,150200
DSGT,20111027,7.85,7.85,7.8,7.85,29500
DTAC,20111027,73.75,74.75,73.5,74.25,2182800
DTC,20111027,32,32.5,31,32.5,1800
DTCPF,20111027,8.6,8.8,8.6,8.7,3000
EARTH,20111027,3.58,3.66,3.56,3.64,10180300
EASON,20111027,1.5,1.51,1.49,1.5,273500
EASTW,20111027,5.7,5.8,5.7,5.75,123600
ECL,20111027,0.57,0.59,0.57,0.59,751800
EE,20111027,0.47,0.47,0.46,0.46,569100
EFORL,20111027,0.09,0.09,0.08,0.08,2187400
EGCO,20111027,80.5,81.5,80.5,81.25,454700
EMC,20111027,1.5,1.51,1.5,1.51,63500
EPCO,20111027,1.71,1.71,1.67,1.69,66000
ERW,20111027,2.18,2.2,2.16,2.2,144700
ESSO,20111027,8.9,9.05,8.85,9,19226900
ESTAR,20111027,0.46,0.49,0.46,0.48,16284500
EVER,20111027,0.66,0.69,0.66,0.67,2947100
FANCY,20111027,1.87,1.88,1.75,1.87,1700
FC,20111027,0.83,0.84,0.82,0.84,129400
FER,20111027,1.15,1.2,1.15,1.18,5560300
FNS,20111027,2.92,2.92,2.9,2.9,21500
FOCUS,20111027,1.57,1.6,1.57,1.6,400
FORTH,20111027,3.38,3.38,3.38,3.38,3000
FSS,20111027,1.66,1.67,1.64,1.67,62700
FUTUREPF,20111027,12.4,12.6,12.3,12.4,53000
GBX,20111027,0.6,0.6,0.6,0.6,140000
GC,20111027,4.94,4.94,4.92,4.92,14400
GEL,20111027,0.18,0.19,0.18,0.19,685500
GENCO,20111027,0.61,0.62,0.6,0.61,3690500
GFPT,20111027,9.45,9.45,9.3,9.4,962100
GIFT,20111027,2.84,2.9,2.8,2.84,113500
GJS,20111027,0.14,0.15,0.13,0.15,42585900
GL,20111027,22.6,23,22.6,23,28900
GLOBAL,20111027,8.7,8.8,8.6,8.7,1528800
GLOW,20111027,50,54.5,50,54,1398600
